,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
48,Memories,Maroon 5,453717,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
49,SICKO MODE,Travis Scott,452613,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
50,Solitaires (feat. Travis Scott),Future,428260,https://open.spotify.com/track/4kfeRwpq5KUaqTkgi4TbDF
51,"10,000 Hours (with Justin Bieber)",Dan + Shay,426550,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
52,hot girl bummer,blackbear,423153,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
53,Daisies,Katy Perry,418551,https://open.spotify.com/track/4uqh9bualXNHXXwO2wPorc
54,Se?orita,Shawn Mendes,414617,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
55,MAMACITA,Black Eyed Peas,409530,https://open.spotify.com/track/14wf185UxfNbSy8dwt4r4q
56,Flex (feat. Juice WRLD),Polo G,403171,https://open.spotify.com/track/2QqJTIlGKRLJC3onkavYEz
57,bad guy,Billie Eilish,399311,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
58,Ballin' (with Roddy Ricch),Mustard,391248,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
59,WUNNA,Gunna,381985,https://open.spotify.com/track/0y7Ao3CVJsyKFmqdjutiIF
60,Turks (with Gunna & ft. Travis Scott),NAV,377556,https://open.spotify.com/track/7IMwEtpAiJanqF6vQteZN2
61,Deep End Freestyle,Sleepy Hallow,377226,https://open.spotify.com/track/4zTPYAf5scZdp0LnwPPeWK
62,Know Your Worth,Khalid,372704,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
63,Ride It,Regard,359172,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
64,On Me (feat. Ava Max) - From 'SCOOB!' The Album,Thomas Rhett,356424,https://open.spotify.com/track/4ejNoyrhgjrioqJbgTNPu3
65,Lucid Dreams,Juice WRLD,355809,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
66,everything i wanted,Billie Eilish,351989,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
67,Savage,Megan Thee Stallion,349306,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
68,TOP FLOOR (feat. Travis Scott),Gunna,349018,https://open.spotify.com/track/4YhJ3a6kBPGJWX4Ek77sDd
69,In Your Eyes (with Doja Cat) - Remix,The Weeknd,343843,https://open.spotify.com/track/0UnTaVkntyh3vqvLEvbpQx
70,I Don't Care (with Justin Bieber),Ed Sheeran,340202,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
71,BELIEVE IT,PARTYNEXTDOOR,336810,https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD
72,Cold Feet,Loud Luxury,335850,https://open.spotify.com/track/05eyyXvXUn1sJddXilQb5d
73,Moana,G-Eazy,335482,https://open.spotify.com/track/1Tfxi7N3DW4zvAuVjt9g8X
74,Zoo York (feat. Fivio Foreign & Pop Smoke),Lil Tjay,331767,https://open.spotify.com/track/3Ddny34bFoYBb8dIGq5lwp
75,Like It Is,Kygo,327424,https://open.spotify.com/track/3frUvGrmGcay91lvFbOgsN
76,Summer Feelings (feat. Charlie Puth) - From 'SCOOB!' The Album,Lennon Stella,323130,https://open.spotify.com/track/49dFIRQCQxPWgoH0m38XQ5
77,This City,Sam Fischer,323058,https://open.spotify.com/track/3H3r2nKWa3Yk5gt8xgmsEt
78,Money In The Grave (Drake ft. Rick Ross),Drake,322401,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
79,Shallow,Lady Gaga,322085,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
80,High Fashion (feat. Mustard),Roddy Ricch,321251,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
81,X (with KAROL G),Jonas Brothers,321066,https://open.spotify.com/track/77fvnWALKJR0ws1VUx09CY
82,Beautiful People (feat. Khalid),Ed Sheeran,320252,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
83,RITMO (Bad Boys For Life),Black Eyed Peas,320053,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
84,Together,Sia,319594,https://open.spotify.com/track/5id3Rqn7SPj1LX4FfY4nGz
85,Myron,Lil Uzi Vert,318834,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ
86,Bandit (with YoungBoy Never Broke Again),Juice WRLD,318744,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
87,BLINDFOLD (feat. Lil Baby),Gunna,318633,https://open.spotify.com/track/02mYw61RoS1vXvkD9Q5dpN
88,Higher Love,Kygo,314591,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
89,In Your Eyes,The Weeknd,309812,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
90,You should be sad,Halsey,305832,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
91,July,Noah Cyrus,303410,https://open.spotify.com/track/6J2LdBN97cDWn0MLxYh9HB
92,Skechers,DripReport,302225,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
93,Go Stupid,Polo G,299783,https://open.spotify.com/track/4PklAHGXT5ityno3IA8SKd
94,Ransom,Lil Tecca,298887,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
95,PTSD,G Herbo,298724,https://open.spotify.com/track/3jT2LKH0RSbQ8jIUNFzXm5
96,Don't Stop Believin',Journey,294630,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
97,Whiskey Glasses,Morgan Wallen,294510,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00
98,Chasin' You,Morgan Wallen,288598,https://open.spotify.com/track/5MwynWK9s4hlyKHqhkNn4A
99,I Hope,Gabby Barrett,285942,https://open.spotify.com/track/2Hc4t9N2nt37oO4sF9BynI
100,One Thing Right,Marshmello,285695,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
101,Old Town Road - Remix,Lil Nas X,284129,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
102,Selfish,Madison Beer,283924,https://open.spotify.com/track/4PV0uE5pZSh44E3NqNNDEH
103,CITY OF ANGELS,24kGoldn,283387,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
104,Lose Control,MEDUZA,282459,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
105,BOP,DaBaby,280834,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
106,What A Man Gotta Do,Jonas Brothers,280537,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
107,IDK You Yet,Alexander 23,278287,https://open.spotify.com/track/47EWMOElkkbMp5m9SBkx7d
108,Level of Concern,Twenty One Pilots,278177,https://open.spotify.com/track/6xZ4Q2k2ompmDppyeESIY8
109,IÅfm Ready (with Demi Lovato),Sam Smith,278152,https://open.spotify.com/track/1fipvP2zmef6vN2IwXfJhY
110,My Oh My (feat. DaBaby),Camila Cabello,278118,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
111,Heartless (feat. Morgan Wallen),Diplo,278078,https://open.spotify.com/track/5mTL8ZHcB2LJdlrR78xJYr
112,Be Something (feat. Lil Baby),Polo G,276511,https://open.spotify.com/track/65jw6GhwQW3Db55PxlPEpS
113,Robbery,Juice WRLD,276024,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
114,P2,Lil Uzi Vert,275900,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5
115,Broke In A Minute,Tory Lanez,273538,https://open.spotify.com/track/4xqIYGwwZTEem9U8A42SPF
116,ROCKSTAR BIKERS & CHAINS,Gunna,273146,https://open.spotify.com/track/2UrPiYObE8itBR1U44Zu3A
117,OUT WEST (feat. Young Thug),JACKBOYS,270010,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
118,Magic In The Hamptons (feat. Lil Yachty),Social House,269703,https://open.spotify.com/track/2Yer0p7uB2lVBUAtANuuQp
119,lovely (with Khalid),Billie Eilish,269109,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
120,rockstar (feat. 21 Savage),Post Malone,267888,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
121,Need It,Migos,267127,https://open.spotify.com/track/6mtjo5kIHKlboGE84lf1FJ
122,Goodbyes (Feat. Young Thug),Post Malone,264798,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
123,Youngblood,5 Seconds of Summer,264545,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
124,This Love Isn't Crazy,Carly Rae Jepsen,262868,https://open.spotify.com/track/03o4HPzUwftpgAPNQSuaBS
125,Bad Child,Tones And I,259925,https://open.spotify.com/track/1qCmZnC1FUpNgOydIzqIPC
126,Wow.,Post Malone,259695,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
127,Does To Me (feat. Eric Church),Luke Combs,258232,https://open.spotify.com/track/0nGXi46VcQQ56ZJR428MKS
128,Beer CanÅft Fix,Thomas Rhett,257946,https://open.spotify.com/track/7idmHTAQQPUFqdjXkoooXD
129,Angels & Demons,jxdn,257697,https://open.spotify.com/track/4GUj9MfPPkjpZskxb45uiX
130,Lalala,Y2K,257208,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
131,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,255384,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
132,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,254137,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
133,Truth Hurts,Lizzo,254074,https://open.spotify.com/track/3HWzoMvoF3TQfYg4UPszDq
134,ARGENTINA,Gunna,253182,https://open.spotify.com/track/4LkEHc33eXcXFQNwxruw7W
135,OprahÅfs Bank Account (Lil Yachty & DaBaby feat. Drake),Lil Yachty,252909,https://open.spotify.com/track/7wsmIIm0xWmtP7TmACXkJn
136,Happier,Marshmello,252745,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
137,Stupid Love,Lady Gaga,252108,https://open.spotify.com/track/2kJu14V7hbZw3I4K8L8SXb
138,Pop Out (feat. Lil Tjay),Polo G,251917,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1
139,Pain 1993 (with Playboi Carti),Drake,251599,https://open.spotify.com/track/6Kj17Afjo1OKJYpf5VzCeo
140,Out Of Love (feat. Internet Money),Lil Tecca,251559,https://open.spotify.com/track/7rTzrRdc5UbvLr0gwI1J3E
141,Beautiful Crazy,Luke Combs,251510,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
142,bloody valentine,Machine Gun Kelly,250895,https://open.spotify.com/track/1bWEngw5tAF7vWByrf5Oy5
143,Dior,Pop Smoke,249716,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
144,Cold (feat. Tory Lanez),French Montana,249493,https://open.spotify.com/track/5wMh9hhqKQ4JfqLuvqAC7s
145,FIND MY WAY,DaBaby,248853,https://open.spotify.com/track/1gVCEnryJhkdQcuC0Kbvor
146,Going Bad (feat. Drake),Meek Mill,247360,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
147,Eastside (with Halsey & Khalid),benny blanco,245488,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
148,Suicidal (Remix) [feat. Juice WRLD],YNW Melly,245345,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ
149,Say You Won't Let Go,James Arthur,244577,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
150,Beer Never Broke My Heart,Luke Combs,244339,https://open.spotify.com/track/7aEtlGHoiPAfRB084NiDmx
151,Sucker,Jonas Brothers,244061,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
152,MIDDLE CHILD,J. Cole,242959,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
153,The Truth,Kygo,242213,https://open.spotify.com/track/4NmOJQxl9UZItUQQtMDYBb
154,Be Alright,Dean Lewis,241249,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
155,when the party's over,Billie Eilish,240342,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
156,D4L,Future,239003,https://open.spotify.com/track/5fHrHoJKfCgBd35zwIBmUK
157,Freedom,Kygo,238996,https://open.spotify.com/track/5Gj1wG8b12VQdEd3hUuSwo
158,What If I Told You That I Love You,Ali Gatie,238755,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi
159,Heartless,The Weeknd,237498,https://open.spotify.com/track/6bnF93Rx87YqUBLSgjiMU8
160,Body Like A Back Road,Sam Hunt,236002,https://open.spotify.com/track/7FpBQ067pHB67deawpbbcY
161,Go Crazy,Chris Brown,235838,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
162,Trillionaire (feat. Youngboy Never Broke Again),Future,235255,https://open.spotify.com/track/740kQ8xwSGloumdiKR5Cwz
163,One Of Them Girls,Lee Brice,234383,https://open.spotify.com/track/14GwnOeC9qYEKEA6uOZepa
164,Daechwita,Agust D,233193,https://open.spotify.com/track/0H4ugk6rhnXmTl47ayy9O5
165,Will - Remix,Joyner Lucas,232852,https://open.spotify.com/track/6WI33r2QRxyxttn3KH0XkC
166,SKYBOX,Gunna,231965,https://open.spotify.com/track/4jMPZl0GrSFgbogJ0C6sNG
167,Bruises,Lewis Capaldi,231286,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
168,7 rings,Ariana Grande,230618,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
169,Salt,Ava Max,230040,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV
170,Takeaway,The Chainsmokers,230012,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
171,When It Rains It Pours,Luke Combs,229737,https://open.spotify.com/track/1mMLMZYXkMueg65jRRWG1l
172,Tequila,Dan + Shay,229647,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
173,Jocelyn Flores,XXXTENTACION,228972,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
174,3 Nights,Dominic Fike,228870,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
175,I Like Me Better,Lauv,228103,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
176,Who Needs Love,Tory Lanez,227952,https://open.spotify.com/track/7uDTc1eJwsD7iMZLhdp8LH
177,Sweet Home Alabama,Lynyrd Skynyrd,227897,https://open.spotify.com/track/7e89621JPkKaeDSTQ3avtg
178,More Than My Hometown,Morgan Wallen,227829,https://open.spotify.com/track/6FniJZn4agmDtPx1pKZQsa
179,If I Can't Have You,Shawn Mendes,227704,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
180,I Love My Country,Florida Georgia Line,227073,https://open.spotify.com/track/5blHL2xSCGv00fr1DGuvEf
181,Without Me,Halsey,226273,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
182,You Need To Calm Down,Taylor Swift,225684,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
183,It's You,Ali Gatie,224766,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
184,Still Be Friends (feat. Tory Lanez & Tyga),G-Eazy,224286,https://open.spotify.com/track/0JjM9bKm4wrwohMslcm892
185,Beer:30,Florida Georgia Line,223841,https://open.spotify.com/track/3jnQaDieHcTkkIrkJFIJvC
186,SAD!,XXXTENTACION,223794,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
187,Perfect,Ed Sheeran,223491,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
188,Lose You To Love Me,Selena Gomez,221360,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
189,The London (feat. J. Cole & Travis Scott),Young Thug,220876,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
190,Better Now,Post Malone,220244,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
191,Six Feet Apart,Luke Combs,218841,https://open.spotify.com/track/5v6gozUHFv9OoNdFYz6p8V
192,MET GALA,Gunna,218571,https://open.spotify.com/track/4loM16743hROPC6uIJG6wM
193,F.N,Lil Tjay,217658,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu
194,Falling,Harry Styles,217566,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
195,Knockin' Boots,Luke Bryan,217114,https://open.spotify.com/track/6ERR6e7h6wCqGoz1TjiUJb
196,XO Tour Llif3,Lil Uzi Vert,217032,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
197,Bohemian Rhapsody - Remastered 2011,Queen,216764,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
198,NASTY GIRL / ON CAMERA,Gunna,216336,https://open.spotify.com/track/2f8y4CuG57UJEmkG3ujd0D
199,Riptide,Vance Joy,216310,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
200,All Girls Are The Same,Juice WRLD,215868,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
