,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Señorita,"Shawn Mendes",2012778,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik
2,"Beautiful People (feat. Khalid)","Ed Sheeran",1659136,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
3,"Dance Monkey","Tones And I",1626293,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
4,"Goodbyes (Feat. Young Thug)","Post Malone",1576951,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
5,"I Don't Care (with Justin Bieber)","Ed Sheeran",1194120,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
6,"Someone You Loved","Lewis Capaldi",1112384,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
7,"Piece Of Your Heart",MEDUZA,1052269,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
8,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",1006944,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
9,"Antisocial (with Travis Scott)","Ed Sheeran",1004568,https://open.spotify.com/track/1DhRbox3xkceP64k3JeYfW
10,"How Do You Sleep?","Sam Smith",985334,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
11,"Money In The Grave (Drake ft. Rick Ross)",Drake,984076,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
12,"bad guy","Billie Eilish",958496,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
13,Lalala,Y2K,949635,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
14,"It's You","Ali Gatie",937261,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq
15,Panini,"Lil Nas X",932838,https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r
16,Choir,"Guy Sebastian",930497,https://open.spotify.com/track/59zWQR2wQnSlkG4xTTwY9d
17,"The Git Up","Blanco Brown",914778,https://open.spotify.com/track/5dW1VZPcFqB4n0P08rGDgm
18,"Cross Me (feat. Chance the Rapper & PnB Rock)","Ed Sheeran",891064,https://open.spotify.com/track/4wuCQX7JvAZLlrcmH4AeZF
19,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",845077,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
20,"Johnny Run Away","Tones And I",839054,https://open.spotify.com/track/0vHmuAr3iAuGBAqMmraa05
21,"If I Can't Have You","Shawn Mendes",816274,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
22,"bad guy (with Justin Bieber)","Billie Eilish",798776,https://open.spotify.com/track/3yNZ5r3LKfdmjoS3gkhUCT
23,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",777297,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
24,Easier,"5 Seconds of Summer",761962,https://open.spotify.com/track/4tNXntkAzQ5A2dfYRYGIIQ
25,"You Need To Calm Down","Taylor Swift",761795,https://open.spotify.com/track/29fRTIKsJhLUJoldM89GZS
26,"Truth Hurts",Lizzo,735118,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
27,"Never Really Over","Katy Perry",713577,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
28,"Don't Check On Me (feat. Justin Bieber & Ink)","Chris Brown",700555,https://open.spotify.com/track/7ILEWkpfdK6AjH2D7jppWk
29,"No Guidance (feat. Drake)","Chris Brown",682129,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
30,Ransom,"Lil Tecca",660864,https://open.spotify.com/track/1kBbgxAUc4HQv7cgIayIDH
31,"Higher Love",Kygo,653597,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
32,Painkiller,Ruel,652495,https://open.spotify.com/track/1abFkY2jm6KDFMZ7RD9YJh
33,"One Thing Right",Marshmello,625802,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
34,"Call You Mine (feat. Bebe Rexha)","The Chainsmokers",608819,https://open.spotify.com/track/05CwHjIk71RXVU40boRMnR
35,"Then What",Illy,590408,https://open.spotify.com/track/5FfZ40feVmKy7AAcVMTgaG
36,Sucker,"Jonas Brothers",574631,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
37,"Rescue Me",OneRepublic,569662,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
38,"Eastside (with Halsey & Khalid)","benny blanco",568117,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
39,"MOOD 4 EVA (feat. Oumou Sangaré)",Beyoncé,555412,https://open.spotify.com/track/7oqftogUN82Q7VNy2TmTJW
40,"Remember The Name (feat. Eminem & 50 Cent)","Ed Sheeran",554664,https://open.spotify.com/track/0AtP8EkGPn6SwxKDaUuXec
41,"SOS (feat. Aloe Blacc)",Avicii,551606,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
42,"Talk (feat. Disclosure)",Khalid,548473,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
43,"Mother's Daughter","Miley Cyrus",534238,https://open.spotify.com/track/2WyRfGeHo97VC5mP1BBSzr
44,"I Think I'm OKAY (with YUNGBLUD & Travis Barker)","Machine Gun Kelly",533854,https://open.spotify.com/track/2gTdDMpNxIRFSiu7HutMCg
45,"Don't Give Up On Me - (From ""Five Feet Apart"")","Andy Grammer",529891,https://open.spotify.com/track/4Y0TtDriFlN3XZoQx6PYsu
46,"The London (feat. J. Cole & Travis Scott)","Young Thug",522010,https://open.spotify.com/track/7DcvwMAiqKJQD1rrdfxSDx
47,"3 Nights","Dominic Fike",512791,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
48,"Only Human","Jonas Brothers",486534,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
49,"Go Loko (feat. Tyga, Jon Z)",YG,480382,https://open.spotify.com/track/1kK6DwzyXJSp58u5HYWwuD
50,"Find U Again (feat. Camila Cabello)","Mark Ronson",474395,https://open.spotify.com/track/5Uw7Dut2lZfexn3Y09swpf
51,"Time - Edit",NF,462302,https://open.spotify.com/track/68Vm2W4oURsPV3121vUZgB
52,Youngblood,"5 Seconds of Summer",444661,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
53,"Little Things","Jessica Mauboy",435879,https://open.spotify.com/track/5wmzWCzw94583WKMR2lUMo
54,Wow.,"Post Malone",431820,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
55,"Best Part of Me (feat. YEBBA)","Ed Sheeran",426936,https://open.spotify.com/track/0VsGaRXR5WAzpu51unJTis
56,"Woke Up Late (feat. Hailee Steinfeld)","Drax Project",426590,https://open.spotify.com/track/3qLBz3j26AHO2jBYUQWLA6
57,"Exit Sign","Hilltop Hoods",424369,https://open.spotify.com/track/4c2cdWv3GLKoP12tY0OzZl
58,"Be Alright","Dean Lewis",423002,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
59,Shallow,"Lady Gaga",418188,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
60,"Old Town Road","Lil Nas X",417662,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
61,"Never Seen the Rain","Tones And I",416010,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
62,"Post Malone (feat. RANI)","Sam Feldt",411885,https://open.spotify.com/track/0qc4QlcCxVTGyShurEv1UU
63,Happier,Marshmello,407428,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
64,"i love you","Billie Eilish",405128,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc
65,"Vossi Bop",Stormzy,394766,https://open.spotify.com/track/44ZJ4hLD5onikKsVLQaILr
66,EARFQUAKE,"Tyler, The Creator",388895,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0
67,"when the party's over","Billie Eilish",386552,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
68,"lovely (with Khalid)","Billie Eilish",380523,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
69,"Take Me Back to London (feat. Stormzy)","Ed Sheeran",376325,https://open.spotify.com/track/1AI7UPw3fgwAFkvAlZWhE0
70,"Without Me",Halsey,375965,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
71,"7 rings","Ariana Grande",374670,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
72,Better,Khalid,363433,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
73,"The Archer","Taylor Swift",358158,https://open.spotify.com/track/3Y7MHz19qCg1Pkxridtu1k
74,"Dancing With A Stranger (with Normani)","Sam Smith",349970,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
75,Heaven,Avicii,346365,https://open.spotify.com/track/0vrmHPfoBadXVr2n0m1aqZ
76,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",340151,https://open.spotify.com/track/4MsUsFfWseB9M2plGJyuIw
77,"Mad Love",Mabel,334170,https://open.spotify.com/track/79JBjIq90BrQ8Ws0pUhlzD
78,Sanctuary,Joji,332963,https://open.spotify.com/track/3xaugmCyXrVkrDTXbFkMW3
79,"Let You Know",Flume,330179,https://open.spotify.com/track/7p0tz5SeCrSxTLSvwR8W3D
80,"Better Now","Post Malone",328801,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
81,Paradise,Bazzi,328044,https://open.spotify.com/track/7njKgVl3AnLflRad38o7AG
82,"SICKO MODE","Travis Scott",327006,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
83,Confidence,"Ocean Alley",322597,https://open.spotify.com/track/7to68V64Cu6zk0UDo5tyw3
84,"bury a friend","Billie Eilish",320288,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
85,"Mess Her Up - Single Edit","Amy Shark",317492,https://open.spotify.com/track/3TZgPOKPqzvj2pS4AeGTAu
