,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Señorita,"Shawn Mendes",2080787,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik
2,"I Don't Care (with Justin Bieber)","Ed Sheeran",1614601,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns
3,"bad guy","Billie Eilish",1517595,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
4,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",1339762,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
5,"Money In The Grave (Drake ft. Rick Ross)",Drake,1225661,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
6,"Someone You Loved","Lewis Capaldi",1220146,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
7,"You Need To Calm Down","Taylor Swift",1182772,https://open.spotify.com/track/29fRTIKsJhLUJoldM89GZS
8,"Never Really Over","Katy Perry",1173241,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
9,"Cross Me (feat. Chance the Rapper & PnB Rock)","Ed Sheeran",1074248,https://open.spotify.com/track/543bCW2ruMPmxUBWirQ3MR
10,"No Guidance (feat. Drake)","Chris Brown",968482,https://open.spotify.com/track/7FEwp8BavoEVE3AnxJDchc
11,Easier,"5 Seconds of Summer",957981,https://open.spotify.com/track/4tNXntkAzQ5A2dfYRYGIIQ
12,"If I Can't Have You","Shawn Mendes",957973,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
13,"Piece Of Your Heart",MEDUZA,951472,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
14,Panini,"Lil Nas X",878529,https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r
15,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",821438,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
16,"Johnny Run Away","Tones And I",799136,https://open.spotify.com/track/0vHmuAr3iAuGBAqMmraa05
17,"The London (feat. J. Cole & Travis Scott)","Young Thug",786123,https://open.spotify.com/track/7DcvwMAiqKJQD1rrdfxSDx
18,EARFQUAKE,"Tyler, The Creator",774048,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0
19,Sucker,"Jonas Brothers",754954,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
20,"3 Nights","Dominic Fike",732413,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
21,"Truth Hurts",Lizzo,698710,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
22,"It's You","Ali Gatie",692744,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq
23,"SOS (feat. Aloe Blacc)",Avicii,680844,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
24,"Rescue Me",OneRepublic,679972,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
25,Painkiller,Ruel,673670,https://open.spotify.com/track/1abFkY2jm6KDFMZ7RD9YJh
26,"Talk (feat. Disclosure)",Khalid,669858,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
27,"Call You Mine (feat. Bebe Rexha)","The Chainsmokers",666482,https://open.spotify.com/track/05CwHjIk71RXVU40boRMnR
28,Heaven,Avicii,633729,https://open.spotify.com/track/0vrmHPfoBadXVr2n0m1aqZ
29,"Old Town Road","Lil Nas X",622384,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
30,"Only Human","Jonas Brothers",584297,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
31,Wow.,"Post Malone",577427,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
32,"Eastside (with Halsey & Khalid)","benny blanco",572456,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
33,"Mother's Daughter","Miley Cyrus",565380,https://open.spotify.com/track/2WyRfGeHo97VC5mP1BBSzr
34,"Vossi Bop",Stormzy,556538,https://open.spotify.com/track/44ZJ4hLD5onikKsVLQaILr
35,"Find U Again (feat. Camila Cabello)","Mark Ronson",543508,https://open.spotify.com/track/5Uw7Dut2lZfexn3Y09swpf
36,"Go Loko (feat. Tyga, Jon Z)",YG,537125,https://open.spotify.com/track/1kK6DwzyXJSp58u5HYWwuD
37,"Here With Me",Marshmello,532970,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
38,"Woke Up Late (feat. Hailee Steinfeld)","Drax Project",523636,https://open.spotify.com/track/3qLBz3j26AHO2jBYUQWLA6
39,"when the party's over","Billie Eilish",523444,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
40,Shallow,"Lady Gaga",516367,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
41,Choir,"Guy Sebastian",510847,https://open.spotify.com/track/59zWQR2wQnSlkG4xTTwY9d
42,Sanctuary,Joji,505667,https://open.spotify.com/track/3xaugmCyXrVkrDTXbFkMW3
43,Happier,Marshmello,497201,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
44,"Exit Sign","Hilltop Hoods",497178,https://open.spotify.com/track/4c2cdWv3GLKoP12tY0OzZl
45,"lovely (with Khalid)","Billie Eilish",493514,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
46,"i'm so tired...",Lauv,485657,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
47,"Dance Monkey","Tones And I",475519,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
48,"bury a friend","Billie Eilish",470331,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
49,Better,Khalid,463881,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
50,"7 rings","Ariana Grande",462664,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
51,Ransom,"Lil Tecca",450547,https://open.spotify.com/track/1kBbgxAUc4HQv7cgIayIDH
52,"Be Alright","Dean Lewis",438711,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
53,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",438003,https://open.spotify.com/track/4MsUsFfWseB9M2plGJyuIw
54,"Let You Know",Flume,432494,https://open.spotify.com/track/7p0tz5SeCrSxTLSvwR8W3D
55,"Don't Give Up On Me - (From ""Five Feet Apart"")","Andy Grammer",424060,https://open.spotify.com/track/4Y0TtDriFlN3XZoQx6PYsu
56,Youngblood,"5 Seconds of Summer",419942,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
57,Lalala,Y2K,410606,https://open.spotify.com/track/07rmSXN6vNoquX1AsWd9pP
58,"The Git Up","Blanco Brown",409832,https://open.spotify.com/track/5dW1VZPcFqB4n0P08rGDgm
59,"Mad Love",Mabel,390588,https://open.spotify.com/track/79JBjIq90BrQ8Ws0pUhlzD
60,"Without Me",Halsey,387358,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
61,Nightmare,Halsey,379544,https://open.spotify.com/track/340UVheS8z3ncW9TTUhAbc
62,"Focus (feat. 21 Savage)",Bazzi,373761,https://open.spotify.com/track/12iDo4Kdw9vA2X1lN3UTVu
63,"So Am I","Ava Max",372079,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7
64,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",365793,https://open.spotify.com/track/7Feaw9WAEREY0DUOSXJLOM
65,Rodeo,"Lil Nas X",363449,https://open.spotify.com/track/4ak7xjvBeBOcJGWFDX9w5n
66,"Dancing With A Stranger (with Normani)","Sam Smith",358171,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
67,"One Thing Right",Marshmello,356845,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
68,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",354705,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
69,"Don't Call Me Up",Mabel,353386,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
70,Suge,DaBaby,349265,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
71,"Good Lord","Birds Of Tokyo",344116,https://open.spotify.com/track/6eYbHXkYM5m3Eg6WJzU3NW
72,Paradise,Bazzi,341143,https://open.spotify.com/track/7njKgVl3AnLflRad38o7AG
73,"SICKO MODE","Travis Scott",338906,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
74,"MIDDLE CHILD","J. Cole",338227,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
75,"Pop Out (feat. Lil Tjay)","Polo G",335544,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1
76,"Better Now","Post Malone",333569,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
77,"thank u, next","Ariana Grande",333182,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
78,"i love you","Billie Eilish",331733,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc
79,"Mess Her Up - Single Edit","Amy Shark",329696,https://open.spotify.com/track/3TZgPOKPqzvj2pS4AeGTAu
80,"wish you were gay","Billie Eilish",328137,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
81,"Sweet but Psycho","Ava Max",326093,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
82,"Just Us (feat. SZA)","DJ Khaled",325080,https://open.spotify.com/track/0BnTBAGmr9FtYwkZrwKhwS
83,Shotgun,"George Ezra",318487,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
84,"I Fall Apart","Post Malone",311543,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
85,"rockstar (feat. 21 Savage)","Post Malone",311446,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
86,"Taste (feat. Offset)",Tyga,309913,https://open.spotify.com/track/2toVe5hfuIi97ytDPDbQFt
87,"Body (feat. brando)","Loud Luxury",309540,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
88,"Homicide (feat. Eminem)",Logic,308792,https://open.spotify.com/track/2MuMD298IpYqKF367wegUd
89,"Mr. Brightside","The Killers",304211,https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN
90,Waiting,KIAN,302337,https://open.spotify.com/track/4sCyQKAl78t9LYVTZinSEY
91,"Bohemian Rhapsody - Remastered 2011",Queen,301560,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
92,"Say You Won't Let Go","James Arthur",300979,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
93,"Lucid Dreams","Juice WRLD",300757,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
94,Confidence,"Ocean Alley",291807,https://open.spotify.com/track/7to68V64Cu6zk0UDo5tyw3
95,"Who Do You Love","The Chainsmokers",290242,https://open.spotify.com/track/5QiNbIilmMiMBXvaAlf7lN
96,"Going Bad (feat. Drake)","Meek Mill",290127,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
97,"Hey, Ma","Bon Iver",289875,https://open.spotify.com/track/6YEyNkfWYAFTib8j1eXg1A
98,2002,Anne-Marie,286254,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
99,"I Like Me Better",Lauv,283129,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
100,"Shape of You","Ed Sheeran",280621,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
101,"Falling Like The Stars","James Arthur",279433,https://open.spotify.com/track/15xWRPHQMeqgdkGzInx3PY
102,"break up with your girlfriend, i'm bored","Ariana Grande",276939,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
103,"7 Minutes","Dean Lewis",275691,https://open.spotify.com/track/6FYbr9QzRoZPh0Re8lDO9z
104,"High Hopes","Panic! At The Disco",275678,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
105,"Jocelyn Flores",XXXTENTACION,274216,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
106,Isis,"Joyner Lucas",273738,https://open.spotify.com/track/36TO60sxDduIsO3xH8IcUh
107,"Pure Water (with Migos)",Mustard,272321,https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp
108,"Stay Awake","Dean Lewis",271059,https://open.spotify.com/track/2smpiAZfaN0GFi15MqAq6E
109,SAD!,XXXTENTACION,270463,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
110,Favours,"Hayden James",270279,https://open.spotify.com/track/2qw0O8LXratT32TdreMuup
111,"Spot the Difference",ONEFOUR,266926,https://open.spotify.com/track/587Cj6WZ9NTCfYhpmVkGID
