,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Dance Monkey","Tones And I",2388854,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
2,Señorita,"Shawn Mendes",1734962,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
3,"Goodbyes (Feat. Young Thug)","Post Malone",1441126,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
4,"Beautiful People (feat. Khalid)","Ed Sheeran",1407440,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
5,"boyfriend (with Social House)","Ariana Grande",1399613,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t
6,Ransom,"Lil Tecca",1382766,https://open.spotify.com/track/1kBbgxAUc4HQv7cgIayIDH
7,"How Do You Sleep?","Sam Smith",1365198,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
8,"No Guidance (feat. Drake)","Chris Brown",1152032,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
9,"Someone You Loved","Lewis Capaldi",1147321,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
10,"Piece Of Your Heart",MEDUZA,1050168,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
11,"It's You","Ali Gatie",1037885,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq
12,Lalala,Y2K,994685,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
13,"I Don't Care (with Justin Bieber)","Ed Sheeran",947013,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
14,"The Git Up","Blanco Brown",945291,https://open.spotify.com/track/5dW1VZPcFqB4n0P08rGDgm
15,"One Thing Right",Marshmello,931501,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
16,Choir,"Guy Sebastian",836946,https://open.spotify.com/track/59zWQR2wQnSlkG4xTTwY9d
17,"fuck, i'm lonely",Lauv,828122,https://open.spotify.com/track/322tcqPhma7F6hfCeLisx0
18,"Old Town Road - Remix","Lil Nas X",816996,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
19,"bad guy","Billie Eilish",810684,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
20,"Money In The Grave (Drake ft. Rick Ross)",Drake,807643,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
21,"Johnny Run Away","Tones And I",799885,https://open.spotify.com/track/0vHmuAr3iAuGBAqMmraa05
22,Panini,"Lil Nas X",780216,https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r
23,"If I Can't Have You","Shawn Mendes",758816,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
24,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",748217,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
25,"Truth Hurts",Lizzo,708560,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
26,"Time - Edit",NF,705362,https://open.spotify.com/track/1gZFRYcPz3wKevEaNYRwfW
27,I.F.L.Y.,Bazzi,705057,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
28,Easier,"5 Seconds of Summer",690800,https://open.spotify.com/track/4tNXntkAzQ5A2dfYRYGIIQ
29,"Cross Me (feat. Chance the Rapper & PnB Rock)","Ed Sheeran",673142,https://open.spotify.com/track/4wuCQX7JvAZLlrcmH4AeZF
30,"Takeaway (feat. Lennon Stella)","The Chainsmokers",654320,https://open.spotify.com/track/6wo37KVqFJhtuxPTpLCcfe
31,"Never Really Over","Katy Perry",636793,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
32,Painkiller,Ruel,636281,https://open.spotify.com/track/1abFkY2jm6KDFMZ7RD9YJh
33,"Never Seen the Rain","Tones And I",633449,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
34,"Small Talk","Katy Perry",629200,https://open.spotify.com/track/4NmE2ytXI8S2svTRSmEdpO
35,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",617900,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
36,"Higher Love",Kygo,614704,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
37,"Then What",Illy,613647,https://open.spotify.com/track/5FfZ40feVmKy7AAcVMTgaG
38,"bad guy (with Justin Bieber)","Billie Eilish",599934,https://open.spotify.com/track/3yNZ5r3LKfdmjoS3gkhUCT
39,"Eastside (with Halsey & Khalid)","benny blanco",571780,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
40,"You Need To Calm Down","Taylor Swift",571022,https://open.spotify.com/track/29fRTIKsJhLUJoldM89GZS
41,"Antisocial (with Travis Scott)","Ed Sheeran",566518,https://open.spotify.com/track/1DhRbox3xkceP64k3JeYfW
42,"Rescue Me",OneRepublic,547868,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
43,"Talk (feat. Disclosure)",Khalid,539688,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
44,Sucker,"Jonas Brothers",527518,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
45,"Little Things","Jessica Mauboy",516597,https://open.spotify.com/track/6VR6NtDo2HSWax5P70d1I3
46,Shallow,"Lady Gaga",506258,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
47,"3 Nights","Dominic Fike",505528,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
48,"The London (feat. J. Cole & Travis Scott)","Young Thug",499282,https://open.spotify.com/track/7DcvwMAiqKJQD1rrdfxSDx
49,"Don't Give Up On Me - (From ""Five Feet Apart"")","Andy Grammer",485776,https://open.spotify.com/track/5A3fPy30SN2wuzrahpcxvV
50,"Call You Mine (feat. Bebe Rexha)","The Chainsmokers",470435,https://open.spotify.com/track/05CwHjIk71RXVU40boRMnR
51,Youngblood,"5 Seconds of Summer",429453,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
52,"Be Alright","Dean Lewis",417102,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
53,Happier,Marshmello,405159,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
54,"Woke Up Late (feat. Hailee Steinfeld)","Drax Project",402759,https://open.spotify.com/track/3qLBz3j26AHO2jBYUQWLA6
55,"Post Malone (feat. RANI)","Sam Feldt",401123,https://open.spotify.com/track/0qc4QlcCxVTGyShurEv1UU
56,Wow.,"Post Malone",399074,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
57,"Right Back (feat. A Boogie Wit Da Hoodie)",Khalid,396813,https://open.spotify.com/track/6PYnUsNEpYC7A4BS2sjw3L
58,"SOS (feat. Aloe Blacc)",Avicii,384482,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
59,"Without Me",Halsey,368312,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
60,Better,Khalid,362186,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
61,"7 rings","Ariana Grande",361520,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
62,"Only Human","Jonas Brothers",361078,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
63,"The Archer","Taylor Swift",359735,https://open.spotify.com/track/3Y7MHz19qCg1Pkxridtu1k
64,"lovely (with Khalid)","Billie Eilish",352926,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
65,"Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign)","Megan Thee Stallion",352576,https://open.spotify.com/track/5N1o6d8zGcSZSeMFkOUQOk
66,"Mother's Daughter","Miley Cyrus",343326,https://open.spotify.com/track/2WyRfGeHo97VC5mP1BBSzr
67,"i love you","Billie Eilish",341032,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc
68,"when the party's over","Billie Eilish",338941,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
69,Paradise,Bazzi,333763,https://open.spotify.com/track/0Rx0DJI556Ix5gBny6EWmn
70,EARFQUAKE,"Tyler, The Creator",333101,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0
71,"Exit Sign","Hilltop Hoods",326315,https://open.spotify.com/track/4c2cdWv3GLKoP12tY0OzZl
72,Glitter,BENEE,323117,https://open.spotify.com/track/23TPP1eeElFfvYVznskwCY
73,"Face To Face",Ruel,321508,https://open.spotify.com/track/4Jw3870ecfc9792hvVb7lT
74,"SICKO MODE","Travis Scott",321119,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
75,"Better Now","Post Malone",319788,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
76,"Don't Check On Me (feat. Justin Bieber & Ink)","Chris Brown",319537,https://open.spotify.com/track/7ILEWkpfdK6AjH2D7jppWk
77,"Old Town Road","Lil Nas X",319007,https://open.spotify.com/track/0F7FA14euOIX8KcbEturGH
78,"Mr. Brightside","The Killers",317314,https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN
79,"Good As Hell",Lizzo,316633,https://open.spotify.com/track/6uAm7pG66O1XesXS9bpHSF
80,"Say You Won't Let Go","James Arthur",313733,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
81,"Dancing With A Stranger (with Normani)","Sam Smith",313164,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
82,Confidence,"Ocean Alley",311057,https://open.spotify.com/track/7to68V64Cu6zk0UDo5tyw3
83,"Spot the Difference",ONEFOUR,309379,https://open.spotify.com/track/587Cj6WZ9NTCfYhpmVkGID
84,"Vossi Bop",Stormzy,308494,https://open.spotify.com/track/44ZJ4hLD5onikKsVLQaILr
85,2002,Anne-Marie,307726,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
86,"I Fall Apart","Post Malone",304810,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
87,"rockstar (feat. 21 Savage)","Post Malone",304712,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
88,"Go Loko (feat. Tyga, Jon Z)",YG,304694,https://open.spotify.com/track/1kK6DwzyXJSp58u5HYWwuD
89,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",304228,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
90,"I Like Me Better",Lauv,302192,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
