,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Blinding Lights","The Weeknd",2229486,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
2,"Roses - Imanbek Remix","SAINt JHN",1704738,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
3,"Don't Start Now","Dua Lipa",1415588,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
4,"Intentions (feat. Quavo)","Justin Bieber",1371580,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
5,"death bed (coffee for your head)",Powfu,1356418,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
6,"Say So","Doja Cat",1354906,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
7,"The Box","Roddy Ricch",1309489,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
8,Supalonely,BENEE,1151586,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
9,"Sunday Best",Surfaces,1151359,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
10,"Adore You","Harry Styles",1054685,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
11,"In Your Eyes","The Weeknd",1034277,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
12,"Blueberry Faygo","Lil Mosey",1005295,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
13,Circles,"Post Malone",998672,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
14,"Dance Monkey","Tones And I",953468,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
15,"You should be sad",Halsey,946515,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
16,"Godzilla (feat. Juice WRLD)",Eminem,895317,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
17,"CITY OF ANGELS",24kGoldn,874357,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
18,"After Hours","The Weeknd",857464,https://open.spotify.com/track/2p8IUWQDrpjuFltbdgLOag
19,"Before You Go","Lewis Capaldi",857453,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
20,ROXANNE,"Arizona Zervas",809638,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
21,Falling,"Trevor Daniel",804285,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
22,Glitter,BENEE,762875,https://open.spotify.com/track/23TPP1eeElFfvYVznskwCY
23,"Lose Control",MEDUZA,758372,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
24,"Never Seen the Rain","Tones And I",757830,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
25,"Pump It Up",Endor,752455,https://open.spotify.com/track/0GiwV6v3AgJfdu59tj719Y
26,"The Less I Know The Better","Tame Impala",749974,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
27,Physical,"Dua Lipa",747073,https://open.spotify.com/track/5px6upUHM3fhOP621Edp4V
28,"Live In Life","The Rubens",742325,https://open.spotify.com/track/5zpGxLGLxQvgQzO8jYTzAU
29,"Someone You Loved","Lewis Capaldi",723984,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
30,Memories,"Maroon 5",718305,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
31,"To Die For","Sam Smith",715313,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx
32,Maniac,"Conan Gray",706050,https://open.spotify.com/track/6KfoDhO4XUWSbnyKjNp9c4
33,"Hardest To Love","The Weeknd",686970,https://open.spotify.com/track/6kWxIqQDsKFYCJGbU4AjCX
34,"Rushing Back",Flume,679809,https://open.spotify.com/track/2zoNNEAyPK2OGDfajardlY
35,"Bad Child","Tones And I",678834,https://open.spotify.com/track/1qCmZnC1FUpNgOydIzqIPC
36,"Ride It",Regard,670671,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
37,Heartless,"The Weeknd",658047,https://open.spotify.com/track/6bnF93Rx87YqUBLSgjiMU8
38,"Alone Again","The Weeknd",641947,https://open.spotify.com/track/6b5P51m8xx2XA6U7sdNZ5E
39,Skechers,DripReport,637063,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
40,"Too Late","The Weeknd",631497,https://open.spotify.com/track/2K9Ovn1o2bTGqbsABGC6m3
41,"Scared To Live","The Weeknd",627036,https://open.spotify.com/track/4BGZF4oLbTL0pWm7C18pbv
42,"What A Man Gotta Do","Jonas Brothers",612331,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
43,"Save Your Tears","The Weeknd",601811,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
44,"bad guy","Billie Eilish",596162,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
45,"Purple Hat","Sofi Tukker",595188,https://open.spotify.com/track/6WiGRFQfx2qw49MA7OeDYK
46,"Life Is Good (feat. Drake)",Future,584029,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
47,"everything i wanted","Billie Eilish",573837,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
48,"Know Your Worth",Khalid,557904,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
49,Faith,"The Weeknd",555991,https://open.spotify.com/track/3orEOtd8CPL8GFlpRpKuoE
50,Snowchild,"The Weeknd",541326,https://open.spotify.com/track/3WlbeuhfRSqU7ylK2Ui5U7
51,"My Oh My (feat. DaBaby)","Camila Cabello",530079,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
