,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,FRIENDS,Marshmello,163938,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
2,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,157585,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
3,"God's Plan",Drake,143679,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
4,"Sick Boy","The Chainsmokers",120059,https://open.spotify.com/track/2JfXj2TERIkHwJpnG9f8uX
5,IDGAF,"Dua Lipa",117660,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
6,"Psycho (feat. Ty Dolla $ign)","Post Malone",115982,https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF
7,"Leave a Light On","Tom Walker",111447,https://open.spotify.com/track/6lOWoTqVnAWXchddtTH31W
8,"In My Blood","Shawn Mendes",96070,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
9,Magisch,Olexesh,95976,https://open.spotify.com/track/4gnuy9VBU2GGrN60UMB79t
10,"The Middle",Zedd,94923,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
11,SAD!,XXXTENTACION,92877,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
12,"River (feat. Ed Sheeran)",Eminem,85671,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
13,"Was du Liebe nennst",Bausa,81501,https://open.spotify.com/track/2hIY4sjfMeKwXXh2LvhrMo
14,"Say Something (feat. Chris Stapleton)","Justin Timberlake",80925,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
15,"Like I Do","David Guetta",78311,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
16,Crazy,"Lost Frequencies",78140,https://open.spotify.com/track/1ZtEZjYb4e0V0gqwRYeeAY
17,rockstar,"Post Malone",76063,https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX
18,Primo,"RAF Camora",74781,https://open.spotify.com/track/7y5chiQbuvviOYUfUmOPqo
19,Rooftop,"Nico Santos",73048,https://open.spotify.com/track/637yH6Qs3wXdgjPjO7QGdr
20,"Havana (feat. Young Thug)","Camila Cabello",71592,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
21,Mine,Bazzi,70778,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M
22,Breathe,"Jax Jones",70715,https://open.spotify.com/track/6tvQzeCPwOytDlBYCIOY0n
23,Kriminell,Azet,70523,https://open.spotify.com/track/6BPbNmOnVGHxVWRqeWvJaJ
24,"Love Lies (with Normani)",Khalid,68343,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
25,"Échame La Culpa","Luis Fonsi",67086,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
26,Dreamer,"Axwell /\ Ingrosso",67007,https://open.spotify.com/track/7hvxMYq9JW5W0vFwiu1Zdr
27,Silence,Marshmello,66760,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
28,Nevermind,"Dennis Lloyd",66528,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
29,Corleone,"RAF Camora",65476,https://open.spotify.com/track/5muvgRZXDU9DBmKcOolqkw
30,"Freaky Friday (feat. Chris Brown)","Lil Dicky",65148,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
31,"Mad Love","Sean Paul",61979,https://open.spotify.com/track/3soOPBuMK8YMdWnV7xpEyf
32,Paradise,"George Ezra",60640,https://open.spotify.com/track/38zwkK6TtTjIW9tpYBfZ3D
33,"For You (Fifty Shades Freed) (& Rita Ora)","Liam Payne",60419,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC
34,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",59468,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
35,"Qa bone",Azet,57928,https://open.spotify.com/track/6X0pg9AHaLYLq8Cy5j8Suz
36,"Let You Down",NF,57863,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
37,"All The Stars (with SZA)","Kendrick Lamar",57440,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
38,"Gotham City","RAF Camora",56631,https://open.spotify.com/track/2axf5shPhjS8qdaGr5MWaS
39,Wolves,"Selena Gomez",54918,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
40,"Look Alive (feat. Drake)","BlocBoy JB",54752,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
41,Everyday,Logic,53973,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
42,"Him & I (with Halsey)",G-Eazy,52871,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
43,"So Far Away (feat. Jamie Scott & Romy Dya)","Martin Garrix",52610,https://open.spotify.com/track/0OlnLZY4cmQzT6ZGttvWBM
44,Power,Ufo361,52110,https://open.spotify.com/track/4xAWQ2iRnQy35YRKgwBjES
