,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,FRIENDS,Marshmello,169492,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
2,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,169064,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
3,"God's Plan",Drake,145302,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
4,"Sick Boy","The Chainsmokers",128383,https://open.spotify.com/track/2IKZkwHI5zsZf70STuhvOX
5,"Leave a Light On","Tom Walker",120793,https://open.spotify.com/track/6lOWoTqVnAWXchddtTH31W
6,IDGAF,"Dua Lipa",119231,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
7,"Psycho (feat. Ty Dolla $ign)","Post Malone",116206,https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF
8,"River (feat. Ed Sheeran)",Eminem,97672,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
9,"The Middle",Zedd,94990,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
10,"Was du Liebe nennst",Bausa,88962,https://open.spotify.com/track/2hIY4sjfMeKwXXh2LvhrMo
11,Crazy,"Lost Frequencies",87500,https://open.spotify.com/track/1ZtEZjYb4e0V0gqwRYeeAY
12,Rooftop,"Nico Santos",85701,https://open.spotify.com/track/637yH6Qs3wXdgjPjO7QGdr
13,Magisch,Olexesh,84006,https://open.spotify.com/track/4gnuy9VBU2GGrN60UMB79t
14,"For You (Fifty Shades Freed) (& Rita Ora)","Liam Payne",81466,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC
15,Corleone,"RAF Camora",80756,https://open.spotify.com/track/5muvgRZXDU9DBmKcOolqkw
16,"Échame La Culpa","Luis Fonsi",77512,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
17,rockstar,"Post Malone",77409,https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX
18,Primo,"RAF Camora",73792,https://open.spotify.com/track/7y5chiQbuvviOYUfUmOPqo
19,"All The Stars (with SZA)","Kendrick Lamar",71286,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
