,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"WAP (feat. Megan Thee Stallion)","Cardi B",2684108,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
2,"Savage Love (Laxed - Siren Beat)","Jawsh 685",1296260,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
3,"Laugh Now Cry Later (feat. Lil Durk)",Drake,1250090,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
4,"Mood (feat. iann dior)",24kGoldn,1244191,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
5,"Mood Swings (feat. Lil Tjay)","Pop Smoke",1214868,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
6,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,1128705,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
7,"Head & Heart (feat. MNEK)","Joel Corry",1053306,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
8,"Watermelon Sugar","Harry Styles",1031876,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
9,"Breaking Me",Topic,1030886,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
10,"Come & Go (with Marshmello)","Juice WRLD",953830,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
11,"Roses - Imanbek Remix","SAINt JHN",930872,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
12,"Smile (with The Weeknd)","Juice WRLD",877325,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF
13,"Blinding Lights","The Weeknd",852109,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
14,Dynamite,BTS,850004,https://open.spotify.com/track/0v1x6rN6JHRapa03JElljE
15,Heather,"Conan Gray",844529,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
16,"Go Crazy","Chris Brown",762691,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
17,"Wishing Well","Juice WRLD",730669,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
18,"Some Say - Felix Jaehn Remix",Nea,719662,https://open.spotify.com/track/7C1trmcQQ5n5RNy4l6ziCv
19,"you broke me first","Tate McRae",685601,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
20,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",669065,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
21,"Rain On Me (with Ariana Grande)","Lady Gaga",665221,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
22,"The Woo (feat. 50 Cent & Roddy Ricch)","Pop Smoke",638900,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
23,"Someone You Loved","Lewis Capaldi",620382,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
24,"Midnight Sky","Miley Cyrus",612533,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
25,Secrets,Regard,593916,https://open.spotify.com/track/66W1rVTnEv86dIkFhoiElg
26,"Stuck with U (with Justin Bieber)","Ariana Grande",589662,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
27,"death bed (coffee for your head)",Powfu,584489,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
28,"Break My Heart","Dua Lipa",569114,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
29,"Before You Go","Lewis Capaldi",566465,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
30,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",535901,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
31,"Look into My Eyes",Brando,531413,https://open.spotify.com/track/7qF4tAE0PF6XJFEor6jQni
32,"Dance Monkey","Tones And I",529973,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
33,"Party Girl",StaySolidRocky,523716,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP
34,"Be Kind (with Halsey)",Marshmello,517556,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
35,"my future","Billie Eilish",511443,https://open.spotify.com/track/2ygvZOXrIeVL4xZmAWJT2C
36,Circles,"Post Malone",504031,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
