,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Habitu?,Dosseh,1495695,https://open.spotify.com/track/5N2IdMvsijo5D0Jl3iz6yu
2,Ips?it?,Damso,1282595,https://open.spotify.com/track/2cqIyMApTDUOo6VO5VFQsH
3,Djadja,Aya Nakamura,1264111,https://open.spotify.com/track/3XfnssSD9HMQ9LhVOJvXTE
4,Mafiosa (feat. Caroliina),Lartiste,1223857,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
5,"Va Bene - Extrait de la BOF de ""Taxi 5""",L'Alg?rino,1089961,https://open.spotify.com/track/7qibGVhkRyQ4kgYwzZu7iG
6,La m?me,GIMS,1013161,https://open.spotify.com/track/7HK0UeyxUWJjc6ndRZVKFg
7,X,Nicky Jam,1005229,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
8,One Kiss (with Dua Lipa),Calvin Harris,955466,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
9,Un Poco,Ninho,936923,https://open.spotify.com/track/3MVTefqbeNX5yHFOmnHy3X
10,D?saccord?,Vald,881675,https://open.spotify.com/track/0FYpW0zBO7cht8qGRY41Mz
11,God's Plan,Drake,852417,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
12,Bob Marley,Dadju,851518,https://open.spotify.com/track/6L6yn9GeVqnlWX1npp6rAK
13,FRIENDS,Marshmello,752915,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
14,Hit Sale (feat. Rom?o Elvis),Therapie TAXI,736472,https://open.spotify.com/track/3yndKI4zWEyC36BQYrdKBA
15,M.I.L.S 2.0,Ninho,683782,https://open.spotify.com/track/1qRZfv2ZbAZGPnfbIV3YvD
16,Fallait pas,Marwa Loud,682652,https://open.spotify.com/track/0fACF9oFLE2IOaEyRvRTrL
17,Bella ciao - HUGEL Remix,El Profesor,642504,https://open.spotify.com/track/2dQzfKRaMKUCQgMpOtpLTh
18,Flames,David Guetta,609848,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
19,Nevermind,Dennis Lloyd,603824,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
20,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,601092,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
21,no tears left to cry,Ariana Grande,591280,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
22,This Is America,Childish Gambino,588895,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
23,Like I Do,David Guetta,554247,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
24,Nice For What,Drake,552607,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
25,I Like It,Cardi B,549392,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
26,Mad Love,Sean Paul,530999,https://open.spotify.com/track/3soOPBuMK8YMdWnV7xpEyf
27,Juste pour voir,S.Pri Noir,525447,https://open.spotify.com/track/0JOJx8jx0dWZk33MsvRZrB
28,Vai et viens,Lartiste,524728,https://open.spotify.com/track/6dAx0jUY9lnXEtBiK7e2ZZ
29,Country,Niska,520472,https://open.spotify.com/track/7k5HgarMbFipRP0y1Ko8Fc
30,The Middle,Zedd,515507,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
31,Better Now,Post Malone,514019,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
32,Lundi,Sofiane,513519,https://open.spotify.com/track/5RQ3ZyfOfJJ2qLKOZTmLiB
33,Mi Gna (feat. Hayko) - Ma?tre Gims Remix,GIMS,510543,https://open.spotify.com/track/3u3kWFntWbm4YrO5384wqF
34,Arrivant,Timal,509479,https://open.spotify.com/track/6dN7nkvH6HaRxVQETt6agT
35,Magenta Riddim,DJ Snake,507902,https://open.spotify.com/track/0VdTG2MWrR5K5FYyLqBr0n
36,Viano,Mister V,495137,https://open.spotify.com/track/4OSEfpGKodfk38FYfqrF0X
37,La pluie (feat. Stromae),Orelsan,494438,https://open.spotify.com/track/4cYFep5SECqb4EsSkF82e0
38,Leave a Light On,Tom Walker,472962,https://open.spotify.com/track/6lOWoTqVnAWXchddtTH31W
39,Fendi,Ninho,463383,https://open.spotify.com/track/7BtAkqRFQjvOYOq5k5mlCb
40,Favela,Naps,458130,https://open.spotify.com/track/1xZA0qvWfCcsNlzZXmCnJh
41,Guerilla,Soolking,448330,https://open.spotify.com/track/3w8yBGCi5jm2rKsrsHJpdD
42,Psycho (feat. Ty Dolla $ign),Post Malone,443407,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
43,Coffrer,Ninho,411819,https://open.spotify.com/track/6PvouhcF7NDx18gVoEzs14
44,Call Out My Name,The Weeknd,407172,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
45,Remind Me to Forget,Kygo,400715,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
46,Crazy,Lost Frequencies,397086,https://open.spotify.com/track/2hqy4QmpvMeVz6zeolDeLQ
47,Pourquoi tu forces,DJ Erise,395614,https://open.spotify.com/track/1lgunmmIvvsY7mZeN1SL3j
48,J'souris,Djadja & Dinaz,393987,https://open.spotify.com/track/7rQSQZMVwyobK4icEUrS6d
49,Santana,Alonzo,386758,https://open.spotify.com/track/0G0WC5ghZRRH6LJNNXtK1W
50,Bandolero,Moha La Squale,384310,https://open.spotify.com/track/3N6Z0Vw427hDGCsXu5TwLS
51,Mwaka Moon,Kalash,381574,https://open.spotify.com/track/1vVZLmZq8gN8pPCEBLjPvD
52,Breathe,Jax Jones,376439,https://open.spotify.com/track/6tvQzeCPwOytDlBYCIOY0n
53,Compl?tement sonn?,KeBlack,373581,https://open.spotify.com/track/4bZOVCf1wiNELuCH34rFDl
54,TieksVie,Damso,361434,https://open.spotify.com/track/0IbEikMmfMHeR4oEcMUO8O
55,Billet,Marwa Loud,361324,https://open.spotify.com/track/5tblb3Aojs2S91eE1lxWxP
56,Bella Ciao - Bonus track,R?my,345366,https://open.spotify.com/track/7gjomZsYYz3mimESUqDpE0
57,All Night,Big Boi,337592,https://open.spotify.com/track/2Bb3mu3lfUrcRoTi3IcvQc
58,Love Lies (with Normani),Khalid,337479,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
59,Yeux disent,Lomepal,331885,https://open.spotify.com/track/1uaAq8pSghvpVxlrOrgdeO
60,Say Something (feat. Chris Stapleton),Justin Timberlake,327670,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
61,IDGAF,Dua Lipa,323342,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
62,rockstar (feat. 21 Savage),Post Malone,322797,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
63,Who Mad Again,Jahyanai,320260,https://open.spotify.com/track/6sZ2zjebkPsXTrxhvaRFJF
64,Bad Boy,Marwa Loud,317829,https://open.spotify.com/track/0N90EmHdOXLnTYDoeLwsmr
65,ƒ¡. Mosa?que solitaire,Damso,315454,https://open.spotify.com/track/1E3zyoTHtJzsu5CjwIFIhY
66,La fuite - Vegedream X Dj Leska / Edit MIx,Vegedream,315236,https://open.spotify.com/track/6ariFR8E7Z4WhjS6riI1Yi
67,Tueurs,Damso,310965,https://open.spotify.com/track/3IQe7wqTyXxkqeMR8is76T
68,Shape of You,Ed Sheeran,308975,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
69,Sal?,Niska,308856,https://open.spotify.com/track/0uBu60Wd7yzm2sFrj2hSr6
70,La BP,Moha La Squale,308225,https://open.spotify.com/track/19zimFO8oWdu9STO4auMr3
71,Ta marini?re,Hoshi,307828,https://open.spotify.com/track/4cSqYCRAdW3AAT8yrvMrkW
