,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Lettre ? une femme,Ninho,4973748,https://open.spotify.com/track/5HEtuK03ygUzqca6yfgOYZ
2,6.3,Naps,2342517,https://open.spotify.com/track/6bzxAa3VCiIGzhjsxbHo5q
3,Promo (feat. Damso),Ninho,2021738,https://open.spotify.com/track/1l3WcVBNpaXBIWGYefPV9b
4,The Box,Roddy Ricch,1743623,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
5,Blinding Lights,The Weeknd,1728401,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
6,Ne reviens pas,Gradur,1677961,https://open.spotify.com/track/4TnFANpjVwVKWzkxNzIyFH
7,Mele?im,Soolking,1652832,https://open.spotify.com/track/0RyGkLUzlkmu6EZadbOgZa
8,Zipette,Ninho,1634734,https://open.spotify.com/track/1Lulg5ZiMEXy3QNwb1PB8I
9,La puerta,Ninho,1520581,https://open.spotify.com/track/6hSrPj9ikfFsxE04iVYvCa
10,Every day (feat. Griff),Ninho,1455962,https://open.spotify.com/track/1AItNk9SzkLHmjWrEz4XvW
11,M.I.L.S 3,Ninho,1399740,https://open.spotify.com/track/3CdDFnkFxwd6mPZtTR9JzN
12,Blanche,Maes,1389846,https://open.spotify.com/track/5GyyPRvEwdI4wJSUbzxHQv
13,Distant,Maes,1381615,https://open.spotify.com/track/1Sb7QJRawbARgpMqyYNMkT
14,MD (feat. Niska),4Keus,1365081,https://open.spotify.com/track/7HnZCmNXgva6N3kZiK0NTn
15,Centre commercial (feat. Heuss L'enfoir?),Ninho,1344957,https://open.spotify.com/track/4qDRw32NwvsGhQ4a9evbMm
16,Moulaga,Heuss L'enfoir?,1292154,https://open.spotify.com/track/5BfCoUcWNXcpyJfjXRIeyC
17,Filon,Ninho,1280052,https://open.spotify.com/track/0AvrSFPS8mN8OjUNCwemwa
18,Gros vendeurs,Ninho,1239057,https://open.spotify.com/track/14dBJOQG3mNCZK4m7i684L
