,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
49,Loup garou (feat. Sofiane),GIMS,443903,https://open.spotify.com/track/5fuSDvNupEYnbjhZh8mQAq
50,Crazy,Lost Frequencies,437537,https://open.spotify.com/track/2hqy4QmpvMeVz6zeolDeLQ
51,Levels - Radio Edit,Avicii,437429,https://open.spotify.com/track/5B03nSG8pLE48jh7kmasuL
52,Hey Brother,Avicii,437348,https://open.spotify.com/track/3zKST4nk4QJE77oLjUZ0Ng
53,I Like It,Cardi B,435233,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
54,Zumba,Djadja & Dinaz,434714,https://open.spotify.com/track/2dyRd302XVI6hLdvBcNB9T
55,I Miss You (feat. Julia Michaels),Clean Bandit,433119,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
56,Favela,Naps,431880,https://open.spotify.com/track/1xZA0qvWfCcsNlzZXmCnJh
57,SAD!,XXXTENTACION,429794,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
58,Mwaka Moon,Kalash,427504,https://open.spotify.com/track/1vVZLmZq8gN8pPCEBLjPvD
59,Breathe,Jax Jones,424277,https://open.spotify.com/track/6tvQzeCPwOytDlBYCIOY0n
60,C'est pas ?a la vie,Djadja & Dinaz,422185,https://open.spotify.com/track/3u0f11iAlcLycklatwAIKU
61,Mine,Bazzi,410884,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
62,Yeux disent,Lomepal,408428,https://open.spotify.com/track/1uaAq8pSghvpVxlrOrgdeO
63,Love Lies (with Normani),Khalid,408278,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
64,En otage,Djadja & Dinaz,406012,https://open.spotify.com/track/3iyDIQcGdDZSONM0NCtKNM
65,IDGAF,Dua Lipa,404210,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
66,Say Something (feat. Chris Stapleton),Justin Timberlake,401890,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
67,Breathe,Feder,401244,https://open.spotify.com/track/5faMnd4SDjY9kFP4VpSPLi
68,Gotham,Booba,400139,https://open.spotify.com/track/1do4WVvFKBWnTSXfnYpHVZ
69,Bandolero,Moha La Squale,399771,https://open.spotify.com/track/3N6Z0Vw427hDGCsXu5TwLS
70,Whatever It Takes,Imagine Dragons,395177,https://open.spotify.com/track/7F3uo3304R2CTvOseU3H7u
71,Remind Me to Forget,Kygo,392133,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
72,TieksVie,Damso,392121,https://open.spotify.com/track/0IbEikMmfMHeR4oEcMUO8O
73,Tu le C,Lorenzo,390987,https://open.spotify.com/track/7dndJPTp6wuHXv3F8cxBhm
74,All Falls Down (feat. Juliander),Alan Walker,389146,https://open.spotify.com/track/5yFSF6qQA1rcLsQRnBsZgb
75,Bo?te auto,Ninho,387506,https://open.spotify.com/track/0C3KHrP7Iacgn0PTvb6VzT
76,Recherch?,Naps,386595,https://open.spotify.com/track/4ogvY05K9yCI6RqsC4aYEn
77,Lonely Together (feat. Rita Ora),Avicii,386085,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
78,Fais-moi un Vie,Damso,385641,https://open.spotify.com/track/4TTLq43WaxxkYZE9mq9kPY
79,Bad Boy,Marwa Loud,380905,https://open.spotify.com/track/0N90EmHdOXLnTYDoeLwsmr
80,Guerilla,Soolking,380092,https://open.spotify.com/track/3w8yBGCi5jm2rKsrsHJpdD
81,Un peu de r?ve (en duo avec Claudio Cap?o),Vitaa,372278,https://open.spotify.com/track/0kiNe5qx5O3CccrvsYL4Y6
82,Sal?,Niska,370808,https://open.spotify.com/track/0uBu60Wd7yzm2sFrj2hSr6
83,Pav?,Ninho,365386,https://open.spotify.com/track/2E0sFoOodpQIaEpglLudU6
84,Shape of You,Ed Sheeran,365198,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
85,Walk It Talk It,Migos,364277,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
86,Diarabi,Kaaris,363978,https://open.spotify.com/track/644Y6gowYTqtd2U2XNKzDS
87,Privado,Djadja & Dinaz,360014,https://open.spotify.com/track/2XaFx5pcesurHQrtlE63vT
88,Fais du pain,Djadja & Dinaz,355015,https://open.spotify.com/track/6hwmbNOPBzV8ZIngx7jBRH
89,Medell?n,Niska,352500,https://open.spotify.com/track/1gI6FedOWXQ7aSj4FfEiGK
90,Poto j'suis l?,Djadja & Dinaz,351631,https://open.spotify.com/track/1tDTdcDsZd3jTlXNqKioQ4
91,Havana (feat. Young Thug),Camila Cabello,350089,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
92,For You (Fifty Shades Freed) (& Rita Ora),Liam Payne,349517,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC
93,44 (feat. Yaro),Ninho,345858,https://open.spotify.com/track/46ZOMbOANX8TlyEamO31MJ
94,La fuite - Vegedream X Dj Leska / Edit MIx,Vegedream,344065,https://open.spotify.com/track/6ariFR8E7Z4WhjS6riI1Yi
95,Him & I (with Halsey),G-Eazy,339113,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
96,Potentiel (feat. Orelsan),Lefa,338182,https://open.spotify.com/track/0rs6jxe3647mGSc7l18Cq8
97,Reine,Dadju,337241,https://open.spotify.com/track/2HdCh16tdPjle1rm80Y6q7
98,Santana,Alonzo,336611,https://open.spotify.com/track/0G0WC5ghZRRH6LJNNXtK1W
99,Dragon,Vald,334856,https://open.spotify.com/track/6dotEcliwGD3yrJaUHO621
100,River (feat. Ed Sheeran),Eminem,334070,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
101,Sick Boy,The Chainsmokers,330373,https://open.spotify.com/track/08hm0V6cTsWDX62hW42sEv
102,Qu'est ce que t'as ?,Marwa Loud,330254,https://open.spotify.com/track/0ALYbFTZypQZLwDAPuYECq
103,Tueurs,Damso,329811,https://open.spotify.com/track/3IQe7wqTyXxkqeMR8is76T
104,Tuba Life,Niska,329575,https://open.spotify.com/track/2r6C2IEw533mDs3sam5Zxx
105,Z?ro,Djadja & Dinaz,324806,https://open.spotify.com/track/4ulsxRHzGI6zjalv3Cn7nJ
106,Dreamer,Axwell /\ Ingrosso,323158,https://open.spotify.com/track/7hvxMYq9JW5W0vFwiu1Zdr
107,Esskeetit,Lil Pump,318672,https://open.spotify.com/track/44KKhCyI0BGS6LvVyDqJtH
108,Ciroc,Djadja & Dinaz,315516,https://open.spotify.com/track/6gxv5BZp2l0aGA3laKIGNy
109,ƒ¡. Mosa?que solitaire,Damso,313949,https://open.spotify.com/track/1E3zyoTHtJzsu5CjwIFIhY
110,Maryland,Elephanz,311611,https://open.spotify.com/track/2VXhNd2IzaR9ZtndCUq7hu
111,Arrivant,Timal,309602,https://open.spotify.com/track/5EzjwKvxGTy2oPix1AvV14
112,Tip Toe (feat. French Montana),Jason Derulo,305291,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6
113,In My Blood,Shawn Mendes,305160,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
114,Done For Me (feat. Kehlani),Charlie Puth,304679,https://open.spotify.com/track/76S09sHj7GGMJAtOLjmVQ2
115,Par amour,Dadju,304260,https://open.spotify.com/track/3alSzdz0U10gV2aXVigYkT
116,CQFD,Damso,303696,https://open.spotify.com/track/7KJDIC7u13vHV3FSNlVD2Z
117,Cam?l?on,GIMS,303072,https://open.spotify.com/track/1aZwu6M7UXQxaxpTLCMyhB
118,Sous contr?le,Dadju,300244,https://open.spotify.com/track/64qdods9r5p6wovmRZdyg3
119,Look Alive (feat. Drake),BlocBoy JB,299642,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
120,Bavard,Ninho,298998,https://open.spotify.com/track/7xt9NYYGj7c0efD9HFUShq
121,rockstar,Post Malone,297852,https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX
122,ƒ¦. Macarena,Damso,297387,https://open.spotify.com/track/2UZW9WOPXdxw9YMG1bebS8
123,Longue vie,Sofiane,295732,https://open.spotify.com/track/6U0p0b3ma0MgBwNc8i26xw
124,Bizarre,Lorenzo,293390,https://open.spotify.com/track/6aXg1PPha0HbGxR53e9jh1
125,Mama No Cry,Ninho,293388,https://open.spotify.com/track/4N8n4MfJELgocG0SnRP7Tw
126,ƒ£. Signaler,Damso,293042,https://open.spotify.com/track/03aduXwm6cTqO9bb4XFQ2b
127,Gris,Vald,286588,https://open.spotify.com/track/0Zik8927LgckQX74uxp25j
128,On avance seuls,Djadja & Dinaz,284626,https://open.spotify.com/track/5DyxpPZrxgZmOn0bcKZ9PD
129,Bling Bling,Kaaris,283608,https://open.spotify.com/track/4s7OqcUEyLJ1RkbzBopRGt
130,Vrais,Ninho,283581,https://open.spotify.com/track/6WfnzeciIa1Ta661GY9hue
131,Friday,Booba,281642,https://open.spotify.com/track/1CYj9Yx8zrYvU93khXvmsA
132,Moonlight,XXXTENTACION,281369,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
133,Du mal ? m'y faire,Djadja & Dinaz,280421,https://open.spotify.com/track/4JPtBXcXri8VoGdHvuQgb8
134,Mobali,Siboy,278535,https://open.spotify.com/track/6xcXAVbDuVT1pCsa2rmDHY
135,Noche,Lacrim,277860,https://open.spotify.com/track/4eUxD9V0Df1prftDNBpQ9Z
136,Madre mia (feat. Ninho),Sadek,277445,https://open.spotify.com/track/37YNulvDhyzULfhHycmhEl
137,De l'autre c?t? (feat. Nekfeu),Ninho,275165,https://open.spotify.com/track/3ldfGgw7IoLHbaqmspX3ME
138,?chame La Culpa,Luis Fonsi,266549,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
139,The Nights,Avicii,265096,https://open.spotify.com/track/0ct6r3EGTcMLPtrXHDvVjc
140,Bienvenue ? La Banane,Moha La Squale,263735,https://open.spotify.com/track/75150PNLhk4LZwCe3ytsUq
141,Rose,Ninho,262952,https://open.spotify.com/track/4Ln4KAwk37peyCh2QpqYnP
142,Chacun son tour,Ninho,260673,https://open.spotify.com/track/3jUarNkmTi1ktPCzFC8tmx
143,Calma,Marwa Loud,260049,https://open.spotify.com/track/6kNiPWkBtlizeFtfGcukaC
144,R?seaux,Niska,258660,https://open.spotify.com/track/2nY6MRHWpW0AGXMoGDJOjX
145,KOD,J. Cole,255148,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
146,Next To Me,Imagine Dragons,253122,https://open.spotify.com/track/7EUfNvyCVxQV3oN5ScA2Lb
147,Catchu Catchu,Lartiste,248408,https://open.spotify.com/track/1Y1eE1YgbF60sHlWC89Uzd
148,Dans la ville,Timal,248273,https://open.spotify.com/track/4pzfhAXDk1TQWnBYn4tQhk
149,Attache ta ceinture,Lartiste,238256,https://open.spotify.com/track/1YnILgUaNQOwqAMpbOoXIk
150,Life,Hamza,237078,https://open.spotify.com/track/1oHh0DAi8nJDORn90H97QA
151,Sit Next to Me - Stereotypes Remix,Foster The People,236510,https://open.spotify.com/track/4v0CuFW0bEMBQ1gRn2mB3X
152,Sheguey 12,Gradur,235052,https://open.spotify.com/track/1ikr1xdMpXnbQW0hu9fGl5
153,C'est pas bon,Abou Debeing,234369,https://open.spotify.com/track/3rSi8CHHz7V96AwRQbbjf6
154,B?n?fice,MHD,233238,https://open.spotify.com/track/5rCeC0iE86X0NHTSI48xYl
155,Toutes options (feat. Blasko),Ninho,232559,https://open.spotify.com/track/7bz2Cq5KpA0kMLJjymDF1H
156,D?faite de famille,Orelsan,230877,https://open.spotify.com/track/0IvTKTST66tq30ZeFWeqfm
157,Plug Walk,Rich The Kid,225528,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
158,Jusqu'au dernier gramme,PNL,224895,https://open.spotify.com/track/2jBleFNl3YK8lyJc1OvxXt
159,Addicted To You,Avicii,223949,https://open.spotify.com/track/0xIVvRmjztR1AwuHrkhH41
160,Sicario,YL,220892,https://open.spotify.com/track/3dQ1dbZKG7njiJ4cnXwEJk
161,Cadeau,Aya Nakamura,218303,https://open.spotify.com/track/1BBghJ7HDpvPuW89guslYW
162,Bob,Ninho,217858,https://open.spotify.com/track/4O9zKeaMQAUB0L79ba1srr
163,N. J Respect R,Damso,216837,https://open.spotify.com/track/75UFzgBCaVwJJ4IVIaatpe
164,Freaky Friday (feat. Chris Brown),Lil Dicky,215638,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
165,Basique,Orelsan,213932,https://open.spotify.com/track/2ICdvchXmDh5mdLyyL2opB
166,Fume ? fond,Lorenzo,212889,https://open.spotify.com/track/2czusdWqk7MjrwGdQNDVNa
167,Feel It Still,Portugal. The Man,212726,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
168,Le couz,Naps,212100,https://open.spotify.com/track/65R8LJiJuzJzKrd6zvjbaw
169,Vide,13 Block,210495,https://open.spotify.com/track/7yYbk5cKtYN15ph9XasCYO
170,PGP,Ninho,209260,https://open.spotify.com/track/5JsTpRqcAbpDeXv1hc3nQ1
171,Broken Arrows,Avicii,209038,https://open.spotify.com/track/2BVVmJQZv4fOPWavI9mkIj
172,Stargazing,Kygo,208615,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
173,Violet,Ninho,207831,https://open.spotify.com/track/14qKQZtx3VDh1EjqXBVYtW
174,Pas les m?mes,PLK,206874,https://open.spotify.com/track/7uEdSv0uW0ajsAHrIVRlAM
175,Tout va bien,Orelsan,206840,https://open.spotify.com/track/7gmYDrNYV5AaTEnZo0yhtM
176,You Make Me,Avicii,205684,https://open.spotify.com/track/7HC3sppue0re7HPfo5zscF
177,S Line,MMZ,205622,https://open.spotify.com/track/3N5VTO6wLCfc581mDfcEBI
178,Dis-moi oui,PLK,205055,https://open.spotify.com/track/3a5MluMoRsiCXkFaxT6JNT
179,Dommage,Bigflo & Oli,203810,https://open.spotify.com/track/0J2a0afQcr63ymGo5hKCDo
180,Jour J,DJ Kayz,203532,https://open.spotify.com/track/5Ms2G7M5TU9XBpWg4eJgos
181,Ca y est (feat. Jul),Marwa Loud,200904,https://open.spotify.com/track/6avKXR7VkJPrmMSEwxFfuR
182,Dura,Daddy Yankee,198564,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
183,Mehdi,Marwa Loud,195430,https://open.spotify.com/track/3Bw08gS6I5WkXWZ8CZIWxd
184,ATM,J. Cole,193415,https://open.spotify.com/track/2UciqgwVDwro0fev3MFbxJ
185,Milano,Soolking,192752,https://open.spotify.com/track/21SKXioSYekcFCgZGV2Rd1
186,Mi Coraz?n,DJ Sem,189315,https://open.spotify.com/track/6flVMwes9WcpCyNGTTVJ2j
187,La rue - Radio Edit,Vegedream,188795,https://open.spotify.com/track/7EUr24y8KTM84Ugpemxk9Y
188,C'est Dieu qui donne,4Keus,188103,https://open.spotify.com/track/1oXlzs29ix0uXrQ9JZ62UU
189,Salop(e),Therapie TAXI,187463,https://open.spotify.com/track/2K9mcH5jYpO88m1nv8fGTf
190,Marseille City,Naps,187236,https://open.spotify.com/track/0UmjnT657Vl2BREFoH0zPl
191,Bum Bum Tam Tam,MC Fioti,186843,https://open.spotify.com/track/4zWO4gvuFtw6EJZC5FFGlr
192,Mamacita,Ninho,186049,https://open.spotify.com/track/35gJuqfvrdlCA2MmAtaD3J
193,Tu ne le vois pas (feat. Dadju),GIMS,185860,https://open.spotify.com/track/3Saj2Z6EREWpbbXzERwYye
194,Havana,Hayce Lemsi,185769,https://open.spotify.com/track/3WAKs2Rne0gHa9NR6LTZjU
195,Perfect,Ed Sheeran,185750,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
196,O'KCLH,4Keus Gang,185282,https://open.spotify.com/track/6TmLzC7dbkrWnh0bWXSpyq
197,Koussi koussa,Kalash,184866,https://open.spotify.com/track/2bN31IEckRU6jEj416ABvc
198,Problems,Petit Biscuit,183937,https://open.spotify.com/track/7wKzj1b8YKPuZELfVDz708
199,Maghr?bin,Hornet La Frappe,183624,https://open.spotify.com/track/3xbPIl1dqCSbymBpBrNl73
200,Rentable,Koba LaD,182460,https://open.spotify.com/track/1wdoNU4jsQRVMFiQLTq2st
