,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Dans l'espace (feat. Heuss l'Enfoir?),Gambi,5113117,https://open.spotify.com/track/2KAkkba3PaYFegfmYpUITv
2,Blanche,Maes,4854538,https://open.spotify.com/track/5GyyPRvEwdI4wJSUbzxHQv
3,Distant,Maes,4181473,https://open.spotify.com/track/1Sb7QJRawbARgpMqyYNMkT
4,Dybala,Maes,3953657,https://open.spotify.com/track/4Nfak8iMF4kQfQ6Pa8Z79m
5,Ne reviens pas,Gradur,3050918,https://open.spotify.com/track/4TnFANpjVwVKWzkxNzIyFH
6,Street,Maes,2736765,https://open.spotify.com/track/7x3kHHEczVkeuuFkUKjUv7
7,Moulaga,Heuss L'enfoir?,2541029,https://open.spotify.com/track/5BfCoUcWNXcpyJfjXRIeyC
8,Elvira,Maes,2479135,https://open.spotify.com/track/3VxDCnNHD1mtXFGFDPqhe4
9,Imparfait,Maes,2475731,https://open.spotify.com/track/2oA44GF1ypyWTH18HGLXIS
10,M?moire,Maes,2339123,https://open.spotify.com/track/6KKVQRfk2pRAXrOt08SfpL
11,Dragovic,Maes,2320892,https://open.spotify.com/track/3wSdpAUYB0UuNekEcDdnjN
12,A c?t? de moi,Maes,2258394,https://open.spotify.com/track/5S7RVfMKBkikdfObKHwI2e
13,Police,Maes,2237943,https://open.spotify.com/track/7hrZQ1Z5Cyw9Y8LghrckoZ
14,Les gens disent,Maes,2181087,https://open.spotify.com/track/7vuDhgmouJEaGsvqBllrzr
15,Blinding Lights,The Weeknd,2029712,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
16,Marco Polo,Maes,2003992,https://open.spotify.com/track/5S5IXw7j7o0uWD3hFGyt7p
17,Etoile,Maes,1940186,https://open.spotify.com/track/3U0yYPdyHy4jJ0igQ2g78R
18,Chrom?,Maes,1937128,https://open.spotify.com/track/2ac7X8C4qYWtNeu0RhkFZr
19,Dance Monkey,Tones And I,1908390,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
20,MD (feat. Niska),4Keus,1718297,https://open.spotify.com/track/7HnZCmNXgva6N3kZiK0NTn
21,40%,Aya Nakamura,1549478,https://open.spotify.com/track/47LFcy7prvEY5D08d26zOo
22,POPOPOP,Gambi,1465970,https://open.spotify.com/track/18HNGxDOcshRU2Hdu8tMOM
23,93% [Tijuana],GLK,1308677,https://open.spotify.com/track/45mzuuUWaRRLwIDifDferf
24,Oui ou non,Ang?le,1216513,https://open.spotify.com/track/7rBP4bLjMLNkix1nGHjheP
25,Loin de moi,Naza,1201243,https://open.spotify.com/track/30kxl4FnaEFS2qZkec3Zak
26,ROXANNE,Arizona Zervas,1180120,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
27,Roses - Imanbek Remix,SAINt JHN,1145834,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
28,C?te Ouest,47ter,1130371,https://open.spotify.com/track/4ZuuPLV4qYiznagLAFPHcW
29,Woin Woin,Larry,1096802,https://open.spotify.com/track/5Oh8sPyFYM4gAR3KmmDH7I
30,RITMO (Bad Boys For Life),Black Eyed Peas,1095718,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
31,Avant toi,Vitaa,1047047,https://open.spotify.com/track/4iNPp0BZ4lBu7bipdWLcWk
32,Jamais,Mister V,997663,https://open.spotify.com/track/2MCAs3ttHSuDm1RHL0rqTF
33,God Bless (feat. Damso),Hamza,994630,https://open.spotify.com/track/2oT2g4vkjRaFOcUtdOf9eg
34,H? OH,Gambi,986754,https://open.spotify.com/track/1bWafkUCOp6luXRs1cm3w9
35,The Box,Roddy Ricch,980647,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
36,Ride It,Regard,980339,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
37,Falling,Trevor Daniel,965863,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
38,Baian?,Bakermat,963161,https://open.spotify.com/track/430efk5Jc5wGay4EWP4snS
39,La vie qu'on m?ne,Ninho,933735,https://open.spotify.com/track/0Jh6iWjna1wk5le0Ahn7No
40,Memories,Maroon 5,863754,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
41,Don't Start Now,Dua Lipa,856863,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
