,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Tout oublier,Ang?le,1411270,https://open.spotify.com/track/06O3hxudc6V0BOuoCFSy71
2,7 rings,Ariana Grande,1385894,https://open.spotify.com/track/14msK75pk3pA33pzPVNtBF
3,Madrina,Maes,1364271,https://open.spotify.com/track/4miiqu2dxOhBguQDHtqssH
4,Sale mood,Bramsito,1330027,https://open.spotify.com/track/7oxSh7uiB74lWGVIv2Qtlm
5,1000ÅãC,Lomepal,1247849,https://open.spotify.com/track/6l7PqWKsgm4NLomOE7Veou
6,On Fleek,Eva,1217081,https://open.spotify.com/track/4MSFxqmkiMxq7e61jTqgqt
7,Trop beau,Lomepal,1073145,https://open.spotify.com/track/4WB9OeauHXnGOMUK4s80gM
8,MIA (feat. Drake),Bad Bunny,969213,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
9,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,932570,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
10,Sweet but Psycho,Ava Max,927511,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
11,La dot,Aya Nakamura,891276,https://open.spotify.com/track/3aRgAfrt6aQW8IimLq2aVG
12,Binks to Binks 6,Ninho,889176,https://open.spotify.com/track/4zrEmFA3R3JngfWR70zu3w
13,Shallow,Lady Gaga,881020,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
14,Aieaieouille,Kaaris,852778,https://open.spotify.com/track/08pN6wAbyBPopAgLDwvXgR
15,Say My Name,David Guetta,839134,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
16,Jaloux,Dadju,837595,https://open.spotify.com/track/0QnEGWGECQUPuE3m8L6hdT
17,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,790126,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
18,R?ves bizarres (feat. Damso),Orelsan,787949,https://open.spotify.com/track/7lhuM9WUqdThw72dCBRmQW
19,High Hopes,Panic! At The Disco,780753,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
20,Billets verts,Maes,700521,https://open.spotify.com/track/3uTNli5uz5rNOqD6qZFi8L
21,"thank u, next",Ariana Grande,700220,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
22,KYLL,M?dine,691636,https://open.spotify.com/track/1VYTP4prOc62xQe1KWf3S5
23,Solo,Lacrim,684500,https://open.spotify.com/track/0VUHYCOoWRgUV9uhdXo52u
24,Sheitana (feat. Ninho),Hornet La Frappe,670652,https://open.spotify.com/track/1GOIfWQmA3Tp6GlwcCd35K
25,Mauvais,GLK,660080,https://open.spotify.com/track/3ABwQntK8i49EGOd3SSj7Q
26,Moonlight,XXXTENTACION,659683,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
27,Air Max,Rim'K,611042,https://open.spotify.com/track/0RTvfKVdkt10ATfJ8BjMEI
28,Mexico,DA Uzi,608661,https://open.spotify.com/track/0ZcHabj9mkwguRgGwG3ERu
29,Ma 6t a craqu? (feat. Ninho),Kpoint,585177,https://open.spotify.com/track/2NUIWpL6IsYGkwfSN7basS
30,Later Bitches,The Prince Karma,575181,https://open.spotify.com/track/0uL88Lp7C6i2WGHub1zrJ9
31,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,569262,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
32,Tiago,Kendji Girac,555597,https://open.spotify.com/track/63eflEIBAF5VmO5AdVuZF7
33,Promises (with Sam Smith),Calvin Harris,552321,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
34,Je te le donne (en duo avec Slimane),Vitaa,543748,https://open.spotify.com/track/4yjqpsuyrbjyXHB6rC0mWo
35,La vraie vie,DA Uzi,539596,https://open.spotify.com/track/3KA77rQCTFf2m4aaMmriA6
36,Copines,Aya Nakamura,539283,https://open.spotify.com/track/1Bhm5HNO1cq8olDbBmokyL
37,Happier,Marshmello,532577,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
38,? nos souvenirs,Trois Caf?s Gourmands,530618,https://open.spotify.com/track/4h3SqMd5F16XJVdGp5fsZG
39,L'enfoir?,Heuss L'enfoir?,527955,https://open.spotify.com/track/7Jt9gt9N8KC4s7gZVyLdyY
40,X-men,Lomepal,512595,https://open.spotify.com/track/6A3bL3MlU0l54kKlgpw0UT
41,Bae,RK,508276,https://open.spotify.com/track/5as5HurTt4u7BuFIT5j8am
42,Ramenez la coupe ? la maison,Vegedream,504353,https://open.spotify.com/track/1m0UFnuTktOkksvjbF9z0m
43,Entre les murs (feat. Ninho),DA Uzi,502506,https://open.spotify.com/track/5I86TGCQg2yM9tZRHJebiQ
44,Natural,Imagine Dragons,494034,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
45,La v?rit?,Lomepal,488040,https://open.spotify.com/track/1H0OfL0clmcI1odODWD2DS
46,Ta reine,Ang?le,484077,https://open.spotify.com/track/3iXhLi33EpUfcOwasC8un1
47,BB,Booba,481904,https://open.spotify.com/track/0YCMh9HQkRpAtkj0i1sZqH
48,George moula,Heuss L'enfoir?,481849,https://open.spotify.com/track/17RmvdhJ5NmpiVpBEsusy6
49,Without Me,Halsey,480703,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
50,Like I Love You (feat. The NGHBRS),Lost Frequencies,479104,https://open.spotify.com/track/30K9xVNSog0DVr5ey5yVoY
51,Ma che beaut?,Jul,478323,https://open.spotify.com/track/0XXooKwo0L6gxn0OxZFDXw
52,Sucette (feat. Niska),Aya Nakamura,473524,https://open.spotify.com/track/3qHs2PoiJMPvdxgyRSvqAl
53,Bella,MHD,461141,https://open.spotify.com/track/0O4XHiuVt3dBaOzSI49BtF
54,Feu de bois,Damso,457077,https://open.spotify.com/track/4L0Iwsk1s8cbdBcEgdm8K5
55,D?brouillard,Kaaris,452205,https://open.spotify.com/track/3r1Veo87Ex14aHT2KcJNnh
56,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,447529,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
