,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Jolie nana,Aya Nakamura,3963119,https://open.spotify.com/track/34FbkFgAbv4ffvhL2XQMVm
2,Djomb - Bien ou quoi,Bosh,2780625,https://open.spotify.com/track/0KBwGCY9RYD9t2zjeW4h48
3,Grand bain,Dadju,2650699,https://open.spotify.com/track/1fyVvRQsa095P7QK5Um7xH
4,Angela,Hatik,2318737,https://open.spotify.com/track/6ab3CQvDlAVttThZucwGQ1
5,Wow,Zola,1749987,https://open.spotify.com/track/2MhRqUv3z8IgtWDNxVJGUK
6,ROCKSTAR (feat. Roddy Ricch),DaBaby,1703665,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
7,Anissa,Wejdene,1480870,https://open.spotify.com/track/62Pp6exz0ywSlBqvNqiY6Z
8,MACINTOSH,Gambi,1473463,https://open.spotify.com/track/70yiVJoOUU6cNbdsgL6ADT
9,Savage Love (Laxed - Siren Beat),Jawsh 685,1435163,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
10,Moto,Mac Tyer,1393220,https://open.spotify.com/track/5DH03Qs3SSG12TNUCSAzMi
11,MAMACITA,Black Eyed Peas,1389161,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
12,Dolce Vita,Booba,1377428,https://open.spotify.com/track/0oHUBAmUVHjbMDNx0vNPi4
13,Goulag,Kaaris,1257897,https://open.spotify.com/track/1UvYiDcJVolpUAQWpwrxNw
14,JAUN?,Booba,1236455,https://open.spotify.com/track/4fW3EMRzAfj8aNMsF3zMwt
15,My Salsa,Franglish,1197986,https://open.spotify.com/track/7IJIj326qJJA6oi6EpFCBD
16,10K,Bol?mvn,1175757,https://open.spotify.com/track/07pzk5h8p2qRowPZb3YBKC
17,Blinding Lights,The Weeknd,1170841,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
18,Breaking Me,Topic,1163055,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
19,Mele?im,Soolking,1162250,https://open.spotify.com/track/0BD9boQC7jUTWkAoib4Z0d
20,Roses - Imanbek Remix,SAINt JHN,1115162,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
21,PUFF PUFF PUFF,Gambi,1062996,https://open.spotify.com/track/5NhOdJFms3DKXuitc9rSoL
22,Lettre ? une femme,Ninho,1060011,https://open.spotify.com/track/5HEtuK03ygUzqca6yfgOYZ
23,Italia,Jul,1042951,https://open.spotify.com/track/11Mq1tJwmFOig3BXxjqcQr
24,6.3,Naps,1039352,https://open.spotify.com/track/3lTL4LdFKVF51lseI2nk5D
