,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Jolie nana,Aya Nakamura,3790236,https://open.spotify.com/track/34FbkFgAbv4ffvhL2XQMVm
2,Grand bain,Dadju,2753818,https://open.spotify.com/track/1fyVvRQsa095P7QK5Um7xH
3,Djomb - Bien ou quoi,Bosh,2407076,https://open.spotify.com/track/0KBwGCY9RYD9t2zjeW4h48
4,Angela,Hatik,2134843,https://open.spotify.com/track/6ab3CQvDlAVttThZucwGQ1
5,ROCKSTAR (feat. Roddy Ricch),DaBaby,1722889,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
6,Savage Love (Laxed - Siren Beat),Jawsh 685,1555474,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
7,MAMACITA,Black Eyed Peas,1456817,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
8,Anissa,Wejdene,1402162,https://open.spotify.com/track/62Pp6exz0ywSlBqvNqiY6Z
9,Wow,Zola,1358229,https://open.spotify.com/track/2MhRqUv3z8IgtWDNxVJGUK
10,MACINTOSH,Gambi,1355246,https://open.spotify.com/track/70yiVJoOUU6cNbdsgL6ADT
11,My Salsa,Franglish,1292678,https://open.spotify.com/track/7IJIj326qJJA6oi6EpFCBD
12,Moto,Mac Tyer,1269550,https://open.spotify.com/track/5DH03Qs3SSG12TNUCSAzMi
13,Blinding Lights,The Weeknd,1151111,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
14,10K,Bol?mvn,1142076,https://open.spotify.com/track/07pzk5h8p2qRowPZb3YBKC
15,Breaking Me,Topic,1137436,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
16,JAUN?,Booba,1128215,https://open.spotify.com/track/4fW3EMRzAfj8aNMsF3zMwt
17,Roses - Imanbek Remix,SAINt JHN,1127917,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
18,Mele?im,Soolking,1101591,https://open.spotify.com/track/0BD9boQC7jUTWkAoib4Z0d
19,Goulag,Kaaris,1065020,https://open.spotify.com/track/1UvYiDcJVolpUAQWpwrxNw
20,Lettre ? une femme,Ninho,1036192,https://open.spotify.com/track/5HEtuK03ygUzqca6yfgOYZ
21,Dolce Vita,Booba,1030713,https://open.spotify.com/track/0oHUBAmUVHjbMDNx0vNPi4
22,Tusa,KAROL G,1025162,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
23,Cooler Than Me,Lucky Luke,1022202,https://open.spotify.com/track/525GY0mXYnxajolwgS8Eaz
24,Head Shoulders Knees & Toes (feat. Norma Jean Martine),Ofenbach,1022048,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
25,6.3,Naps,1008766,https://open.spotify.com/track/3lTL4LdFKVF51lseI2nk5D
26,Italia,Jul,997252,https://open.spotify.com/track/11Mq1tJwmFOig3BXxjqcQr
27,Alane,Robin Schulz,947693,https://open.spotify.com/track/2u6Jm2klS4yvAlbSHlxUwI
28,La meilleure,Hatik,944956,https://open.spotify.com/track/2g63GxCZUmhsr4XoKR93F6
29,Criminel,Bramsito,923359,https://open.spotify.com/track/6JAezQjLfd5CopZ5klhzHu
30,PUFF PUFF PUFF,Gambi,920034,https://open.spotify.com/track/5NhOdJFms3DKXuitc9rSoL
31,C'est mort,PLK,912794,https://open.spotify.com/track/3n0ogc9hNaJRRJ4QglaVSp
32,Dybala,Maes,903248,https://open.spotify.com/track/4Nfak8iMF4kQfQ6Pa8Z79m
33,Blanche,Maes,900025,https://open.spotify.com/track/5GyyPRvEwdI4wJSUbzxHQv
34,? la f?te,UZI,894966,https://open.spotify.com/track/0qARyMVNjA6q1uxxO3nofB
35,Watermelon Sugar,Harry Styles,891077,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
36,Warning,Rim'K,885117,https://open.spotify.com/track/7zpsb1ia9WpUvzNkMPxOGM
37,Skechers,DripReport,876711,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
38,ily (i love you baby) (feat. Emilee),Surf Mesa,861536,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
39,N'y pense plus,Tayc,847284,https://open.spotify.com/track/0RUavidTwACAYUoNhAxNNp
40,Mais je t'aime,Grand Corps Malade,822520,https://open.spotify.com/track/4dtG1p71E6VPt9BmVYWcY5
41,Euros,RK,819270,https://open.spotify.com/track/0PGDjNcjDLalPSMtgvSvT7
42,Prioritaire,Maes,798905,https://open.spotify.com/track/0ros7xksydHb1p0qraQj0E
43,Distant,Maes,772657,https://open.spotify.com/track/1Sb7QJRawbARgpMqyYNMkT
44,In Your Eyes,The Weeknd,768746,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
45,Sousou,Jul,748662,https://open.spotify.com/track/4zfih9sHVVJMb0f7LRoAz8
46,Aucune limite,Landy,741781,https://open.spotify.com/track/5wEg5O6wWFQGB60NmLeOlv
47,Tourner la t?te,Hornet La Frappe,726415,https://open.spotify.com/track/1NfhS4IBo7m6npwPNMkZbJ
48,Dance Monkey,Tones And I,721309,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
49,Toosie Slide,Drake,717935,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
50,Train de vie (feat. PLK),Leto,717291,https://open.spotify.com/track/2VXeQ7moo4zfT6EFO3Cwse
51,death bed (coffee for your head),Powfu,693291,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
52,Mecs de cit?s,Sifax,681350,https://open.spotify.com/track/3nZZkx4lkchcn5eh8DYQD8
53,Zipette,Ninho,670198,https://open.spotify.com/track/1Lulg5ZiMEXy3QNwb1PB8I
54,La vie qu'on m?ne,Ninho,645955,https://open.spotify.com/track/0Jh6iWjna1wk5le0Ahn7No
55,Some Say - Felix Jaehn Remix,Nea,633791,https://open.spotify.com/track/7C1trmcQQ5n5RNy4l6ziCv
56,Rose rouge,Rim'K,628571,https://open.spotify.com/track/598LAMCCrDfqmJxw0HnWeD
57,Co?o,Jason Derulo,626182,https://open.spotify.com/track/5DV4ZSCqbFv74ui3ZhimXo
58,Ne reviens pas,Gradur,625833,https://open.spotify.com/track/4TnFANpjVwVKWzkxNzIyFH
59,MD (feat. Niska),4Keus,622805,https://open.spotify.com/track/7HnZCmNXgva6N3kZiK0NTn
60,Kings & Queens,Ava Max,616112,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
61,So Maness,Soso Maness,615467,https://open.spotify.com/track/5kQ5tKaEs3RHlaLqwjagly
62,Choupetta,HMZ,614604,https://open.spotify.com/track/5eSRxEiIwvevGSGyRkbEgP
63,93% [Tijuana],GLK,609451,https://open.spotify.com/track/6as0Q9RFNCufcus0mzHoDs
64,Pirate,Ninho,605640,https://open.spotify.com/track/04DQPJA3FWKdIvDaMsnMdv
65,Bobo au c?ur,Dadju,603968,https://open.spotify.com/track/4ZJURpomulGIURxYSvO1Xd
66,Crois-moi (feat. Ninho),DA Uzi,597945,https://open.spotify.com/track/69I4Eynuxdj6LEmpvG56u6
67,Break My Heart,Dua Lipa,575997,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
68,On avait dit,47ter,574812,https://open.spotify.com/track/1fcdOjdABHDVZhHquEsjCG
69,Valise,Rim'K,568435,https://open.spotify.com/track/4WNRbKU0oMQUvnGRXKWKoY
70,Secrets,Regard,566809,https://open.spotify.com/track/66W1rVTnEv86dIkFhoiElg
71,Bro Bro,Zola,560231,https://open.spotify.com/track/4mtY2gjqFFWTMnzaQPvERm
72,POPOPOP,Gambi,557104,https://open.spotify.com/track/5f0TOjFP3c96TFHzKnx5ri
73,In Your Eyes (feat. Alida),Robin Schulz,554092,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
74,Banana (feat. Shaggy) - DJ FLe - Minisiren Remix,Conkarah,553646,https://open.spotify.com/track/0dZpw3h6KZhcHec61qwevZ
75,In My Bones,Ray Dalton,552106,https://open.spotify.com/track/6yHVyMdC08djbP86mdkP3G
76,Folie,Jul,549608,https://open.spotify.com/track/3zbZNJ1yewL5HqjvIEjjUD
77,Baian?,Bakermat,534470,https://open.spotify.com/track/430efk5Jc5wGay4EWP4snS
78,Chelou,Eva,527238,https://open.spotify.com/track/1Vft4B3MLNrkRHR26gPH6r
79,Moulaga,Heuss L'enfoir?,520156,https://open.spotify.com/track/5BfCoUcWNXcpyJfjXRIeyC
80,Say So,Doja Cat,514468,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
81,Bandit Chef,Niska,514089,https://open.spotify.com/track/0UebZnJi6DMrj34wgXoVkF
