,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Mannschaft (feat. Freeze Corleone),SCH,3574023,https://open.spotify.com/track/03cOUvF1fyW60AuUfUNiDc
2,Crack,SCH,3146751,https://open.spotify.com/track/52yZydTRNmxinmjt5hjk95
3,Mode Akimbo (feat. Jul),SCH,2949932,https://open.spotify.com/track/7qezIDRM0E3WTW1lWxItug
4,Loup noir,SCH,2678504,https://open.spotify.com/track/0qPcwdfndSahEBm4pPGZYq
5,March? noir,SCH,2677061,https://open.spotify.com/track/3BDHFeYIrqGpL8HNkuI6zv
6,Grand bain,SCH,2537664,https://open.spotify.com/track/7n2IirOomwTTGdGZVZ3vCD
7,Fournaise,SCH,2417566,https://open.spotify.com/track/0RJn54iW71JQg9g2ZJVAPF
8,Zone ? danger,SCH,2369000,https://open.spotify.com/track/4QAgUdcBSPz0TkqFCJmoRp
9,Parano,SCH,2335620,https://open.spotify.com/track/2pj0SNwkwxVWeFrAYtUAhB
10,Le temps,Tayc,2215800,https://open.spotify.com/track/360oH1CqXe9XXzbbi6hvyr
11,Euro,SCH,2207208,https://open.spotify.com/track/1zPefdsgeLBNZjkxKstBrh
12,Aluminium,SCH,2199438,https://open.spotify.com/track/4h1XaZGJm0skvKAzjc8CtJ
13,Corrida,SCH,2190525,https://open.spotify.com/track/0h5loK7awcpjgerjVSKHCg
14,Assoces,SCH,2180608,https://open.spotify.com/track/65qLZYZ9jtjC4oHJlNz3RF
15,Raisons,SCH,1878634,https://open.spotify.com/track/5psKag7FkSEQuoHBBCTIIt
16,Mafia,SCH,1864922,https://open.spotify.com/track/1rCUcUnzMbnvf7cLOl2EkJ
17,Plus rien ? se dire,SCH,1825704,https://open.spotify.com/track/7HRCfrGnfLDyLmeV3dWnN6
18,Mona Lisa,Booba,1794886,https://open.spotify.com/track/5LYRIyhmlrDAQsYdHEvP0f
19,Mon poto - Extrait de la BO de ? En Passant P?cho ?,Kore,1655770,https://open.spotify.com/track/1SelxYHPb04GjUy0oYV1Jw
20,La kiffance,Naps,1446568,https://open.spotify.com/track/4CWcaGtaOyAqBDKIeZMUe0
21,La battue,SCH,1445540,https://open.spotify.com/track/4hlrY5fxxzKRYb193YP5Cu
22,Le coup dÅfavance,SCH,1262172,https://open.spotify.com/track/6YqWoncdvGUY4pfuLiuyRb
23,Gibraltar,SCH,1182878,https://open.spotify.com/track/185uGUwqhl34oc973DJMnZ
24,Fever,Dua Lipa,1177266,https://open.spotify.com/track/3F1P0QzdXtBz0MXy7KIO5w
25,D?KITI,Bad Bunny,1174501,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
26,GIRL LIKE ME,Black Eyed Peas,1158218,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta
27,Bande organis?e,13 Organis?,1109814,https://open.spotify.com/track/717QGTmZdkemDaCo1vQHG0
28,Save Your Tears,The Weeknd,1092600,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
29,"1,2,3",Amel Bent,1016434,https://open.spotify.com/track/7uCLrBdy5FH6T7vcJzqRd7
30,Goosebumps - Remix,Travis Scott,1015261,https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9
31,Champion,Serge Ibaka,976817,https://open.spotify.com/track/7moGDROshDKDpuQxtQ3q4m
32,Elles ont trop jou? avec mon c?ur,Jok'air,950385,https://open.spotify.com/track/5SqR7dxbJiTSadTaVEhZ04
33,Tout en Gucci,Ninho,946715,https://open.spotify.com/track/0i5GJckWb9uCZU4jcGoBca
34,KASSAV (feat. Tiakola),Gazo,944001,https://open.spotify.com/track/25PVU9aowaP69bSYRBe3sj
35,Casanova,Were-vana,937577,https://open.spotify.com/track/5xriTc82DdSAGToWcixBKf
36,Astronaut In The Ocean,Masked Wolf,920863,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
37,C?ur noir,Eva,909521,https://open.spotify.com/track/0Z8DRG0HgZJ1bIhCQqyzPo
38,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton,861158,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
39,Wasted Love (feat. Lagique),Ofenbach,821748,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
40,Allo,Marwa Loud,807006,https://open.spotify.com/track/3IWsDAFAwPNVnnTeQyUj7w
41,Del Mar,Ozuna,794841,https://open.spotify.com/track/5cpJFiNwYyWwFLH0V6B3N8
42,Your Love (9PM),ATB,791674,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
43,Mood (feat. iann dior),24kGoldn,772832,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
44,Cabeza,OBOY,748753,https://open.spotify.com/track/66tNDqYNR2S6Svwgm3BMi9
45,M?dusa,Landy,736848,https://open.spotify.com/track/2hL0WVDLvlxZ60J4YyWvFW
46,VVV,Booba,724018,https://open.spotify.com/track/0Q1ZthgaRH9sLIHHDrzX4X
47,All We Got (feat. KIDDO),Robin Schulz,720721,https://open.spotify.com/track/1iAyJBksvAI6DQEnzv8l1E
48,Memories (feat. Kid Cudi) - 2021 Remix,David Guetta,711394,https://open.spotify.com/track/59o6ojGNGJOYiVJSzC6Lsa
49,RATPI WORLD,Booba,691037,https://open.spotify.com/track/2ZjTAieewsBC24kPGfLagc
50,Ch?teau noir,Kaaris,661845,https://open.spotify.com/track/7CAZp2oaUNJ47vtAZDfKn6
51,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,661009,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
52,Mother Fuck,Jul,655705,https://open.spotify.com/track/0QMHp1X3B5BGN6J3HynHT1
53,LOPSA STORY,1PLIK?140,650893,https://open.spotify.com/track/5IDnEkOCdOp1F0XTAMG3Rk
54,GP,Booba,646428,https://open.spotify.com/track/1COYNecOxmnapvty8PVR4s
55,Coffre plein,Koba LaD,645561,https://open.spotify.com/track/70pkwEEG7nDTXBFqoGQkH0
56,Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,Nathan Evans,637228,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
57,? c?ur ouvert,Djadja & Dinaz,632409,https://open.spotify.com/track/6Hnkjbkaez3Dk8vTEdMakZ
58,Blinding Lights,The Weeknd,631134,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
59,drivers license,Olivia Rodrigo,629706,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
60,Love Not War (The Tampa Beat),Jason Derulo,615075,https://open.spotify.com/track/4Lt6GXGzYsa1tgkv3nGSTm
61,The Business,Ti?sto,605933,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
62,Pilote (feat. Hamza),PLK,597543,https://open.spotify.com/track/12GV2Wr4p1hBWQCrQcVsew
63,Et? 90,Therapie TAXI,592947,https://open.spotify.com/track/1p9dxTMtG4gZpLp7yzvT54
64,Mango - Extrait de la BO de ? En Passant P?cho ?,Kore,591025,https://open.spotify.com/track/05N9UV9Nyl8jlo2twhksDj
65,Leave The Door Open,Bruno Mars,589784,https://open.spotify.com/track/7MAibcTli4IisCtbHKrGMh
66,Obito,BU$HI,586263,https://open.spotify.com/track/2bXRmU7X5Te9FCBEjlwUEx
67,Whoopty,CJ,581035,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO
68,Ultra,Booba,573028,https://open.spotify.com/track/0jKtpN3rsW1831n2w6OfH9
69,R?fl?chir,Wejdene,571554,https://open.spotify.com/track/0G4puQDFyihFfN8h6PpVDo
70,911,Damso,571210,https://open.spotify.com/track/2chIkORxBLpPVgruGiMY8k
71,"La vie du binks (feat. Hornet La Frappe, Leto, Sadek, Soprano)",DA Uzi,568346,https://open.spotify.com/track/4tJYqq9gYr0RATc1BpDkpy
72,Plus Jamais (feat. Stormzy),Aya Nakamura,554905,https://open.spotify.com/track/7iZVBT6LV32t4l00p73VAw
73,Beautiful Mistakes (feat. Megan Thee Stallion),Maroon 5,547490,https://open.spotify.com/track/6fRxMU4LWwyaSSowV441IU
74,La vie qu'on m?ne,Ninho,541389,https://open.spotify.com/track/0Jh6iWjna1wk5le0Ahn7No
75,Derni?re fois,Booba,527956,https://open.spotify.com/track/6wO9axcjFhcQqJHuhai40h
76,Follow You,Imagine Dragons,527226,https://open.spotify.com/track/7FdUvDkaE24o3FPIWTvzv2
77,Floating Through Space,Sia,505688,https://open.spotify.com/track/0XwSUpdrF7nR7hVxbDs7mb
78,Lettre ? une femme,Ninho,505529,https://open.spotify.com/track/5HEtuK03ygUzqca6yfgOYZ
79,Macaroni (feat. Ninho),Leto,501723,https://open.spotify.com/track/4Z9CNGHElj2rLkB8mQdvnA
80,Dieu merci,Dadju,499161,https://open.spotify.com/track/1HDqaIxeJ70BTHgZWEuaeT
81,Joli b?b?,Naza,496742,https://open.spotify.com/track/1J4oMIhWDUd9cI1urhEyjl
82,Arcade,Duncan Laurence,496733,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
83,Rather Be You,Tom Gregory,494319,https://open.spotify.com/track/1My8oKezaFe1yuwowQKHuy
84,9 1 1 3 (feat. SCH),Zola,491074,https://open.spotify.com/track/3WCMzZvH2zK476lasbLx0s
85,Derri?re le brouillard,Grand Corps Malade,485315,https://open.spotify.com/track/41mbANHqOIULPmYi5Hp4ey
86,Courage to Change,Sia,481058,https://open.spotify.com/track/7FPJ3rncDYvcdgW11PhTMw
87,RST,Booba,477675,https://open.spotify.com/track/4aiIh5wCetSjn6IuU9QX1F
88,Mais je t'aime,Grand Corps Malade,476807,https://open.spotify.com/track/2twcZTB1udOEzDCPpTiOju
89,Coeur ab?m?,UZI,475806,https://open.spotify.com/track/21SfDIzLqA9PltXot9U5Wc
90,Vivre,47ter,472554,https://open.spotify.com/track/1RCBTBrZMvbtlqZeZH1nzT
91,Vie de star (feat. Ninho),Leto,472224,https://open.spotify.com/track/7toL2moA2sVueHJKDhVD0n
92,Fils 2,Niro,471917,https://open.spotify.com/track/3IHyLOqJ4WPGRHWB7UjXmg
93,Angela,Hatik,469465,https://open.spotify.com/track/6ab3CQvDlAVttThZucwGQ1
94,Hold On,Justin Bieber,467973,https://open.spotify.com/track/1nahzW3kfMuwReTka28tH5
95,? la f?te,UZI,467226,https://open.spotify.com/track/5TyBXMmVCtAxpOMTCILl8C
96,Vue sur la mer,Booba,464815,https://open.spotify.com/track/6cXNliTOTb6IrU4YhyH10J
97,Si on disait,M. Pokora,463060,https://open.spotify.com/track/71S0bmeVlFckwhq5R0Is2d
98,Bonne journ?e,Booba,451555,https://open.spotify.com/track/3jRTJfW2nvUM4eoZoihnfW
99,telepat?a,Kali Uchis,448587,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B
100,Sans limites,Naps,447592,https://open.spotify.com/track/3U1hc7hizEsfu7cFtYW0o1
101,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,444072,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
102,Carr? d'as,Jul,433491,https://open.spotify.com/track/63KceD5KbISyfgeV4zedIm
103,Je sais,Booba,431599,https://open.spotify.com/track/352ZjWTgxP3OOjsZYpv0kz
104,Cosmos - feat. PLK,Rim'K,430988,https://open.spotify.com/track/5hM1Bta5Ej1rRyOXStRIzH
105,Azerty,Booba,430030,https://open.spotify.com/track/4uqh1AFQaNojpqgtQFgUPE
106,Selfish Love (with Selena Gomez),DJ Snake,427943,https://open.spotify.com/track/3XoflnowYPFRPOh3uFvHcm
107,Millions d'euros,Landy,426952,https://open.spotify.com/track/6pdgDTMMDY8HjfJ1n7T9z5
108,beau-papa,Vianney,426095,https://open.spotify.com/track/5wXkbtZO1HsOQ1P75zi35p
109,What You Know Bout Love,Pop Smoke,422552,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
110,Calling My Phone,Lil Tjay,422491,https://open.spotify.com/track/5Kskr9LcNYa0tpt5f0ZEJx
111,TCHIN 2X,Gazo,421724,https://open.spotify.com/track/3K8Iec6qaIpcVgyWs0hOYq
112,HAINE&SEX,Gazo,414931,https://open.spotify.com/track/6Vcxzw4ifKqYxVrp3ckpVF
113,Grand bain,Dadju,414758,https://open.spotify.com/track/0W4MOQ2kTOm1y7ooahgQP1
114,Girls Like Us,Zoe Wees,414110,https://open.spotify.com/track/5SFXOMJJ334Wn2PwBHeRZN
115,Pas bien - Extrait de la BO de ? En Passant P?cho ?,Kore,413562,https://open.spotify.com/track/3CS468kM81QXLMKybk0NKy
116,Bailamos,Lucenzo,411039,https://open.spotify.com/track/0mAinALNSl5TurTs9ZPUMp
117,Freeze Ra?l,Freeze corleone,408900,https://open.spotify.com/track/6DPrYPPGYK218iVIZDix3i
118,Un homme,J?r?my Frerot,407439,https://open.spotify.com/track/7fu7J4k1mdnmpfVXFuEShk
119,Watermelon Sugar,Harry Styles,404095,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
120,Dior,Pop Smoke,401962,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
121,My Head & My Heart,Ava Max,400513,https://open.spotify.com/track/1KixkQVDUHggZMU9dUobgm
122,Bolingo,Lartiste,399478,https://open.spotify.com/track/4taekRN9LXlWMgDa0rgy4h
123,Dance Monkey,Tones And I,398504,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
124,A$AP,Gazo,392173,https://open.spotify.com/track/10nCB4Iq9BI3aW2iEldiR9
125,Boston George,Lacrim,392012,https://open.spotify.com/track/0LU7THzZmFI0k5Z9Upxbto
126,5G,Booba,391334,https://open.spotify.com/track/5HHdKznp8Dqp7nNNd5gEW0
127,Grain de sable,Booba,384743,https://open.spotify.com/track/1wq6CLiywo8ewiOLB9CYCe
128,La meilleure,Hatik,380202,https://open.spotify.com/track/2g63GxCZUmhsr4XoKR93F6
129,L'olivier,Booba,377962,https://open.spotify.com/track/1fpoNJItHwMjTYlD8eJ9Wd
130,X3 (feat. Gazo),ASHE 22,376830,https://open.spotify.com/track/3oI0TV5oIDrgKmYnI908uW
131,Enfants terribles,Landy,374078,https://open.spotify.com/track/3c39RLhnaw269QgsKnhFng
132,Evidemment,Kendji Girac,373316,https://open.spotify.com/track/5FIm6nxZHSATCCeRSYier0
133,6.3,Naps,366371,https://open.spotify.com/track/3lTL4LdFKVF51lseI2nk5D
134,Zipette,Ninho,363090,https://open.spotify.com/track/1Lulg5ZiMEXy3QNwb1PB8I
135,WITHOUT YOU,The Kid LAROI,357418,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
136,JUSQU'ICI TOUT VA BIEN,GIMS,357145,https://open.spotify.com/track/5Re3VKVOVnEhUi2TF56dMz
137,Roses - Imanbek Remix,SAINt JHN,356103,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
138,Slide,Bosh,355441,https://open.spotify.com/track/0jUBH6aktBM2KCNnEZfBWJ
139,31,Booba,355096,https://open.spotify.com/track/0vxkghkV5IMJOfUbZ7Ksul
140,De l'or,Vitaa,349361,https://open.spotify.com/track/3YEN8aI4mF6XLWrkltzmIU
141,Amour toxic,Dadju,348319,https://open.spotify.com/track/70APCdHsWV5BEsacwjzXmd
142,Head Shoulders Knees & Toes (feat. Norma Jean Martine),Ofenbach,346042,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
143,ROCKSTAR (feat. Roddy Ricch),DaBaby,345239,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
144,Moins un,Dinos,345103,https://open.spotify.com/track/7xISE22N518t5HLsibFvEC
145,KASH,Youssoupha,343857,https://open.spotify.com/track/5z1bwtWDJ0uKKxxjNdoilT
146,Anyone,Justin Bieber,341040,https://open.spotify.com/track/2WnAKZefdRHxtBEkRjFOHC
147,Blanche,Maes,337575,https://open.spotify.com/track/5GyyPRvEwdI4wJSUbzxHQv
148,Trop beau,Lomepal,336376,https://open.spotify.com/track/4WB9OeauHXnGOMUK4s80gM
149,Heartbreak Anniversary,Giveon,332818,https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp
150,Comme toi,Tayc,330041,https://open.spotify.com/track/75HWFzU6ewwvJkliCw37fM
151,Tu vois comment ?,Zkr,329755,https://open.spotify.com/track/6eS66pycu91zUl7v2kuU6q
152,Drill FR 4,Gazo,329417,https://open.spotify.com/track/3eGnvpFOpf2CEffcKjbC5m
153,Djomb - Bien ou quoi,Bosh,327988,https://open.spotify.com/track/0KBwGCY9RYD9t2zjeW4h48
154,As I Am (feat. Khalid),Justin Bieber,327828,https://open.spotify.com/track/6F2r4HgpJnvKDmkN6JEN6J
155,Love Again,Dua Lipa,327210,https://open.spotify.com/track/4rPkN1FMzQyFNP9cLUGIIB
156,Au DD,PNL,325026,https://open.spotify.com/track/5lCxlSBFyP5g4EhVypAoOu
157,BXL ZOO,Damso,322038,https://open.spotify.com/track/7BO3y8lmogACezwHqZ1HTB
158,Cruel,OBOY,319758,https://open.spotify.com/track/7zF8R12fP9fX4b11arc1FP
159,Loin de tout,Jul,316474,https://open.spotify.com/track/2kSm0gae6PBJxFSMs48w6J
160,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,313865,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn
161,WhatÅfs Next,Drake,313844,https://open.spotify.com/track/3aQem4jVGdhtg116TmJnHz
162,Mele?im,Soolking,311278,https://open.spotify.com/track/0BD9boQC7jUTWkAoib4Z0d
163,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,310991,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
164,My Salsa,Franglish,308248,https://open.spotify.com/track/7IJIj326qJJA6oi6EpFCBD
165,Levitating (feat. DaBaby),Dua Lipa,307396,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
166,Si tu m'aimes 2,Lynda,307156,https://open.spotify.com/track/1q9m2uGgiuKwy4t5q4v7sK
167,Hypnotized,Purple Disco Machine,306855,https://open.spotify.com/track/0vWUhCPxpJOJR5urYbZypB
168,Distant,Maes,299402,https://open.spotify.com/track/1Sb7QJRawbARgpMqyYNMkT
169,Ne reviens pas,Gradur,298675,https://open.spotify.com/track/4TnFANpjVwVKWzkxNzIyFH
170,you broke me first,Tate McRae,298202,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
171,Bella,UZI,296210,https://open.spotify.com/track/6eNp7Fx34k8Wh5GUvkbBHq
172,Where The Lights Are Low,Toby Romeo,296097,https://open.spotify.com/track/0Cnb8XdGDMHAmIRBUJMkIS
173,DEUX TOILES DE MER,Damso,294796,https://open.spotify.com/track/7yN9Qx1HtE4c1fhakBz8Ay
174,Cover Me In Sunshine,P!nk,294043,https://open.spotify.com/track/6Tio0ZoDeSQnI7EBAqWer2
175,mer,Hatik,290122,https://open.spotify.com/track/6Ps4Uz9vmoPMy6PIXjfISu
176,Adelanto - Extrait de la BO de ? En Passant P?cho ?,Kore,289592,https://open.spotify.com/track/0ylDtCxTi4xZ8fJrDUzPke
177,Someone You Loved,Lewis Capaldi,289517,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
178,Head & Heart (feat. MNEK),Joel Corry,289185,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
179,Avant toi,Vitaa,288472,https://open.spotify.com/track/4iNPp0BZ4lBu7bipdWLcWk
180,Lonely (with benny blanco),Justin Bieber,288208,https://open.spotify.com/track/3S8jK1mGzQi24ilFb45DAZ
181,Streets,Doja Cat,288189,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
182,Up,Cardi B,288097,https://open.spotify.com/track/1M4OcYkxAtu3ErzSgDEfoi
183,N'y pense plus,Tayc,287827,https://open.spotify.com/track/5t9FzMhwLDAkq9H8Pa0WNh
184,GO (feat. Franglish & Landy),Gazo,286959,https://open.spotify.com/track/3pFjLqo6SFBAegYmmNO60n
185,Dybala,Maes,286618,https://open.spotify.com/track/4Nfak8iMF4kQfQ6Pa8Z79m
186,Elle pleut,Nekfeu,286122,https://open.spotify.com/track/4kqsT3yDyJr1KZ2AkM9qfD
