,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,H? OH,Gambi,2567728,https://open.spotify.com/track/1bWafkUCOp6luXRs1cm3w9
2,Un peu de haine,PLK,1933364,https://open.spotify.com/track/5yYfCoMrhcuxMP9CAmA2rU
3,Dance Monkey,Tones And I,1782163,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
4,Ma belle,Moha La Squale,1745470,https://open.spotify.com/track/3Aq1SJ1hWlfazx8IIC6u1D
5,Probl?mes,PLK,1458265,https://open.spotify.com/track/6lZbLMHu98qpkOY0t3efUK
6,M?chant,Niska,1437076,https://open.spotify.com/track/75bVc27bDSOAhMAL38cXpV
7,B?timent,Niska,1400916,https://open.spotify.com/track/7FF6HRsQlc0CtfAbLmrEGX
8,Lalala,Y2K,1254604,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
9,Se?orita,Shawn Mendes,1249650,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
10,Elle est bonne sa m?re,Vegedream,1172199,https://open.spotify.com/track/7j56bK7gq6iV7zsD6lbP4J
11,M?dicament,Niska,1094842,https://open.spotify.com/track/0udmmo0fTwWbm6VqEHAvYF
12,Compliqu?,Dadju,1078992,https://open.spotify.com/track/2On7uB8PN8JJmBNsms8unQ
13,Du lundi au lundi,Niska,1037316,https://open.spotify.com/track/4vR2zaYAW8CtzwodeFufkI
14,Tes parents (feat. Ninho),Leto,1026834,https://open.spotify.com/track/0G0ZyEQyc3IBcRnYCvtTwb
15,Journal perso II,Vald,991552,https://open.spotify.com/track/5D3QfcDoUnLjMtsOdxmucm
16,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,975119,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
17,Ransom,Lil Tecca,967646,https://open.spotify.com/track/6EOKwHETwSkZ9gW2b6ASE0
18,Bitch (feat. Vald),Lefa,947501,https://open.spotify.com/track/65hdAdd1skq94ecWH4vfJI
19,Tricheur,Nekfeu,938571,https://open.spotify.com/track/7C7GtWZmyicqjBDbAWPsCp
