,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Djomb - Bien ou quoi,Bosh,3100216,https://open.spotify.com/track/0KBwGCY9RYD9t2zjeW4h48
2,Angela,Hatik,2473277,https://open.spotify.com/track/6ab3CQvDlAVttThZucwGQ1
3,Grand bain,Dadju,2379351,https://open.spotify.com/track/1fyVvRQsa095P7QK5Um7xH
4,Anissa,Wejdene,2005631,https://open.spotify.com/track/62Pp6exz0ywSlBqvNqiY6Z
5,Goulag,Kaaris,1896497,https://open.spotify.com/track/1UvYiDcJVolpUAQWpwrxNw
6,ROCKSTAR (feat. Roddy Ricch),DaBaby,1881873,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
7,MAMACITA,Black Eyed Peas,1502897,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
8,Italia,Jul,1325951,https://open.spotify.com/track/11Mq1tJwmFOig3BXxjqcQr
9,Blinding Lights,The Weeknd,1321766,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
10,JAUN?,Booba,1309512,https://open.spotify.com/track/4fW3EMRzAfj8aNMsF3zMwt
11,Euros,RK,1281597,https://open.spotify.com/track/0PGDjNcjDLalPSMtgvSvT7
12,Roses - Imanbek Remix,SAINt JHN,1188745,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
13,MACINTOSH,Gambi,1187459,https://open.spotify.com/track/6UzGRgt50CWkj2ELI4twvX
14,Breaking Me,Topic,1179903,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
15,10K,Bol?mvn,1149153,https://open.spotify.com/track/07pzk5h8p2qRowPZb3YBKC
16,Skechers,DripReport,1132981,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
17,Savage Love (Laxed - Siren Beat),Jawsh 685,1115515,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
18,Lettre ? une femme,Ninho,1108094,https://open.spotify.com/track/5HEtuK03ygUzqca6yfgOYZ
19,Mele?im,Soolking,1097149,https://open.spotify.com/track/0BD9boQC7jUTWkAoib4Z0d
20,Tusa,KAROL G,1068607,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
21,6.3,Naps,1026134,https://open.spotify.com/track/3lTL4LdFKVF51lseI2nk5D
22,Mais je t'aime,Grand Corps Malade,987067,https://open.spotify.com/track/4dtG1p71E6VPt9BmVYWcY5
23,Head Shoulders Knees & Toes (feat. Norma Jean Martine),Ofenbach,979486,https://open.spotify.com/track/14ngWWxvUSnIMXgF6rzSk1
24,Blanche,Maes,958994,https://open.spotify.com/track/5GyyPRvEwdI4wJSUbzxHQv
25,Dybala,Maes,946503,https://open.spotify.com/track/4Nfak8iMF4kQfQ6Pa8Z79m
26,Toosie Slide,Drake,939377,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
27,Sousou,Jul,905518,https://open.spotify.com/track/4zfih9sHVVJMb0f7LRoAz8
28,SOS,RK,886557,https://open.spotify.com/track/3BQqBBpSpb2XD25bfWvBff
29,Mecs de cit?s,Sifax,883294,https://open.spotify.com/track/3nZZkx4lkchcn5eh8DYQD8
30,death bed (coffee for your head),Powfu,862930,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
31,Crois-moi (feat. Ninho),DA Uzi,849967,https://open.spotify.com/track/69I4Eynuxdj6LEmpvG56u6
32,Folie,Jul,846894,https://open.spotify.com/track/3zbZNJ1yewL5HqjvIEjjUD
33,Distant,Maes,835780,https://open.spotify.com/track/1Sb7QJRawbARgpMqyYNMkT
34,ily (i love you baby) (feat. Emilee),Surf Mesa,823983,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
35,In Your Eyes,The Weeknd,810625,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
36,Zipette,Ninho,797800,https://open.spotify.com/track/1Lulg5ZiMEXy3QNwb1PB8I
37,Train de vie (feat. PLK),Leto,796274,https://open.spotify.com/track/2VXeQ7moo4zfT6EFO3Cwse
38,La meilleure,Hatik,793149,https://open.spotify.com/track/2g63GxCZUmhsr4XoKR93F6
39,Criminel (feat. Niska),Bramsito,791670,https://open.spotify.com/track/3AWs5kIyjFDVsAtofkFU7L
40,My Salsa,Franglish,788709,https://open.spotify.com/track/7IJIj326qJJA6oi6EpFCBD
41,Dance Monkey,Tones And I,777058,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
42,Bro Bro,Zola,772149,https://open.spotify.com/track/4mtY2gjqFFWTMnzaQPvERm
43,Bingo,AM La Scampia,768813,https://open.spotify.com/track/6j4cj7YkfEQD7vvUVrmj73
44,PRBM,Djadja & Dinaz,762553,https://open.spotify.com/track/4vmzHYwTA1yTEKFBZKxaNV
45,Kings & Queens,Ava Max,756766,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
46,La vie qu'on m?ne,Ninho,742109,https://open.spotify.com/track/0Jh6iWjna1wk5le0Ahn7No
47,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,706865,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
48,93% [Tijuana],GLK,702295,https://open.spotify.com/track/6as0Q9RFNCufcus0mzHoDs
49,Watermelon Sugar,Harry Styles,699332,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
50,Tourner la t?te,Hornet La Frappe,687111,https://open.spotify.com/track/1NfhS4IBo7m6npwPNMkZbJ
51,MD (feat. Niska),4Keus,683152,https://open.spotify.com/track/7HnZCmNXgva6N3kZiK0NTn
52,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,661087,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
53,Ne reviens pas,Gradur,659595,https://open.spotify.com/track/4TnFANpjVwVKWzkxNzIyFH
54,Aucune limite,Landy,651024,https://open.spotify.com/track/5wEg5O6wWFQGB60NmLeOlv
55,Pirate,Ninho,643742,https://open.spotify.com/track/04DQPJA3FWKdIvDaMsnMdv
56,Some Say - Felix Jaehn Remix,Nea,641987,https://open.spotify.com/track/7C1trmcQQ5n5RNy4l6ziCv
57,So Maness,Soso Maness,630867,https://open.spotify.com/track/5kQ5tKaEs3RHlaLqwjagly
58,Billie Jean,RK,623670,https://open.spotify.com/track/0hCRy4wdGd3ovDhoDHW5JU
59,Dior,Pop Smoke,623128,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
60,Say So,Doja Cat,605908,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
61,Choupetta,HMZ,604392,https://open.spotify.com/track/5eSRxEiIwvevGSGyRkbEgP
62,Zone,RK,600405,https://open.spotify.com/track/23w5pUwkhEpgyuYUrScQLt
63,Bobo au c?ur,Dadju,594018,https://open.spotify.com/track/4ZJURpomulGIURxYSvO1Xd
64,N'y pense plus,Tayc,585433,https://open.spotify.com/track/0RUavidTwACAYUoNhAxNNp
65,Rain On Me (with Ariana Grande),Lady Gaga,576393,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
66,Break My Heart,Dua Lipa,576298,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
67,Fingertips,Tom Gregory,567117,https://open.spotify.com/track/0X4hMHBj4Ra6h1tIQGl1CH
68,Allez nique ta m?re,Lacrim,557783,https://open.spotify.com/track/7b0ZEfaKg3OctqL115hUAg
69,Cabeza,OBOY,554633,https://open.spotify.com/track/66tNDqYNR2S6Svwgm3BMi9
70,Blueberry Faygo,Lil Mosey,553350,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
71,Moula max,L'Alg?rino,551743,https://open.spotify.com/track/3mav2YV1pRZVCJZIIUo3rD
72,The Box,Roddy Ricch,551119,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
73,Laisse tomber,Koba LaD,541241,https://open.spotify.com/track/7xvHTQBl0MfEoksXtrmBiQ
74,Me Provocas,Dynoro,539697,https://open.spotify.com/track/7sEwsJK7Ol0J6PFV9nioxu
75,Maman dort,S.Pri Noir,533253,https://open.spotify.com/track/0FOOo8wbVSFQ7YI0ZF8iC7
76,In Your Eyes (feat. Alida),Robin Schulz,533191,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
77,Gangstas,Pop Smoke,531735,https://open.spotify.com/track/1hg3RlqFZXJb5YgRoK9qmF
78,Moulaga,Heuss L'enfoir?,525433,https://open.spotify.com/track/5BfCoUcWNXcpyJfjXRIeyC
79,Dans tes yeux,Kaza,524156,https://open.spotify.com/track/46ZFuxrYY3ar9Jdf6RDMDP
80,Party Girl,StaySolidRocky,516928,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l
