,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Bande organis?e,13 Organis?,2269308,https://open.spotify.com/track/6YzQOngfcV0W9F8UOTnEEK
2,Plus Jamais (feat. Stormzy),Aya Nakamura,2171882,https://open.spotify.com/track/7iZVBT6LV32t4l00p73VAw
3,Fever,Dua Lipa,1893276,https://open.spotify.com/track/3F1P0QzdXtBz0MXy7KIO5w
4,Joli b?b?,Naza,1827052,https://open.spotify.com/track/1J4oMIhWDUd9cI1urhEyjl
5,Coffre plein,Koba LaD,1590992,https://open.spotify.com/track/70pkwEEG7nDTXBFqoGQkH0
6,Doudou,Aya Nakamura,1501290,https://open.spotify.com/track/3V6NCwBywAwpAlAyGL7h0p
7,Pr?f?r? (feat. OBOY),Aya Nakamura,1467931,https://open.spotify.com/track/49IzWufYtbt3tgUN8ORNe0
8,Tchop,Aya Nakamura,1287505,https://open.spotify.com/track/3eS2Xx32pVsYj66a3TACh3
9,Mood (feat. iann dior),24kGoldn,1284906,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
10,Dieu merci,Dadju,1247849,https://open.spotify.com/track/1HDqaIxeJ70BTHgZWEuaeT
11,Tout en Gucci,Ninho,1219519,https://open.spotify.com/track/0i5GJckWb9uCZU4jcGoBca
12,Cabeza,OBOY,1194797,https://open.spotify.com/track/66tNDqYNR2S6Svwgm3BMi9
13,Fly,Aya Nakamura,1185334,https://open.spotify.com/track/5lK9Z8Olm5QKXt29LWDG6M
14,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,1155085,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
15,Slide,Bosh,1138809,https://open.spotify.com/track/1nikTDDXqLfm9naa48m6FI
16,Pilote (feat. Hamza),PLK,1068403,https://open.spotify.com/track/12GV2Wr4p1hBWQCrQcVsew
17,Jolie nana,Aya Nakamura,1013775,https://open.spotify.com/track/65RWVU6N81CeH65nu52K1U
18,5G,Booba,992093,https://open.spotify.com/track/4EmLZvANhzJKh2Dt4k2GQK
19,? la f?te,UZI,987867,https://open.spotify.com/track/0qARyMVNjA6q1uxxO3nofB
20,Sentiments grandissants,Aya Nakamura,970144,https://open.spotify.com/track/3KQLmecwyKuzu8WTjNA0HQ
21,Amour toxic,Dadju,905229,https://open.spotify.com/track/70APCdHsWV5BEsacwjzXmd
