,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,M?chant,Niska,3135726,https://open.spotify.com/track/75bVc27bDSOAhMAL38cXpV
2,B?timent,Niska,2655517,https://open.spotify.com/track/7FF6HRsQlc0CtfAbLmrEGX
3,Mr Sal,Niska,2281700,https://open.spotify.com/track/6P1FUURjn1CXB4y74paDOK
4,Mendoza,Niska,2058606,https://open.spotify.com/track/32md7VvQTg5kQqPnbHFjx5
5,Ma belle,Moha La Squale,2044095,https://open.spotify.com/track/3Aq1SJ1hWlfazx8IIC6u1D
6,Du lundi au lundi,Niska,2020282,https://open.spotify.com/track/4vR2zaYAW8CtzwodeFufkI
7,Silicon?,Niska,1998213,https://open.spotify.com/track/4pmQt0EAXwy2SyXOJJ2bPU
8,Moula,Niska,1901460,https://open.spotify.com/track/1EJIBnvrxdkxdHutX37Ff8
9,Tous les couler,Niska,1833646,https://open.spotify.com/track/60Pwsf0DkDH2Db3cLSFFU8
10,La zone est min?e,Niska,1825972,https://open.spotify.com/track/1cBB5blGPlfKp5V1MQvihZ
11,M?dicament,Niska,1770454,https://open.spotify.com/track/0udmmo0fTwWbm6VqEHAvYF
12,Vrai,Niska,1757858,https://open.spotify.com/track/2hQVgdsbxyEJPpSsljh9xe
13,Hasta Luego,Niska,1742715,https://open.spotify.com/track/7o1v5rG3vPpjSTtcuye8Da
14,H? OH,Gambi,1502399,https://open.spotify.com/track/1bWafkUCOp6luXRs1cm3w9
15,Valise,Niska,1414896,https://open.spotify.com/track/1sSypXfVuC2Ex0whkbShf0
16,Elle est bonne sa m?re,Vegedream,1406660,https://open.spotify.com/track/7j56bK7gq6iV7zsD6lbP4J
17,Stop,Niska,1399157,https://open.spotify.com/track/5wFz9pwFowDIzpRGH7smHp
18,Se?orita,Shawn Mendes,1377738,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
19,Tellement gang,Niska,1352107,https://open.spotify.com/track/63mwDcyMFJIv1R0QO8JsqB
20,Dance Monkey,Tones And I,1333261,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
21,JÅfsuis dans les wayes,Niska,1293400,https://open.spotify.com/track/6bZjrykTVOrOGysDuE6eMp
22,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,1246994,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
23,Manu le coq,Niska,1242547,https://open.spotify.com/track/2ya1FzHLODOBo8F26nyp3d
24,Des flingues et des roses,Niska,1206838,https://open.spotify.com/track/0Ur7L15jrsLGGNpC7nXIU6
25,Probl?mes,PLK,1198614,https://open.spotify.com/track/5Q9gwUMjyhkgrQCB3EzIEZ
26,Tricheur,Nekfeu,1168762,https://open.spotify.com/track/7C7GtWZmyicqjBDbAWPsCp
27,Compliqu?,Dadju,1107732,https://open.spotify.com/track/2On7uB8PN8JJmBNsms8unQ
28,Lalala,Y2K,1082984,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
29,Old Town Road - Remix,Lil Nas X,1004988,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
30,Nique la BAC,Lorenzo,1004141,https://open.spotify.com/track/4VzalpjiHHK5cKSgrZuNjg
