,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Ne reviens pas,Gradur,3408229,https://open.spotify.com/track/4TnFANpjVwVKWzkxNzIyFH
2,Moulaga,Heuss L'enfoir?,2724831,https://open.spotify.com/track/5BfCoUcWNXcpyJfjXRIeyC
3,Dance Monkey,Tones And I,2078799,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
4,Distant,Maes,2067053,https://open.spotify.com/track/2iuNKcIOuHb9VIplN7NDoa
5,Blinding Lights,The Weeknd,2061638,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
6,MD (feat. Niska),4Keus,1563809,https://open.spotify.com/track/7HnZCmNXgva6N3kZiK0NTn
7,40%,Aya Nakamura,1539942,https://open.spotify.com/track/47LFcy7prvEY5D08d26zOo
8,POPOPOP,Gambi,1410234,https://open.spotify.com/track/18HNGxDOcshRU2Hdu8tMOM
9,ROXANNE,Arizona Zervas,1342751,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
10,Loin de moi,Naza,1319672,https://open.spotify.com/track/30kxl4FnaEFS2qZkec3Zak
11,Oui ou non,Ang?le,1281526,https://open.spotify.com/track/7rBP4bLjMLNkix1nGHjheP
12,93% [Tijuana],GLK,1223167,https://open.spotify.com/track/45mzuuUWaRRLwIDifDferf
13,Woin Woin,Larry,1206561,https://open.spotify.com/track/5Oh8sPyFYM4gAR3KmmDH7I
14,C?te Ouest,47ter,1200120,https://open.spotify.com/track/4ZuuPLV4qYiznagLAFPHcW
15,Roses - Imanbek Remix,SAINt JHN,1176371,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
16,God Bless (feat. Damso),Hamza,1089352,https://open.spotify.com/track/2oT2g4vkjRaFOcUtdOf9eg
17,Jamais,Mister V,1082419,https://open.spotify.com/track/2MCAs3ttHSuDm1RHL0rqTF
18,Ride It,Regard,1026282,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
19,La vie qu'on m?ne,Ninho,1022987,https://open.spotify.com/track/0Jh6iWjna1wk5le0Ahn7No
20,RITMO (Bad Boys For Life),Black Eyed Peas,1013137,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
21,Falling,Trevor Daniel,998887,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
22,Avant toi,Vitaa,995861,https://open.spotify.com/track/4iNPp0BZ4lBu7bipdWLcWk
23,Memories,Maroon 5,968922,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
24,Yummy,Justin Bieber,963093,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l
25,H? OH,Gambi,941482,https://open.spotify.com/track/1bWafkUCOp6luXRs1cm3w9
26,B?timent,Niska,931800,https://open.spotify.com/track/7FF6HRsQlc0CtfAbLmrEGX
27,Street,Maes,927860,https://open.spotify.com/track/0MtMUDO6tzHq1ux9rwSJhl
28,Don't Start Now,Dua Lipa,875740,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
29,Baian?,Bakermat,873375,https://open.spotify.com/track/430efk5Jc5wGay4EWP4snS
30,Trampoline (with ZAYN),SHAED,836792,https://open.spotify.com/track/2ez6qvOTHKeI3ss80NGqnI
31,Mayday (feat. Ninho),SCH,834502,https://open.spotify.com/track/1SVuEeerYIwjCRsF5MGzX3
32,Dans l'univers,Nekfeu,797845,https://open.spotify.com/track/2PYXOG6GdxF9sUIH2NfOAD
33,Que Calor (with J Balvin & El Alfa),Major Lazer,784134,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3
34,The Box,Roddy Ricch,763903,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
35,Maman ne le sait pas (feat. Niska),Ninho,753960,https://open.spotify.com/track/5c2HadbVTsMKjja4gohEFI
36,Se?orita,Shawn Mendes,745348,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
37,Un peu de haine,PLK,731652,https://open.spotify.com/track/5yYfCoMrhcuxMP9CAmA2rU
38,Life Is Good (feat. Drake),Future,715915,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
39,everything i wanted,Billie Eilish,707625,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
40,Ma vie,Dadju,698857,https://open.spotify.com/track/2WFa5RbfyeoBDGNkg3OD7M
41,Goutte d'eau,Ninho,693574,https://open.spotify.com/track/0rQbvQpjQ6QeeCAnVRzokf
42,M?chant,Niska,684991,https://open.spotify.com/track/75bVc27bDSOAhMAL38cXpV
43,Elle est bonne sa m?re,Vegedream,684130,https://open.spotify.com/track/7j56bK7gq6iV7zsD6lbP4J
44,Block,Larry,677961,https://open.spotify.com/track/0yVPwf4vpeGum3gF1XMCWQ
45,Be Honest,Jorja Smith,666991,https://open.spotify.com/track/3IWs9dAwTqN0EFhOIcBDfs
46,C'est mort (feat. Leto & RK),Hornet La Frappe,660683,https://open.spotify.com/track/1smgLMQlWxpcBjR48cxNja
47,Ma belle,Moha La Squale,655208,https://open.spotify.com/track/3Aq1SJ1hWlfazx8IIC6u1D
48,Aristocrate,Heuss L'enfoir?,644377,https://open.spotify.com/track/7gNlaZaMIjRUfnAYd9Dvmt
49,Compliqu?,Dadju,643689,https://open.spotify.com/track/7MmocSyYpeLvpgO4eRW3zl
50,Un million par mois,Djadja & Dinaz,636750,https://open.spotify.com/track/5JVf4pCn50ePuE6ZoF5oEg
