,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,R?ves bizarres (feat. Damso),Orelsan,1918269,https://open.spotify.com/track/7lhuM9WUqdThw72dCBRmQW
2,Jaloux,Dadju,1417809,https://open.spotify.com/track/0QnEGWGECQUPuE3m8L6hdT
3,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,1210035,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
4,Copines,Aya Nakamura,1165139,https://open.spotify.com/track/1Bhm5HNO1cq8olDbBmokyL
5,Tout oublier,Ang?le,1071935,https://open.spotify.com/track/06O3hxudc6V0BOuoCFSy71
6,Madrina,Maes,1034202,https://open.spotify.com/track/6cKj3bzvVrOQtPfGhcKlRt
7,La dot,Aya Nakamura,955056,https://open.spotify.com/track/3aRgAfrt6aQW8IimLq2aVG
8,Ramenez la coupe ? la maison,Vegedream,854015,https://open.spotify.com/track/1m0UFnuTktOkksvjbF9z0m
9,Air Max,Rim'K,844005,https://open.spotify.com/track/6qk9lEM6UIxNbAuI0PpOLu
10,Sucette (feat. Niska),Aya Nakamura,817226,https://open.spotify.com/track/3qHs2PoiJMPvdxgyRSvqAl
11,Shallow,Lady Gaga,784237,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
12,Bella,MHD,776407,https://open.spotify.com/track/0O4XHiuVt3dBaOzSI49BtF
13,Dalida,Soolking,762906,https://open.spotify.com/track/7vSQVx20cqaYOVAVJwj00p
14,Ahou,Kalash Criminel,701767,https://open.spotify.com/track/6qya8xQ8Fk7KD6tiS3hP7r
15,Ma 6t a craqu? (feat. Ninho),Kpoint,690280,https://open.spotify.com/track/2NUIWpL6IsYGkwfSN7basS
16,Oula,Aya Nakamura,687798,https://open.spotify.com/track/3yKHE0h9BUxpHZe1EqmJnX
17,La Sacem de Florent Pagny,Kalash Criminel,667472,https://open.spotify.com/track/5bCDNKUxQgQM7b7OfQqmvD
18,In My Mind,Dynoro,650727,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
19,"thank u, next",Ariana Grande,646162,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
20,Say My Name,David Guetta,642375,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
21,Bae,RK,635169,https://open.spotify.com/track/5as5HurTt4u7BuFIT5j8am
22,Le code,SCH,634211,https://open.spotify.com/track/4EHacNxfg1CVjRUX9YMLH4
23,BB,Booba,623654,https://open.spotify.com/track/0YCMh9HQkRpAtkj0i1sZqH
24,Moonlight,XXXTENTACION,620965,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
25,Pr?t ? partir (feat. Ninho),SCH,614492,https://open.spotify.com/track/0ZKi6Khl1E9EoOQadSXN5m
26,Promises (with Sam Smith),Calvin Harris,610478,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
27,Ta reine,Ang?le,607926,https://open.spotify.com/track/3iXhLi33EpUfcOwasC8un1
28,Demain - Bigflo & Oli X Petit Biscuit,Bigflo & Oli,605474,https://open.spotify.com/track/1952SQ7t45GNIkXOXHxHCl
29,Adieu bient?t,Columbine,585795,https://open.spotify.com/track/17y8kqTbNDd9QM3j6yln4g
30,Djadja,Aya Nakamura,585655,https://open.spotify.com/track/7sKDftgGirHWTVFMtJoDoh
31,Rolls (feat. Lacrim),Hornet La Frappe,585115,https://open.spotify.com/track/3iYv5nIthPXesF0DeuhmVL
32,Train de vie,Koba LaD,579028,https://open.spotify.com/track/6FqNHDHEsUTKqVWXBkMd9y
33,Sur le drapeau,Supr?me NTM,577906,https://open.spotify.com/track/42Xesu4U4nM3CCjMk5X3kM
34,Happier,Marshmello,571692,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
35,Natural,Imagine Dragons,564876,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
36,? nos souvenirs,Trois Caf?s Gourmands,563305,https://open.spotify.com/track/4h3SqMd5F16XJVdGp5fsZG
37,Thunderclouds,Sia,560925,https://open.spotify.com/track/2c7GlMNmF7pbohjykutmLP
38,Billets verts,Maes,559723,https://open.spotify.com/track/61SYuUg9rokbvIPxzrhxd0
39,47 AK,Kalash Criminel,554899,https://open.spotify.com/track/5npjrk0bYGbINMUQxqnE7i
40,MIA (feat. Drake),Bad Bunny,554558,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
41,Sombre,Kalash Criminel,549963,https://open.spotify.com/track/3GuLR8ed1fqTI2pQNTYkg9
42,La C,Koba LaD,547346,https://open.spotify.com/track/5PtFV78R0DRvzsTqk1S0Vt
43,Chambre 122,Koba LaD,547284,https://open.spotify.com/track/3dmSfpPj9OdlU0Mbbs7p6m
44,Dans la fosse,Kalash Criminel,528633,https://open.spotify.com/track/5b83KGthoRMZxb3tauZlr8
45,A chaque jour...,Dosseh,524769,https://open.spotify.com/track/0Vi7aOPdOU683VUfZ79c0d
46,Rise,Jonas Blue,518969,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx
47,Je te le donne (en duo avec Slimane),Vitaa,512317,https://open.spotify.com/track/4yjqpsuyrbjyXHB6rC0mWo
48,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,505198,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
49,Mon?gasque,PLK,497009,https://open.spotify.com/track/7C7l4I5OZHEO1Vbx8SGJC2
50,Feu de bois,Damso,493609,https://open.spotify.com/track/4L0Iwsk1s8cbdBcEgdm8K5
51,Pookie,Aya Nakamura,486289,https://open.spotify.com/track/2QpUWi6VSNOt2WyH5FIeLD
52,Shotgun,George Ezra,484417,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
53,Encore,Kalash Criminel,478895,https://open.spotify.com/track/3MO7YYfTLDqL29b6tuubCM
54,Whenever (feat. Conor Maynard),Kris Kross Amsterdam,478793,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
55,Balance ton quoi,Ang?le,470282,https://open.spotify.com/track/2jX5c5RFp0A9E1GDsvGxIa
56,Paradise (feat. Benjamin Ingrosso),Ofenbach,459430,https://open.spotify.com/track/50SEeQXOJgaXPv2S0v7ded
57,Bohemian Rhapsody - Remastered 2011,Queen,455329,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
58,La thune,Ang?le,454693,https://open.spotify.com/track/3iBOe7U7kRPNIoL3QLCVu2
59,La zone en personne,Jul,449025,https://open.spotify.com/track/2trRjg9dlqmLAileHXDawC
60,Girls Like You (feat. Cardi B),Maroon 5,448598,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
61,Guerilla,Soolking,447199,https://open.spotify.com/track/7EAtJk0HzXQp2gpFeaaLzF
62,Aucun lien,Kalash Criminel,445388,https://open.spotify.com/track/2Q5CETjW2uUVVXTvRzGkdA
63,Cosa Nostra,Soolking,443966,https://open.spotify.com/track/1HHsp5kLecAVxBtx0EStsT
64,Coltan,Kalash Criminel,442331,https://open.spotify.com/track/3huhOoQcXd2DFttKPGQTqR
65,Attentat,Imen Es,439646,https://open.spotify.com/track/5Z7y3jQa2yzZPPUvZeFq9F
66,Jalousie,Ang?le,438087,https://open.spotify.com/track/3U5x1rplpJNKR3Xg88EfLi
67,C'est que du rap,Bigflo & Oli,435088,https://open.spotify.com/track/0knb2aRjJbgzZ2CfSCuD5a
68,1000ÅãC,Lomepal,435014,https://open.spotify.com/track/4lzjE9GlGamkuYqQBfCY8R
69,Ca va ma ch?rie,Kalash Criminel,434724,https://open.spotify.com/track/5IfyKLSKZRIE2o9Uv4uzZd
70,Plus tard,Bigflo & Oli,434435,https://open.spotify.com/track/6KXZwMCjsRzhkJ3ccnYUJ8
71,W.L.G,Niska,430963,https://open.spotify.com/track/13E2wgUjmdunrlq3Vbxv8T
72,91's,PNL,427985,https://open.spotify.com/track/58st6r10Ze6QomHs0BMUA8
73,Savage,Kalash Criminel,420783,https://open.spotify.com/track/2YvD8U3P498R52rOGsdC21
74,Sheitana (feat. Ninho),Hornet La Frappe,417037,https://open.spotify.com/track/1GOIfWQmA3Tp6GlwcCd35K
75,Plus vite que les balles,Juicy P,415556,https://open.spotify.com/track/4nYN5lYqCjsvEMg6tArkqh
76,A dix,Kalash Criminel,406506,https://open.spotify.com/track/7CzNlBBaRucjNygKTPFxCy
77,Goodbye (feat. Nicki Minaj & Willy William),Jason Derulo,397996,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
78,Plus loin,Kalash Criminel,394726,https://open.spotify.com/track/4mbvTONK2n3lY2fvyETAKl
