,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Khapta,Heuss L'enfoir?,2683857,https://open.spotify.com/track/6stxV2bl7xSiPUornxwyNR
2,7 rings,Ariana Grande,1632887,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
3,Tout oublier,Ang?le,1408372,https://open.spotify.com/track/06O3hxudc6V0BOuoCFSy71
4,Les m?chants,Heuss L'enfoir?,1268688,https://open.spotify.com/track/0r64LBR8RlnXcdd5HTFubd
5,Shallow,Lady Gaga,1196113,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
6,R?demption,RK,1153836,https://open.spotify.com/track/2ZyJthCTd4r7yLIWuIxFcb
7,PGP,Booba,1147493,https://open.spotify.com/track/38Eq6RgIxOdt4twqyVAPCn
8,Sale mood,Bramsito,1146642,https://open.spotify.com/track/7oxSh7uiB74lWGVIv2Qtlm
9,1000ÅãC,Lomepal,1143053,https://open.spotify.com/track/6l7PqWKsgm4NLomOE7Veou
10,Bloody,Lacrim,1133593,https://open.spotify.com/track/5HuoyEeA91kyy4OixKbfvR
11,Madrina,Maes,1117477,https://open.spotify.com/track/4miiqu2dxOhBguQDHtqssH
12,Trop beau,Lomepal,1106244,https://open.spotify.com/track/4WB9OeauHXnGOMUK4s80gM
13,On Fleek,Eva,1072704,https://open.spotify.com/track/4MSFxqmkiMxq7e61jTqgqt
14,Sweet but Psycho,Ava Max,980148,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
15,"break up with your girlfriend, i'm bored",Ariana Grande,948323,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
16,MIA (feat. Drake),Bad Bunny,899610,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
17,Maladie,Lacrim,897372,https://open.spotify.com/track/77aOXWFLIUhIHbSwxzM2Yo
18,La dot,Aya Nakamura,877079,https://open.spotify.com/track/3aRgAfrt6aQW8IimLq2aVG
19,High Hopes,Panic! At The Disco,850609,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
20,Say My Name,David Guetta,837352,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
21,Solo,Lacrim,793865,https://open.spotify.com/track/6z98rQO7KJLzFAkFflWsjf
22,R?ves bizarres (feat. Damso),Orelsan,778900,https://open.spotify.com/track/7lhuM9WUqdThw72dCBRmQW
23,L'enfoir?,Heuss L'enfoir?,765053,https://open.spotify.com/track/2S8wxDFED8PAo4ZqhyMRh2
24,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,764537,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
