,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Bande organis?e,Kofs,5466925,https://open.spotify.com/track/205HNJ73cgpC0LAOnuQiWT
2,Grand bain,Dadju,2322026,https://open.spotify.com/track/1fyVvRQsa095P7QK5Um7xH
3,Jolie nana,Aya Nakamura,2009968,https://open.spotify.com/track/34FbkFgAbv4ffvhL2XQMVm
4,Angela,Hatik,1889500,https://open.spotify.com/track/6ab3CQvDlAVttThZucwGQ1
5,Coco,Wejdene,1866317,https://open.spotify.com/track/593oNiMJ6d9PQkaOLOvIDo
6,My Salsa,Franglish,1655505,https://open.spotify.com/track/7IJIj326qJJA6oi6EpFCBD
7,Djomb - Bien ou quoi,Bosh,1652268,https://open.spotify.com/track/0KBwGCY9RYD9t2zjeW4h48
8,? la f?te,UZI,1464833,https://open.spotify.com/track/0qARyMVNjA6q1uxxO3nofB
9,ROCKSTAR (feat. Roddy Ricch),DaBaby,1399941,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
10,Savage Love (Laxed - Siren Beat),Jawsh 685,1343019,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
11,Moto,Mac Tyer,1227897,https://open.spotify.com/track/5DH03Qs3SSG12TNUCSAzMi
12,MAMACITA,Black Eyed Peas,1159325,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
13,Jerusalema (feat. Nomcebo Zikode) - Edit,Master KG,1111294,https://open.spotify.com/track/2R7gA9dAHTjASKU0wiTJok
14,N'y pense plus,Tayc,1088331,https://open.spotify.com/track/0RUavidTwACAYUoNhAxNNp
15,MACINTOSH,Gambi,1049097,https://open.spotify.com/track/70yiVJoOUU6cNbdsgL6ADT
16,Anissa,Wejdene,1047225,https://open.spotify.com/track/62Pp6exz0ywSlBqvNqiY6Z
17,Alane,Robin Schulz,1016378,https://open.spotify.com/track/2u6Jm2klS4yvAlbSHlxUwI
18,Head Shoulders Knees & Toes (feat. Norma Jean Martine),Ofenbach,985376,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
