,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Mafiosa (feat. Caroliina),Lartiste,1284080,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
2,D?saccord?,Vald,1282822,https://open.spotify.com/track/0FYpW0zBO7cht8qGRY41Mz
3,La m?me,GIMS,1247592,https://open.spotify.com/track/7HK0UeyxUWJjc6ndRZVKFg
4,God's Plan,Drake,1210656,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
5,Bob Marley,Dadju,1196897,https://open.spotify.com/track/6L6yn9GeVqnlWX1npp6rAK
6,Loup garou (feat. Sofiane),GIMS,972811,https://open.spotify.com/track/5fuSDvNupEYnbjhZh8mQAq
7,Fallait pas,Marwa Loud,905671,https://open.spotify.com/track/0fACF9oFLE2IOaEyRvRTrL
8,Mi Gna (feat. Hayko) - Ma?tre Gims Remix,GIMS,851503,https://open.spotify.com/track/3u3kWFntWbm4YrO5384wqF
9,Lundi,Sofiane,850927,https://open.spotify.com/track/5RQ3ZyfOfJJ2qLKOZTmLiB
10,Vai et viens,Lartiste,767249,https://open.spotify.com/track/6dAx0jUY9lnXEtBiK7e2ZZ
11,Hit Sale (feat. Rom?o Elvis),Therapie TAXI,675656,https://open.spotify.com/track/3yndKI4zWEyC36BQYrdKBA
12,FRIENDS,Marshmello,670568,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
13,SAD!,XXXTENTACION,666780,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
14,Fais-moi un Vie,Damso,653788,https://open.spotify.com/track/4TTLq43WaxxkYZE9mq9kPY
15,Billet,Marwa Loud,647359,https://open.spotify.com/track/5tblb3Aojs2S91eE1lxWxP
16,All The Stars (with SZA),Kendrick Lamar,635977,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
17,Yeux disent,Lomepal,615380,https://open.spotify.com/track/1uaAq8pSghvpVxlrOrgdeO
18,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,593396,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
19,Carton rouge,Lorenzo,580194,https://open.spotify.com/track/2teiVa4Yniofma2Ffac5cL
