,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Lettre ? une femme,Ninho,2057300,https://open.spotify.com/track/5HEtuK03ygUzqca6yfgOYZ
2,Blinding Lights,The Weeknd,1819475,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
3,6.3,Naps,1564001,https://open.spotify.com/track/6bzxAa3VCiIGzhjsxbHo5q
4,Crois-moi (feat. Ninho),DA Uzi,1527108,https://open.spotify.com/track/69I4Eynuxdj6LEmpvG56u6
5,Prison pour mineurs,Hatik,1435975,https://open.spotify.com/track/4VW2dYyax9XGl5qPwAtRSf
6,The Box,Roddy Ricch,1416235,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
7,Mele?im,Soolking,1359389,https://open.spotify.com/track/0BD9boQC7jUTWkAoib4Z0d
8,Ne reviens pas,Gradur,1252308,https://open.spotify.com/track/4TnFANpjVwVKWzkxNzIyFH
9,Roses - Imanbek Remix,SAINt JHN,1195600,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
10,Sousou,Jul,1119467,https://open.spotify.com/track/3dyoo6UNb2VlMTISBqrDb1
11,Tusa,KAROL G,1071054,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
12,Toosie Slide,Drake,1047641,https://open.spotify.com/track/127QTOFJsJQp5LbJbu3A1y
13,MD (feat. Niska),4Keus,1044717,https://open.spotify.com/track/7HnZCmNXgva6N3kZiK0NTn
14,Blanche,Maes,1026021,https://open.spotify.com/track/5GyyPRvEwdI4wJSUbzxHQv
15,Distant,Maes,1007169,https://open.spotify.com/track/1Sb7QJRawbARgpMqyYNMkT
16,Zipette,Ninho,967913,https://open.spotify.com/track/1Lulg5ZiMEXy3QNwb1PB8I
17,93% [Tijuana],GLK,899912,https://open.spotify.com/track/6as0Q9RFNCufcus0mzHoDs
18,Falling,Trevor Daniel,894539,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
19,Dance Monkey,Tones And I,879413,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
20,Don't Start Now,Dua Lipa,835737,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
21,Say So,Doja Cat,827680,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
22,Promo (feat. Damso),Ninho,824830,https://open.spotify.com/track/1l3WcVBNpaXBIWGYefPV9b
23,Sunday Best,Surfaces,806574,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
24,Autre part,DA Uzi,793401,https://open.spotify.com/track/3k0uHj27L59aqIO75Qfrwg
25,Ride It,Regard,789252,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
26,Moulaga,Heuss L'enfoir?,788739,https://open.spotify.com/track/5BfCoUcWNXcpyJfjXRIeyC
27,Dybala,Maes,781654,https://open.spotify.com/track/4Nfak8iMF4kQfQ6Pa8Z79m
28,ROXANNE,Arizona Zervas,772541,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
29,death bed (coffee for your head),Powfu,751819,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
30,Pirate,Ninho,736817,https://open.spotify.com/track/04DQPJA3FWKdIvDaMsnMdv
31,Salt,Ava Max,736299,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV
32,So Maness,Soso Maness,726160,https://open.spotify.com/track/7dwmTVQ6zSxowYtw2tFKww
33,Le dire (feat. Maes),DA Uzi,724392,https://open.spotify.com/track/1WxduRqYnmTCTsq0Vd4Npw
34,Wesh,GLK,724013,https://open.spotify.com/track/5SS0c95EiaRyIET3JHd0lE
35,Dans l'espace (feat. Heuss l'Enfoir?),Gambi,720809,https://open.spotify.com/track/2KAkkba3PaYFegfmYpUITv
36,Some Say,Nea,717807,https://open.spotify.com/track/4poybupy26pTWPr9zY1i7h
37,Angela,Hatik,708596,https://open.spotify.com/track/6ab3CQvDlAVttThZucwGQ1
38,La vie qu'on m?ne,Ninho,704265,https://open.spotify.com/track/0Jh6iWjna1wk5le0Ahn7No
39,Ca ira mieux demain,Koba LaD,703998,https://open.spotify.com/track/7jUeurloPULnhaXqbw6RGn
40,Oui ou non,Ang?le,694036,https://open.spotify.com/track/7rBP4bLjMLNkix1nGHjheP
41,Calumet,Hornet La Frappe,648833,https://open.spotify.com/track/4hCHnvepjWmpP2kgYuEC7d
42,Avant toi,Vitaa,645565,https://open.spotify.com/track/4iNPp0BZ4lBu7bipdWLcWk
43,1?re fois,Imen Es,640048,https://open.spotify.com/track/1PA1LTNLAJrbJPWPxEFQvD
44,Supalonely,BENEE,638857,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
45,Never Seen the Rain,Tones And I,629055,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
46,ily (i love you baby) (feat. Emilee),Surf Mesa,628754,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
47,Baian?,Bakermat,621151,https://open.spotify.com/track/430efk5Jc5wGay4EWP4snS
48,Street,Maes,614573,https://open.spotify.com/track/7x3kHHEczVkeuuFkUKjUv7
49,In Your Eyes,The Weeknd,593421,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
50,POPOPOP,Gambi,588429,https://open.spotify.com/track/18HNGxDOcshRU2Hdu8tMOM
51,Architecte,DA Uzi,576415,https://open.spotify.com/track/7F1UL5jpAzy7syaSA1d6Ae
52,Physical,Dua Lipa,566968,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
53,La puerta,Ninho,564890,https://open.spotify.com/track/6hSrPj9ikfFsxE04iVYvCa
54,Infinity - Dubdogz & Bhaskar Edit,Dubdogz,564797,https://open.spotify.com/track/4ekDggjElGJX9kNSOtnbVf
55,Enfant compliqu?,Larry,564498,https://open.spotify.com/track/2WDPXXLSTnfKzHLVpyUFp5
56,40%,Aya Nakamura,557878,https://open.spotify.com/track/47LFcy7prvEY5D08d26zOo
57,Style Haussmannien,DA Uzi,552309,https://open.spotify.com/track/459OkNURvD8GPrMdEEmkSW
58,C?te Ouest,47ter,549380,https://open.spotify.com/track/4ZuuPLV4qYiznagLAFPHcW
59,Camila,DA Uzi,546811,https://open.spotify.com/track/0cRXzS2uZkWtq54yNfLBvb
60,RITMO (Bad Boys For Life),Black Eyed Peas,546717,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
61,Woin Woin (feat. RK),Larry,542566,https://open.spotify.com/track/0vetigm1cKD8YvB37KCSHu
62,Da Vinci,DA Uzi,540416,https://open.spotify.com/track/3kn3zY9Rx1557UsqQtLaQg
63,L'adresse,47ter,539645,https://open.spotify.com/track/2imn6s1bQUKShiC7Ab2Lp5
64,Ni amour ni amiti? (feat. SCH),DA Uzi,535335,https://open.spotify.com/track/7L9ew9CA49wldcuqVJKGnF
65,FLK (Fais les kiffer),Hatik,531660,https://open.spotify.com/track/71zB1qJbNsDfd4In371qfG
66,Jamais,Mister V,525017,https://open.spotify.com/track/4jB8td98pbRVvTqtQ7I3MI
67,everything i wanted,Billie Eilish,519504,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
68,M.I.L.S 3,Ninho,519094,https://open.spotify.com/track/3CdDFnkFxwd6mPZtTR9JzN
69,Trampoline (with ZAYN),SHAED,517914,https://open.spotify.com/track/2ez6qvOTHKeI3ss80NGqnI
70,Elle (pt.1),Moha K,516524,https://open.spotify.com/track/3yFtEOsAW6eYrgWB7NAnaH
71,Loin de moi,Naza,507094,https://open.spotify.com/track/30kxl4FnaEFS2qZkec3Zak
72,Soir?es des cit?s,DA Uzi,493732,https://open.spotify.com/track/1DuGijuKlKeiMGlU6x5LEb
73,Filon,Ninho,493063,https://open.spotify.com/track/0AvrSFPS8mN8OjUNCwemwa
74,Pleine lune,DA Uzi,484532,https://open.spotify.com/track/7nLNqBb7WsYlLVrADupYod
