,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Bande organis?e,13 Organis?,2589744,https://open.spotify.com/track/6YzQOngfcV0W9F8UOTnEEK
2,Fever,Dua Lipa,2158697,https://open.spotify.com/track/3F1P0QzdXtBz0MXy7KIO5w
3,5G,Booba,2024345,https://open.spotify.com/track/4EmLZvANhzJKh2Dt4k2GQK
4,Coffre plein,Koba LaD,1896232,https://open.spotify.com/track/70pkwEEG7nDTXBFqoGQkH0
5,Joli b?b?,Naza,1709788,https://open.spotify.com/track/6ARJHbYGKNatxHVghTkWWp
6,Tout en Gucci,Ninho,1438591,https://open.spotify.com/track/0i5GJckWb9uCZU4jcGoBca
7,Mood (feat. iann dior),24kGoldn,1310926,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
8,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,1256248,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
9,Cabeza,OBOY,1252866,https://open.spotify.com/track/66tNDqYNR2S6Svwgm3BMi9
10,Dieu merci,Dadju,1162184,https://open.spotify.com/track/1HDqaIxeJ70BTHgZWEuaeT
11,Pilote (feat. Hamza),PLK,1130579,https://open.spotify.com/track/12GV2Wr4p1hBWQCrQcVsew
12,? la f?te,UZI,1062017,https://open.spotify.com/track/0qARyMVNjA6q1uxxO3nofB
13,Grand bain,Dadju,1043874,https://open.spotify.com/track/0W4MOQ2kTOm1y7ooahgQP1
14,Slide,Bosh,1041688,https://open.spotify.com/track/1nikTDDXqLfm9naa48m6FI
15,What You Know Bout Love,Pop Smoke,954465,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
16,Amour toxic,Dadju,922860,https://open.spotify.com/track/70APCdHsWV5BEsacwjzXmd
17,La meilleure,Hatik,921605,https://open.spotify.com/track/2g63GxCZUmhsr4XoKR93F6
18,Macaroni (feat. Ninho),Leto,910477,https://open.spotify.com/track/4Z9CNGHElj2rLkB8mQdvnA
19,Privil?ge,Ninho,877454,https://open.spotify.com/track/5ncpCHAq0EcL8RCFUqaQLG
20,Boston George,Lacrim,819872,https://open.spotify.com/track/0LU7THzZmFI0k5Z9Upxbto
21,positions,Ariana Grande,809527,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
