,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Ips?it?,Damso,1925044,https://open.spotify.com/track/2cqIyMApTDUOo6VO5VFQsH
2,Mafiosa (feat. Caroliina),Lartiste,1436935,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
3,"Va Bene - Extrait de la BOF de ""Taxi 5""",L'Alg?rino,1259373,https://open.spotify.com/track/7qibGVhkRyQ4kgYwzZu7iG
4,Djadja,Aya Nakamura,1218215,https://open.spotify.com/track/3XfnssSD9HMQ9LhVOJvXTE
5,D?saccord?,Vald,1094456,https://open.spotify.com/track/0FYpW0zBO7cht8qGRY41Mz
6,La m?me,GIMS,1044797,https://open.spotify.com/track/7HK0UeyxUWJjc6ndRZVKFg
7,X,Nicky Jam,1018852,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
8,Bob Marley,Dadju,986049,https://open.spotify.com/track/6L6yn9GeVqnlWX1npp6rAK
9,God's Plan,Drake,967653,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
10,Un Poco,Ninho,854339,https://open.spotify.com/track/3MVTefqbeNX5yHFOmnHy3X
11,FRIENDS,Marshmello,788462,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
12,Fallait pas,Marwa Loud,784128,https://open.spotify.com/track/0fACF9oFLE2IOaEyRvRTrL
13,Hit Sale (feat. Rom?o Elvis),Therapie TAXI,749616,https://open.spotify.com/track/3yndKI4zWEyC36BQYrdKBA
14,One Kiss (with Dua Lipa),Calvin Harris,749208,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
15,M.I.L.S 2.0,Ninho,712054,https://open.spotify.com/track/1qRZfv2ZbAZGPnfbIV3YvD
16,Mi Gna (feat. Hayko) - Ma?tre Gims Remix,GIMS,644839,https://open.spotify.com/track/3u3kWFntWbm4YrO5384wqF
17,no tears left to cry,Ariana Grande,644523,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
18,Lundi,Sofiane,621843,https://open.spotify.com/track/5RQ3ZyfOfJJ2qLKOZTmLiB
19,Arrivant,Timal,602640,https://open.spotify.com/track/6dN7nkvH6HaRxVQETt6agT
20,Psycho (feat. Ty Dolla $ign),Post Malone,601113,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
21,Fendi,Ninho,592532,https://open.spotify.com/track/7BtAkqRFQjvOYOq5k5mlCb
22,Mad Love,Sean Paul,585474,https://open.spotify.com/track/3soOPBuMK8YMdWnV7xpEyf
23,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,578057,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
24,Vai et viens,Lartiste,557202,https://open.spotify.com/track/6dAx0jUY9lnXEtBiK7e2ZZ
25,La pluie (feat. Stromae),Orelsan,549349,https://open.spotify.com/track/4cYFep5SECqb4EsSkF82e0
26,Like I Do,David Guetta,547910,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
27,Rien de nouveau,Timal,540963,https://open.spotify.com/track/5Ji6WkHJKJOiAfSjRAriYE
28,Coffrer,Ninho,537133,https://open.spotify.com/track/6PvouhcF7NDx18gVoEzs14
29,Flames,David Guetta,524496,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
30,Nevermind,Dennis Lloyd,518130,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
31,Leave a Light On,Tom Walker,516920,https://open.spotify.com/track/6lOWoTqVnAWXchddtTH31W
32,Country,Niska,498765,https://open.spotify.com/track/7k5HgarMbFipRP0y1Ko8Fc
33,Dans la ville,Timal,487167,https://open.spotify.com/track/0OdJDO164ngWHxCzIPwsY9
34,Nice For What,Drake,481437,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
35,La 9 - Ruinart,Timal,476638,https://open.spotify.com/track/0lpfafOcflOR0Oz6E1fj48
36,Call Out My Name,The Weeknd,471241,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
37,J'souris,Djadja & Dinaz,450006,https://open.spotify.com/track/7rQSQZMVwyobK4icEUrS6d
38,Who Mad Again,Jahyanai,449391,https://open.spotify.com/track/6sZ2zjebkPsXTrxhvaRFJF
39,rockstar (feat. 21 Savage),Post Malone,442764,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
40,Billet,Marwa Loud,435848,https://open.spotify.com/track/5tblb3Aojs2S91eE1lxWxP
41,Mwaka Moon,Kalash,433067,https://open.spotify.com/track/1vVZLmZq8gN8pPCEBLjPvD
42,The Middle,Zedd,431157,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
43,All The Stars (with SZA),Kendrick Lamar,425165,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
44,Cartel (feat. Meryl),Timal,422400,https://open.spotify.com/track/4rZ9c0yxEuhoQ6fSXFqKJQ
45,Favela,Naps,421314,https://open.spotify.com/track/1xZA0qvWfCcsNlzZXmCnJh
46,Better Now,Post Malone,412545,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
47,Bandolero,Moha La Squale,408408,https://open.spotify.com/track/3N6Z0Vw427hDGCsXu5TwLS
48,All Night,Big Boi,406737,https://open.spotify.com/track/2Bb3mu3lfUrcRoTi3IcvQc
49,Carton rouge,Lorenzo,402519,https://open.spotify.com/track/2teiVa4Yniofma2Ffac5cL
50,Guerilla,Soolking,400145,https://open.spotify.com/track/3w8yBGCi5jm2rKsrsHJpdD
51,Fais-moi un Vie,Damso,397919,https://open.spotify.com/track/4TTLq43WaxxkYZE9mq9kPY
52,Crazy,Lost Frequencies,396739,https://open.spotify.com/track/2hqy4QmpvMeVz6zeolDeLQ
53,TieksVie,Damso,389003,https://open.spotify.com/track/0IbEikMmfMHeR4oEcMUO8O
54,Whatever It Takes,Imagine Dragons,381973,https://open.spotify.com/track/7F3uo3304R2CTvOseU3H7u
55,Breathe,Jax Jones,379381,https://open.spotify.com/track/6tvQzeCPwOytDlBYCIOY0n
56,Loup garou (feat. Sofiane),GIMS,379147,https://open.spotify.com/track/5fuSDvNupEYnbjhZh8mQAq
57,Remind Me to Forget,Kygo,377301,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
