,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Bande organis?e,13 Organis?,1578814,https://open.spotify.com/track/717QGTmZdkemDaCo1vQHG0
2,Mother Fuck,Jul,1565375,https://open.spotify.com/track/6atYbfU3m7CYTDe4LzQlUI
3,Fever,Dua Lipa,1493602,https://open.spotify.com/track/3F1P0QzdXtBz0MXy7KIO5w
4,C?ur noir,Eva,1279891,https://open.spotify.com/track/2SYYB9pwxbYJducVc2xGWD
5,Tout en Gucci,Ninho,1157787,https://open.spotify.com/track/0i5GJckWb9uCZU4jcGoBca
6,D?KITI,Bad Bunny,1128467,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
7,Joli b?b?,Naza,1121643,https://open.spotify.com/track/1J4oMIhWDUd9cI1urhEyjl
8,Millions d'euros,Landy,1113856,https://open.spotify.com/track/6pdgDTMMDY8HjfJ1n7T9z5
9,Dieu merci,Dadju,1077006,https://open.spotify.com/track/1HDqaIxeJ70BTHgZWEuaeT
10,Tu vois comment ?,Zkr,1051582,https://open.spotify.com/track/6eS66pycu91zUl7v2kuU6q
11,Coffre plein,Koba LaD,1049496,https://open.spotify.com/track/70pkwEEG7nDTXBFqoGQkH0
12,M?dusa,Landy,1035602,https://open.spotify.com/track/2hL0WVDLvlxZ60J4YyWvFW
13,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,1028628,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
14,"La vie du binks (feat. Hornet La Frappe, Leto, Sadek, Soprano)",DA Uzi,1011821,https://open.spotify.com/track/4tJYqq9gYr0RATc1BpDkpy
15,Mood (feat. iann dior),24kGoldn,1006259,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
16,Plus Jamais (feat. Stormzy),Aya Nakamura,965783,https://open.spotify.com/track/7iZVBT6LV32t4l00p73VAw
17,Enfants terribles,Landy,892329,https://open.spotify.com/track/3c39RLhnaw269QgsKnhFng
