,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Dans l'espace (feat. Heuss l'Enfoir?),Gambi,2373999,https://open.spotify.com/track/2KAkkba3PaYFegfmYpUITv
2,Ne reviens pas,Gradur,2364246,https://open.spotify.com/track/4TnFANpjVwVKWzkxNzIyFH
3,Distant,Maes,2146871,https://open.spotify.com/track/1Sb7QJRawbARgpMqyYNMkT
4,Blinding Lights,The Weeknd,2037018,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
5,Blanche,Maes,2015183,https://open.spotify.com/track/5GyyPRvEwdI4wJSUbzxHQv
6,Dybala,Maes,1907242,https://open.spotify.com/track/4Nfak8iMF4kQfQ6Pa8Z79m
7,Moulaga,Heuss L'enfoir?,1847082,https://open.spotify.com/track/5BfCoUcWNXcpyJfjXRIeyC
8,MD (feat. Niska),4Keus,1753658,https://open.spotify.com/track/7HnZCmNXgva6N3kZiK0NTn
9,The Box,Roddy Ricch,1622460,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
10,Jamais,Mister V,1619898,https://open.spotify.com/track/4jB8td98pbRVvTqtQ7I3MI
11,Dance Monkey,Tones And I,1607750,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
12,Gang,Mister V,1478559,https://open.spotify.com/track/10luKmtlbA2PO8tH3kurlJ
13,93% [Tijuana],GLK,1452341,https://open.spotify.com/track/45mzuuUWaRRLwIDifDferf
14,40%,Aya Nakamura,1280575,https://open.spotify.com/track/47LFcy7prvEY5D08d26zOo
15,Pirelli,Mister V,1279677,https://open.spotify.com/track/7FZoYJcmCB22N0lAg52nZG
16,Falling,Trevor Daniel,1261226,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
17,Mele?im,Soolking,1228320,https://open.spotify.com/track/0RyGkLUzlkmu6EZadbOgZa
18,Woin Woin (feat. RK),Larry,1212161,https://open.spotify.com/track/0vetigm1cKD8YvB37KCSHu
19,Street,Maes,1179655,https://open.spotify.com/track/7x3kHHEczVkeuuFkUKjUv7
20,POPOPOP,Gambi,1137112,https://open.spotify.com/track/18HNGxDOcshRU2Hdu8tMOM
21,Avant toi,Vitaa,1106393,https://open.spotify.com/track/4iNPp0BZ4lBu7bipdWLcWk
22,ROXANNE,Arizona Zervas,1102330,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
23,Tout est cal? (feat. Koba LaD),Chily,1051531,https://open.spotify.com/track/62aQtiYtH45jn0VJEnQjGQ
24,Loin de moi,Naza,1051090,https://open.spotify.com/track/30kxl4FnaEFS2qZkec3Zak
25,Roses - Imanbek Remix,SAINt JHN,1025463,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
26,Calumet,Hornet La Frappe,1018219,https://open.spotify.com/track/4hCHnvepjWmpP2kgYuEC7d
27,Oui ou non,Ang?le,1013938,https://open.spotify.com/track/7rBP4bLjMLNkix1nGHjheP
28,Don't Start Now,Dua Lipa,1012266,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
29,C?te Ouest,47ter,996767,https://open.spotify.com/track/4ZuuPLV4qYiznagLAFPHcW
30,Ride It,Regard,958494,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
31,Imparfait,Maes,949444,https://open.spotify.com/track/2oA44GF1ypyWTH18HGLXIS
