,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Jolie nana,Aya Nakamura,3149413,https://open.spotify.com/track/34FbkFgAbv4ffvhL2XQMVm
2,Grand bain,Dadju,2613275,https://open.spotify.com/track/1fyVvRQsa095P7QK5Um7xH
3,Djomb - Bien ou quoi,Bosh,2137751,https://open.spotify.com/track/0KBwGCY9RYD9t2zjeW4h48
4,Angela,Hatik,2118960,https://open.spotify.com/track/6ab3CQvDlAVttThZucwGQ1
5,ROCKSTAR (feat. Roddy Ricch),DaBaby,1667333,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
6,Savage Love (Laxed - Siren Beat),Jawsh 685,1646517,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
7,My Salsa,Franglish,1354033,https://open.spotify.com/track/7IJIj326qJJA6oi6EpFCBD
8,MAMACITA,Black Eyed Peas,1302378,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
9,NRV,Kaaris,1293122,https://open.spotify.com/track/65Uc29xtvhUIk6KUASvQ7Z
10,Anissa,Wejdene,1280156,https://open.spotify.com/track/62Pp6exz0ywSlBqvNqiY6Z
11,Moto,Mac Tyer,1261206,https://open.spotify.com/track/5DH03Qs3SSG12TNUCSAzMi
12,MACINTOSH,Gambi,1214633,https://open.spotify.com/track/70yiVJoOUU6cNbdsgL6ADT
13,Wow,Zola,1140284,https://open.spotify.com/track/2MhRqUv3z8IgtWDNxVJGUK
14,? la f?te,UZI,1126479,https://open.spotify.com/track/0qARyMVNjA6q1uxxO3nofB
15,Head Shoulders Knees & Toes (feat. Norma Jean Martine),Ofenbach,1110722,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
16,10K,Bol?mvn,1075515,https://open.spotify.com/track/07pzk5h8p2qRowPZb3YBKC
17,Cooler Than Me,Lucky Luke,1070562,https://open.spotify.com/track/525GY0mXYnxajolwgS8Eaz
18,Alane,Robin Schulz,1066661,https://open.spotify.com/track/2u6Jm2klS4yvAlbSHlxUwI
19,Breaking Me,Topic,1046477,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
20,Warning,Rim'K,1046291,https://open.spotify.com/track/7zpsb1ia9WpUvzNkMPxOGM
21,Roses - Imanbek Remix,SAINt JHN,1029930,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
22,Mele?im,Soolking,1029413,https://open.spotify.com/track/0BD9boQC7jUTWkAoib4Z0d
23,JAUN?,Booba,1026799,https://open.spotify.com/track/4fW3EMRzAfj8aNMsF3zMwt
24,Blinding Lights,The Weeknd,997743,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
25,Jerusalema (feat. Nomcebo Zikode) - Edit,Master KG,993786,https://open.spotify.com/track/2R7gA9dAHTjASKU0wiTJok
26,Lettre ? une femme,Ninho,977458,https://open.spotify.com/track/5HEtuK03ygUzqca6yfgOYZ
27,Goulag,Kaaris,973267,https://open.spotify.com/track/1UvYiDcJVolpUAQWpwrxNw
28,6.3,Naps,970293,https://open.spotify.com/track/3lTL4LdFKVF51lseI2nk5D
29,Italia,Jul,956520,https://open.spotify.com/track/11Mq1tJwmFOig3BXxjqcQr
30,Tusa,KAROL G,949076,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
31,Nouveaux riches (feat. Niska),Leto,931916,https://open.spotify.com/track/0rc8LVaR8KQ7WaHoSBQwcm
32,B?nef,PLK,902813,https://open.spotify.com/track/61z4hhhxzFdIMH5vrNV4l3
33,La meilleure,Hatik,884592,https://open.spotify.com/track/2g63GxCZUmhsr4XoKR93F6
34,Watermelon Sugar,Harry Styles,884040,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
35,Dolce Vita,Booba,879607,https://open.spotify.com/track/0oHUBAmUVHjbMDNx0vNPi4
36,N'y pense plus,Tayc,859046,https://open.spotify.com/track/0RUavidTwACAYUoNhAxNNp
37,Dybala,Maes,858550,https://open.spotify.com/track/4Nfak8iMF4kQfQ6Pa8Z79m
38,Criminel,Bramsito,850816,https://open.spotify.com/track/6JAezQjLfd5CopZ5klhzHu
39,Blanche,Maes,846350,https://open.spotify.com/track/5GyyPRvEwdI4wJSUbzxHQv
40,C'est mort,PLK,844593,https://open.spotify.com/track/3n0ogc9hNaJRRJ4QglaVSp
41,Mais je t'aime,Grand Corps Malade,812582,https://open.spotify.com/track/4dtG1p71E6VPt9BmVYWcY5
42,PUFF PUFF PUFF,Gambi,790675,https://open.spotify.com/track/5NhOdJFms3DKXuitc9rSoL
43,Skechers,DripReport,773852,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
44,ily (i love you baby) (feat. Emilee),Surf Mesa,771014,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
45,Euros,RK,748880,https://open.spotify.com/track/0PGDjNcjDLalPSMtgvSvT7
46,Distant,Maes,736665,https://open.spotify.com/track/1Sb7QJRawbARgpMqyYNMkT
47,Mecs de cit?s,Sifax,736243,https://open.spotify.com/track/3nZZkx4lkchcn5eh8DYQD8
48,Train de vie (feat. PLK),Leto,706442,https://open.spotify.com/track/2VXeQ7moo4zfT6EFO3Cwse
49,Tourner la t?te,Hornet La Frappe,700367,https://open.spotify.com/track/1NfhS4IBo7m6npwPNMkZbJ
50,Sousou,Jul,690710,https://open.spotify.com/track/4zfih9sHVVJMb0f7LRoAz8
51,Dance Monkey,Tones And I,689533,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
52,Toosie Slide,Drake,680162,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
53,death bed (coffee for your head),Powfu,676077,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
54,F?f? lambo,Djadja & Dinaz,667191,https://open.spotify.com/track/5hzg9p5zoHldX1O9v8qJor
55,Prioritaire,Maes,659857,https://open.spotify.com/track/0ros7xksydHb1p0qraQj0E
56,Zipette,Ninho,653424,https://open.spotify.com/track/1Lulg5ZiMEXy3QNwb1PB8I
57,In Your Eyes,The Weeknd,644113,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
58,Co?o,Jason Derulo,643082,https://open.spotify.com/track/5DV4ZSCqbFv74ui3ZhimXo
59,La vie qu'on m?ne,Ninho,636889,https://open.spotify.com/track/0Jh6iWjna1wk5le0Ahn7No
60,Banana (feat. Shaggy) - DJ FLe - Minisiren Remix,Conkarah,634582,https://open.spotify.com/track/0dZpw3h6KZhcHec61qwevZ
61,Kings & Queens,Ava Max,627581,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
62,Ne reviens pas,Gradur,610506,https://open.spotify.com/track/4TnFANpjVwVKWzkxNzIyFH
63,MD (feat. Niska),4Keus,608262,https://open.spotify.com/track/7HnZCmNXgva6N3kZiK0NTn
64,A La Tess,Jnr Slice,606580,https://open.spotify.com/track/3CCWDIzD6VKDSJLa59SgYa
65,Secrets,Regard,596517,https://open.spotify.com/track/66W1rVTnEv86dIkFhoiElg
66,Fonsd? toute la night,Lorenzo,591933,https://open.spotify.com/track/3Pa032KwuumGYM2jx5nS81
67,93% [Tijuana],GLK,589732,https://open.spotify.com/track/6as0Q9RFNCufcus0mzHoDs
68,Bobo au c?ur,Dadju,583259,https://open.spotify.com/track/4ZJURpomulGIURxYSvO1Xd
69,So Maness,Soso Maness,582929,https://open.spotify.com/track/5kQ5tKaEs3RHlaLqwjagly
70,Pirate,Ninho,582139,https://open.spotify.com/track/04DQPJA3FWKdIvDaMsnMdv
71,Some Say - Felix Jaehn Remix,Nea,578419,https://open.spotify.com/track/7C1trmcQQ5n5RNy4l6ziCv
72,DE AQUI PA YA,The Plug,569077,https://open.spotify.com/track/1CZMFyxYnAnIHD3nwLP95E
73,Crois-moi (feat. Ninho),DA Uzi,562699,https://open.spotify.com/track/69I4Eynuxdj6LEmpvG56u6
74,Break My Heart,Dua Lipa,556529,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
75,On avait dit,47ter,555210,https://open.spotify.com/track/1fcdOjdABHDVZhHquEsjCG
76,Lovefool,twocolors,552006,https://open.spotify.com/track/51Of5p3lKZeOg6itfs4og4
77,Me Provocas,Dynoro,542004,https://open.spotify.com/track/7sEwsJK7Ol0J6PFV9nioxu
78,Aucune limite,Landy,529187,https://open.spotify.com/track/5wEg5O6wWFQGB60NmLeOlv
79,Bro Bro,Zola,515610,https://open.spotify.com/track/4mtY2gjqFFWTMnzaQPvERm
80,POPOPOP,Gambi,512085,https://open.spotify.com/track/5f0TOjFP3c96TFHzKnx5ri
81,Moulaga,Heuss L'enfoir?,506884,https://open.spotify.com/track/5BfCoUcWNXcpyJfjXRIeyC
82,Cabeza,OBOY,503407,https://open.spotify.com/track/66tNDqYNR2S6Svwgm3BMi9
83,In Your Eyes (feat. Alida),Robin Schulz,501304,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
84,Say So,Doja Cat,500367,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
85,Baian?,Bakermat,498785,https://open.spotify.com/track/430efk5Jc5wGay4EWP4snS
86,Folie,Jul,497484,https://open.spotify.com/track/3zbZNJ1yewL5HqjvIEjjUD
87,In My Bones,Ray Dalton,492573,https://open.spotify.com/track/6yHVyMdC08djbP86mdkP3G
88,Facile,Cam?lia Jordana,491249,https://open.spotify.com/track/2yfbi9kGboXXeMVJfHvaFa
89,Desiigner,Freeze corleone,484077,https://open.spotify.com/track/2faBQyeqWJoCvW5e5mRYrE
90,Dior,Pop Smoke,482654,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
91,Jerusalema (feat. Nomcebo Zikode),Master KG,480702,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
92,Maman dort,S.Pri Noir,470619,https://open.spotify.com/track/0FOOo8wbVSFQ7YI0ZF8iC7
93,Bandit Chef,Niska,469835,https://open.spotify.com/track/0UebZnJi6DMrj34wgXoVkF
94,Chelou,Eva,459549,https://open.spotify.com/track/1Vft4B3MLNrkRHR26gPH6r
95,TKN (feat. Travis Scott),ROSAL?A,457153,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
96,Rose rouge,Rim'K,447956,https://open.spotify.com/track/598LAMCCrDfqmJxw0HnWeD
97,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,447629,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
98,Fingertips,Tom Gregory,445416,https://open.spotify.com/track/0X4hMHBj4Ra6h1tIQGl1CH
99,Rain On Me (with Ariana Grande),Lady Gaga,441864,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
100,Dans tes yeux,Kaza,437240,https://open.spotify.com/track/46ZFuxrYY3ar9Jdf6RDMDP
101,Smile (feat. SCH),Lefa,434501,https://open.spotify.com/track/6OQdNlyLiYMmAJ9ZEdUmal
102,Jusqu'au bout,Amel Bent,433141,https://open.spotify.com/track/2kUXqI4t2eLYqCh7Z8guP1
103,SOS,RK,429481,https://open.spotify.com/track/3BQqBBpSpb2XD25bfWvBff
104,Physical,Dua Lipa,423363,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
105,C?te Ouest,47ter,417797,https://open.spotify.com/track/4ZuuPLV4qYiznagLAFPHcW
106,40%,Aya Nakamura,413262,https://open.spotify.com/track/47LFcy7prvEY5D08d26zOo
107,The Box,Roddy Ricch,412459,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
108,Valise,Rim'K,412065,https://open.spotify.com/track/4WNRbKU0oMQUvnGRXKWKoY
109,Wesh,GLK,409551,https://open.spotify.com/track/5SS0c95EiaRyIET3JHd0lE
110,JCVD,Jul,409370,https://open.spotify.com/track/10iesoGb4mCYTcur1QfdO9
111,RS3,Benab,407449,https://open.spotify.com/track/5yUuhxtVym6rjeUnmkomvv
112,1?re fois,Imen Es,405941,https://open.spotify.com/track/1PA1LTNLAJrbJPWPxEFQvD
113,Jerusalema (feat. Burna Boy & Nomcebo Zikode) - Remix,Master KG,404487,https://open.spotify.com/track/6Qa0wHpaiaIzXgMptP3rxV
114,Ride It,Regard,401726,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
115,Loin de moi,Naza,400719,https://open.spotify.com/track/30kxl4FnaEFS2qZkec3Zak
116,Prison pour mineurs,Hatik,398248,https://open.spotify.com/track/4VW2dYyax9XGl5qPwAtRSf
117,Street,Maes,393390,https://open.spotify.com/track/7x3kHHEczVkeuuFkUKjUv7
118,Se?orita,Shawn Mendes,392197,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
119,Party Girl,StaySolidRocky,390329,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP
120,Dans l'espace (feat. Heuss l'Enfoir?),Gambi,389912,https://open.spotify.com/track/2KAkkba3PaYFegfmYpUITv
121,I Love You (432 Hz) (with Greeicy),Maejor,385246,https://open.spotify.com/track/07Tnke5YAVjGhBx3lJ9oRS
122,Play Date,Melanie Martinez,384307,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
123,La Kichta,Soolking,382938,https://open.spotify.com/track/0Iyt1ZnlZibH8QdEKrGMTR
124,my future,Billie Eilish,381867,https://open.spotify.com/track/2ygvZOXrIeVL4xZmAWJT2C
125,Maman ne le sait pas (feat. Niska),Ninho,380904,https://open.spotify.com/track/5c2HadbVTsMKjja4gohEFI
126,Never Let Me Down,VIZE,377692,https://open.spotify.com/track/5TGcyccg8Hkgn9jB7gUpMN
127,Viens on parle,Lynda,376431,https://open.spotify.com/track/4yyO3NUXzML2v6aTWita2I
128,"Malheur, malheur",GIMS,374834,https://open.spotify.com/track/1cSaqhkvwepFfxlPFtSoTb
129,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,370575,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
130,Vaillante,YL,368877,https://open.spotify.com/track/0vUCn7o1ZK4CRtngYRZwPL
131,Calumet,Hornet La Frappe,366541,https://open.spotify.com/track/4hCHnvepjWmpP2kgYuEC7d
132,Je vous d?teste tous,Lorenzo,364637,https://open.spotify.com/track/7gXKk9AN9WNlMNlNx1hD0y
133,Astronomia,Vicetone,361972,https://open.spotify.com/track/665AK0ovB11McZRwfa852G
134,Paris c'est magique,Leto,360721,https://open.spotify.com/track/7LUB6r9JHG0pM1HXRklx8n
135,Nobody's Love,Maroon 5,350974,https://open.spotify.com/track/3kwgqoBqTwoAH4nT29TYrq
136,goosebumps,Travis Scott,350250,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
137,Some Say,Nea,349667,https://open.spotify.com/track/4poybupy26pTWPr9zY1i7h
138,Alicante,Gambino,348562,https://open.spotify.com/track/1xV89fEoj4JNCrbMq5rA7G
139,Un peu de haine,PLK,346902,https://open.spotify.com/track/5yYfCoMrhcuxMP9CAmA2rU
140,Don't Start Now,Dua Lipa,342517,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
141,Goutte d'eau,Ninho,341375,https://open.spotify.com/track/0rQbvQpjQ6QeeCAnVRzokf
142,Blueberry Faygo,Lil Mosey,341339,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
143,Didn't I,OneRepublic,340375,https://open.spotify.com/track/6ikDZX0oc8EKGj2vdMAEDv
144,Ailleurs (feat. Maes),Timal,339986,https://open.spotify.com/track/5rTFwZ5ECdJTcMtm0O8mYS
145,GOOBA,6ix9ine,337856,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
146,Laisse tomber,Koba LaD,337683,https://open.spotify.com/track/7xvHTQBl0MfEoksXtrmBiQ
147,Tes parents (feat. Ninho),Leto,336289,https://open.spotify.com/track/0G0ZyEQyc3IBcRnYCvtTwb
148,Silicon?,Niska,334597,https://open.spotify.com/track/4pmQt0EAXwy2SyXOJJ2bPU
149,Trop beau,Lomepal,334356,https://open.spotify.com/track/4WB9OeauHXnGOMUK4s80gM
150,Tahiti,Keen' V,334285,https://open.spotify.com/track/5vcvA0w8YoGQiifOmas9uo
151,Memories,Maroon 5,333637,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
152,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,331966,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
153,Au DD,PNL,329473,https://open.spotify.com/track/5lCxlSBFyP5g4EhVypAoOu
154,Pookie,Aya Nakamura,327898,https://open.spotify.com/track/2QpUWi6VSNOt2WyH5FIeLD
155,Allez nique ta m?re,Lacrim,326429,https://open.spotify.com/track/7b0ZEfaKg3OctqL115hUAg
156,Buena Suerte,Pedro Cap?,325665,https://open.spotify.com/track/6kGbjs4RdmSHHnibhap8dS
157,Las Vegas,Jok'air,322443,https://open.spotify.com/track/6L2bXG181V9k56XS167r1P
158,Elle est bonne sa m?re,Vegedream,320137,https://open.spotify.com/track/7j56bK7gq6iV7zsD6lbP4J
159,THE SCOTTS,THE SCOTTS,320070,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
160,Que Calor (with J Balvin & El Alfa),Major Lazer,319390,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3
161,Moula max,L'Alg?rino,319152,https://open.spotify.com/track/3mav2YV1pRZVCJZIIUo3rD
162,Promo (feat. Damso),Ninho,318966,https://open.spotify.com/track/1l3WcVBNpaXBIWGYefPV9b
163,Dragovic,Maes,318662,https://open.spotify.com/track/3wSdpAUYB0UuNekEcDdnjN
164,H? OH,Gambi,318422,https://open.spotify.com/track/3gyoM1fCFd3EA9v2XzdnUK
165,Woin Woin (feat. RK),Larry,316583,https://open.spotify.com/track/0vetigm1cKD8YvB37KCSHu
166,Filon,Ninho,315341,https://open.spotify.com/track/0AvrSFPS8mN8OjUNCwemwa
167,Prends ta monnaie,Bol?mvn,314626,https://open.spotify.com/track/55gusoJ8WLnwlNDe7oxt2Z
168,Routine,Larry,312541,https://open.spotify.com/track/1CZu4xJ9mk1n0PB0IDA9c0
169,L?w?,Nakry,311829,https://open.spotify.com/track/1MbmPrRyDNrwXxvMrrdyLk
170,Tricheur,Nekfeu,307623,https://open.spotify.com/track/7C7GtWZmyicqjBDbAWPsCp
171,Turbo,Rim'K,306511,https://open.spotify.com/track/5cKIAHPEHZ5aGXqvksSrS6
172,Jamais,Mister V,304101,https://open.spotify.com/track/4jB8td98pbRVvTqtQ7I3MI
173,Enfant compliqu?,Larry,303912,https://open.spotify.com/track/2WDPXXLSTnfKzHLVpyUFp5
174,Toi t'es chelou,Landy,299729,https://open.spotify.com/track/1c4DSojaXPM5NUTGY69JFR
175,B?timent,Niska,298741,https://open.spotify.com/track/7FF6HRsQlc0CtfAbLmrEGX
176,Bitch (feat. Vald),Lefa,298100,https://open.spotify.com/track/4Bg5ufw4skMPjZl95Y7axO
177,Choupetta,HMZ,296260,https://open.spotify.com/track/5eSRxEiIwvevGSGyRkbEgP
178,?a sent bon,Jul,294815,https://open.spotify.com/track/1jNx8kPZZDu5RMNXS7AKMS
179,Dans l'univers,Nekfeu,292742,https://open.spotify.com/track/2PYXOG6GdxF9sUIH2NfOAD
180,HIGHEST IN THE ROOM,Travis Scott,292619,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
181,Ma belle,Moha La Squale,292602,https://open.spotify.com/track/3Aq1SJ1hWlfazx8IIC6u1D
182,Probl?mes,PLK,291635,https://open.spotify.com/track/6lZbLMHu98qpkOY0t3efUK
183,Falling,Trevor Daniel,290971,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
184,bad guy,Billie Eilish,286583,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
185,Dios mio,Yaro,285752,https://open.spotify.com/track/75j2xe6h9eVzT30yQz7bhC
186,Mec de cit?,Yaro,283343,https://open.spotify.com/track/0ZgS1ThlLDBfoSLwLc8AfO
187,"Moi, je prouve.",Tayc,282346,https://open.spotify.com/track/3EF6LVr4vCyxu66HBe8pGO
188,Together,Sia,281651,https://open.spotify.com/track/5id3Rqn7SPj1LX4FfY4nGz
189,God Bless (feat. Damso),Hamza,280555,https://open.spotify.com/track/2oT2g4vkjRaFOcUtdOf9eg
190,ROXANNE,Arizona Zervas,280264,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
191,POPSTAR (feat. Drake),DJ Khaled,280209,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
192,230 (feat. PLK),Lefa,279594,https://open.spotify.com/track/4Y4diRGOGDxZcDh9qYwFVv
193,Avant toi,Vitaa,278872,https://open.spotify.com/track/4iNPp0BZ4lBu7bipdWLcWk
194,PRBM,Djadja & Dinaz,276206,https://open.spotify.com/track/4vmzHYwTA1yTEKFBZKxaNV
195,UN DIA (ONE DAY) (Feat. Tainy),J Balvin,271820,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
196,All Around The World (La La La),R3HAB,268831,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp
197,Carr? VIP,Naps,268358,https://open.spotify.com/track/1caMoxlA0lk9jDCLCXLEoe
198,Kush Drill,Jnr Slice,266648,https://open.spotify.com/track/6bwmrQ3gVBpKR9w43seaZv
199,Astroboy,Zola,265963,https://open.spotify.com/track/2ByB9vlVC7p6kDsznT4NYr
200,Putana,Ninho,264390,https://open.spotify.com/track/5oePa8PlOTPAlRaGs2OZ3A
