,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,6.3,Naps,3052494,https://open.spotify.com/track/6bzxAa3VCiIGzhjsxbHo5q
2,M.I.L.S 3,Ninho,2051668,https://open.spotify.com/track/11Txm6v3p3x6GKqQ6nMesf
3,Blinding Lights,The Weeknd,1918733,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
4,Mele?im,Soolking,1882666,https://open.spotify.com/track/0RyGkLUzlkmu6EZadbOgZa
5,Ne reviens pas,Gradur,1807850,https://open.spotify.com/track/4TnFANpjVwVKWzkxNzIyFH
6,The Box,Roddy Ricch,1561111,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
7,Dans l'espace (feat. Heuss l'Enfoir?),Gambi,1552416,https://open.spotify.com/track/2KAkkba3PaYFegfmYpUITv
8,Distant,Maes,1545225,https://open.spotify.com/track/1Sb7QJRawbARgpMqyYNMkT
9,MD (feat. Niska),4Keus,1505019,https://open.spotify.com/track/7HnZCmNXgva6N3kZiK0NTn
10,Moulaga,Heuss L'enfoir?,1437740,https://open.spotify.com/track/5BfCoUcWNXcpyJfjXRIeyC
11,Ailleurs (feat. Maes),Timal,1434648,https://open.spotify.com/track/5rTFwZ5ECdJTcMtm0O8mYS
12,Blanche,Maes,1429581,https://open.spotify.com/track/5GyyPRvEwdI4wJSUbzxHQv
13,Dybala,Maes,1393671,https://open.spotify.com/track/4Nfak8iMF4kQfQ6Pa8Z79m
14,Dance Monkey,Tones And I,1351803,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
15,93% [Tijuana],GLK,1257965,https://open.spotify.com/track/45mzuuUWaRRLwIDifDferf
16,Week-end (feat. Leto),Timal,1237446,https://open.spotify.com/track/793CoRrbz4REtL14m4SbgF
17,Tusa,KAROL G,1197730,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
18,Promis (feat. PLK),Timal,1164780,https://open.spotify.com/track/25ji4nGiHRJhdBkQ1CAike
19,40%,Aya Nakamura,1130607,https://open.spotify.com/track/47LFcy7prvEY5D08d26zOo
