,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Bande organis?e,Kofs,2912822,https://open.spotify.com/track/205HNJ73cgpC0LAOnuQiWT
2,Grand bain,Dadju,2413329,https://open.spotify.com/track/1fyVvRQsa095P7QK5Um7xH
3,Jolie nana,Aya Nakamura,2219489,https://open.spotify.com/track/34FbkFgAbv4ffvhL2XQMVm
4,Angela,Hatik,1783808,https://open.spotify.com/track/6ab3CQvDlAVttThZucwGQ1
5,Djomb - Bien ou quoi,Bosh,1665446,https://open.spotify.com/track/0KBwGCY9RYD9t2zjeW4h48
6,My Salsa,Franglish,1653824,https://open.spotify.com/track/7IJIj326qJJA6oi6EpFCBD
7,Savage Love (Laxed - Siren Beat),Jawsh 685,1469281,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
8,ROCKSTAR (feat. Roddy Ricch),DaBaby,1414923,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
9,? la f?te,UZI,1308678,https://open.spotify.com/track/0qARyMVNjA6q1uxxO3nofB
10,Moto,Mac Tyer,1215210,https://open.spotify.com/track/5DH03Qs3SSG12TNUCSAzMi
11,MAMACITA,Black Eyed Peas,1189690,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
12,Jerusalema (feat. Nomcebo Zikode) - Edit,Master KG,1091286,https://open.spotify.com/track/2R7gA9dAHTjASKU0wiTJok
13,Head Shoulders Knees & Toes (feat. Norma Jean Martine),Ofenbach,1066524,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
14,Anissa,Wejdene,1029239,https://open.spotify.com/track/62Pp6exz0ywSlBqvNqiY6Z
15,Breaking Me,Topic,1020452,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
16,MACINTOSH,Gambi,1011787,https://open.spotify.com/track/70yiVJoOUU6cNbdsgL6ADT
17,10K,Bol?mvn,1009010,https://open.spotify.com/track/07pzk5h8p2qRowPZb3YBKC
18,Alane,Robin Schulz,994386,https://open.spotify.com/track/2u6Jm2klS4yvAlbSHlxUwI
19,Roses - Imanbek Remix,SAINt JHN,969813,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
20,Blinding Lights,The Weeknd,951641,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
21,Mele?im,Soolking,924893,https://open.spotify.com/track/0BD9boQC7jUTWkAoib4Z0d
22,Cooler Than Me,Lucky Luke,918447,https://open.spotify.com/track/525GY0mXYnxajolwgS8Eaz
23,N'y pense plus,Tayc,898205,https://open.spotify.com/track/0RUavidTwACAYUoNhAxNNp
24,JAUN?,Booba,896250,https://open.spotify.com/track/4fW3EMRzAfj8aNMsF3zMwt
25,Italia,Jul,891406,https://open.spotify.com/track/11Mq1tJwmFOig3BXxjqcQr
26,6.3,Naps,881464,https://open.spotify.com/track/3lTL4LdFKVF51lseI2nk5D
27,Lettre ? une femme,Ninho,873041,https://open.spotify.com/track/5HEtuK03ygUzqca6yfgOYZ
28,Wow,Zola,864822,https://open.spotify.com/track/2MhRqUv3z8IgtWDNxVJGUK
29,Tusa,KAROL G,859848,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
30,Watermelon Sugar,Harry Styles,842723,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
31,Criminel,Bramsito,817579,https://open.spotify.com/track/6JAezQjLfd5CopZ5klhzHu
32,Dybala,Maes,794653,https://open.spotify.com/track/4Nfak8iMF4kQfQ6Pa8Z79m
33,La meilleure,Hatik,792117,https://open.spotify.com/track/2g63GxCZUmhsr4XoKR93F6
34,Blanche,Maes,772252,https://open.spotify.com/track/5GyyPRvEwdI4wJSUbzxHQv
35,Cabeza,OBOY,771114,https://open.spotify.com/track/66tNDqYNR2S6Svwgm3BMi9
36,Mais je t'aime,Grand Corps Malade,743996,https://open.spotify.com/track/4dtG1p71E6VPt9BmVYWcY5
37,C'est mort,PLK,735560,https://open.spotify.com/track/3n0ogc9hNaJRRJ4QglaVSp
38,Jerusalema (feat. Nomcebo Zikode),Master KG,730671,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
39,F?f? lambo,Djadja & Dinaz,727868,https://open.spotify.com/track/5hzg9p5zoHldX1O9v8qJor
40,Goulag,Kaaris,723880,https://open.spotify.com/track/1UvYiDcJVolpUAQWpwrxNw
