,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Ne reviens pas,Gradur,2782248,https://open.spotify.com/track/0kp0ovTvyYUdoexEt7AcoL
2,POPOPOP,Gambi,2379343,https://open.spotify.com/track/18HNGxDOcshRU2Hdu8tMOM
3,Dance Monkey,Tones And I,2280358,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
4,Woin Woin,Larry,1597217,https://open.spotify.com/track/5Oh8sPyFYM4gAR3KmmDH7I
5,Oui ou non,Ang?le,1544408,https://open.spotify.com/track/7rBP4bLjMLNkix1nGHjheP
6,H? OH,Gambi,1518378,https://open.spotify.com/track/1bWafkUCOp6luXRs1cm3w9
7,40%,Aya Nakamura,1370677,https://open.spotify.com/track/47LFcy7prvEY5D08d26zOo
8,?a ira,SCH,1359143,https://open.spotify.com/track/6wLhDCD8J4IZLcWgzUVtne
9,Loin de moi,Naza,1316094,https://open.spotify.com/track/30kxl4FnaEFS2qZkec3Zak
10,Ma vie,Dadju,1309657,https://open.spotify.com/track/5HQw9ij3dkr7ZJYUYe82ho
11,C?te Ouest,47ter,1237514,https://open.spotify.com/track/4ZuuPLV4qYiznagLAFPHcW
12,Street,Maes,1178337,https://open.spotify.com/track/0MtMUDO6tzHq1ux9rwSJhl
13,Mortel,Koba LaD,1116696,https://open.spotify.com/track/1R08aR16OkyUIEISNPj8vA
14,B?timent,Niska,1089781,https://open.spotify.com/track/7FF6HRsQlc0CtfAbLmrEGX
15,Memories,Maroon 5,1081399,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
16,Compliqu?,Dadju,1077581,https://open.spotify.com/track/5eFzibilHIMCdcQgtkHw1F
17,Un peu de haine,PLK,1066120,https://open.spotify.com/track/5yYfCoMrhcuxMP9CAmA2rU
18,Marie,Koba LaD,959879,https://open.spotify.com/track/4NcZKLjdfTJLpaCOspAjQn
19,R.A.C.,SCH,956374,https://open.spotify.com/track/43cFzipNtxh29fIfldqrVP
20,Ma belle,Moha La Squale,910386,https://open.spotify.com/track/3Aq1SJ1hWlfazx8IIC6u1D
21,Ride It,Regard,905528,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
22,Dans l'univers,Nekfeu,888470,https://open.spotify.com/track/2PYXOG6GdxF9sUIH2NfOAD
23,Be Honest,Jorja Smith,886455,https://open.spotify.com/track/3IWs9dAwTqN0EFhOIcBDfs
24,Baian?,Bakermat,877634,https://open.spotify.com/track/430efk5Jc5wGay4EWP4snS
25,La vie qu'on m?ne,Ninho,877051,https://open.spotify.com/track/0Jh6iWjna1wk5le0Ahn7No
26,Trampoline (with ZAYN),SHAED,875561,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k
27,Que Calor (with J Balvin & El Alfa),Major Lazer,860893,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3
28,Un million par mois,Djadja & Dinaz,840324,https://open.spotify.com/track/5JVf4pCn50ePuE6ZoF5oEg
29,Reste,GIMS,816413,https://open.spotify.com/track/3ebaeB2BdCEgZmwKv7p2r5
30,Tes parents (feat. Ninho),Leto,783537,https://open.spotify.com/track/0G0ZyEQyc3IBcRnYCvtTwb
31,everything i wanted,Billie Eilish,783422,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
32,Probl?mes,PLK,782980,https://open.spotify.com/track/6lZbLMHu98qpkOY0t3efUK
33,Bitch (feat. Vald),Lefa,780775,https://open.spotify.com/track/4Bg5ufw4skMPjZl95Y7axO
34,RITMO (Bad Boys For Life),Black Eyed Peas,768560,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
35,San Pellegrino,Chily,761855,https://open.spotify.com/track/30Mqfip5b5lCDpCLRvsrTq
36,M?chant,Niska,747463,https://open.spotify.com/track/75bVc27bDSOAhMAL38cXpV
37,TPB,Dadju,741894,https://open.spotify.com/track/5DWpO5TxxPNQoppN9ub4HU
38,Rari,Gradur,738255,https://open.spotify.com/track/3jUqLa1ed5K25iZuO5TQMT
39,Maman ne le sait pas (feat. Niska),Ninho,714052,https://open.spotify.com/track/5c2HadbVTsMKjja4gohEFI
40,Se?orita,Shawn Mendes,697914,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
41,Elle est bonne sa m?re,Vegedream,697394,https://open.spotify.com/track/7j56bK7gq6iV7zsD6lbP4J
42,Paire d'As,Dadju,690133,https://open.spotify.com/track/0Axi4MpnGvPxf5D2usLfQF
43,Someone You Loved,Lewis Capaldi,689674,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
44,93% [Tijuana],GLK,683595,https://open.spotify.com/track/45mzuuUWaRRLwIDifDferf
45,Ha? (feat Booba),Gato,665172,https://open.spotify.com/track/3XSR4WYp4BbH8SOCshJK6i
46,JCVD,Jul,651396,https://open.spotify.com/track/10iesoGb4mCYTcur1QfdO9
47,Alibi,R?my,648808,https://open.spotify.com/track/4iIH0uHA0KI2kHJaKnZN03
48,Robe,Dadju,631604,https://open.spotify.com/track/1kkr3v3SFQ6dXBkxA8xoh2
49,RR 9.1,Koba LaD,617357,https://open.spotify.com/track/28fP6qcMGPfYOjrx8AOWFn
50,Tricheur,Nekfeu,612376,https://open.spotify.com/track/7C7GtWZmyicqjBDbAWPsCp
51,Tomb?,M. Pokora,597302,https://open.spotify.com/track/399mh97iAmjU34de5MebHp
52,ROXANNE,Arizona Zervas,596398,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
53,Goutte d'eau,Ninho,593755,https://open.spotify.com/track/0rQbvQpjQ6QeeCAnVRzokf
54,Circles,Post Malone,590656,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
55,M?dicament,Niska,579275,https://open.spotify.com/track/0udmmo0fTwWbm6VqEHAvYF
56,Lalala,Y2K,576218,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
57,Putana,Ninho,571699,https://open.spotify.com/track/5oePa8PlOTPAlRaGs2OZ3A
58,Aristocrate,Heuss L'enfoir?,555132,https://open.spotify.com/track/7gNlaZaMIjRUfnAYd9Dvmt
59,Journal perso II,Vald,547630,https://open.spotify.com/track/1ezjFgjNnCf57TW1sacWBH
60,Birds,Imagine Dragons,545763,https://open.spotify.com/track/6Tvzf3VEi16JMhAgOwdt2y
61,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,543307,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
62,?a va ?a vient,Vitaa,541175,https://open.spotify.com/track/3xbws1uOAaxeTPEviKWONY
63,AVM,YG Pablo,528197,https://open.spotify.com/track/7piwPRs4IRLfUyAaq8ozmD
64,L'odeur du charbon,Dosseh,525982,https://open.spotify.com/track/6atrzNHhWlXTolcIKAjSq2
65,Perdus,Ang?le,514951,https://open.spotify.com/track/3F4lJ6T5o1hN7CGfhH6TY9
66,Du lundi au lundi,Niska,513547,https://open.spotify.com/track/4vR2zaYAW8CtzwodeFufkI
67,Sad (feat. Afrojack),Chico Rose,512916,https://open.spotify.com/track/4ESPuOrSsRcBISzcMlzmY5
68,Lose You To Love Me,Selena Gomez,507658,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5
69,Trop beau,Lomepal,506265,https://open.spotify.com/track/4WB9OeauHXnGOMUK4s80gM
70,Sankhara #4 (Chic),Bol?mvn,502982,https://open.spotify.com/track/6mKLhdZIMaHpZ9kbmq9SOS
71,Balance ton quoi,Ang?le,497156,https://open.spotify.com/track/2jX5c5RFp0A9E1GDsvGxIa
72,HIGHEST IN THE ROOM,Travis Scott,495401,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
73,Unstoppable,Sia,494008,https://open.spotify.com/track/2J2Z1SkXYghSajLibnQHOa
74,? nos h?ros du quotidien,Soprano,493925,https://open.spotify.com/track/4zKqWCgGqwWlfJTNaj2R19
75,Wouli Liya,Dadju,487239,https://open.spotify.com/track/1lHFLVG6bKH5mA9tiDxN5M
76,Au DD,PNL,480876,https://open.spotify.com/track/5lCxlSBFyP5g4EhVypAoOu
77,OTT #1,N'seven7,470278,https://open.spotify.com/track/40aUecOhUNkxTEqCRSWzxi
78,Silicon?,Niska,463028,https://open.spotify.com/track/4pmQt0EAXwy2SyXOJJ2bPU
79,Lose Control,MEDUZA,461303,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
80,Liar,Camila Cabello,460754,https://open.spotify.com/track/7LzouaWGFCy4tkXDOOnEyM
81,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,458767,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
