,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Copines,Aya Nakamura,1781830,https://open.spotify.com/track/1Bhm5HNO1cq8olDbBmokyL
2,La dot,Aya Nakamura,1676488,https://open.spotify.com/track/3aRgAfrt6aQW8IimLq2aVG
3,Jaloux,Dadju,1527789,https://open.spotify.com/track/0QnEGWGECQUPuE3m8L6hdT
4,Sucette (feat. Niska),Aya Nakamura,1421016,https://open.spotify.com/track/3qHs2PoiJMPvdxgyRSvqAl
5,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,1345445,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
6,Madrina,Maes,1345164,https://open.spotify.com/track/6cKj3bzvVrOQtPfGhcKlRt
7,Oula,Aya Nakamura,1202132,https://open.spotify.com/track/3yKHE0h9BUxpHZe1EqmJnX
8,Pompom,Aya Nakamura,1074325,https://open.spotify.com/track/7h0hP4GquuKsAXXuDUV1eq
9,Dalida,Soolking,1057290,https://open.spotify.com/track/7vSQVx20cqaYOVAVJwj00p
10,Ramenez la coupe ? la maison,Vegedream,1045256,https://open.spotify.com/track/1m0UFnuTktOkksvjbF9z0m
11,Pookie,Aya Nakamura,1031963,https://open.spotify.com/track/2QpUWi6VSNOt2WyH5FIeLD
12,Djadja,Aya Nakamura,989444,https://open.spotify.com/track/7sKDftgGirHWTVFMtJoDoh
13,Air Max,Rim'K,988968,https://open.spotify.com/track/6qk9lEM6UIxNbAuI0PpOLu
14,Whine Up,Aya Nakamura,961552,https://open.spotify.com/track/5sX6wIVVYhHPqtsv3BXIpk
15,Tout oublier,Ang?le,944696,https://open.spotify.com/track/06O3hxudc6V0BOuoCFSy71
16,?a fait mal,Aya Nakamura,938066,https://open.spotify.com/track/0gMywbX34eJ7W8RW7i2Qo3
17,Le code,SCH,913304,https://open.spotify.com/track/4EHacNxfg1CVjRUX9YMLH4
18,"Qui dit mieux (feat. Orelsan, Vald & Suikon Blaz AD)",Gringe,901607,https://open.spotify.com/track/0sMzxVIRUbQBtOPTCBITUS
19,Gangster,Aya Nakamura,854765,https://open.spotify.com/track/5raFS0XhubxwCAm9brr5pS
20,BB,Booba,854710,https://open.spotify.com/track/0YCMh9HQkRpAtkj0i1sZqH
21,Pr?t ? partir (feat. Ninho),SCH,852080,https://open.spotify.com/track/0ZKi6Khl1E9EoOQadSXN5m
22,Bella,MHD,846131,https://open.spotify.com/track/0O4XHiuVt3dBaOzSI49BtF
23,Guerilla,Soolking,845839,https://open.spotify.com/track/7EAtJk0HzXQp2gpFeaaLzF
24,Ma 6t a craqu? (feat. Ninho),Kpoint,821715,https://open.spotify.com/track/2NUIWpL6IsYGkwfSN7basS
25,In My Mind,Dynoro,814615,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
26,Vroom vroom,Soolking,795649,https://open.spotify.com/track/6Y4h3C3S6J1l3mlH4IgcZk
27,Shallow,Lady Gaga,787209,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
28,Poussette,Jul,777899,https://open.spotify.com/track/2o6C8XWPR9VD122LT6sXDZ
29,Promises (with Sam Smith),Calvin Harris,772457,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
30,Faya,Aya Nakamura,771647,https://open.spotify.com/track/0xzZlIXDsXgC3kCPjRB1Rp
31,Sur le drapeau,Supr?me NTM,763642,https://open.spotify.com/track/42Xesu4U4nM3CCjMk5X3kM
32,Rolls (feat. Lacrim),Hornet La Frappe,722421,https://open.spotify.com/track/3iYv5nIthPXesF0DeuhmVL
33,La C,Koba LaD,681287,https://open.spotify.com/track/5PtFV78R0DRvzsTqk1S0Vt
34,Cosa Nostra,Soolking,678179,https://open.spotify.com/track/1HHsp5kLecAVxBtx0EStsT
35,Train de vie,Koba LaD,672026,https://open.spotify.com/track/6FqNHDHEsUTKqVWXBkMd9y
36,Rockstar,Soolking,669377,https://open.spotify.com/track/5W3DfkKaK3aXBI4A447ilC
37,Bae,RK,653123,https://open.spotify.com/track/5as5HurTt4u7BuFIT5j8am
38,Gang (feat. Davido),Aya Nakamura,647603,https://open.spotify.com/track/7ihLqNmG5BurdlCtdmhCPa
39,Sale mood,Bramsito,613445,https://open.spotify.com/track/7oxSh7uiB74lWGVIv2Qtlm
40,Happier,Marshmello,612171,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
41,Adieu bient?t,Columbine,603344,https://open.spotify.com/track/17y8kqTbNDd9QM3j6yln4g
42,Billets verts,Maes,598485,https://open.spotify.com/track/61SYuUg9rokbvIPxzrhxd0
43,Dans ma bulle,Aya Nakamura,592324,https://open.spotify.com/track/49pDvWX9ky9ipYMKI7Gacu
44,? nos souvenirs,Trois Caf?s Gourmands,576860,https://open.spotify.com/track/4h3SqMd5F16XJVdGp5fsZG
45,Girls Like You (feat. Cardi B),Maroon 5,574831,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
46,Mon?gasque,PLK,570274,https://open.spotify.com/track/7C7l4I5OZHEO1Vbx8SGJC2
47,Otto,SCH,565264,https://open.spotify.com/track/6GzVDBNNPqBa465hLchSvQ
48,Amsterdam,Soolking,560106,https://open.spotify.com/track/2vJaVa1ZxKLoVZ4GmWgv2q
49,Feu de bois,Damso,543524,https://open.spotify.com/track/4L0Iwsk1s8cbdBcEgdm8K5
50,W.L.G,Niska,543426,https://open.spotify.com/track/13E2wgUjmdunrlq3Vbxv8T
