,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,Shape of You,0.581,0.825,0.652,0.0,0.0931,-3.183,0,0.0802,95.977,4,0.931,1825671,Australia,7qiZfU4dY1lWllzX7mPBI3
1,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",0.0631,0.735,0.451,1.3e-05,0.325,-8.374,1,0.0585,117.973,4,0.0862,1150694,Australia,3NdDpSvN911VPGivFlV5d0
2,Castle on the Hill,0.0232,0.461,0.834,1.14e-05,0.14,-4.868,1,0.0989,135.007,4,0.471,1136703,Australia,6PCUP3dWmTjcTtXY02oFdT
3,Paris,0.0215,0.653,0.658,1.66e-06,0.0939,-6.428,1,0.0304,99.99,4,0.219,1093057,Australia,72jbDTw1piOOj770jWNeaG
4,Issues,0.368,0.683,0.427,0.0,0.0604,-6.827,1,0.0777,113.634,4,0.426,1031360,Australia,1sXUWdKx03aP9Gmzft58rt
5,Call On Me - Ryan Riback Extended Remix,0.0604,0.67,0.838,0.000611,0.159,-4.031,1,0.0362,104.998,4,0.717,925887,Australia,78rIJddV4X0HkNAInEcYde
6,Chameleon,0.00149,0.718,0.934,0.000131,0.324,-3.153,1,0.0379,119.989,4,0.239,906359,Australia,4rex1k9pBVFaIVKBBssZzi
7,Scared to Be Lonely,0.0895,0.584,0.54,0.0,0.261,-7.786,0,0.0576,137.972,4,0.195,862309,Australia,3ebXMykcMXOcLeJ9xZ17XH
8,Don't Leave,0.222,0.657,0.703,0.0,0.256,-3.402,1,0.0753,122.381,4,0.338,824094,Australia,0Zx8khUcEfCFK2AEoIhC92
9,Love$ick,0.126,0.665,0.771,0.00449,0.27,-5.124,0,0.14,88.835,4,0.732,822430,Australia,5v9N8Rx3QsFvr50cxyQcA3
