,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,rockstar,0.13,0.577,0.522,9.03e-05,0.142,-6.594,0,0.0984,159.772,4,0.119,1709938,Australia,7wGoVu4Dady5GV0Sv4UIsx
1,I Fall Apart,0.0689,0.556,0.538,0.0,0.196,-5.408,0,0.0382,143.95,4,0.291,1503418,Australia,75ZvA4QfFiZvzhj2xkaWAh
2,Havana,0.186,0.768,0.517,3.8e-05,0.104,-4.323,0,0.0312,104.992,4,0.418,1316177,Australia,0ofbQMrRDsUaVKq2mGLEAb
3,Silence,0.256,0.52,0.761,4.96e-06,0.17,-3.093,1,0.0853,141.971,4,0.286,1198650,Australia,7vGuf3Y35N4wmASOKLUVVU
4,Wolves,0.139,0.715,0.802,0.0,0.177,-4.647,0,0.0394,124.989,4,0.327,1154312,Australia,7EmGUiUaOSGDnUUQUDrOXC
5,Young Dumb & Broke,0.199,0.799,0.539,1.66e-05,0.165,-6.351,1,0.0421,136.948,4,0.394,1136684,Australia,5Z3GHaZ6ec9bsiI5BenrbY
6,Let You Down,0.33,0.659,0.716,0.0,0.173,-5.673,0,0.111,148.015,4,0.437,1054859,Australia,6mrKP2jyIQmM0rw6fQryjr
7,New Rules,0.00261,0.762,0.7,1.56e-05,0.153,-6.021,0,0.0694,116.073,4,0.608,1051089,Australia,2ekn2ttSfGqwhhate0LSR0
8,What Lovers Do (feat. SZA),0.0786,0.795,0.615,2.98e-06,0.0855,-5.211,0,0.0671,110.009,4,0.393,1018532,Australia,3hBBKuWJfxlIlnd9QFoC8k
9,Perfect,0.163,0.599,0.448,0.0,0.106,-6.312,1,0.0232,95.05,3,0.168,955915,Australia,0tgVpDi06FyKpA1z0VMD4v
10,Too Good At Goodbyes,0.64,0.681,0.372,0.0,0.169,-8.237,1,0.0432,91.873,4,0.476,953969,Australia,1mXVgsBdtIVeCLJnSnmtdV
11,"Let Me Go (with Alesso, Florida Georgia Line & watt)",0.0393,0.659,0.717,0.0,0.0769,-4.202,1,0.0581,103.036,4,0.71,944331,Australia,5AEtlRudpgdT5FtNiuly6Y
12,Gucci Gang,0.239,0.936,0.523,0.0,0.117,-6.71,1,0.0597,119.889,4,0.699,933507,Australia,43ZyHQITOjhciSUUNPVRHc
13,Dusk Till Dawn - Radio Edit,0.101,0.258,0.437,1.27e-06,0.106,-6.593,0,0.039,180.043,4,0.0967,852098,Australia,1j4kHkkpqZRBwE0A4CN4Yv
14,I Like Me Better,0.535,0.752,0.505,2.55e-06,0.104,-7.621,1,0.253,91.97,4,0.419,834855,Australia,1wjzFQodRWrPcQ0AnYnvQ9
15,Feel It Still,0.0417,0.801,0.795,0.000113,0.0717,-5.115,0,0.0504,79.028,4,0.754,805456,Australia,6QgjcU0zLnzq5OrUoSZ3OK
16,Homemade Dynamite - REMIX,0.261,0.542,0.55,0.0,0.157,-5.072,0,0.158,106.435,4,0.172,804373,Australia,2rE9TX3VQ0WNt7kziFhKep
17,How Long,0.189,0.849,0.581,3.61e-06,0.0805,-5.243,0,0.0767,110.008,4,0.779,787640,Australia,32DGGj6KlNuBr6WaqRxpxi
18,Good Old Days (feat. Kesha),0.446,0.712,0.51,2.46e-05,0.112,-8.162,1,0.0633,122.964,4,0.268,775332,Australia,2Za1AlJNvksouPPWbXpR2X
19,1-800-273-8255,0.569,0.62,0.574,0.0,0.19,-7.788,0,0.0479,100.023,4,0.357,766458,Australia,5tz69p7tJuGPeMGwNTxYuV
20,Candy Paint,0.633,0.765,0.688,0.0,0.0734,-5.566,1,0.0841,90.013,4,0.434,735293,Australia,42CeaId2XNlxugDvyqHfDf
21,Sorry Not Sorry,0.0214,0.704,0.633,0.0,0.29,-6.923,0,0.241,144.021,4,0.863,726816,Australia,3m660poUr1chesgkkjQM7P
22,Congratulations,0.215,0.63,0.804,0.0,0.253,-4.183,1,0.0363,123.146,4,0.492,684408,Australia,3a1lNhkSLSkpJE4MSHpDu9
23,Stargazing,0.152,0.677,0.497,0.0,0.0911,-5.763,1,0.0809,99.137,4,0.419,666808,Australia,0Zbbxnx4SGGHoIow4PpISP
24,Glorious (feat. Skylar Grey),0.0323,0.731,0.794,2.59e-05,0.112,-5.126,0,0.0522,139.994,4,0.356,653147,Australia,0CokSRCu5hZgPxcZBaEzVE
25,Lonely Together (feat. Rita Ora),0.134,0.655,0.666,2.12e-05,0.0683,-5.309,1,0.0612,102.977,4,0.272,650973,Australia,2OALaHcDdKkjYEpAr0Qzab
26,Anywhere,0.0364,0.628,0.797,0.0,0.104,-3.953,0,0.0596,106.93,4,0.321,640281,Australia,7EI6Iki24tBHAMxtb4xQN2
27,Meant to Be (feat. Florida Georgia Line),0.047,0.643,0.783,0.0,0.083,-6.458,1,0.0856,154.084,4,0.579,635894,Australia,7iDa6hUg2VgEL1o1HjmfBn
28,Friends (with BloodPop®),0.00459,0.744,0.739,0.0,0.306,-5.35,1,0.0387,104.99,4,0.649,617859,Australia,7nZmah2llfvLDiUjm0kiyz
29,Unforgettable,0.0293,0.726,0.769,0.0101,0.104,-5.043,1,0.123,97.985,4,0.733,608316,Australia,3B54sVLJ402zGa6Xm4YGNe
30,Walk On Water (feat. Beyoncé),0.801,0.49,0.598,0.0,0.576,-4.814,0,0.186,84.004,4,0.61,571983,Australia,5b2QnYcT9rQIkhRWt4HztQ
31,Feels Great (feat. Fetty Wap & CVBZ),0.0454,0.522,0.833,0.0,0.127,-3.715,1,0.0575,180.009,4,0.296,570377,Australia,5uu28fUesZMl89lf9CLrgN
32,Shape of You,0.581,0.825,0.652,0.0,0.0931,-3.183,0,0.0802,95.977,4,0.931,566596,Australia,7qiZfU4dY1lWllzX7mPBI3
33,Thunder,0.00683,0.6,0.81,0.21,0.155,-4.749,1,0.0479,167.88,4,0.298,556297,Australia,0tKcYR2II1VCQWT79i5NrW
34,XO Tour Llif3,0.00264,0.732,0.75,0.0,0.109,-6.366,0,0.231,155.096,4,0.401,545691,Australia,7GX5flRQZVHRAGd6B4TmDO
35,Man's Not Hot,0.11,0.895,0.885,4.04e-05,0.106,-4.182,1,0.268,134.973,4,0.633,541490,Australia,2nUJvBO87SkxCViQsLc9Zr
36,Lay It on Me,0.0964,0.728,0.673,6.94e-06,0.0695,-5.766,1,0.0318,127.995,4,0.489,541182,Australia,7MUNNBJKYo3cdokp06wEOB
37,Let You Down,0.0387,0.557,0.883,1.61e-05,0.107,-5.069,0,0.0656,99.963,4,0.588,540586,Australia,2MK8xQVIFA81r32V4E1MkT
38,Bad At Love,0.0604,0.675,0.751,0.0,0.0893,-3.539,1,0.0296,118.384,4,0.612,521998,Australia,7y9iMe8SOB6z3NoHE2OfXl
39,Chateau,0.637,0.661,0.589,0.863,0.111,-11.217,1,0.0368,129.987,4,0.603,515184,Australia,1LIbTjMdFP15jIXGkcICSU
40,Body Like A Back Road,0.447,0.732,0.458,0.0,0.136,-7.225,1,0.0311,98.938,4,0.661,511961,Australia,7mldq42yDuxiUNn08nvzHO
41,Hotel,0.348,0.413,0.621,3.15e-06,0.111,-5.862,1,0.0281,129.535,4,0.199,503264,Australia,2BTw5ZxeBygVJpdMK1Ur3c
42,Bodak Yellow,0.0672,0.929,0.723,0.0,0.346,-5.792,0,0.109,125.022,4,0.458,489504,Australia,2771LMNxwf62FTAdpJMQfM
43,Too Much To Ask,0.381,0.519,0.554,0.0,0.115,-6.412,1,0.0385,153.676,4,0.194,488890,Australia,4v094LQ9eF10k2O2Te2ngK
44,Jocelyn Flores,0.469,0.872,0.391,4.13e-06,0.297,-9.144,0,0.242,134.021,4,0.437,487742,Australia,7m9OqQk4RVRkw9JJdeAw96
45,Mi Gente (feat. Beyoncé),0.0249,0.705,0.714,0.0,0.253,-6.39,0,0.0792,104.996,4,0.434,478146,Australia,7fwXWKdDNI5IutOMc5OKYw
46,Bank Account,0.0151,0.884,0.346,7.04e-06,0.0871,-8.228,0,0.351,75.016,4,0.376,474553,Australia,2fQrGHiQOvpL9UgPvtYy6G
47,HUMBLE.,0.000282,0.908,0.621,5.39e-05,0.0958,-6.638,0,0.102,150.011,4,0.421,467305,Australia,7KXjTSCq5nL1LoYtL7XAwS
48,Location,0.33,0.736,0.449,0.000162,0.0898,-11.462,0,0.425,80.126,4,0.326,462157,Australia,152lZdxL1OR0ZMW6KquMif
49,I Miss You (feat. Julia Michaels),0.245,0.638,0.658,3.77e-06,0.0919,-6.318,1,0.0456,105.076,4,0.33,425851,Australia,2xmrfQpmS2iJExTlklLoAL
50,What About Us,0.0281,0.491,0.588,2.01e-06,0.0906,-6.177,1,0.0506,113.608,4,0.193,414953,Australia,0Qh38w01QRXK6KHIv0e3hb
51,Go Bang,0.0714,0.598,0.893,0.0159,0.146,-3.072,1,0.0319,120.972,4,0.485,387258,Australia,6PKxFkewPt55P5ao5tVS5o
52,NUMB,0.189,0.614,0.559,0.0,0.0911,-7.081,0,0.0427,147.937,4,0.388,349890,Australia,4bJzIbze97tZwCxxMw4hx9
53,Plain Jane,0.0651,0.797,0.844,0.0,0.087,-5.482,1,0.275,170.142,4,0.52,348089,Australia,4dVpf9jZjcORqGTLUaeYj9
54,Would You Ever,0.0079,0.653,0.91,0.0,0.318,-3.36,1,0.0566,126.047,4,0.0921,343420,Australia,57p8CBvPOxrvyCbn6ttl5r
55,I Just Can't,0.162,0.652,0.595,0.0,0.148,-6.944,0,0.0419,77.538,4,0.303,341372,Australia,3gfmFoJgmn9LiIj5mV8oSS
56,A Different Way (with Lauv),0.534,0.781,0.765,0.0,0.152,-4.092,1,0.0385,104.987,4,0.564,339918,Australia,0Wv5wuenRLI3BcwgT3HPIP
57,Lemon,0.00194,0.919,0.73,8.51e-05,0.101,-6.581,1,0.088,95.044,4,0.189,334932,Australia,6tUgfsOa8PLkoede5nOR7D
58,Attention,0.0969,0.774,0.626,3.12e-05,0.0848,-4.432,0,0.0432,100.041,4,0.777,333539,Australia,4iLqG9SeJSnt0cSPICSjxv
59,Go Flex,0.228,0.665,0.498,0.0,0.0757,-8.185,1,0.0832,81.967,4,0.127,318410,Australia,5yuShbu70mtHXY0yLzCQLQ
60,Sky Walker (feat. Travis Scott),0.0876,0.629,0.717,0.0,0.358,-5.706,1,0.0638,145.959,4,0.129,315519,Australia,1DRW9bQzt2SE8f7H4KJZyL
61,No Limit,0.0117,0.838,0.771,0.0,0.0853,-3.791,1,0.244,175.957,4,0.405,312771,Australia,2Xqd0wUttjueBfdcltADOv
62,Redbone,0.172,0.745,0.356,0.00943,0.123,-10.425,1,0.0941,160.033,4,0.607,312125,Australia,3kxfsdsCpFgN412fpnW85Y
63,Bedroom Floor,0.301,0.678,0.679,0.000136,0.112,-7.093,1,0.0644,119.977,4,0.218,310857,Australia,1pZdegOXTZ2ftINo3oUuRZ
64,Anyway,0.0709,0.687,0.85,6.3e-06,0.133,-4.91,0,0.135,104.024,4,0.611,309264,Australia,77ngtwBosDuAwiQu8afOOQ
65,Dirty Sexy Money (feat. Charli XCX & French Montana),0.0789,0.721,0.873,0.0,0.0824,-4.741,1,0.119,79.943,4,0.552,307671,Australia,0tPQPaOKM32WgMSbPCYyRH
66,Wild Thoughts (feat. Rihanna & Bryson Tiller),0.0329,0.671,0.672,0.0,0.118,-3.094,0,0.0688,97.979,4,0.632,290121,Australia,1OAh8uOEOvTDqkKFsKksCi
67,All I Want for Christmas Is You,0.164,0.336,0.627,0.0,0.0708,-7.463,1,0.0384,150.273,4,0.35,285314,Australia,0bYg9bo50gSsH3LtXe2SQn
68,Ric Flair Drip (& Metro Boomin),0.149,0.88,0.428,5.07e-05,0.114,-8.28,1,0.206,100.007,4,0.333,284441,Australia,7sO5G9EABYOXQKNPNiE9NR
69,Something Just Like This,0.0498,0.617,0.635,1.44e-05,0.164,-6.769,0,0.0317,103.019,4,0.446,284105,Australia,6RUKPb4LETWmmr3iAEQktW
70,White Iverson,0.233,0.675,0.562,0.0,0.0816,-7.678,1,0.0352,130.098,4,0.309,284089,Australia,6eT7xZZlB2mwyzJ2sUKG6w
71,Mr. Brightside,0.00101,0.356,0.924,0.0,0.0953,-3.74,1,0.0808,148.017,4,0.232,282567,Australia,7oK9VyNzrYvRFo7nQEYkWN
72,MotorSport,0.0519,0.901,0.529,0.0,0.179,-4.443,1,0.191,138.003,4,0.146,281693,Australia,1YZfcVLbbJwfizR5cDOp3q
73,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",0.0642,0.893,0.745,0.0,0.0943,-3.105,0,0.0571,101.018,4,0.872,279357,Australia,5bcTCxgc7xVfSaMV3RuVke
74,Strip That Down,0.246,0.869,0.485,0.0,0.0765,-5.595,1,0.0545,106.028,4,0.527,279066,Australia,6EpRaXYhGOB3fj4V2uDkMJ
75,There's Nothing Holdin' Me Back,0.381,0.857,0.8,0.0,0.0913,-4.035,1,0.0583,121.996,4,0.966,276957,Australia,79cuOz3SPQTuFrp8WgftAu
76,Most Girls,0.0416,0.755,0.57,0.0,0.0891,-7.132,1,0.0888,102.991,4,0.406,273806,Australia,2mfUa8bLs2s5N4VaqJZ4lZ
77,Despacito - Remix,0.229,0.694,0.815,0.0,0.0924,-4.328,1,0.12,88.931,4,0.813,273724,Australia,5CtI0qwDJkDQGwXD1H1cLb
78,Your Song,0.158,0.855,0.624,0.0,0.0513,-4.093,1,0.0488,117.959,4,0.962,272757,Australia,4c2W3VKsOFoIg2SFaO6DY5
79,Say You Won't Let Go,0.695,0.358,0.557,0.0,0.0902,-7.398,1,0.059,85.043,4,0.494,271136,Australia,5uCax9HTNlzGybIStD3vDh
80,Mama,0.091,0.739,0.792,0.0,0.0516,-4.256,0,0.0418,104.016,4,0.547,267852,Australia,0NiXXAI876aGImAd6rTj8w
81,New,0.0473,0.717,0.743,8.81e-06,0.368,-4.337,1,0.0322,106.919,4,0.321,267240,Australia,7y4JznkAv2W3IKw9T1o2VK
82,BUTTERFLY EFFECT,0.0714,0.763,0.598,0.0,0.112,-6.865,1,0.0539,140.987,4,0.182,256383,Australia,1yxgsra98r3qAtxqiGZPiX
83,Slow Hands,0.0129,0.734,0.418,0.0,0.0579,-6.678,1,0.0425,85.909,4,0.868,254879,Australia,38yBBH2jacvDxrznF7h08J
84,Pray,0.282,0.535,0.382,1.14e-05,0.0865,-9.465,0,0.0426,87.801,3,0.147,251343,Australia,7DsX5K72fewVGb47qj7Tbg
85,Pretty Girl - Cheat Codes X CADE Remix,0.15,0.703,0.868,0.132,0.104,-4.661,0,0.0291,121.03,4,0.733,247853,Australia,1NDxZ7cFAo481dtYWdrUnR
86,Praying,0.489,0.543,0.39,0.0,0.111,-7.202,1,0.0322,73.415,4,0.303,246682,Australia,0jdny0dhgjUwoIp5GkqEaA
87,Lose My Mind,0.0499,0.554,0.641,0.0,0.11,-6.604,1,0.0307,128.061,4,0.215,245851,Australia,5D5eypKWn0nhBBI35I2CBi
88,Kiwi,0.00064,0.375,0.93,0.0,0.318,-2.631,1,0.0561,147.124,4,0.491,244217,Australia,33SNO8AaciGbNaQFkxvPrW
89,Symphony (feat. Zara Larsson),0.259,0.707,0.629,1.6e-05,0.138,-4.581,0,0.0563,122.863,4,0.457,242007,Australia,1x5sYLZiu9r5E43kMlt9f8
90,Bloodstone,0.0871,0.647,0.733,1.4e-06,0.0565,-3.076,1,0.0585,80.985,4,0.539,241797,Australia,0xU98OPwjKsdUCuftg8Abz
91,Galway Girl,0.0735,0.624,0.876,0.0,0.327,-3.374,1,0.1,99.943,4,0.781,237756,Australia,0afhq8XCExXpqazXczTSve
92,No Promises (feat. Demi Lovato),0.0575,0.741,0.667,0.0,0.106,-5.445,1,0.134,112.956,4,0.595,237002,Australia,1louJpMmzEicAn7lzDalPW
93,goosebumps,0.0847,0.841,0.728,0.0,0.149,-3.37,1,0.0484,130.049,4,0.43,235710,Australia,6gBFPUFcJLzWGx4lenP6h2
94,Never Be Like You,0.436,0.494,0.559,0.0,0.164,-5.445,1,0.0565,119.247,4,0.264,234990,Australia,12REd1n8PeiHHWOh066tpr
