,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,God's Plan,0.0309,0.758,0.448,8.67e-05,0.558,-9.441,1,0.103,77.176,4,0.373,1736191,Australia,2XW4DbS6NddZxRPm5rMCeY
1,I Fall Apart,0.0689,0.556,0.538,0.0,0.196,-5.408,0,0.0382,143.95,4,0.291,1304051,Australia,75ZvA4QfFiZvzhj2xkaWAh
2,River (feat. Ed Sheeran),0.17,0.757,0.748,0.0,0.0759,-5.794,0,0.473,90.052,4,0.693,1125552,Australia,5UEnHoDYpsxlfzWLZIc7LD
3,Let You Down,0.33,0.659,0.716,0.0,0.173,-5.673,0,0.111,148.015,4,0.437,1092095,Australia,6mrKP2jyIQmM0rw6fQryjr
4,rockstar,0.13,0.577,0.522,9.03e-05,0.142,-6.594,0,0.0984,159.772,4,0.119,1020249,Australia,7wGoVu4Dady5GV0Sv4UIsx
5,Silence,0.256,0.52,0.761,4.96e-06,0.17,-3.093,1,0.0853,141.971,4,0.286,1016668,Australia,7vGuf3Y35N4wmASOKLUVVU
6,Never Be the Same,0.181,0.637,0.713,0.000637,0.137,-4.333,1,0.0747,129.923,4,0.243,1009590,Australia,4eWQlBRaTjPPUlzacqEeoQ
7,IDGAF,0.0403,0.836,0.544,0.0,0.0824,-5.975,1,0.0943,97.028,4,0.51,991199,Australia,76cy1WJvNGJTj78UqeA5zr
8,Meant to Be (feat. Florida Georgia Line),0.047,0.643,0.783,0.0,0.083,-6.458,1,0.0856,154.084,4,0.579,977002,Australia,7iDa6hUg2VgEL1o1HjmfBn
9,Finesse - Remix; feat. Cardi B,0.0185,0.704,0.859,0.0,0.0215,-4.877,0,0.0996,105.115,4,0.926,958882,Australia,3Vo4wInECJQuz9BIBMOu8i
10,Go Bang,0.0714,0.598,0.893,0.0159,0.146,-3.072,1,0.0319,120.972,4,0.485,936432,Australia,6PKxFkewPt55P5ao5tVS5o
11,"Let Me Go (with Alesso, Florida Georgia Line & watt)",0.0393,0.659,0.717,0.0,0.0769,-4.202,1,0.0581,103.036,4,0.71,929648,Australia,5AEtlRudpgdT5FtNiuly6Y
12,Feel It Still,0.0417,0.801,0.795,0.000113,0.0717,-5.115,0,0.0504,79.028,4,0.754,878607,Australia,6QgjcU0zLnzq5OrUoSZ3OK
13,Havana (feat. Young Thug),0.184,0.765,0.523,3.56e-05,0.132,-4.333,1,0.03,104.988,4,0.394,837874,Australia,1rfofaqEpACxVEHIZBJe6W
