,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,Despacito - Remix,0.229,0.694,0.815,0.0,0.0924,-4.328,1,0.12,88.931,4,0.813,1586265,Australia,5CtI0qwDJkDQGwXD1H1cLb
1,Wild Thoughts (feat. Rihanna & Bryson Tiller),0.0329,0.671,0.672,0.0,0.118,-3.094,0,0.0688,97.979,4,0.632,1410872,Australia,1OAh8uOEOvTDqkKFsKksCi
2,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",0.0552,0.609,0.668,0.0,0.167,-4.284,1,0.0367,80.924,4,0.811,1225162,Australia,3DXncPQOG4VBw3QHh3S817
3,Strip That Down,0.246,0.869,0.485,0.0,0.0765,-5.595,1,0.0545,106.028,4,0.527,1176956,Australia,6EpRaXYhGOB3fj4V2uDkMJ
4,2U (feat. Justin Bieber),0.219,0.548,0.65,0.0,0.225,-5.827,0,0.0591,144.937,4,0.557,1091969,Australia,3A7qX2QjDlPnazUsRk5y0M
5,Mama,0.113,0.741,0.79,0.0,0.0542,-4.086,0,0.0469,104.043,4,0.528,957181,Australia,4xlrALxuaCf9yZBHJeTSG6
6,HUMBLE.,0.000282,0.908,0.621,5.39e-05,0.0958,-6.638,0,0.102,150.011,4,0.421,947194,Australia,7KXjTSCq5nL1LoYtL7XAwS
7,Attention,0.0969,0.774,0.626,3.12e-05,0.0848,-4.432,0,0.0432,100.041,4,0.777,884132,Australia,4iLqG9SeJSnt0cSPICSjxv
8,Thunder,0.00683,0.6,0.81,0.21,0.155,-4.749,1,0.0479,167.88,4,0.298,842448,Australia,0tKcYR2II1VCQWT79i5NrW
9,Slow Hands,0.0142,0.728,0.426,0.0,0.0546,-6.69,1,0.0509,85.908,4,0.844,836024,Australia,167NczpNbRF7oWakJaY3Hh
10,There's Nothing Holdin' Me Back,0.381,0.857,0.8,0.0,0.0913,-4.035,1,0.0583,121.996,4,0.966,828119,Australia,79cuOz3SPQTuFrp8WgftAu
11,There for You,0.124,0.611,0.644,0.0,0.124,-7.607,0,0.0553,105.969,4,0.13,787260,Australia,6jA8HL9i4QGzsj6fjoxp8Y
12,Shape of You,0.581,0.825,0.652,0.0,0.0931,-3.183,0,0.0802,95.977,4,0.931,781279,Australia,7qiZfU4dY1lWllzX7mPBI3
13,Pretty Girl - Cheat Codes X CADE Remix,0.15,0.703,0.868,0.132,0.104,-4.661,0,0.0291,121.03,4,0.733,780733,Australia,1NDxZ7cFAo481dtYWdrUnR
14,Congratulations,0.215,0.63,0.804,0.0,0.253,-4.183,1,0.0363,123.146,4,0.492,748917,Australia,3a1lNhkSLSkpJE4MSHpDu9
15,Bad Liar,0.175,0.953,0.41,0.0,0.0768,-6.543,1,0.0705,121.074,4,0.718,733243,Australia,1sCxVKWImDZSZKvG0U9B23
16,Unforgettable,0.0293,0.726,0.769,0.0101,0.104,-5.043,1,0.123,97.985,4,0.733,719892,Australia,1F2HXIJrE2Xn81OzT2zZvW
17,Symphony (feat. Zara Larsson),0.259,0.707,0.629,1.6e-05,0.138,-4.581,0,0.0563,122.863,4,0.457,714175,Australia,1x5sYLZiu9r5E43kMlt9f8
18,Your Song,0.158,0.855,0.624,0.0,0.0513,-4.093,1,0.0488,117.959,4,0.962,705373,Australia,4c2W3VKsOFoIg2SFaO6DY5
19,Now Or Never,0.1,0.663,0.575,3.16e-06,0.133,-4.907,0,0.0458,110.04,4,0.458,703827,Australia,0Nhu3zSYbEz32IYiobV75e
20,Malibu,0.0577,0.565,0.782,4.16e-05,0.0757,-6.413,1,0.0506,140.004,4,0.4,692913,Australia,2habSXqcJGExM6JJyskY7O
21,No Promises (feat. Demi Lovato),0.0575,0.741,0.667,0.0,0.106,-5.445,1,0.134,112.956,4,0.595,686981,Australia,1louJpMmzEicAn7lzDalPW
22,Something Just Like This,0.0498,0.617,0.635,1.44e-05,0.164,-6.769,0,0.0317,103.019,4,0.446,683906,Australia,6RUKPb4LETWmmr3iAEQktW
23,Stay (with Alessia Cara),0.232,0.679,0.634,0.0,0.115,-5.024,0,0.0654,102.013,4,0.498,680345,Australia,0dA2Mk56wEzDgegdC6R17g
24,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",0.0642,0.893,0.745,0.0,0.0943,-3.105,0,0.0571,101.018,4,0.872,676818,Australia,5bcTCxgc7xVfSaMV3RuVke
25,Redbone,0.172,0.745,0.356,0.00943,0.123,-10.425,1,0.0941,160.033,4,0.607,667927,Australia,3kxfsdsCpFgN412fpnW85Y
26,Galway Girl,0.0735,0.624,0.876,0.0,0.327,-3.374,1,0.1,99.943,4,0.781,647790,Australia,0afhq8XCExXpqazXczTSve
27,Swalla (feat. Nicki Minaj & Ty Dolla $ign),0.075,0.696,0.817,0.0,0.187,-3.862,1,0.109,98.064,4,0.782,639661,Australia,6kex4EBAj0WHXDKZMEJaaF
28,XO TOUR Llif3,0.00264,0.732,0.75,0.0,0.109,-6.366,0,0.231,155.096,4,0.401,634971,Australia,2eMwDehkIC1j68U6FA3Eiq
29,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",0.132,0.738,0.814,9.64e-06,0.126,-4.414,0,0.0999,119.041,4,0.483,587576,Australia,3Ytr1SUCUi6J3L9dRFx5iH
30,Most Girls,0.0416,0.755,0.57,0.0,0.0891,-7.132,1,0.0888,102.991,4,0.406,580571,Australia,2mfUa8bLs2s5N4VaqJZ4lZ
31,Location,0.33,0.736,0.449,0.000162,0.0898,-11.462,0,0.425,80.126,4,0.326,578557,Australia,152lZdxL1OR0ZMW6KquMif
32,That's What I Like,0.013,0.853,0.56,0.0,0.0944,-4.961,1,0.0406,134.066,4,0.86,562162,Australia,0KKkJNfGyhkQ5aFogxQAPU
33,1-800-273-8255,0.569,0.62,0.574,0.0,0.19,-7.788,0,0.0479,100.023,4,0.357,542478,Australia,5tz69p7tJuGPeMGwNTxYuV
34,Waves,0.163,0.518,0.776,0.0,0.0884,-5.791,0,0.0444,156.894,4,0.387,534727,Australia,64xJ1MMFxxK6osZxJH857T
35,Moments (feat. Gavin James),0.387,0.632,0.724,0.0,0.0991,-7.183,1,0.326,82.227,4,0.311,528022,Australia,6SlJooJullmwjBsrnRNROA
36,It Ain't Me (with Selena Gomez),0.119,0.64,0.533,0.0,0.0864,-6.596,1,0.0706,99.968,4,0.515,523589,Australia,3eR23VReFzcdmS7TYCrhCe
37,Mask Off,0.0102,0.833,0.434,0.0219,0.165,-8.795,1,0.431,150.062,4,0.281,520901,Australia,3rOSwuTsUlJp0Pu0MkN8r8
38,Signs,0.108,0.794,0.735,0.00578,0.112,-4.204,1,0.054,107.374,4,0.223,494118,Australia,6Na5uKk5SsqZimk0hAWo8y
39,Slide (feat. Frank Ocean & Migos),0.498,0.736,0.795,1.21e-06,0.254,-3.299,0,0.0545,104.066,4,0.511,484910,Australia,7tr2za8SQg2CI8EDgrdtNl
40,Passionfruit,0.256,0.809,0.463,0.085,0.109,-11.377,1,0.0396,111.98,4,0.364,482911,Australia,7hDc8b7IXETo14hHIHdnhd
41,Sign of the Times,0.0275,0.516,0.595,0.0,0.109,-4.63,1,0.0313,119.972,4,0.222,478100,Australia,5Ohxk2dO5COHF1krpoPigN
42,Swish Swish,0.0196,0.836,0.716,1.83e-05,0.101,-5.211,0,0.0549,119.938,4,0.534,475953,Australia,2kVHAQKVtczchKctctzbtK
43,iSpy (feat. Lil Yachty),0.378,0.746,0.653,0.0,0.229,-6.745,1,0.289,75.016,4,0.672,463370,Australia,2EEeOnHehOozLq4aS0n6SL
44,Crying in the Club,0.334,0.334,0.617,0.0,0.163,-5.834,0,0.383,85.227,4,0.603,460022,Australia,1SJtlNRJDeYHioymcvsqev
