,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,Heat Waves,0.44,0.761,0.525,6.7e-06,0.0921,-6.9,1,0.0944,80.87,4,0.531,2049200,Australia,02MWAaffLxlfxAUY7c5dvx
1,drivers license,0.721,0.585,0.436,1.31e-05,0.105,-8.761,1,0.0601,143.874,4,0.132,1797561,Australia,7lPN2DXiMsVn7XUKtOW1CS
2,WITHOUT YOU,0.213,0.662,0.413,0.0,0.134,-7.357,1,0.0299,93.005,4,0.467,1569542,Australia,27OeeYzk6klgBh83TSvGMA
3,Calling My Phone,0.451,0.907,0.393,1.35e-06,0.135,-7.636,0,0.0539,104.949,4,0.202,1479200,Australia,5Kskr9LcNYa0tpt5f0ZEJx
4,The Business,0.414,0.798,0.62,0.0192,0.112,-7.079,0,0.232,120.031,4,0.235,1170205,Australia,6f3Slt0GbA2bPZlz0aIFXN
5,Save Your Tears,0.0212,0.68,0.826,1.24e-05,0.543,-5.487,1,0.0309,118.051,4,0.644,1044302,Australia,5QO79kh1waicV47BqGRL3g
6,Goosebumps - Remix,0.418,0.841,0.593,0.0,0.124,-7.846,1,0.0379,124.917,4,0.808,1026457,Australia,5uEYRdEIh9Bo4fpjDd4Na9
7,Mood (feat. iann dior),0.221,0.7,0.722,0.0,0.272,-3.558,0,0.0369,90.989,4,0.756,952409,Australia,3tjFYV6RSFtuktYl3ZtYcq
8,SO DONE,0.232,0.719,0.598,0.0,0.115,-6.254,1,0.077,142.592,4,0.303,881845,Australia,2gqWRRCXnma9L8xQ1RdemQ
9,Up,0.0012,0.868,0.795,0.0193,0.0461,-6.044,1,0.269,166.0,4,0.819,869936,Australia,1M4OcYkxAtu3ErzSgDEfoi
10,Astronaut In The Ocean,0.175,0.778,0.695,0.0,0.15,-6.865,0,0.0913,149.996,4,0.472,868131,Australia,3VT8hOC5vuDXBsHrR53WFh
11,Levitating (feat. DaBaby),0.00883,0.702,0.825,0.0,0.0674,-3.787,0,0.0601,102.977,4,0.915,851971,Australia,5nujrmhLynf4yMoMtj8AQF
12,Streets,0.208,0.749,0.463,0.0371,0.337,-8.433,1,0.0828,90.028,4,0.19,817891,Australia,60ynsPSSKe6O3sfwRnIBRf
13,Good Days,0.499,0.436,0.655,8.1e-06,0.688,-8.37,0,0.0583,121.002,4,0.412,801036,Australia,3YJJjQPAbDT7mGpX3WtQ9A
14,Blinding Lights,0.00146,0.514,0.73,9.54e-05,0.0897,-5.934,1,0.0598,171.005,4,0.334,769134,Australia,0VjIjW4GlUZAMYd2vXMi3b
15,Anyone,0.181,0.686,0.538,3.13e-06,0.113,-8.026,1,0.0345,115.884,4,0.584,768382,Australia,31qCy5ZaophVA81wtlwLc4
16,Head & Heart (feat. MNEK),0.168,0.734,0.874,1.14e-05,0.0489,-3.158,1,0.0662,122.953,4,0.905,723522,Australia,6cx06DFPPHchuUAcTxznu9
17,Fly Away,0.217,0.806,0.513,0.0,0.217,-6.208,1,0.0685,124.988,4,0.503,717507,Australia,5ri4zqtWhG07hIuNNDWP76
18,Cover Me In Sunshine,0.0599,0.476,0.594,0.0,0.0785,-6.879,1,0.135,159.702,4,0.314,713841,Australia,6Tio0ZoDeSQnI7EBAqWer2
19,Paradise (feat. Dermot Kennedy),0.0689,0.632,0.595,0.0,0.209,-7.644,0,0.0401,124.114,4,0.435,693877,Australia,6ft4hAq6yde8jPZY2i5zLr
20,Heartbreak Anniversary,0.524,0.449,0.465,1.02e-06,0.303,-8.964,1,0.0791,89.087,3,0.543,667841,Australia,3FAJ6O0NOHQV8Mc5Ri6ENp
21,Booster Seat,0.0418,0.629,0.551,1.18e-06,0.108,-5.402,1,0.0263,111.961,4,0.699,662529,Australia,5th1bFGGaXLM7wDBJpcF06
22,My Head & My Heart,0.0697,0.614,0.934,0.0,0.121,-3.709,0,0.07,116.001,4,0.436,659713,Australia,1KixkQVDUHggZMU9dUobgm
23,We're Good,0.0319,0.722,0.588,0.0,0.183,-5.932,1,0.0544,134.01,4,0.59,655742,Australia,1diS6nkxMQc3wwC4G1j0bh
24,Your Love (9PM),0.194,0.669,0.784,6.28e-06,0.115,-5.603,1,0.112,125.993,4,0.517,634592,Australia,5YaskwnGDZFDRipaqzbwQx
25,Whoopty,0.2,0.719,0.648,0.0,0.127,-7.6,0,0.125,140.201,4,0.66,629082,Australia,1t9WgS8FN0534tLBRwbaxO
26,you broke me first,0.785,0.667,0.373,0.0,0.0906,-9.389,1,0.05,124.148,4,0.0823,622801,Australia,45bE4HXI0AwGZXfZtMp8JR
27,positions,0.468,0.737,0.802,0.0,0.0931,-4.771,1,0.0878,144.015,4,0.682,599721,Australia,35mvY5S1H3J2QZyna3TFe0
28,"Lemonade (feat. Gunna, Don Toliver & NAV)",0.25,0.8,0.658,0.0,0.111,-6.142,0,0.079,140.042,4,0.462,594322,Australia,7hxHWCCAIIxFLCzvDgnQHX
29,What You Know Bout Love,0.65,0.709,0.548,1.59e-06,0.133,-8.493,1,0.353,83.995,4,0.543,593580,Australia,1tkg4EHVoqnhR6iFEXb60y
30,Lasting Lover,0.197,0.676,0.786,0.0,0.0943,-4.529,1,0.0478,125.983,4,0.483,588067,Australia,0DmAvNCAK08oCi7miSZUIY
31,Someone You Loved,0.751,0.501,0.405,0.0,0.105,-5.679,1,0.0319,109.891,4,0.446,585760,Australia,7qEHsqek33rTcFNT9PFqLf
32,34+35,0.237,0.83,0.585,0.0,0.248,-6.476,1,0.094,109.978,4,0.485,584153,Australia,6Im9k8u9iIzKMrmV7BWtlF
33,WAP (feat. Megan Thee Stallion),0.0194,0.935,0.454,0.0,0.0824,-7.509,1,0.375,133.073,4,0.357,580024,Australia,4Oun2ylbjFKMPTiaSbbCih
34,Therefore I Am,0.218,0.889,0.34,0.13,0.055,-7.773,0,0.0697,94.009,4,0.716,563700,Australia,54bFM56PmE4YLRnqpW6Tha
35,Best Friend (feat. Doja Cat),0.00302,0.84,0.766,3.61e-06,0.0684,-4.12,1,0.136,94.018,4,0.402,554079,Australia,2etHQJxIbV0soyPhelVs9Y
36,Looking for Me,0.00441,0.641,0.529,0.000862,0.0809,-11.536,1,0.0288,121.027,4,0.449,547899,Australia,17bGtGqqaXOgVnhnfx5NlE
37,Martin & Gina,0.345,0.832,0.534,0.0,0.165,-7.813,0,0.253,93.924,4,0.116,547293,Australia,1VLtjHwRWOVJiE5Py7JxoQ
38,Dreams - 2004 Remaster,0.0644,0.828,0.492,0.00428,0.128,-9.744,1,0.0276,120.151,4,0.789,543375,Australia,0ofHAoxe9vBkTCp2UQIavz
