,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,Despacito - Remix,0.229,0.694,0.815,0.0,0.0924,-4.328,1,0.12,88.931,4,0.813,1782848,Australia,5CtI0qwDJkDQGwXD1H1cLb
1,I'm the One,0.0533,0.599,0.667,0.0,0.134,-4.267,1,0.0367,80.984,4,0.817,1480845,Australia,72Q0FQQo32KJloivv5xge2
2,HUMBLE.,0.000282,0.908,0.621,5.39e-05,0.0958,-6.638,0,0.102,150.011,4,0.421,1230531,Australia,7KXjTSCq5nL1LoYtL7XAwS
3,Shape of You,0.581,0.825,0.652,0.0,0.0931,-3.183,0,0.0802,95.977,4,0.931,1012442,Australia,7qiZfU4dY1lWllzX7mPBI3
4,Malibu,0.0577,0.565,0.782,4.16e-05,0.0757,-6.413,1,0.0506,140.004,4,0.4,964834,Australia,2habSXqcJGExM6JJyskY7O
5,There's Nothing Holdin' Me Back,0.381,0.857,0.8,0.0,0.0913,-4.035,1,0.0583,121.996,4,0.966,950478,Australia,79cuOz3SPQTuFrp8WgftAu
6,Symphony (feat. Zara Larsson),0.259,0.707,0.629,1.6e-05,0.138,-4.581,0,0.0563,122.863,4,0.457,929794,Australia,1x5sYLZiu9r5E43kMlt9f8
7,Galway Girl,0.0735,0.624,0.876,0.0,0.327,-3.374,1,0.1,99.943,4,0.781,860989,Australia,0afhq8XCExXpqazXczTSve
8,Attention,0.0969,0.774,0.626,3.12e-05,0.0848,-4.432,0,0.0432,100.041,4,0.777,860145,Australia,4iLqG9SeJSnt0cSPICSjxv
9,Strip That Down,0.246,0.869,0.485,0.0,0.0765,-5.595,1,0.0545,106.028,4,0.527,859527,Australia,6EpRaXYhGOB3fj4V2uDkMJ
10,Stay (with Alessia Cara),0.232,0.679,0.634,0.0,0.115,-5.024,0,0.0654,102.013,4,0.498,817360,Australia,0dA2Mk56wEzDgegdC6R17g
11,Slow Hands,0.0142,0.728,0.426,0.0,0.0546,-6.69,1,0.0509,85.908,4,0.844,792986,Australia,167NczpNbRF7oWakJaY3Hh
12,No Promises (feat. Demi Lovato),0.0575,0.741,0.667,0.0,0.106,-5.445,1,0.134,112.956,4,0.595,770091,Australia,1louJpMmzEicAn7lzDalPW
13,Mask Off,0.0102,0.833,0.434,0.0219,0.165,-8.795,1,0.431,150.062,4,0.281,761976,Australia,3rOSwuTsUlJp0Pu0MkN8r8
14,Swalla (feat. Nicki Minaj & Ty Dolla $ign),0.075,0.696,0.817,0.0,0.187,-3.862,1,0.109,98.064,4,0.782,742358,Australia,6kex4EBAj0WHXDKZMEJaaF
15,Passionfruit,0.256,0.809,0.463,0.085,0.109,-11.377,1,0.0396,111.98,4,0.364,734897,Australia,7hDc8b7IXETo14hHIHdnhd
16,Now Or Never,0.107,0.67,0.585,1.11e-06,0.131,-4.861,0,0.0354,110.03,4,0.447,729838,Australia,1mDGDb2fUmUMdqV3tb8VKQ
17,Something Just Like This,0.0498,0.617,0.635,1.44e-05,0.164,-6.769,0,0.0317,103.019,4,0.446,728009,Australia,6RUKPb4LETWmmr3iAEQktW
18,Slide (feat. Frank Ocean & Migos),0.498,0.736,0.795,1.21e-06,0.254,-3.299,0,0.0545,104.066,4,0.511,715990,Australia,6gpcs5eMhJwax4mIfKDYQk
19,That's What I Like,0.013,0.853,0.56,0.0,0.0944,-4.961,1,0.0406,134.066,4,0.86,712315,Australia,0KKkJNfGyhkQ5aFogxQAPU
20,Pretty Girl - Cheat Codes X CADE Remix,0.15,0.703,0.868,0.132,0.104,-4.661,0,0.0291,121.03,4,0.733,711722,Australia,1NDxZ7cFAo481dtYWdrUnR
21,Bad Liar,0.175,0.953,0.41,0.0,0.0768,-6.543,1,0.0705,121.074,4,0.718,701328,Australia,1sCxVKWImDZSZKvG0U9B23
22,It Ain't Me (with Selena Gomez),0.119,0.64,0.533,0.0,0.0864,-6.596,1,0.0706,99.968,4,0.515,689599,Australia,3eR23VReFzcdmS7TYCrhCe
23,1-800-273-8255,0.569,0.62,0.574,0.0,0.19,-7.788,0,0.0479,100.023,4,0.357,679657,Australia,5tz69p7tJuGPeMGwNTxYuV
24,Mama,0.113,0.741,0.79,0.0,0.0542,-4.086,0,0.0469,104.043,4,0.528,677906,Australia,4xlrALxuaCf9yZBHJeTSG6
25,The Cure,0.0745,0.696,0.503,0.0,0.0869,-4.842,1,0.0356,99.977,4,0.559,661646,Australia,51PIvodunv6NmX5250zxAh
26,Congratulations,0.215,0.63,0.804,0.0,0.253,-4.183,1,0.0363,123.146,4,0.492,647081,Australia,3a1lNhkSLSkpJE4MSHpDu9
27,Waves,0.163,0.518,0.776,0.0,0.0884,-5.791,0,0.0444,156.894,4,0.387,636246,Australia,64xJ1MMFxxK6osZxJH857T
28,Sign of the Times,0.0275,0.516,0.595,0.0,0.109,-4.63,1,0.0313,119.972,4,0.222,635466,Australia,5Ohxk2dO5COHF1krpoPigN
29,Issues,0.368,0.683,0.427,0.0,0.0604,-6.827,1,0.0777,113.634,4,0.426,626942,Australia,1sXUWdKx03aP9Gmzft58rt
30,XO TOUR Llif3,0.00264,0.732,0.75,0.0,0.109,-6.366,0,0.231,155.096,4,0.401,626856,Australia,2eMwDehkIC1j68U6FA3Eiq
31,Moments (feat. Gavin James),0.387,0.632,0.724,0.0,0.0991,-7.183,1,0.326,82.227,4,0.311,619743,Australia,6SlJooJullmwjBsrnRNROA
32,Thunder,0.00502,0.601,0.834,0.15,0.121,-3.78,1,0.0455,167.879,4,0.249,611582,Australia,56lBX2WHqfGuoeZxZvUnVj
33,First Time,0.197,0.633,0.592,0.0,0.099,-7.245,0,0.112,90.066,4,0.679,605298,Australia,2Gl0FzuLxflY6nPifJp5Dr
34,Scared to Be Lonely,0.0895,0.584,0.54,0.0,0.261,-7.786,0,0.0576,137.972,4,0.195,585178,Australia,3ebXMykcMXOcLeJ9xZ17XH
35,iSpy (feat. Lil Yachty),0.378,0.746,0.653,0.0,0.229,-6.745,1,0.289,75.016,4,0.672,576364,Australia,2EEeOnHehOozLq4aS0n6SL
36,Good Life (with G-Eazy & Kehlani),0.00464,0.565,0.771,0.0,0.0568,-5.22,1,0.213,168.385,4,0.573,544387,Australia,1Eck97uRMlprKOOJN9oO1E
37,Location,0.33,0.736,0.449,0.000162,0.0898,-11.462,0,0.425,80.126,4,0.326,519443,Australia,152lZdxL1OR0ZMW6KquMif
38,Green Light,0.0147,0.61,0.712,1.12e-05,0.0843,-7.808,1,0.0776,128.921,4,0.283,502591,Australia,1WC5UN1U79gJlxGLYDGIO7
39,DNA.,0.00454,0.638,0.523,0.0,0.0842,-6.664,1,0.357,139.913,4,0.422,497191,Australia,6HZILIRieu8S0iqY8kIKhj
40,There for You,0.124,0.611,0.644,0.0,0.124,-7.607,0,0.0553,105.969,4,0.13,484184,Australia,6jA8HL9i4QGzsj6fjoxp8Y
41,Don't Leave,0.222,0.657,0.703,0.0,0.256,-3.402,1,0.0753,122.381,4,0.338,483270,Australia,0Zx8khUcEfCFK2AEoIhC92
42,All Time Low,0.0584,0.617,0.567,0.0,0.0933,-4.188,1,0.0828,90.246,4,0.505,478008,Australia,1CnPYaKxTVb4LWOtiGOm0m
43,Most Girls,0.0416,0.755,0.57,0.0,0.0891,-7.132,1,0.0888,102.991,4,0.406,474503,Australia,2mfUa8bLs2s5N4VaqJZ4lZ
44,Call On Me - Ryan Riback Extended Remix,0.0604,0.67,0.838,0.000611,0.159,-4.031,1,0.0362,104.998,4,0.717,472665,Australia,78rIJddV4X0HkNAInEcYde
45,You Don't Know Me - Radio Edit,0.16,0.887,0.669,0.0,0.181,-6.058,0,0.144,123.967,4,0.661,469842,Australia,4WrS6vezaPwOafKJmHqMEU
46,Castle on the Hill,0.0232,0.461,0.834,1.14e-05,0.14,-4.868,1,0.0989,135.007,4,0.471,464818,Australia,6PCUP3dWmTjcTtXY02oFdT
47,Selfish (feat. Rihanna),0.0303,0.415,0.369,7.64e-06,0.383,-10.044,1,0.0741,95.746,4,0.0913,440018,Australia,2Ce5IyMlVRVvN997ZJjJJA
48,Despacito (Featuring Daddy Yankee),0.209,0.66,0.786,0.0,0.112,-4.757,1,0.17,177.833,4,0.846,432152,Australia,4aWmUDTfIPGksMNLV2rQP2
49,Sweet Creature,0.746,0.427,0.262,0.0,0.068,-8.541,1,0.0276,104.085,4,0.228,426457,Australia,5kRPPEWFJIMox5qIkQkiz5
50,Solo Dance,0.0435,0.744,0.836,0.0,0.194,-2.396,0,0.0507,114.965,4,0.36,413243,Australia,6HUnnBwYZqcED1eQztxMBN
51,Rollin (feat. Future & Khalid),0.45,0.754,0.762,6.67e-05,0.224,-4.486,0,0.0849,92.002,4,0.673,396182,Australia,3FDrI0FLKzrYQiWxPhqV2W
52,Redbone,0.172,0.745,0.356,0.00943,0.123,-10.425,1,0.0941,160.033,4,0.607,379181,Australia,3kxfsdsCpFgN412fpnW85Y
53,LOVE. FEAT. ZACARI.,0.264,0.8,0.585,0.0,0.153,-7.343,1,0.0924,126.058,4,0.779,369795,Australia,6PGoSes0D9eUDeeAafB2As
54,Bon Appétit,0.115,0.797,0.791,6e-05,0.144,-5.799,1,0.0626,106.044,4,0.516,367816,Australia,14oOKFGuXu8DqvOe1W8vao
55,Unforgettable,0.0293,0.726,0.769,0.0101,0.104,-5.043,1,0.123,97.985,4,0.733,351448,Australia,1F2HXIJrE2Xn81OzT2zZvW
56,Chameleon,0.00149,0.718,0.934,0.000131,0.324,-3.153,1,0.0379,119.989,4,0.239,344406,Australia,4rex1k9pBVFaIVKBBssZzi
57,Still Got Time (feat. PARTYNEXTDOOR),0.131,0.748,0.627,0.0,0.0852,-6.029,1,0.0639,120.963,4,0.524,307492,Australia,000xQL6tZNLJzIrtIgxqSl
58,Say You Won't Let Go,0.695,0.358,0.557,0.0,0.0902,-7.398,1,0.059,85.043,4,0.494,303012,Australia,5uCax9HTNlzGybIStD3vDh
59,Nights With You,0.401,0.763,0.671,1.16e-05,0.375,-4.029,0,0.1,120.06,4,0.602,301959,Australia,5q5gzmbBS5yQzos2BvVr1t
60,Perfect,0.163,0.599,0.448,0.0,0.106,-6.312,1,0.0232,95.05,3,0.168,299463,Australia,0tgVpDi06FyKpA1z0VMD4v
61,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",0.0631,0.735,0.451,1.3e-05,0.325,-8.374,1,0.0585,117.973,4,0.0862,295562,Australia,3NdDpSvN911VPGivFlV5d0
62,Crying in the Club,0.334,0.334,0.617,0.0,0.163,-5.834,0,0.383,85.227,4,0.603,285187,Australia,1SJtlNRJDeYHioymcvsqev
63,Paris,0.0215,0.653,0.658,1.66e-06,0.0939,-6.428,1,0.0304,99.99,4,0.219,283798,Australia,72jbDTw1piOOj770jWNeaG
64,Rockabye (feat. Sean Paul & Anne-Marie),0.406,0.72,0.763,0.0,0.18,-4.068,0,0.0523,101.965,4,0.742,280458,Australia,5knuzwU65gJK7IF5yJsuaW
65,Happier,0.536,0.522,0.385,0.0,0.135,-7.355,1,0.0288,89.792,4,0.236,274168,Australia,2RttW7RAu5nOAfq6YFvApB
66,Your Song,0.158,0.855,0.624,0.0,0.0513,-4.093,1,0.0488,117.959,4,0.962,266367,Australia,4c2W3VKsOFoIg2SFaO6DY5
67,Starboy,0.165,0.681,0.594,3.49e-06,0.134,-7.028,1,0.282,186.054,4,0.535,265196,Australia,5aAx2yezTd8zXrkmtKl66Z
68,Adore,0.193,0.592,0.438,0.0,0.0564,-10.054,1,0.0391,67.445,4,0.259,262318,Australia,1rPCgtaIF0CyKRgAwhtpbF
69,LOYALTY. FEAT. RIHANNA.,0.0265,0.658,0.535,0.0,0.2,-8.983,0,0.0573,110.684,4,0.419,261382,Australia,6SwRhMLwNqEi6alNPVG00n
70,Closer,0.414,0.748,0.524,0.0,0.111,-5.599,1,0.0338,95.01,4,0.661,258689,Australia,7BKLCZ1jbUBVqRi2FVlTVw
71,The Night We Met,0.969,0.443,0.369,0.277,0.638,-9.514,1,0.0441,174.107,3,0.0989,252433,Australia,6mORGLOz79w6VsCRLWYYuK
72,Believer,0.0482,0.77,0.787,0.0,0.108,-4.402,0,0.113,125.013,4,0.699,248442,Australia,6VRghJeP6I0w1KxkdWFfIh
73,I Feel It Coming,0.426,0.773,0.819,0.0,0.0679,-5.946,0,0.118,92.99,4,0.585,247395,Australia,5GXAXm5YOmYT0kL5jHvYBt
74,goosebumps,0.0847,0.841,0.728,0.0,0.149,-3.37,1,0.0484,130.049,4,0.43,246868,Australia,6gBFPUFcJLzWGx4lenP6h2
75,Never Be Like You,0.436,0.494,0.559,0.0,0.164,-5.445,1,0.0565,119.247,4,0.264,245924,Australia,12REd1n8PeiHHWOh066tpr
76,Swish Swish,0.0182,0.835,0.719,1.9e-05,0.127,-5.167,0,0.0559,119.946,4,0.532,242905,Australia,3VRk65lHSwqd90TAkQqhvB
77,Love$ick,0.138,0.65,0.776,0.00417,0.27,-5.059,1,0.139,88.89,4,0.772,242210,Australia,0t2myRMEMCi2SRyg5TEFLp
78,Dive,0.355,0.761,0.386,0.0,0.0953,-6.158,1,0.0399,134.943,3,0.526,236993,Australia,51ChrwmUPDJvedPQnIU8Ls
79,Bounce Back,0.106,0.78,0.575,0.0,0.129,-5.628,0,0.139,81.502,4,0.273,236072,Australia,0SGkqnVQo9KPytSri1H6cF
80,Ciao Adios,0.127,0.698,0.882,0.0,0.15,-3.078,0,0.0863,106.083,4,0.445,234644,Australia,3EfugazgSddQvzZpkof5I4
81,Starving,0.371,0.636,0.633,0.0,0.102,-4.23,1,0.126,99.721,4,0.512,233988,Australia,1qOLh0tI7trd1zdDKxYZTe
82,Quit (feat. Ariana Grande),0.103,0.365,0.413,3.13e-05,0.103,-7.369,0,0.0507,84.746,3,0.125,226138,Australia,4Q5yMlwAfAoitqg4r9oZHN
83,Touch,0.032,0.607,0.718,0.0,0.403,-4.095,1,0.0978,101.821,4,0.551,225894,Australia,5Ua3GXyHwiSfpNTMjq6m2z
84,One Dance,0.00784,0.791,0.619,0.00423,0.351,-5.886,1,0.0532,103.989,4,0.371,218587,Australia,1xznGGDReH1oQq0xzbwXa3
85,Fresh Eyes,0.562,0.822,0.544,2.4e-05,0.144,-6.797,1,0.0332,122.047,4,0.861,211622,Australia,4nMlau89VAjmV7agkl7OY3
86,Portland,0.0172,0.925,0.443,0.0,0.276,-8.216,1,0.264,136.078,4,0.35,205165,Australia,2bjwRfXMk4uRgOD9IBYl9h
87,Mask Off (feat. Kendrick Lamar) - Remix,0.0111,0.727,0.431,0.0166,0.506,-12.007,1,0.395,150.005,4,0.223,204405,Australia,6DB2KOEwHnjkgEnBt5SdeJ
88,Bad and Boujee (feat. Lil Uzi Vert),0.061,0.927,0.665,0.0,0.123,-5.313,1,0.244,127.076,4,0.175,199377,Australia,4Km5HrUvYTaSUfiSGPJeQR
89,Capsize,0.0398,0.683,0.708,0.155,0.686,-6.244,0,0.0305,92.991,4,0.355,198306,Australia,2XMTqoHHSH0lvuXrvIEdco
90,Fake Love,0.105,0.928,0.481,0.0,0.176,-9.35,0,0.287,134.007,4,0.613,194901,Australia,343YBumqHu19cGoGARUTsd
91,All Night,0.00251,0.563,0.775,0.0,0.326,-6.433,1,0.0366,144.945,4,0.458,192399,Australia,1yNyoWWWikbLhwIGWjZuDW
92,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",0.0123,0.667,0.83,0.0,0.191,-5.715,1,0.0749,113.03,4,0.701,189480,Australia,6JV2JOEocMgcZxYSZelKcc
93,Whippin (feat. Felix Snow),0.549,0.87,0.502,0.00356,0.0916,-7.497,0,0.0549,82.53,4,0.673,187225,Australia,3QWjljChcOMkRDYSzF33Qr
94,Supermarket Flowers,0.914,0.589,0.242,0.0,0.0887,-10.517,1,0.0442,89.749,4,0.257,186769,Australia,4VuS959DSpr82t3qBqCrWG
95,Look At Me!,0.259,0.763,0.726,0.0,0.0976,-6.405,1,0.282,139.059,4,0.349,186695,Australia,4ARPvK8DHLwt4oX65ZAFMw
96,What Do I Know?,0.251,0.838,0.492,0.0,0.262,-5.69,0,0.038,115.092,4,0.895,185636,Australia,2pJZ1v8HezrAoZ0Fhzby92
