,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,ROCKSTAR (feat. Roddy Ricch),0.247,0.746,0.69,0.0,0.101,-7.956,1,0.164,89.977,4,0.497,1547138,Australia,7ytR5pFWmSjzHJIeQkgog4
1,Savage Love (Laxed - Siren Beat),0.234,0.767,0.481,0.0,0.269,-8.52,0,0.0803,150.076,4,0.761,1501412,Australia,1xQ6trAsedVPCdbtDAmk0c
2,Come & Go (with Marshmello),0.0172,0.625,0.814,0.0,0.158,-5.181,1,0.0657,144.991,4,0.535,1218505,Australia,7y7w4tl4MaRC2UMEj1mPtr
3,Roses - Imanbek Remix,0.0167,0.77,0.724,0.0107,0.353,-5.484,1,0.0495,121.975,4,0.898,1185292,Australia,24Yi9hE78yPEbZ4kxyoXAI
4,Watermelon Sugar,0.122,0.548,0.816,0.0,0.335,-4.209,1,0.0465,95.39,4,0.557,1185176,Australia,6UelLqGlWMcVH1E5c4H7lY
5,Breaking Me,0.223,0.789,0.72,0.0,0.129,-5.652,0,0.218,122.031,4,0.664,1182764,Australia,3H7ihDc1dqLriiWXwsc2po
6,Blinding Lights,0.00146,0.514,0.73,9.54e-05,0.0897,-5.934,1,0.0598,171.005,4,0.334,1070311,Australia,0VjIjW4GlUZAMYd2vXMi3b
7,Life's A Mess (feat. Halsey),0.337,0.63,0.446,0.0,0.166,-8.9,1,0.0351,143.078,4,0.177,1003388,Australia,4h5N4KyWZMtpeH9vhXSXjd
8,Wishing Well,0.00336,0.65,0.613,0.0,0.267,-6.13,0,0.128,149.972,4,0.0804,928088,Australia,6o3QUC5oAE4g6WxRIFcZtb
9,Go Crazy,0.316,0.755,0.578,0.0,0.25,-8.932,0,0.145,94.148,4,0.581,880227,Australia,1IIKrJVP1C9N7iPtG6eOsK
10,Party Girl (Remix),0.533,0.752,0.375,0.0,0.175,-10.157,0,0.204,129.995,4,0.591,870644,Australia,0XkmeG97T4mtYlWRJcrxec
11,Rain On Me (with Ariana Grande),0.021,0.672,0.855,0.0,0.323,-3.764,1,0.0397,123.056,4,0.646,861658,Australia,7ju97lgwC2rKQ6wwsf9no9
12,Break My Heart,0.167,0.73,0.729,1.39e-06,0.349,-3.434,0,0.0883,113.013,4,0.467,828595,Australia,017PF4Q3l4DBUiWoXk4OWT
13,Hate The Other Side (with Marshmello & The Kid Laroi),0.291,0.701,0.65,0.0,0.112,-6.313,1,0.104,90.003,4,0.647,816296,Australia,66FgjA5ZQJJuypFG1bc8se
14,Stuck with U (with Justin Bieber),0.223,0.597,0.45,0.0,0.382,-6.658,1,0.0418,178.765,3,0.537,805689,Australia,4HBZA5flZLE435QTztThqH
15,Supalonely,0.305,0.863,0.631,3.04e-05,0.123,-4.689,1,0.0534,128.977,4,0.817,778275,Australia,4nK5YrxbMGZstTLbvj6Gxw
16,Conversations,0.176,0.747,0.622,0.0,0.151,-5.825,1,0.0838,159.93,4,0.57,768744,Australia,2fZTS0VboxRpF0FdfY7E5P
17,Righteous,0.0417,0.706,0.625,0.0,0.129,-7.426,1,0.0314,142.948,4,0.225,767752,Australia,615vw74T1NebV8pKoutm2J
18,death bed (coffee for your head),0.731,0.726,0.431,0.0,0.696,-8.765,0,0.135,144.026,4,0.348,761505,Australia,7eJMfftS33KTjuF7lTsMCx
19,The Woo (feat. 50 Cent & Roddy Ricch),0.0221,0.49,0.618,3.77e-06,0.259,-5.655,1,0.104,99.7,4,0.286,720075,Australia,1H7KnK26kc1YyellpbINEn
20,Intentions (feat. Quavo),0.3,0.806,0.546,0.0,0.102,-6.637,1,0.0575,147.986,4,0.874,713198,Australia,4umIPjkehX1r7uhmGvXiSV
21,Some Say - Felix Jaehn Remix,0.406,0.682,0.7,0.0,0.174,-5.591,1,0.0397,120.03,4,0.637,701301,Australia,7C1trmcQQ5n5RNy4l6ziCv
22,Be Kind (with Halsey),0.00776,0.63,0.633,0.0,0.0541,-7.088,1,0.0457,93.995,4,0.452,692005,Australia,3Z8FwOEN59mRMxDCtb8N0A
23,Toosie Slide,0.289,0.83,0.49,3.04e-06,0.113,-8.82,0,0.209,81.604,4,0.845,666173,Australia,466cKvZn1j45IpxDdYZqdA
24,Someone You Loved,0.751,0.501,0.405,0.0,0.105,-5.679,1,0.0319,109.891,4,0.446,646726,Australia,7qEHsqek33rTcFNT9PFqLf
25,Don't Start Now,0.0123,0.793,0.793,0.0,0.0951,-4.521,0,0.083,123.95,4,0.679,645644,Australia,3PfIrDoz19wz7qK7tYeu62
26,Secrets,0.0412,0.848,0.768,0.000785,0.195,-5.386,0,0.0373,118.961,4,0.777,638856,Australia,66W1rVTnEv86dIkFhoiElg
27,Look into My Eyes,0.122,0.789,0.545,4.62e-05,0.123,-7.14,1,0.0538,116.0,4,0.433,637608,Australia,7qF4tAE0PF6XJFEor6jQni
28,Blueberry Faygo,0.207,0.774,0.554,0.0,0.132,-7.909,1,0.0383,99.034,4,0.349,636310,Australia,22LAwLoDA5b4AaGSkg6bKW
29,GO (feat. Juice WRLD),0.185,0.544,0.744,0.0,0.336,-5.007,1,0.0889,73.699,4,0.572,626310,Australia,2t7D3y0jvYjR8IP9Bosyew
30,ily (i love you baby) (feat. Emilee),0.0686,0.674,0.774,0.00188,0.393,-7.567,0,0.0892,112.05,4,0.33,623664,Australia,62aP9fBQKYKxi7PDXwcUAS
31,Before You Go,0.604,0.459,0.575,0.0,0.0885,-4.858,1,0.0573,111.881,4,0.183,607300,Australia,2gMXnyrvIjhVBUZwvLZDMP
32,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",0.0631,0.904,0.723,0.0,0.185,-5.224,0,0.26,145.013,4,0.835,584545,Australia,2MbdDtCv5LUVjYy9RuGTgC
33,Sunday Best,0.183,0.878,0.525,0.0,0.0714,-6.832,1,0.0578,112.022,4,0.694,580829,Australia,1Cv1YLb4q0RzL6pybtaMLo
34,Dance Monkey,0.688,0.825,0.593,0.000161,0.17,-6.401,0,0.0988,98.078,4,0.54,577350,Australia,1rgnBhdG2JDFTbYkYRZAku
35,Bad Energy,0.17,0.654,0.452,0.0,0.114,-6.36,1,0.0439,138.034,4,0.532,572885,Australia,0JoWBcL61YWLXM5vW0YTHO
36,Titanic,0.168,0.568,0.545,0.0,0.112,-6.668,0,0.0447,174.144,4,0.234,571765,Australia,1QoG0Yqz1onMsdbOibZVke
37,This City,0.733,0.605,0.377,0.0,0.0808,-6.213,1,0.0443,73.877,4,0.519,566926,Australia,3H3r2nKWa3Yk5gt8xgmsEt
38,Circles,0.192,0.695,0.762,0.00244,0.0863,-3.497,1,0.0395,120.042,4,0.553,551219,Australia,21jGcNKet2qwijlDFuPiPb
39,Savage Remix (feat. Beyoncé),0.016,0.822,0.743,0.0,0.127,-4.772,0,0.28,84.459,4,0.636,547342,Australia,5v4GgrXPMghOnBBLmveLac
40,"Rover (Remix) [feat. Hooligan Hefs, Youngn Lipz and Hooks]",0.346,0.599,0.641,0.0,0.292,-6.465,0,0.269,144.117,5,0.731,545097,Australia,052Yyc2Jglj64e5CMbqdF4
41,Pump It Up,0.203,0.899,0.894,9.95e-05,0.0606,-7.255,1,0.222,129.047,4,0.654,544929,Australia,0GiwV6v3AgJfdu59tj719Y
42,Lose Somebody,0.344,0.58,0.586,0.0,0.0755,-6.883,1,0.0357,147.988,4,0.507,543908,Australia,1sgDyuLooyvEML4oHspNza
43,Blood On My Jeans,0.183,0.868,0.55,0.0,0.109,-6.417,1,0.226,117.943,4,0.464,536905,Australia,3MmCFghNjzZMn3HKqbVizn
44,Tell Me U Luv Me (with Trippie Redd),0.291,0.66,0.76,0.0,0.632,-5.726,1,0.0787,127.984,4,0.394,525106,Australia,7iIzwqG5UxPYwTYUUK4pzU
45,If the World Was Ending - feat. Julia Michaels,0.866,0.464,0.473,0.0,0.109,-10.086,1,0.129,75.801,4,0.604,514112,Australia,2kJwzbxV2ppxnQoYw4GLBZ
46,Live In Life,0.147,0.695,0.691,2.21e-06,0.152,-4.73,0,0.0351,104.015,4,0.563,505621,Australia,5zpGxLGLxQvgQzO8jYTzAU
47,Fighting Demons,0.0813,0.707,0.67,0.0,0.098,-6.328,0,0.257,163.099,4,0.235,494639,Australia,0jo6Nd4iJU0UFHqS0Xd4l4
48,Chicago Freestyle (feat. Giveon),0.629,0.735,0.449,0.0,0.113,-7.507,1,0.347,122.947,4,0.0397,480312,Australia,4wVOKKEHUJxHCFFNUWDn0B
49,Stay High,0.439,0.745,0.5,0.0,0.0943,-6.184,1,0.136,76.968,4,0.433,476897,Australia,1AnkdcHl86kEhDvhaKDuIe
50,Adore You,0.0237,0.676,0.771,7e-06,0.102,-3.675,1,0.0483,99.048,4,0.569,470528,Australia,3jjujdWJ72nww5eGnfs2E7
51,For The Night (feat. Lil Baby & DaBaby),0.114,0.823,0.586,0.0,0.193,-6.606,0,0.2,125.971,4,0.347,470450,Australia,0PvFJmanyNQMseIFrU708S
52,I'm Good?,0.311,0.901,0.761,0.0,0.065,-5.986,0,0.0704,119.984,4,0.96,454266,Australia,1EuI95kVxZYLbENy8d6AOI
53,I Want It,0.133,0.288,0.638,8.16e-05,0.14,-6.935,0,0.0779,66.424,3,0.147,440517,Australia,6RsRMf9e4KUyo3MecGffNL
54,WHATS POPPIN,0.017,0.923,0.604,0.0,0.272,-6.671,0,0.245,145.062,4,0.826,439733,Australia,1jaTQ3nqY3oAAYyCTbIvnM
55,The Box,0.104,0.896,0.586,0.0,0.79,-6.687,0,0.0559,116.971,4,0.642,438505,Australia,0nbXyq5TXYPCO7pr3N8S4I
56,Up Up And Away,0.538,0.661,0.665,0.0,0.0981,-6.356,0,0.053,75.059,4,0.486,428081,Australia,5lcIegmdblnWqT9nS9EhZj
57,Man Of The Year,0.00584,0.621,0.695,0.0,0.086,-5.124,1,0.0911,173.966,4,0.298,425080,Australia,1uA914Md6wsy9NDryyBypH
58,Standing With You,0.159,0.476,0.652,0.0,0.0967,-4.748,1,0.0353,111.917,4,0.115,424486,Australia,3NagMImAXyeYaMsXs2bjqt
59,Screw Juice,0.082,0.595,0.528,0.0,0.142,-7.371,0,0.0935,150.073,4,0.515,423365,Australia,2XSO13Gyndo7MDdtYibIxO
60,Dior,0.212,0.548,0.805,0.000389,0.408,-5.732,1,0.351,142.094,4,0.648,417441,Australia,79s5XnCN4TJKTVMSmOx8Ep
61,Memories,0.837,0.764,0.32,0.0,0.0822,-7.209,1,0.0546,91.019,4,0.575,411707,Australia,2b8fOow8UzyDFAE27YhOZM
62,Lucid Dreams,0.349,0.511,0.566,0.0,0.34,-7.23,0,0.2,83.903,4,0.218,408966,Australia,285pBltuF7vW8TeWk8hdRR
63,Can't Die,0.0222,0.652,0.671,0.0,0.107,-5.89,1,0.0756,84.008,4,0.274,408605,Australia,6DuHcOuuGWXNvF3uocsrBa
64,You should be sad,0.143,0.591,0.585,0.0,0.109,-6.35,1,0.0277,110.94,4,0.324,405849,Australia,7lidXGPXPYLNThITAOTlkK
65,Say So,0.256,0.787,0.673,3.57e-06,0.0904,-4.577,0,0.158,110.962,4,0.786,404265,Australia,3Dv1eDb0MEgF93GpLXlucZ
66,GOOBA,0.0264,0.611,0.688,0.0,0.251,-5.688,1,0.341,178.462,4,0.393,404051,Australia,4NhDYoQTYCdWHTvlbGVgwo
67,Everybody Rise,0.0335,0.702,0.676,0.0,0.102,-6.679,1,0.0526,103.057,4,0.65,398857,Australia,3eGmv9sxK60p8XIBLhBtC0
68,After Party,0.00981,0.629,0.692,0.331,0.603,-8.045,1,0.0376,162.948,4,0.453,397545,Australia,527k23H0A4Q0UJN3vGs0Da
69,Wash Us In The Blood,0.184,0.67,0.847,0.0,0.304,-4.85,1,0.409,137.22,4,0.381,397226,Australia,7mEUjhl6aTztdHCrxoTgBG
70,Rushing Back,0.357,0.574,0.612,0.0,0.158,-4.741,1,0.0781,136.046,3,0.368,395206,Australia,2zoNNEAyPK2OGDfajardlY
71,Rover (feat. DTG),0.496,0.613,0.624,0.0,0.283,-6.66,0,0.206,62.948,5,0.804,394139,Australia,4slSrbTK1sNK4I1mDYEthf
