,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Loco Contigo,DJ Snake,2095708,https://open.spotify.com/track/1fBXSMOusjaj7GjzErHmUI
2,Elle est bonne sa m?re,Vegedream,2023241,https://open.spotify.com/track/7j56bK7gq6iV7zsD6lbP4J
3,Se?orita,Shawn Mendes,1669066,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik
4,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,1665636,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
5,M?dicament,Niska,1452994,https://open.spotify.com/track/55mCsKCo4bPuYtZvHppp8z
6,Du lundi au lundi,Niska,1359098,https://open.spotify.com/track/2rJwZ2hpAm35mpqf5Ceuh9
7,Tricheur,Nekfeu,1320957,https://open.spotify.com/track/7C7GtWZmyicqjBDbAWPsCp
8,I Don't Care (with Justin Bieber),Ed Sheeran,1188913,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
9,JCVD,Jul,1161036,https://open.spotify.com/track/10iesoGb4mCYTcur1QfdO9
10,Con Calma,Daddy Yankee,1111476,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
11,Probl?mes,PLK,1096513,https://open.spotify.com/track/5Q9gwUMjyhkgrQCB3EzIEZ
12,Maman ne le sait pas (feat. Niska),Ninho,1044025,https://open.spotify.com/track/5c2HadbVTsMKjja4gohEFI
13,Pookie,Aya Nakamura,1019461,https://open.spotify.com/track/2QpUWi6VSNOt2WyH5FIeLD
14,Bitch (feat. Vald),Lefa,955726,https://open.spotify.com/track/65hdAdd1skq94ecWH4vfJI
15,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,952446,https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA
16,Piece Of Your Heart,MEDUZA,904467,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
17,Tahia,PNL,893606,https://open.spotify.com/track/0vfB1HhL36tfV8q6LLKtgo
18,La vie qu'on m?ne,Ninho,881882,https://open.spotify.com/track/0Jh6iWjna1wk5le0Ahn7No
19,RR 9.1,Koba LaD,881607,https://open.spotify.com/track/28fP6qcMGPfYOjrx8AOWFn
20,Don't Call Me Up,Mabel,873131,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
21,Balance ton quoi,Ang?le,853066,https://open.spotify.com/track/2jX5c5RFp0A9E1GDsvGxIa
22,L'odeur du charbon,Dosseh,847846,https://open.spotify.com/track/6atrzNHhWlXTolcIKAjSq2
23,Papers (feat. Ninho),Zola,843577,https://open.spotify.com/track/3vmoC735YdyvsrF0HtbmGn
24,Dans l'univers,Nekfeu,798642,https://open.spotify.com/track/2PYXOG6GdxF9sUIH2NfOAD
25,Hola Se?orita,GIMS,793040,https://open.spotify.com/track/5vLEmh5EolySKTvXsyWSOg
26,Soleil,Rom?o Elvis,788669,https://open.spotify.com/track/5SNfvgi4TUwx4Si0lFn3G2
27,Compliqu?,Dadju,787351,https://open.spotify.com/track/2On7uB8PN8JJmBNsms8unQ
28,Tel Me,Jul,781921,https://open.spotify.com/track/4ml7hnH3FtGeUDMhzVmnrj
29,Au DD,PNL,759859,https://open.spotify.com/track/5lCxlSBFyP5g4EhVypAoOu
30,All Around The World (La La La),R3HAB,745598,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp
31,Baila Baila Baila,Ozuna,740067,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG
32,Goutte d'eau,Ninho,731016,https://open.spotify.com/track/0rQbvQpjQ6QeeCAnVRzokf
33,Let Me Down Slowly,Alec Benjamin,707171,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
34,Calma - Remix,Pedro Cap?,677680,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
35,Le temps est bon,Bon Entendeur,669308,https://open.spotify.com/track/0xh5kFdNkx6h7K1z7XpDqX
36,Ma guapa,H?s Copperfield,663927,https://open.spotify.com/track/1pV9HAOC2RzQ9mtbykEkl1
37,Binks,100 Blaze,660641,https://open.spotify.com/track/1kX5NXQDQbvqhxvisCv1Ok
38,Beautiful People (feat. Khalid),Ed Sheeran,649999,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
39,bad guy,Billie Eilish,638429,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
40,Putana,Ninho,634075,https://open.spotify.com/track/5oePa8PlOTPAlRaGs2OZ3A
41,Arc-en-ciel,Booba,623431,https://open.spotify.com/track/07qHCBBSRswIsfs0waYdjC
42,Mirador,Kezah,621347,https://open.spotify.com/track/4j5Bb0saeXmiz62XIZjcHj
43,Damdamdeo,Lorenzo,599965,https://open.spotify.com/track/1vYIL16wtreegB3LmHpiav
44,Goodbyes (Feat. Young Thug),Post Malone,582945,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
45,Haut standing,SCH,580131,https://open.spotify.com/track/7iuIofLDxuD3BXmUmStKWR
46,Cheum,Nekfeu,576625,https://open.spotify.com/track/5dkSQ8ExtSaS5diqiQosOk
47,Elle pleut,Nekfeu,575617,https://open.spotify.com/track/4kqsT3yDyJr1KZ2AkM9qfD
