,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Elle est bonne sa m?re,Vegedream,2190990,https://open.spotify.com/track/7j56bK7gq6iV7zsD6lbP4J
2,Loco Contigo (with J. Balvin & Tyga),DJ Snake,2170829,https://open.spotify.com/track/1f38Gx6xQz6r4H1jGVNBJo
3,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,1815301,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
4,Se?orita,Shawn Mendes,1621729,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik
5,M?dicament,Niska,1475752,https://open.spotify.com/track/55mCsKCo4bPuYtZvHppp8z
6,Tricheur,Nekfeu,1435328,https://open.spotify.com/track/7C7GtWZmyicqjBDbAWPsCp
7,JCVD,Jul,1281677,https://open.spotify.com/track/10iesoGb4mCYTcur1QfdO9
8,I Don't Care (with Justin Bieber),Ed Sheeran,1239338,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
9,Con Calma,Daddy Yankee,1214410,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
10,Maman ne le sait pas (feat. Niska),Ninho,1123717,https://open.spotify.com/track/5c2HadbVTsMKjja4gohEFI
11,Pookie,Aya Nakamura,1073260,https://open.spotify.com/track/2QpUWi6VSNOt2WyH5FIeLD
12,Bitch (feat. Vald),Lefa,1034409,https://open.spotify.com/track/65hdAdd1skq94ecWH4vfJI
13,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,958502,https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA
14,L'odeur du charbon,Dosseh,956747,https://open.spotify.com/track/6atrzNHhWlXTolcIKAjSq2
15,RR 9.1,Koba LaD,951148,https://open.spotify.com/track/28fP6qcMGPfYOjrx8AOWFn
16,La vie qu'on m?ne,Ninho,929586,https://open.spotify.com/track/0Jh6iWjna1wk5le0Ahn7No
17,Piece Of Your Heart,MEDUZA,925722,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
