,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Ramenez la coupe ? la maison,Vegedream,1801623,https://open.spotify.com/track/1m0UFnuTktOkksvjbF9z0m
2,Air Max,Rim'K,1604275,https://open.spotify.com/track/6qk9lEM6UIxNbAuI0PpOLu
3,Train de vie,Koba LaD,1549168,https://open.spotify.com/track/6FqNHDHEsUTKqVWXBkMd9y
4,Moments durs,Koba LaD,1532822,https://open.spotify.com/track/7cHRpZZsPiRVmHC3Plx514
5,Copines,Aya Nakamura,1526853,https://open.spotify.com/track/3AZg5nZgMquXJ67KgpngKX
6,La C,Koba LaD,1510037,https://open.spotify.com/track/5PtFV78R0DRvzsTqk1S0Vt
7,Chambre 122,Koba LaD,1345410,https://open.spotify.com/track/3dmSfpPj9OdlU0Mbbs7p6m
8,Ma 6t a craqu? (feat. Ninho),Kpoint,1280123,https://open.spotify.com/track/2NUIWpL6IsYGkwfSN7basS
9,Bella,MHD,1262348,https://open.spotify.com/track/0O4XHiuVt3dBaOzSI49BtF
10,Oy?,Koba LaD,1174609,https://open.spotify.com/track/1K6idVTyVwb5DIEkCEf06y
11,Honey,Koba LaD,1174379,https://open.spotify.com/track/6cedbT0YMh9TWjYUJboOZg
12,Suge,Koba LaD,1099142,https://open.spotify.com/track/6tG5G78USqn2NTHhApWFKU
13,In My Mind,Dynoro,1086491,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
14,BB,Booba,1076701,https://open.spotify.com/track/0YCMh9HQkRpAtkj0i1sZqH
15,Seven Binks,Koba LaD,1044640,https://open.spotify.com/track/27ttKRZGALgDyoFCxzxNP0
16,Adieu bient?t,Columbine,1029345,https://open.spotify.com/track/17y8kqTbNDd9QM3j6yln4g
17,Tout,Koba LaD,1020530,https://open.spotify.com/track/2SWBWoXNgduC3MtVamamZR
18,Everyday,Koba LaD,1003280,https://open.spotify.com/track/7nm1HOvqje0k7N3mv44NJC
19,Moscow,RK,975336,https://open.spotify.com/track/6tdd3zR2Q8p1VgqvsGvtju
20,91's,PNL,947249,https://open.spotify.com/track/58st6r10Ze6QomHs0BMUA8
21,Promises (with Sam Smith),Calvin Harris,924083,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
22,Sur le drapeau,Supr?me NTM,901328,https://open.spotify.com/track/42Xesu4U4nM3CCjMk5X3kM
23,Recul,Koba LaD,879163,https://open.spotify.com/track/0nlZOebhoPbC6collvr5uG
24,Taga,Hornet La Frappe,869329,https://open.spotify.com/track/4LaetMVulXier6VgeK6LtM
25,Bae,RK,860866,https://open.spotify.com/track/5as5HurTt4u7BuFIT5j8am
26,Intro,Koba LaD,823401,https://open.spotify.com/track/2Su1k2X4kwQcf0OuonoDCg
27,W.L.G,Niska,817593,https://open.spotify.com/track/13E2wgUjmdunrlq3Vbxv8T
