,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,March? noir,SCH,1384774,https://open.spotify.com/track/4uOiz6kmw0NkJLWAS0etWx
2,Fever,Dua Lipa,1359861,https://open.spotify.com/track/3F1P0QzdXtBz0MXy7KIO5w
3,GIRL LIKE ME,Black Eyed Peas,1264230,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta
4,C?ur noir,Eva,1235152,https://open.spotify.com/track/2SYYB9pwxbYJducVc2xGWD
5,D?KITI,Bad Bunny,1222782,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
6,Bande organis?e,13 Organis?,1182729,https://open.spotify.com/track/717QGTmZdkemDaCo1vQHG0
7,Tout en Gucci,Ninho,1130704,https://open.spotify.com/track/0i5GJckWb9uCZU4jcGoBca
8,RATPI WORLD,Booba,1124523,https://open.spotify.com/track/2ZjTAieewsBC24kPGfLagc
9,Mother Fuck,Jul,1017627,https://open.spotify.com/track/0QMHp1X3B5BGN6J3HynHT1
10,"1,2,3",Amel Bent,985507,https://open.spotify.com/track/7uCLrBdy5FH6T7vcJzqRd7
11,M?dusa,Landy,967176,https://open.spotify.com/track/2hL0WVDLvlxZ60J4YyWvFW
12,Cosmos - feat. PLK,Rim'K,948453,https://open.spotify.com/track/5hM1Bta5Ej1rRyOXStRIzH
13,Save Your Tears,The Weeknd,930765,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
14,Dieu merci,Dadju,919970,https://open.spotify.com/track/1HDqaIxeJ70BTHgZWEuaeT
15,Mood (feat. iann dior),24kGoldn,913968,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
16,Coffre plein,Koba LaD,894389,https://open.spotify.com/track/70pkwEEG7nDTXBFqoGQkH0
17,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,883998,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
18,Joli b?b?,Naza,882095,https://open.spotify.com/track/1J4oMIhWDUd9cI1urhEyjl
19,Whoopty,CJ,881158,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
20,drivers license,Olivia Rodrigo,861934,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
21,LOPSA STORY,1PLIK?140,828571,https://open.spotify.com/track/5IDnEkOCdOp1F0XTAMG3Rk
22,All We Got (feat. KIDDO),Robin Schulz,819184,https://open.spotify.com/track/1FP9s72rDYty6mfoOEYKnE
23,Goosebumps - Remix,Travis Scott,813963,https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9
24,Blinding Lights,The Weeknd,799014,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
25,Cabeza,OBOY,796869,https://open.spotify.com/track/66tNDqYNR2S6Svwgm3BMi9
26,Elles ont trop jou? avec mon c?ur,Jok'air,780822,https://open.spotify.com/track/5SqR7dxbJiTSadTaVEhZ04
27,Plus Jamais (feat. Stormzy),Aya Nakamura,753742,https://open.spotify.com/track/7iZVBT6LV32t4l00p73VAw
28,What You Know Bout Love,Pop Smoke,753581,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
29,Rather Be You,Tom Gregory,734767,https://open.spotify.com/track/1My8oKezaFe1yuwowQKHuy
30,"Benzo - feat. Hamza, Leto",Rim'K,733301,https://open.spotify.com/track/79AGGL5GLjdvvLmpeBKyJX
31,"La vie du binks (feat. Hornet La Frappe, Leto, Sadek, Soprano)",DA Uzi,719099,https://open.spotify.com/track/4tJYqq9gYr0RATc1BpDkpy
32,Pilote (feat. Hamza),PLK,716099,https://open.spotify.com/track/12GV2Wr4p1hBWQCrQcVsew
33,beau-papa,Vianney,704798,https://open.spotify.com/track/5wXkbtZO1HsOQ1P75zi35p
34,9 1 1 3 (feat. SCH),Zola,701114,https://open.spotify.com/track/3WCMzZvH2zK476lasbLx0s
35,Pas bien - Extrait de la BO de ? En Passant P?cho ?,Kore,694962,https://open.spotify.com/track/4I9JCZHr8AYsabfUF3hrLT
36,Del Mar,Ozuna,685939,https://open.spotify.com/track/5cpJFiNwYyWwFLH0V6B3N8
37,Memories (feat. Kid Cudi) - 2021 Remix,David Guetta,674224,https://open.spotify.com/track/59o6ojGNGJOYiVJSzC6Lsa
38,911,Damso,670408,https://open.spotify.com/track/2chIkORxBLpPVgruGiMY8k
39,? la f?te,UZI,653328,https://open.spotify.com/track/0qARyMVNjA6q1uxxO3nofB
40,mer,Hatik,622699,https://open.spotify.com/track/5cPT2ZlYmD7OLocSFLSC81
41,JUSQU'ICI TOUT VA BIEN,GIMS,608882,https://open.spotify.com/track/5Re3VKVOVnEhUi2TF56dMz
42,Love Not War (The Tampa Beat),Jason Derulo,607854,https://open.spotify.com/track/4Lt6GXGzYsa1tgkv3nGSTm
43,KASSAV (feat. Tiakola),Gazo,605805,https://open.spotify.com/track/2eCSMPxV5U3MdqiXDELLRc
44,La vie qu'on m?ne,Ninho,601996,https://open.spotify.com/track/0Jh6iWjna1wk5le0Ahn7No
45,Courage to Change,Sia,596661,https://open.spotify.com/track/7FPJ3rncDYvcdgW11PhTMw
46,Levitating (feat. DaBaby),Dua Lipa,593267,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
47,Millions d'euros,Landy,591584,https://open.spotify.com/track/6pdgDTMMDY8HjfJ1n7T9z5
48,Lettre ? une femme,Ninho,585326,https://open.spotify.com/track/5HEtuK03ygUzqca6yfgOYZ
49,Nouveaux parrains,Sofiane,578902,https://open.spotify.com/track/4ycyOBm9iFoiNVkafhb1WW
50,Mais je t'aime,Grand Corps Malade,557478,https://open.spotify.com/track/2twcZTB1udOEzDCPpTiOju
51,Mango - Extrait de la BO de ? En Passant P?cho ?,Kore,553678,https://open.spotify.com/track/2xFfjs4zBBmwX9nsZPkcat
52,Enfants terribles,Landy,551737,https://open.spotify.com/track/3c39RLhnaw269QgsKnhFng
53,Macaroni (feat. Ninho),Leto,550764,https://open.spotify.com/track/4Z9CNGHElj2rLkB8mQdvnA
54,Et? 90,Therapie TAXI,550528,https://open.spotify.com/track/1p9dxTMtG4gZpLp7yzvT54
55,R?el (feat. Zed),Hamza,544523,https://open.spotify.com/track/2Ilo9KNm4tD3dQhAVEnhvn
56,The Business,Ti?sto,540257,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
57,Wasted Love (feat. Lagique),Ofenbach,533127,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
58,Angela,Hatik,524995,https://open.spotify.com/track/6ab3CQvDlAVttThZucwGQ1
59,C'est comment,Alrima,518933,https://open.spotify.com/track/6a34P3SCR1p3Adp3Uc3ezV
60,Tu vois comment ?,Zkr,492076,https://open.spotify.com/track/6eS66pycu91zUl7v2kuU6q
61,Grand bain,Dadju,486962,https://open.spotify.com/track/0W4MOQ2kTOm1y7ooahgQP1
62,Si on disait,M. Pokora,470708,https://open.spotify.com/track/71S0bmeVlFckwhq5R0Is2d
63,CAPO,Alonzo,469019,https://open.spotify.com/track/46hQuZkxK5mWh1fxPCXDC0
64,Dior,Pop Smoke,466239,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
65,Slide,Bosh,460714,https://open.spotify.com/track/0jUBH6aktBM2KCNnEZfBWJ
66,Zipette,Ninho,460637,https://open.spotify.com/track/1Lulg5ZiMEXy3QNwb1PB8I
67,Loin de tout,Jul,455011,https://open.spotify.com/track/2kSm0gae6PBJxFSMs48w6J
68,Coeur ab?m?,UZI,447979,https://open.spotify.com/track/4IwuZFvnWsShrRKrc9Fr5b
69,Head Shoulders Knees & Toes (feat. Norma Jean Martine),Ofenbach,447196,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
70,Dance Monkey,Tones And I,446448,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
71,La meilleure,Hatik,443173,https://open.spotify.com/track/2g63GxCZUmhsr4XoKR93F6
72,Vivre,47ter,442816,https://open.spotify.com/track/1RCBTBrZMvbtlqZeZH1nzT
73,Freeze Ra?l,Freeze corleone,439544,https://open.spotify.com/track/6DPrYPPGYK218iVIZDix3i
74,Say Say Say (Waiting 4 U) - Steff da Campo & 71 Digits Radio Mix,Hi_Tack,438060,https://open.spotify.com/track/3Ns7GYmCWy4DLI3e6yRE5d
75,My Head & My Heart,Ava Max,435908,https://open.spotify.com/track/1KixkQVDUHggZMU9dUobgm
76,Amour toxic,Dadju,434921,https://open.spotify.com/track/70APCdHsWV5BEsacwjzXmd
77,Double Bang 10,Leto,433909,https://open.spotify.com/track/7bzZyGUsE3WRBJle203iUN
78,Boston George,Lacrim,432770,https://open.spotify.com/track/0LU7THzZmFI0k5Z9Upxbto
79,Piccolo,Gato,432019,https://open.spotify.com/track/6QP2nfR8nSh71cAQAwz7Ld
80,Tout s'en va,Luv Resval,429113,https://open.spotify.com/track/6Hi6n4SB5WQ8wfrAnV75bC
81,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton,424892,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
82,Tick Tock (feat. 24kGoldn),Clean Bandit,423480,https://open.spotify.com/track/27u7t9d7ZQoyjsCROHuZJ3
83,3SEX,Indochine,422259,https://open.spotify.com/track/7cjFLy14VVVjqaZdFLVXJ5
84,Moins un,Dinos,421600,https://open.spotify.com/track/7xISE22N518t5HLsibFvEC
85,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,421326,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
86,Casanova,Were-vana,419411,https://open.spotify.com/track/5xriTc82DdSAGToWcixBKf
87,La Costa,Mister You,413691,https://open.spotify.com/track/4reODQeIoWhBgXe3nZmehp
88,HOLIDAY,Lil Nas X,413424,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
89,Prototype,Rim'K,410501,https://open.spotify.com/track/7EKW8ZfFMqoMTC2WX1mYOt
90,Hood - feat. DA Uzi,Rim'K,408031,https://open.spotify.com/track/6KLidPjA7ZrsZQKp7IbjyY
91,La passat,Jul,405936,https://open.spotify.com/track/6CBexuksSZDtCj9TWOQs3r
92,Your Love (9PM),ATB,405884,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
93,Confiance,Rim'K,398078,https://open.spotify.com/track/275KX6vp0wPMj9Ka4SCvAa
94,Bien plus fort (feat. Ya Levis),Jo? Dw?t Fil?,397609,https://open.spotify.com/track/3iMSFjiiFxnoDUpBvaW5wP
95,We're Good,Dua Lipa,395492,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh
96,Roses - Imanbek Remix,SAINt JHN,394845,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
97,ROCKSTAR (feat. Roddy Ricch),DaBaby,394457,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
98,BXL ZOO,Damso,385938,https://open.spotify.com/track/7BO3y8lmogACezwHqZ1HTB
99,Cheval blanc,Rim'K,384055,https://open.spotify.com/track/3k6B0Z0FYvgrogYUnANAZb
100,WITHOUT YOU,The Kid LAROI,383817,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
101,Nous,Julien Dor?,381348,https://open.spotify.com/track/1kYjNPTvZ8G68dYTkG3BqD
102,Cruel,OBOY,379727,https://open.spotify.com/track/7zF8R12fP9fX4b11arc1FP
103,Djomb - Bien ou quoi,Bosh,378862,https://open.spotify.com/track/0KBwGCY9RYD9t2zjeW4h48
104,Paradise (feat. Dermot Kennedy),MEDUZA,376933,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
105,Unit? (feat. Soolking & Imen Es),Unit?,375527,https://open.spotify.com/track/2q0WpLA1TjeBL9Ok9Ot1Pr
