,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Mafiosa (feat. Caroliina),Lartiste,1736191,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
2,"Va Bene - Extrait de la BOF de ""Taxi 5""",L'Alg?rino,1392745,https://open.spotify.com/track/7qibGVhkRyQ4kgYwzZu7iG
3,D?saccord?,Vald,1324054,https://open.spotify.com/track/0FYpW0zBO7cht8qGRY41Mz
4,La m?me,GIMS,1245600,https://open.spotify.com/track/7HK0UeyxUWJjc6ndRZVKFg
5,Bob Marley,Dadju,1201023,https://open.spotify.com/track/6L6yn9GeVqnlWX1npp6rAK
6,God's Plan,Drake,1195944,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
7,Djadja,Aya Nakamura,1133982,https://open.spotify.com/track/3XfnssSD9HMQ9LhVOJvXTE
8,M.I.L.S 2.0,Ninho,943481,https://open.spotify.com/track/1qRZfv2ZbAZGPnfbIV3YvD
9,Fallait pas,Marwa Loud,941757,https://open.spotify.com/track/0fACF9oFLE2IOaEyRvRTrL
10,X,Nicky Jam,927392,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
11,FRIENDS,Marshmello,898289,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
12,Hit Sale (feat. Rom?o Elvis),Therapie TAXI,864349,https://open.spotify.com/track/3yndKI4zWEyC36BQYrdKBA
13,Un Poco,Ninho,817318,https://open.spotify.com/track/3MVTefqbeNX5yHFOmnHy3X
14,Mi Gna (feat. Hayko) - Ma?tre Gims Remix,GIMS,798447,https://open.spotify.com/track/3u3kWFntWbm4YrO5384wqF
15,Fendi,Ninho,787984,https://open.spotify.com/track/7BtAkqRFQjvOYOq5k5mlCb
16,Coffrer,Ninho,732535,https://open.spotify.com/track/6PvouhcF7NDx18gVoEzs14
17,Lundi,Sofiane,718946,https://open.spotify.com/track/5RQ3ZyfOfJJ2qLKOZTmLiB
18,Like I Do,David Guetta,697847,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
19,Nevermind,Dennis Lloyd,675133,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
20,Vai et viens,Lartiste,671592,https://open.spotify.com/track/6dAx0jUY9lnXEtBiK7e2ZZ
21,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,638302,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
22,One Kiss (with Dua Lipa),Calvin Harris,637663,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
23,Nice For What,Drake,637152,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
24,Call Out My Name,The Weeknd,618473,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
25,Yeux disent,Lomepal,608760,https://open.spotify.com/track/1uaAq8pSghvpVxlrOrgdeO
26,Mad Love,Sean Paul,602317,https://open.spotify.com/track/3soOPBuMK8YMdWnV7xpEyf
27,Leave a Light On,Tom Walker,573520,https://open.spotify.com/track/6lOWoTqVnAWXchddtTH31W
28,Billet,Marwa Loud,573456,https://open.spotify.com/track/5tblb3Aojs2S91eE1lxWxP
29,All The Stars (with SZA),Kendrick Lamar,562373,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
30,Psycho (feat. Ty Dolla $ign),Post Malone,550087,https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF
31,Loup garou (feat. Sofiane),GIMS,538648,https://open.spotify.com/track/5fuSDvNupEYnbjhZh8mQAq
32,Pav?,Ninho,510440,https://open.spotify.com/track/2E0sFoOodpQIaEpglLudU6
33,The Middle,Zedd,505126,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
34,Bo?te auto,Ninho,505116,https://open.spotify.com/track/0C3KHrP7Iacgn0PTvb6VzT
35,Gotham,Booba,493710,https://open.spotify.com/track/1do4WVvFKBWnTSXfnYpHVZ
36,All Night,Big Boi,492329,https://open.spotify.com/track/2Bb3mu3lfUrcRoTi3IcvQc
37,SAD!,XXXTENTACION,479664,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
38,Flames,David Guetta,476785,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
39,Whatever It Takes,Imagine Dragons,475243,https://open.spotify.com/track/7F3uo3304R2CTvOseU3H7u
40,Mwaka Moon,Kalash,467525,https://open.spotify.com/track/1vVZLmZq8gN8pPCEBLjPvD
41,Carton rouge,Lorenzo,466795,https://open.spotify.com/track/2teiVa4Yniofma2Ffac5cL
42,Who Mad Again,Jahyanai,460079,https://open.spotify.com/track/6sZ2zjebkPsXTrxhvaRFJF
43,44 (feat. Yaro),Ninho,457395,https://open.spotify.com/track/46ZOMbOANX8TlyEamO31MJ
44,Crazy,Lost Frequencies,454605,https://open.spotify.com/track/2hqy4QmpvMeVz6zeolDeLQ
45,F?te de trop,Eddy de Pretto,450134,https://open.spotify.com/track/34NiK5XnPwHp17MGlyewXA
46,IDGAF,Dua Lipa,447355,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
47,Breathe,Feder,440867,https://open.spotify.com/track/5faMnd4SDjY9kFP4VpSPLi
48,Love Lies (with Normani),Khalid,437867,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
49,Favela,Naps,429809,https://open.spotify.com/track/1xZA0qvWfCcsNlzZXmCnJh
50,Breathe,Jax Jones,425697,https://open.spotify.com/track/6tvQzeCPwOytDlBYCIOY0n
51,Diarabi,Kaaris,423987,https://open.spotify.com/track/644Y6gowYTqtd2U2XNKzDS
52,Fais-moi un Vie,Damso,423042,https://open.spotify.com/track/4TTLq43WaxxkYZE9mq9kPY
53,I Miss You (feat. Julia Michaels),Clean Bandit,422949,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
54,All Falls Down (feat. Juliander),Alan Walker,416723,https://open.spotify.com/track/5yFSF6qQA1rcLsQRnBsZgb
55,Bavard,Ninho,409623,https://open.spotify.com/track/7xt9NYYGj7c0efD9HFUShq
56,Potentiel (feat. Orelsan),Lefa,409124,https://open.spotify.com/track/0rs6jxe3647mGSc7l18Cq8
57,Say Something (feat. Chris Stapleton),Justin Timberlake,408849,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
58,Shape of You,Ed Sheeran,407793,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
59,Recherch?,Naps,407526,https://open.spotify.com/track/4ogvY05K9yCI6RqsC4aYEn
60,Bad Boy,Marwa Loud,404097,https://open.spotify.com/track/0N90EmHdOXLnTYDoeLwsmr
61,Remind Me to Forget,Kygo,403273,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
62,Havana (feat. Young Thug),Camila Cabello,399370,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
63,Mama No Cry,Ninho,398370,https://open.spotify.com/track/4N8n4MfJELgocG0SnRP7Tw
64,Qu'est ce que t'as ?,Marwa Loud,385732,https://open.spotify.com/track/0ALYbFTZypQZLwDAPuYECq
65,Reine,Dadju,384683,https://open.spotify.com/track/2HdCh16tdPjle1rm80Y6q7
66,Bandolero,Moha La Squale,382828,https://open.spotify.com/track/3N6Z0Vw427hDGCsXu5TwLS
67,Vrais,Ninho,381699,https://open.spotify.com/track/6WfnzeciIa1Ta661GY9hue
68,Santana,Alonzo,380037,https://open.spotify.com/track/0G0WC5ghZRRH6LJNNXtK1W
69,Let You Down,NF,379416,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
70,Sal?,Niska,377122,https://open.spotify.com/track/0uBu60Wd7yzm2sFrj2hSr6
71,TieksVie,Damso,376668,https://open.spotify.com/track/0IbEikMmfMHeR4oEcMUO8O
72,La fuite - Vegedream X Dj Leska / Edit MIx,Vegedream,369084,https://open.spotify.com/track/6ariFR8E7Z4WhjS6riI1Yi
73,Un peu de r?ve (en duo avec Claudio Cap?o),Vitaa,367675,https://open.spotify.com/track/0kiNe5qx5O3CccrvsYL4Y6
74,Guerilla,Soolking,366636,https://open.spotify.com/track/3w8yBGCi5jm2rKsrsHJpdD
75,Dans la ville,Timal,365831,https://open.spotify.com/track/4pzfhAXDk1TQWnBYn4tQhk
76,For You (Fifty Shades Freed) (& Rita Ora),Liam Payne,357166,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC
77,Chacun son tour,Ninho,356895,https://open.spotify.com/track/3jUarNkmTi1ktPCzFC8tmx
78,Dragon,Vald,351871,https://open.spotify.com/track/6dotEcliwGD3yrJaUHO621
79,Medell?n,Niska,350879,https://open.spotify.com/track/1gI6FedOWXQ7aSj4FfEiGK
80,River (feat. Ed Sheeran),Eminem,350569,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
81,Tueurs,Damso,350126,https://open.spotify.com/track/3IQe7wqTyXxkqeMR8is76T
82,La pluie (feat. Stromae),Orelsan,347367,https://open.spotify.com/track/4cYFep5SECqb4EsSkF82e0
83,Walk It Talk It,Migos,345865,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
84,Dreamer,Axwell /\ Ingrosso,344243,https://open.spotify.com/track/7hvxMYq9JW5W0vFwiu1Zdr
85,Sick Boy,The Chainsmokers,343149,https://open.spotify.com/track/2JfXj2TERIkHwJpnG9f8uX
86,Him & I (with Halsey),G-Eazy,341741,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
87,Par amour,Dadju,339585,https://open.spotify.com/track/3alSzdz0U10gV2aXVigYkT
88,Look Alive (feat. Drake),BlocBoy JB,337511,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
89,I Like It,Cardi B,335899,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
90,J'souris,Djadja & Dinaz,330586,https://open.spotify.com/track/7CyCDNO5khwT0eKONyOook
91,CQFD,Damso,330488,https://open.spotify.com/track/7KJDIC7u13vHV3FSNlVD2Z
92,Tuba Life,Niska,329613,https://open.spotify.com/track/2r6C2IEw533mDs3sam5Zxx
93,Cam?l?on,GIMS,329218,https://open.spotify.com/track/1aZwu6M7UXQxaxpTLCMyhB
94,rockstar,Post Malone,326014,https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX
95,Sous contr?le,Dadju,325771,https://open.spotify.com/track/64qdods9r5p6wovmRZdyg3
96,?chame La Culpa,Luis Fonsi,324442,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
97,Arrivant,Timal,324047,https://open.spotify.com/track/5EzjwKvxGTy2oPix1AvV14
98,Toutes options (feat. Blasko),Ninho,322195,https://open.spotify.com/track/7bz2Cq5KpA0kMLJjymDF1H
99,ƒ¡. Mosa?que solitaire,Damso,321639,https://open.spotify.com/track/1E3zyoTHtJzsu5CjwIFIhY
100,Tip Toe (feat. French Montana),Jason Derulo,318923,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6
101,Maryland,Elephanz,317938,https://open.spotify.com/track/2VXhNd2IzaR9ZtndCUq7hu
102,Longue vie,Sofiane,316173,https://open.spotify.com/track/6U0p0b3ma0MgBwNc8i26xw
103,Moonlight,XXXTENTACION,310753,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
104,Bling Bling,Kaaris,305479,https://open.spotify.com/track/4s7OqcUEyLJ1RkbzBopRGt
105,ƒ¦. Macarena,Damso,305261,https://open.spotify.com/track/2UZW9WOPXdxw9YMG1bebS8
106,Calma,Marwa Loud,305194,https://open.spotify.com/track/6kNiPWkBtlizeFtfGcukaC
107,In My Blood,Shawn Mendes,302462,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
108,ƒ£. Signaler,Damso,301217,https://open.spotify.com/track/03aduXwm6cTqO9bb4XFQ2b
109,Friday,Booba,298321,https://open.spotify.com/track/1CYj9Yx8zrYvU93khXvmsA
110,Mobali,Siboy,297924,https://open.spotify.com/track/6xcXAVbDuVT1pCsa2rmDHY
111,PGP,Ninho,297584,https://open.spotify.com/track/5JsTpRqcAbpDeXv1hc3nQ1
112,Bizarre,Lorenzo,297316,https://open.spotify.com/track/6aXg1PPha0HbGxR53e9jh1
113,Never Be the Same,Camila Cabello,296470,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
114,Rose,Ninho,293581,https://open.spotify.com/track/4Ln4KAwk37peyCh2QpqYnP
115,De l'autre c?t? (feat. Nekfeu),Ninho,293347,https://open.spotify.com/track/3ldfGgw7IoLHbaqmspX3ME
116,Attache ta ceinture,Lartiste,291947,https://open.spotify.com/track/1YnILgUaNQOwqAMpbOoXIk
117,Bob,Ninho,291940,https://open.spotify.com/track/4O9zKeaMQAUB0L79ba1srr
118,Noche,Lacrim,291249,https://open.spotify.com/track/4eUxD9V0Df1prftDNBpQ9Z
119,Esskeetit,Lil Pump,284810,https://open.spotify.com/track/44KKhCyI0BGS6LvVyDqJtH
120,Violet,Ninho,282890,https://open.spotify.com/track/14qKQZtx3VDh1EjqXBVYtW
121,Madre mia (feat. Ninho),Sadek,280798,https://open.spotify.com/track/37YNulvDhyzULfhHycmhEl
122,S Line,MMZ,276520,https://open.spotify.com/track/3N5VTO6wLCfc581mDfcEBI
123,Le couz,Naps,272984,https://open.spotify.com/track/65R8LJiJuzJzKrd6zvjbaw
124,Tu le C,Lorenzo,266530,https://open.spotify.com/track/7dndJPTp6wuHXv3F8cxBhm
125,Catchu Catchu,Lartiste,265499,https://open.spotify.com/track/1Y1eE1YgbF60sHlWC89Uzd
126,Sheguey 12,Gradur,263607,https://open.spotify.com/track/1ikr1xdMpXnbQW0hu9fGl5
127,Sit Next to Me - Stereotypes Remix,Foster The People,261954,https://open.spotify.com/track/4v0CuFW0bEMBQ1gRn2mB3X
