,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,91's,PNL,3600305,https://open.spotify.com/track/58st6r10Ze6QomHs0BMUA8
2,Air Max,Rim'K,1785369,https://open.spotify.com/track/2XESFfYekQ0mRau2GXjT3E
3,W.L.G,Niska,1514646,https://open.spotify.com/track/13E2wgUjmdunrlq3Vbxv8T
4,Ramenez la coupe ? la maison,Vegedream,1277186,https://open.spotify.com/track/1m0UFnuTktOkksvjbF9z0m
5,In My Feelings,Drake,1090591,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
6,Ma 6t a craqu? (feat. Ninho),Kpoint,1089816,https://open.spotify.com/track/2NUIWpL6IsYGkwfSN7basS
7,Taga,Hornet La Frappe,1014125,https://open.spotify.com/track/4xrIWVwDYmJ5KFXinj82TG
8,Solo (feat. Demi Lovato),Clean Bandit,955560,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
9,Django,Dadju,951879,https://open.spotify.com/track/14hLSMLJ86sHRklJ62tH58
10,Compl?tement sonn?,KeBlack,931973,https://open.spotify.com/track/4bZOVCf1wiNELuCH34rFDl
11,Billets verts,Maes,926134,https://open.spotify.com/track/61SYuUg9rokbvIPxzrhxd0
12,Feu de bois,Damso,913932,https://open.spotify.com/track/4L0Iwsk1s8cbdBcEgdm8K5
13,Nevermind,Dennis Lloyd,913440,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
14,Woah,Sofiane,834424,https://open.spotify.com/track/196cSZjrDdgaJILT3cpfYl
15,Girls Like You (feat. Cardi B),Maroon 5,830860,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
16,One Kiss (with Dua Lipa),Calvin Harris,814477,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
17,Djadja,Aya Nakamura,812359,https://open.spotify.com/track/3XfnssSD9HMQ9LhVOJvXTE
18,In My Mind,Dynoro,809593,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
19,Santana,Alonzo,799466,https://open.spotify.com/track/0G0WC5ghZRRH6LJNNXtK1W
20,Habitu?,Dosseh,787734,https://open.spotify.com/track/76HlSm9QxyXxpks5HTYS0F
21,Juste pour voir,S.Pri Noir,784183,https://open.spotify.com/track/0JOJx8jx0dWZk33MsvRZrB
22,A l'Ammoniaque,PNL,780598,https://open.spotify.com/track/6aH3QgooXRmx8k8jzrSm3V
23,Rise,Jonas Blue,771480,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
24,Smog,Damso,767777,https://open.spotify.com/track/1h1wmYG39fp6ZTgwlJ3Cv3
25,Toto et Ninetta,Jul,756925,https://open.spotify.com/track/4DMSNaJcSirQN31BSf2BeZ
26,Luna,Moha La Squale,741502,https://open.spotify.com/track/55PyQALchJn43CGeN6XHAN
27,Mafiosa (feat. Caroliina),Lartiste,726508,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
28,Guerilla,Soolking,690086,https://open.spotify.com/track/6pJMDcYj8jHDGdEVWNwBMH
29,FEFE (feat. Nicki Minaj & Murda Beatz),6ix9ine,685559,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
30,Alright,Jain,680152,https://open.spotify.com/track/145QaTU2UvcUNkC04RIYkT
31,SAD!,XXXTENTACION,670207,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
32,Bad Boy,Marwa Loud,634503,https://open.spotify.com/track/0N90EmHdOXLnTYDoeLwsmr
33,I Like It,Cardi B,620525,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
34,Jackie Chan,Ti?sto,618134,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
35,Bella,MHD,615858,https://open.spotify.com/track/0SJRHDAStlsrXIXeFZZStK
36,Moonlight,XXXTENTACION,600075,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
37,La m?me,GIMS,597414,https://open.spotify.com/track/7HK0UeyxUWJjc6ndRZVKFg
38,Audio,Sia,586252,https://open.spotify.com/track/7boPPE857KEqCIHNwFkDop
39,Demain - Bigflo & Oli X Petit Biscuit,Bigflo & Oli,549642,https://open.spotify.com/track/79m95shJaTK0aSogeQQTyD
40,Tout est bon,DJ Babs,541811,https://open.spotify.com/track/11isH5A99DyVhzRHoZcIHz
41,Bep Bep,Sadek,540104,https://open.spotify.com/track/0eDU1adKo7MrIvsD3MjAHv
42,No Brainer,DJ Khaled,535516,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
43,Better Now,Post Malone,530658,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
44,Paradise (feat. Lomepal),Lefa,528398,https://open.spotify.com/track/00YUNap0MFncqzzuvwzUlS
45,FRIENDS,Marshmello,496506,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
46,Mad Love,Sean Paul,492797,https://open.spotify.com/track/4dSoDnmR9opAQ8KxUc9SbC
47,Un Poco,Ninho,488807,https://open.spotify.com/track/3MVTefqbeNX5yHFOmnHy3X
48,Flames,David Guetta,473261,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
49,24 carats,RK,461983,https://open.spotify.com/track/44r4eL5Uct0hC5vYH7Ph2N
50,M.I.L.S 2.0,Ninho,453879,https://open.spotify.com/track/1qRZfv2ZbAZGPnfbIV3YvD
51,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,446708,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
