,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Tout oublier,Ang?le,1402770,https://open.spotify.com/track/06O3hxudc6V0BOuoCFSy71
2,Madrina,Maes,1277039,https://open.spotify.com/track/4miiqu2dxOhBguQDHtqssH
3,Jon Snow,Lacrim,1210904,https://open.spotify.com/track/2pz2M2tXX8ROcV1Pesr725
4,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,1165606,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
5,Jaloux,Dadju,1129733,https://open.spotify.com/track/0QnEGWGECQUPuE3m8L6hdT
6,All I Want for Christmas Is You,Mariah Carey,1120501,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
7,1000ÅãC,Lomepal,1079205,https://open.spotify.com/track/6l7PqWKsgm4NLomOE7Veou
8,Copines,Aya Nakamura,1049335,https://open.spotify.com/track/1Bhm5HNO1cq8olDbBmokyL
9,R?ves bizarres (feat. Damso),Orelsan,1048935,https://open.spotify.com/track/7lhuM9WUqdThw72dCBRmQW
10,Sale mood,Bramsito,999900,https://open.spotify.com/track/7oxSh7uiB74lWGVIv2Qtlm
11,Trop beau,Lomepal,947078,https://open.spotify.com/track/4WB9OeauHXnGOMUK4s80gM
12,La dot,Aya Nakamura,843919,https://open.spotify.com/track/3aRgAfrt6aQW8IimLq2aVG
13,Shallow,Lady Gaga,785238,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
14,Say My Name,David Guetta,767060,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
15,Ramenez la coupe ? la maison,Vegedream,761537,https://open.spotify.com/track/1m0UFnuTktOkksvjbF9z0m
16,Air Max,Rim'K,722796,https://open.spotify.com/track/6qk9lEM6UIxNbAuI0PpOLu
17,"thank u, next",Ariana Grande,719668,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
18,Billets verts,Maes,694379,https://open.spotify.com/track/3uTNli5uz5rNOqD6qZFi8L
19,Ma che beaut?,Jul,688423,https://open.spotify.com/track/0XXooKwo0L6gxn0OxZFDXw
20,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,685285,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
21,MIA (feat. Drake),Bad Bunny,681115,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
22,Sweet but Psycho,Ava Max,662512,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
23,X-men,Lomepal,651558,https://open.spotify.com/track/6A3bL3MlU0l54kKlgpw0UT
24,Moonlight,XXXTENTACION,648729,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
25,Last Christmas,Wham!,647031,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
26,Sucette (feat. Niska),Aya Nakamura,632497,https://open.spotify.com/track/3qHs2PoiJMPvdxgyRSvqAl
27,La v?rit?,Lomepal,620482,https://open.spotify.com/track/1H0OfL0clmcI1odODWD2DS
28,Promises (with Sam Smith),Calvin Harris,605282,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
29,In My Mind,Dynoro,594421,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
30,Djadja,Aya Nakamura,592142,https://open.spotify.com/track/7sKDftgGirHWTVFMtJoDoh
31,Ma 6t a craqu? (feat. Ninho),Kpoint,590098,https://open.spotify.com/track/2NUIWpL6IsYGkwfSN7basS
32,Bella,MHD,588740,https://open.spotify.com/track/0O4XHiuVt3dBaOzSI49BtF
33,? nos souvenirs,Trois Caf?s Gourmands,583900,https://open.spotify.com/track/4h3SqMd5F16XJVdGp5fsZG
