,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,A l'Ammoniaque,PNL,1836512,https://open.spotify.com/track/6aH3QgooXRmx8k8jzrSm3V
2,Smog,Damso,1418681,https://open.spotify.com/track/1h1wmYG39fp6ZTgwlJ3Cv3
3,SAD!,XXXTENTACION,1288286,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
4,Habitu?,Dosseh,1251638,https://open.spotify.com/track/5N2IdMvsijo5D0Jl3iz6yu
5,One Kiss (with Dua Lipa),Calvin Harris,1141335,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
6,Feu de bois,Damso,1134021,https://open.spotify.com/track/4L0Iwsk1s8cbdBcEgdm8K5
7,Santana,Alonzo,1128748,https://open.spotify.com/track/0G0WC5ghZRRH6LJNNXtK1W
8,Djadja,Aya Nakamura,1085662,https://open.spotify.com/track/3XfnssSD9HMQ9LhVOJvXTE
9,DonÅft Matter To Me,Drake,1055296,https://open.spotify.com/track/36ONiya0OANYknz0GgJmwB
10,Mafiosa (feat. Caroliina),Lartiste,1037607,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
11,God's Plan,Drake,964640,https://open.spotify.com/track/2VWbHHhWnMzKWPUs4IEEW9
12,X,Nicky Jam,952915,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
13,Moonlight,XXXTENTACION,940165,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
14,Nevermind,Dennis Lloyd,895104,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
15,Solo (feat. Demi Lovato),Clean Bandit,837321,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
16,Toto et Ninetta,Jul,830649,https://open.spotify.com/track/4DMSNaJcSirQN31BSf2BeZ
17,Bwo,Jul,810354,https://open.spotify.com/track/4De1ry2yC79qVUR2So9to8
18,Un Poco,Ninho,800550,https://open.spotify.com/track/3MVTefqbeNX5yHFOmnHy3X
19,"Va Bene - Extrait de la BOF de ""Taxi 5""",L'Alg?rino,783272,https://open.spotify.com/track/3jMimE9wZwPxVDiUgzFeDm
20,Nonstop,Drake,777189,https://open.spotify.com/track/2Vx8E3K5icPZR7OCklWBXX
21,La m?me,GIMS,770745,https://open.spotify.com/track/7HK0UeyxUWJjc6ndRZVKFg
22,Ips?it? - Bonus Track,Damso,756608,https://open.spotify.com/track/1bWACDppxjESmjkXMl6cnI
23,I Like It,Cardi B,746637,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
24,Compl?tement sonn?,KeBlack,741106,https://open.spotify.com/track/4bZOVCf1wiNELuCH34rFDl
25,Flames,David Guetta,719209,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
26,Inspi d'ailleurs,Jul,693330,https://open.spotify.com/track/4217wwRGc94jTdBATJGZYf
27,Hit Sale (feat. Rom?o Elvis),Therapie TAXI,659248,https://open.spotify.com/track/3yndKI4zWEyC36BQYrdKBA
28,Silence,Damso,650695,https://open.spotify.com/track/3cYf24Pf7oqX9XOHHrWy38
29,FRIENDS,Marshmello,646549,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
30,Coup de genoux,Jul,641628,https://open.spotify.com/track/6csqzTT1S4WMbqUuIoBMKg
31,60 ann?es,Damso,639649,https://open.spotify.com/track/3mqq0Z92V15UZX4veTK1C3
