,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,POPOPOP,Gambi,2521917,https://open.spotify.com/track/18HNGxDOcshRU2Hdu8tMOM
2,Dance Monkey,Tones And I,2280394,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
3,Woin Woin,Larry,1737843,https://open.spotify.com/track/5Oh8sPyFYM4gAR3KmmDH7I
4,H? OH,Gambi,1655506,https://open.spotify.com/track/1bWafkUCOp6luXRs1cm3w9
5,Ma vie,Dadju,1550163,https://open.spotify.com/track/5HQw9ij3dkr7ZJYUYe82ho
6,Oui ou non,Ang?le,1418942,https://open.spotify.com/track/7rBP4bLjMLNkix1nGHjheP
7,Compliqu?,Dadju,1389781,https://open.spotify.com/track/5eFzibilHIMCdcQgtkHw1F
8,Loin de moi,Naza,1313041,https://open.spotify.com/track/30kxl4FnaEFS2qZkec3Zak
9,TPB,Dadju,1230336,https://open.spotify.com/track/5DWpO5TxxPNQoppN9ub4HU
10,Street,Maes,1204978,https://open.spotify.com/track/0MtMUDO6tzHq1ux9rwSJhl
11,Un peu de haine,PLK,1169382,https://open.spotify.com/track/5yYfCoMrhcuxMP9CAmA2rU
12,Paire d'As,Dadju,1156367,https://open.spotify.com/track/0Axi4MpnGvPxf5D2usLfQF
13,C?te Ouest,47ter,1144624,https://open.spotify.com/track/4ZuuPLV4qYiznagLAFPHcW
14,B?timent,Niska,1123623,https://open.spotify.com/track/7FF6HRsQlc0CtfAbLmrEGX
15,Memories,Maroon 5,1089458,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
16,40%,Aya Nakamura,1077063,https://open.spotify.com/track/47LFcy7prvEY5D08d26zOo
17,R.A.C.,SCH,1056854,https://open.spotify.com/track/43cFzipNtxh29fIfldqrVP
18,Marie,Koba LaD,999416,https://open.spotify.com/track/4NcZKLjdfTJLpaCOspAjQn
19,Ma belle,Moha La Squale,959142,https://open.spotify.com/track/3Aq1SJ1hWlfazx8IIC6u1D
20,Un million par mois,Djadja & Dinaz,932213,https://open.spotify.com/track/5JVf4pCn50ePuE6ZoF5oEg
21,La vie qu'on m?ne,Ninho,905024,https://open.spotify.com/track/0Jh6iWjna1wk5le0Ahn7No
22,Trampoline (with ZAYN),SHAED,894864,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k
23,Ride It,Regard,876894,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
24,Baian?,Bakermat,876457,https://open.spotify.com/track/430efk5Jc5wGay4EWP4snS
25,Je ne t'aime plus,Dadju,859630,https://open.spotify.com/track/3HH0IhsjdfMiQyWe1u2Mc2
