,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Djomb - Bien ou quoi,Bosh,2869453,https://open.spotify.com/track/0KBwGCY9RYD9t2zjeW4h48
2,Grand bain,Dadju,2541418,https://open.spotify.com/track/1fyVvRQsa095P7QK5Um7xH
3,Angela,Hatik,2380731,https://open.spotify.com/track/6ab3CQvDlAVttThZucwGQ1
4,ROCKSTAR (feat. Roddy Ricch),DaBaby,1771298,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
5,MACINTOSH,Gambi,1743410,https://open.spotify.com/track/70yiVJoOUU6cNbdsgL6ADT
6,Anissa,Wejdene,1698693,https://open.spotify.com/track/62Pp6exz0ywSlBqvNqiY6Z
7,Tourner la t?te,Hornet La Frappe,1510498,https://open.spotify.com/track/1NfhS4IBo7m6npwPNMkZbJ
8,Goulag,Kaaris,1467859,https://open.spotify.com/track/1UvYiDcJVolpUAQWpwrxNw
9,MAMACITA,Black Eyed Peas,1382662,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
10,PUFF PUFF PUFF,Gambi,1344144,https://open.spotify.com/track/5NhOdJFms3DKXuitc9rSoL
11,Savage Love (Laxed - Siren Beat),Jawsh 685,1333955,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
12,JAUN?,Booba,1275882,https://open.spotify.com/track/4fW3EMRzAfj8aNMsF3zMwt
13,C'est mort,PLK,1270370,https://open.spotify.com/track/3n0ogc9hNaJRRJ4QglaVSp
14,Blinding Lights,The Weeknd,1241133,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
15,Mele?im,Soolking,1184201,https://open.spotify.com/track/0BD9boQC7jUTWkAoib4Z0d
16,Roses - Imanbek Remix,SAINt JHN,1181882,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
17,Breaking Me,Topic,1169355,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
18,PRBM,Djadja & Dinaz,1152772,https://open.spotify.com/track/4vmzHYwTA1yTEKFBZKxaNV
19,10K,Bol?mvn,1128654,https://open.spotify.com/track/07pzk5h8p2qRowPZb3YBKC
20,Italia,Jul,1098653,https://open.spotify.com/track/11Mq1tJwmFOig3BXxjqcQr
21,Tusa,KAROL G,1084792,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
22,Lettre ? une femme,Ninho,1083742,https://open.spotify.com/track/5HEtuK03ygUzqca6yfgOYZ
23,Aucune limite,Landy,1052137,https://open.spotify.com/track/5wEg5O6wWFQGB60NmLeOlv
24,6.3,Naps,1051059,https://open.spotify.com/track/3lTL4LdFKVF51lseI2nk5D
25,Head Shoulders Knees & Toes (feat. Norma Jean Martine),Ofenbach,1023395,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
26,Skechers,DripReport,1019730,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
27,Euros,RK,964271,https://open.spotify.com/track/0PGDjNcjDLalPSMtgvSvT7
28,My Salsa,Franglish,951125,https://open.spotify.com/track/7IJIj326qJJA6oi6EpFCBD
29,Choupetta,HMZ,930430,https://open.spotify.com/track/5eSRxEiIwvevGSGyRkbEgP
30,Dybala,Maes,911555,https://open.spotify.com/track/4Nfak8iMF4kQfQ6Pa8Z79m
31,Blanche,Maes,907579,https://open.spotify.com/track/5GyyPRvEwdI4wJSUbzxHQv
32,Mais je t'aime,Grand Corps Malade,886277,https://open.spotify.com/track/4dtG1p71E6VPt9BmVYWcY5
33,La meilleure,Hatik,870170,https://open.spotify.com/track/2g63GxCZUmhsr4XoKR93F6
34,Toosie Slide,Drake,859739,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
35,Sousou,Jul,834193,https://open.spotify.com/track/4zfih9sHVVJMb0f7LRoAz8
36,Criminel (feat. Niska),Bramsito,830777,https://open.spotify.com/track/3AWs5kIyjFDVsAtofkFU7L
37,ON S'TAILLE,Gambi,800319,https://open.spotify.com/track/7LPJ5wxFOl7TrC92nsaxNq
38,Distant,Maes,796539,https://open.spotify.com/track/1Sb7QJRawbARgpMqyYNMkT
39,Watermelon Sugar,Harry Styles,791644,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
40,Train de vie (feat. PLK),Leto,791227,https://open.spotify.com/track/2VXeQ7moo4zfT6EFO3Cwse
41,ily (i love you baby) (feat. Emilee),Surf Mesa,780125,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
42,Smile (feat. SCH),Lefa,772407,https://open.spotify.com/track/6OQdNlyLiYMmAJ9ZEdUmal
43,POPOPOP,Gambi,766739,https://open.spotify.com/track/5f0TOjFP3c96TFHzKnx5ri
44,Bandit Chef,Niska,765576,https://open.spotify.com/track/0UebZnJi6DMrj34wgXoVkF
45,death bed (coffee for your head),Powfu,763554,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
46,Dance Monkey,Tones And I,750253,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
47,Zipette,Ninho,735432,https://open.spotify.com/track/1Lulg5ZiMEXy3QNwb1PB8I
48,Dolce Vita,Booba,722368,https://open.spotify.com/track/0oHUBAmUVHjbMDNx0vNPi4
49,In Your Eyes,The Weeknd,716533,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
50,J'DEVIENS FOU,Gambi,716333,https://open.spotify.com/track/5FHtoZX9jgFqoOjUp7eYPn
51,Crois-moi (feat. Ninho),DA Uzi,715293,https://open.spotify.com/track/69I4Eynuxdj6LEmpvG56u6
52,Bro Bro,Zola,710122,https://open.spotify.com/track/4mtY2gjqFFWTMnzaQPvERm
53,Folie,Jul,707051,https://open.spotify.com/track/3zbZNJ1yewL5HqjvIEjjUD
54,Cooler Than Me,Lucky Luke,685666,https://open.spotify.com/track/525GY0mXYnxajolwgS8Eaz
55,La vie qu'on m?ne,Ninho,675841,https://open.spotify.com/track/0Jh6iWjna1wk5le0Ahn7No
56,Ne reviens pas,Gradur,669627,https://open.spotify.com/track/4TnFANpjVwVKWzkxNzIyFH
57,93% [Tijuana],GLK,663235,https://open.spotify.com/track/6as0Q9RFNCufcus0mzHoDs
58,Kings & Queens,Ava Max,661528,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
59,Some Say - Felix Jaehn Remix,Nea,653513,https://open.spotify.com/track/7C1trmcQQ5n5RNy4l6ziCv
60,MD (feat. Niska),4Keus,648627,https://open.spotify.com/track/7HnZCmNXgva6N3kZiK0NTn
61,So Maness,Soso Maness,645550,https://open.spotify.com/track/5kQ5tKaEs3RHlaLqwjagly
62,N'y pense plus,Tayc,635346,https://open.spotify.com/track/0RUavidTwACAYUoNhAxNNp
63,Pirate,Ninho,624437,https://open.spotify.com/track/04DQPJA3FWKdIvDaMsnMdv
64,Mecs de cit?s,Sifax,622505,https://open.spotify.com/track/3nZZkx4lkchcn5eh8DYQD8
65,Moula max,L'Alg?rino,614824,https://open.spotify.com/track/3mav2YV1pRZVCJZIIUo3rD
66,SOS,RK,595766,https://open.spotify.com/track/3BQqBBpSpb2XD25bfWvBff
67,Bobo au c?ur,Dadju,576269,https://open.spotify.com/track/4ZJURpomulGIURxYSvO1Xd
68,Say So,Doja Cat,567080,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
69,? la f?te,UZI,566377,https://open.spotify.com/track/0qARyMVNjA6q1uxxO3nofB
70,H? OH,Gambi,563972,https://open.spotify.com/track/3gyoM1fCFd3EA9v2XzdnUK
