,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Mona Lisa,Booba,2601903,https://open.spotify.com/track/5LYRIyhmlrDAQsYdHEvP0f
2,Le temps,Tayc,2239967,https://open.spotify.com/track/360oH1CqXe9XXzbbi6hvyr
3,Mon poto - Extrait de la BO de ? En Passant P?cho ?,Kore,1896873,https://open.spotify.com/track/1SelxYHPb04GjUy0oYV1Jw
4,GIRL LIKE ME,Black Eyed Peas,1275257,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta
5,Loup noir,SCH,1216787,https://open.spotify.com/track/2m7Bcs4ZJcwhZB9l75sem5
6,Ch?teau noir,Kaaris,1190806,https://open.spotify.com/track/7CAZp2oaUNJ47vtAZDfKn6
7,Fever,Dua Lipa,1184529,https://open.spotify.com/track/3F1P0QzdXtBz0MXy7KIO5w
8,La kiffance,Naps,1144823,https://open.spotify.com/track/4CWcaGtaOyAqBDKIeZMUe0
9,D?KITI,Bad Bunny,1136704,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
10,VVV,Booba,1122706,https://open.spotify.com/track/0Q1ZthgaRH9sLIHHDrzX4X
11,GP,Booba,1101768,https://open.spotify.com/track/1COYNecOxmnapvty8PVR4s
12,"1,2,3",Amel Bent,1078890,https://open.spotify.com/track/7uCLrBdy5FH6T7vcJzqRd7
13,Save Your Tears,The Weeknd,1057457,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
14,Bande organis?e,13 Organis?,1045716,https://open.spotify.com/track/717QGTmZdkemDaCo1vQHG0
15,Goosebumps - Remix,Travis Scott,1021563,https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9
16,Ultra,Booba,1010758,https://open.spotify.com/track/0jKtpN3rsW1831n2w6OfH9
17,March? noir,SCH,1008501,https://open.spotify.com/track/4uOiz6kmw0NkJLWAS0etWx
18,Tout en Gucci,Ninho,1000101,https://open.spotify.com/track/0i5GJckWb9uCZU4jcGoBca
19,KASSAV (feat. Tiakola),Gazo,992991,https://open.spotify.com/track/25PVU9aowaP69bSYRBe3sj
20,C?ur noir,Eva,987055,https://open.spotify.com/track/0Z8DRG0HgZJ1bIhCQqyzPo
21,Casanova,Were-vana,953810,https://open.spotify.com/track/5xriTc82DdSAGToWcixBKf
