,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Ne reviens pas,Gradur,3440834,https://open.spotify.com/track/4TnFANpjVwVKWzkxNzIyFH
2,Moulaga,Heuss L'enfoir?,2626422,https://open.spotify.com/track/5BfCoUcWNXcpyJfjXRIeyC
3,Dance Monkey,Tones And I,2021112,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
4,Blinding Lights,The Weeknd,1823360,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
5,MD (feat. Niska),4Keus,1492321,https://open.spotify.com/track/7HnZCmNXgva6N3kZiK0NTn
6,Distant,Maes,1470573,https://open.spotify.com/track/2iuNKcIOuHb9VIplN7NDoa
7,POPOPOP,Gambi,1381940,https://open.spotify.com/track/18HNGxDOcshRU2Hdu8tMOM
8,40%,Aya Nakamura,1338342,https://open.spotify.com/track/47LFcy7prvEY5D08d26zOo
9,Loin de moi,Naza,1201367,https://open.spotify.com/track/30kxl4FnaEFS2qZkec3Zak
10,ROXANNE,Arizona Zervas,1190552,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
11,Oui ou non,Ang?le,1175004,https://open.spotify.com/track/7rBP4bLjMLNkix1nGHjheP
12,Woin Woin,Larry,1098806,https://open.spotify.com/track/5Oh8sPyFYM4gAR3KmmDH7I
13,C?te Ouest,47ter,1093774,https://open.spotify.com/track/4ZuuPLV4qYiznagLAFPHcW
14,God Bless (feat. Damso),Hamza,1084148,https://open.spotify.com/track/2oT2g4vkjRaFOcUtdOf9eg
15,RITMO (Bad Boys For Life),Black Eyed Peas,1058857,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
16,Memories,Maroon 5,1036156,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
17,Jamais,Mister V,1031240,https://open.spotify.com/track/2MCAs3ttHSuDm1RHL0rqTF
18,93% [Tijuana],GLK,1014549,https://open.spotify.com/track/45mzuuUWaRRLwIDifDferf
19,Ride It,Regard,986032,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
20,La vie qu'on m?ne,Ninho,942275,https://open.spotify.com/track/0Jh6iWjna1wk5le0Ahn7No
21,H? OH,Gambi,933875,https://open.spotify.com/track/1bWafkUCOp6luXRs1cm3w9
22,Falling,Trevor Daniel,894626,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
23,Que Calor (with J Balvin & El Alfa),Major Lazer,848352,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3
24,Baian?,Bakermat,838953,https://open.spotify.com/track/430efk5Jc5wGay4EWP4snS
25,B?timent,Niska,832465,https://open.spotify.com/track/7FF6HRsQlc0CtfAbLmrEGX
