,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Lettre ? une femme,Ninho,3180774,https://open.spotify.com/track/5HEtuK03ygUzqca6yfgOYZ
2,Blinding Lights,The Weeknd,2111806,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
3,6.3,Naps,1684971,https://open.spotify.com/track/6bzxAa3VCiIGzhjsxbHo5q
4,The Box,Roddy Ricch,1541336,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
5,Ne reviens pas,Gradur,1496759,https://open.spotify.com/track/4TnFANpjVwVKWzkxNzIyFH
6,Mele?im,Soolking,1395988,https://open.spotify.com/track/0BD9boQC7jUTWkAoib4Z0d
7,Zipette,Ninho,1327313,https://open.spotify.com/track/1Lulg5ZiMEXy3QNwb1PB8I
8,Promo (feat. Damso),Ninho,1286714,https://open.spotify.com/track/1l3WcVBNpaXBIWGYefPV9b
9,MD (feat. Niska),4Keus,1233226,https://open.spotify.com/track/7HnZCmNXgva6N3kZiK0NTn
10,Tusa,KAROL G,1139964,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
11,Distant,Maes,1130916,https://open.spotify.com/track/1Sb7QJRawbARgpMqyYNMkT
12,Dance Monkey,Tones And I,1102132,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
13,Blanche,Maes,1101632,https://open.spotify.com/track/5GyyPRvEwdI4wJSUbzxHQv
14,Moulaga,Heuss L'enfoir?,1080084,https://open.spotify.com/track/5BfCoUcWNXcpyJfjXRIeyC
15,93% [Tijuana],GLK,976178,https://open.spotify.com/track/45mzuuUWaRRLwIDifDferf
16,Don't Start Now,Dua Lipa,947308,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
17,Roses - Imanbek Remix,SAINt JHN,936507,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
18,Dans l'espace (feat. Heuss l'Enfoir?),Gambi,903858,https://open.spotify.com/track/2KAkkba3PaYFegfmYpUITv
19,40%,Aya Nakamura,902455,https://open.spotify.com/track/47LFcy7prvEY5D08d26zOo
20,La puerta,Ninho,895325,https://open.spotify.com/track/6hSrPj9ikfFsxE04iVYvCa
21,Dybala,Maes,889041,https://open.spotify.com/track/4Nfak8iMF4kQfQ6Pa8Z79m
22,ROXANNE,Arizona Zervas,881187,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
23,death bed (coffee for your head),Powfu,872113,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
24,Every day (feat. Griff),Ninho,864464,https://open.spotify.com/track/1AItNk9SzkLHmjWrEz4XvW
25,M.I.L.S 3,Ninho,856122,https://open.spotify.com/track/3CdDFnkFxwd6mPZtTR9JzN
26,Falling,Trevor Daniel,854227,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
27,Ride It,Regard,792682,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
28,Filon,Ninho,787229,https://open.spotify.com/track/0AvrSFPS8mN8OjUNCwemwa
29,Centre commercial (feat. Heuss L'enfoir?),Ninho,777729,https://open.spotify.com/track/4qDRw32NwvsGhQ4a9evbMm
30,La vie qu'on m?ne,Ninho,775255,https://open.spotify.com/track/0Jh6iWjna1wk5le0Ahn7No
31,Sunday Best,Surfaces,761765,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
32,Say So,Doja Cat,757046,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
33,Gros vendeurs,Ninho,755380,https://open.spotify.com/track/14dBJOQG3mNCZK4m7i684L
34,Some Say,Nea,744115,https://open.spotify.com/track/4poybupy26pTWPr9zY1i7h
35,C'?tait le rap,Ninho,731902,https://open.spotify.com/track/07JoaFTGT3QGuPn5EuusCZ
36,Calumet,Hornet La Frappe,731460,https://open.spotify.com/track/4hCHnvepjWmpP2kgYuEC7d
37,Avant toi,Vitaa,725509,https://open.spotify.com/track/4iNPp0BZ4lBu7bipdWLcWk
38,Never Seen the Rain,Tones And I,724723,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
39,Baian?,Bakermat,718102,https://open.spotify.com/track/430efk5Jc5wGay4EWP4snS
40,So Maness,Soso Maness,702366,https://open.spotify.com/track/7dwmTVQ6zSxowYtw2tFKww
41,Le jeu (feat. Yaro),Ninho,701651,https://open.spotify.com/track/1malvU2QXTWKhVbQaCsCnE
42,La Kichta,Soolking,692793,https://open.spotify.com/track/0Iyt1ZnlZibH8QdEKrGMTR
43,En chien,Ninho,687673,https://open.spotify.com/track/4vWalWi55l3pa9zh4X7NBx
44,In Your Eyes,The Weeknd,684329,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
45,Valise,Rim'K,677090,https://open.spotify.com/track/4WNRbKU0oMQUvnGRXKWKoY
46,RITMO (Bad Boys For Life),Black Eyed Peas,672769,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
47,POPOPOP,Gambi,661480,https://open.spotify.com/track/18HNGxDOcshRU2Hdu8tMOM
48,Street,Maes,660566,https://open.spotify.com/track/7x3kHHEczVkeuuFkUKjUv7
49,Woin Woin (feat. RK),Larry,656383,https://open.spotify.com/track/0vetigm1cKD8YvB37KCSHu
50,?a fait des ann?es,Soolking,649240,https://open.spotify.com/track/0QPlafvsnmTJBvGNek2cI8
51,Intro,Ninho,645642,https://open.spotify.com/track/61IbolPycynqLBQgK2qkLJ
52,Mauvais Djo,Ninho,639602,https://open.spotify.com/track/2yTH2kLPOR2Hin61Qcdovr
53,Jamais,Mister V,638081,https://open.spotify.com/track/4jB8td98pbRVvTqtQ7I3MI
54,Tu sais qu'on est gang (feat. H?s Copperfield),Ninho,633457,https://open.spotify.com/track/2c5fZV0p0gtq136T40QhcV
55,1?re fois,Imen Es,632372,https://open.spotify.com/track/1PA1LTNLAJrbJPWPxEFQvD
56,Enfant compliqu?,Larry,601129,https://open.spotify.com/track/2WDPXXLSTnfKzHLVpyUFp5
57,Oui ou non,Ang?le,593517,https://open.spotify.com/track/7rBP4bLjMLNkix1nGHjheP
58,C?te Ouest,47ter,593508,https://open.spotify.com/track/4ZuuPLV4qYiznagLAFPHcW
59,Memories,Maroon 5,576707,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
60,Que Calor (with J Balvin & El Alfa),Major Lazer,567786,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3
61,After Hours,The Weeknd,564625,https://open.spotify.com/track/2p8IUWQDrpjuFltbdgLOag
62,Pirate,Ninho,563418,https://open.spotify.com/track/04DQPJA3FWKdIvDaMsnMdv
63,L'adresse,47ter,562155,https://open.spotify.com/track/2imn6s1bQUKShiC7Ab2Lp5
64,Infinity - Dubdogz & Bhaskar Edit,Dubdogz,560023,https://open.spotify.com/track/4ekDggjElGJX9kNSOtnbVf
65,Ailleurs (feat. Maes),Timal,541643,https://open.spotify.com/track/5rTFwZ5ECdJTcMtm0O8mYS
66,everything i wanted,Billie Eilish,539739,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
67,Hardest To Love,The Weeknd,518875,https://open.spotify.com/track/6kWxIqQDsKFYCJGbU4AjCX
68,Carr? VIP,Naps,515811,https://open.spotify.com/track/7mLfWNnbPJw5qAdukn4DX4
69,Loin de moi,Naza,514138,https://open.spotify.com/track/30kxl4FnaEFS2qZkec3Zak
70,Gang,Mister V,512689,https://open.spotify.com/track/10luKmtlbA2PO8tH3kurlJ
71,Mill?simes,Ninho,510802,https://open.spotify.com/track/6KDPQbwhILq3KKmDPrsZYL
72,Trampoline (with ZAYN),SHAED,509515,https://open.spotify.com/track/2ez6qvOTHKeI3ss80NGqnI
73,CAVALIERO,Booba,504668,https://open.spotify.com/track/6hluRlFf8XucT5KaELb7SF
74,Alone Again,The Weeknd,502939,https://open.spotify.com/track/6b5P51m8xx2XA6U7sdNZ5E
75,"Alone, Pt. II",Alan Walker,495143,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
76,Week-end (feat. Leto),Timal,490888,https://open.spotify.com/track/793CoRrbz4REtL14m4SbgF
77,Chihuahua,Soolking,490498,https://open.spotify.com/track/21P2rcVLC0qrIZ1H1ZQYOE
78,Scared To Live,The Weeknd,489000,https://open.spotify.com/track/4BGZF4oLbTL0pWm7C18pbv
79,bad guy,Billie Eilish,485743,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
80,Physical,Dua Lipa,485641,https://open.spotify.com/track/5px6upUHM3fhOP621Edp4V
81,B?timent,Niska,485440,https://open.spotify.com/track/7FF6HRsQlc0CtfAbLmrEGX
82,Bali,Ninho,482252,https://open.spotify.com/track/7iEz8A6A5cHcFU8qLKlQjh
83,Too Late,The Weeknd,468764,https://open.spotify.com/track/2K9Ovn1o2bTGqbsABGC6m3
84,Maman ne le sait pas (feat. Niska),Ninho,462509,https://open.spotify.com/track/5c2HadbVTsMKjja4gohEFI
85,CNLZ,Soolking,461988,https://open.spotify.com/track/4n0GuLiZWsFR090ICuK133
86,God Bless (feat. Damso),Hamza,460568,https://open.spotify.com/track/2oT2g4vkjRaFOcUtdOf9eg
87,Mec de cit?,Yaro,458119,https://open.spotify.com/track/0ZgS1ThlLDBfoSLwLc8AfO
88,H? OH,Gambi,451173,https://open.spotify.com/track/1bWafkUCOp6luXRs1cm3w9
89,Save Your Tears,The Weeknd,450096,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
90,Moral of the Story,Ashe,444586,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
91,Gasolina (feat. Gambi),Hamza,444502,https://open.spotify.com/track/1Wfe6IKCZDWqKSXNmn2tvt
92,Heartless,The Weeknd,443726,https://open.spotify.com/track/6bnF93Rx87YqUBLSgjiMU8
93,Flames (with ZAYN),R3HAB,439161,https://open.spotify.com/track/2zJms5D9VSUYjc9y3VJR3q
94,Silicon?,Niska,437751,https://open.spotify.com/track/4pmQt0EAXwy2SyXOJJ2bPU
95,Imparfait,Maes,433918,https://open.spotify.com/track/2oA44GF1ypyWTH18HGLXIS
96,Ma belle,Moha La Squale,433757,https://open.spotify.com/track/3Aq1SJ1hWlfazx8IIC6u1D
97,JCVD,Jul,433529,https://open.spotify.com/track/10iesoGb4mCYTcur1QfdO9
98,Un peu de haine,PLK,433296,https://open.spotify.com/track/5yYfCoMrhcuxMP9CAmA2rU
99,Prison pour mineurs,Hatik,426687,https://open.spotify.com/track/4VW2dYyax9XGl5qPwAtRSf
100,Maryline,Soolking,423946,https://open.spotify.com/track/5ABgHMFBW11e4EtdXObQro
101,Au DD,PNL,421006,https://open.spotify.com/track/5lCxlSBFyP5g4EhVypAoOu
102,Sousou,Jul,418397,https://open.spotify.com/track/3dyoo6UNb2VlMTISBqrDb1
103,Supalonely,BENEE,406377,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
104,Castles,Freya Ridings,404032,https://open.spotify.com/track/5tZWtGT65sMrDVPB5H444n
105,Before You Go,Lewis Capaldi,399736,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
106,Good as Hell (feat. Ariana Grande),Lizzo,397428,https://open.spotify.com/track/2rjjNUYONZqC7wSd1i6OFq
107,Snowchild,The Weeknd,396028,https://open.spotify.com/track/3WlbeuhfRSqU7ylK2Ui5U7
108,Se?orita,Shawn Mendes,393946,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
109,Probl?mes,PLK,393877,https://open.spotify.com/track/6lZbLMHu98qpkOY0t3efUK
110,Trop beau,Lomepal,391335,https://open.spotify.com/track/4WB9OeauHXnGOMUK4s80gM
111,Faith,The Weeknd,390681,https://open.spotify.com/track/3orEOtd8CPL8GFlpRpKuoE
112,Tes parents (feat. Ninho),Leto,386217,https://open.spotify.com/track/0G0ZyEQyc3IBcRnYCvtTwb
113,Escape From LA,The Weeknd,384098,https://open.spotify.com/track/1sOW4PuG5X3Ie3EXUhAopJ
114,Goutte d'eau,Ninho,383913,https://open.spotify.com/track/0rQbvQpjQ6QeeCAnVRzokf
115,Elle est bonne sa m?re,Vegedream,383345,https://open.spotify.com/track/7j56bK7gq6iV7zsD6lbP4J
116,Salt,Ava Max,380577,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV
117,Pirelli,Mister V,379789,https://open.spotify.com/track/7FZoYJcmCB22N0lAg52nZG
118,Stupid Love,Lady Gaga,379179,https://open.spotify.com/track/2kJu14V7hbZw3I4K8L8SXb
119,Ninja,Soprano,379064,https://open.spotify.com/track/2imLYhuE0rBYnSrhXDOaRX
120,Godzilla (feat. Juice WRLD),Eminem,372197,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
121,Putana,Ninho,371039,https://open.spotify.com/track/5oePa8PlOTPAlRaGs2OZ3A
