,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Air Max,Rim'K,1798457,https://open.spotify.com/track/2XESFfYekQ0mRau2GXjT3E
2,Ramenez la coupe ? la maison,Vegedream,1329899,https://open.spotify.com/track/1m0UFnuTktOkksvjbF9z0m
3,In My Feelings,Drake,1326415,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
4,Solo (feat. Demi Lovato),Clean Bandit,1069149,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
5,Nevermind,Dennis Lloyd,1003977,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
6,Djadja,Aya Nakamura,985411,https://open.spotify.com/track/3XfnssSD9HMQ9LhVOJvXTE
7,Feu de bois,Damso,983773,https://open.spotify.com/track/4L0Iwsk1s8cbdBcEgdm8K5
8,Smog,Damso,974148,https://open.spotify.com/track/1h1wmYG39fp6ZTgwlJ3Cv3
9,Habitu?,Dosseh,950591,https://open.spotify.com/track/76HlSm9QxyXxpks5HTYS0F
10,Compl?tement sonn?,KeBlack,942568,https://open.spotify.com/track/4bZOVCf1wiNELuCH34rFDl
11,Toto et Ninetta,Jul,941747,https://open.spotify.com/track/4DMSNaJcSirQN31BSf2BeZ
12,Taga,Hornet La Frappe,924755,https://open.spotify.com/track/4xrIWVwDYmJ5KFXinj82TG
13,Girls Like You (feat. Cardi B),Maroon 5,924682,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
14,Santana,Alonzo,921015,https://open.spotify.com/track/0G0WC5ghZRRH6LJNNXtK1W
15,FEFE (feat. Nicki Minaj & Murda Beatz),6ix9ine,915025,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
16,A l'Ammoniaque,PNL,911059,https://open.spotify.com/track/6aH3QgooXRmx8k8jzrSm3V
17,One Kiss (with Dua Lipa),Calvin Harris,895830,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
18,Mafiosa (feat. Caroliina),Lartiste,888781,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
19,SAD!,XXXTENTACION,836524,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
20,Django,Dadju,808025,https://open.spotify.com/track/14hLSMLJ86sHRklJ62tH58
21,I Like It,Cardi B,804428,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
22,Woah,Sofiane,792829,https://open.spotify.com/track/196cSZjrDdgaJILT3cpfYl
23,Rise,Jonas Blue,773131,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
24,Juste pour voir,S.Pri Noir,771870,https://open.spotify.com/track/0JOJx8jx0dWZk33MsvRZrB
25,Moonlight,XXXTENTACION,745656,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
26,Billets verts,Maes,698476,https://open.spotify.com/track/61SYuUg9rokbvIPxzrhxd0
27,Guerilla,Soolking,695026,https://open.spotify.com/track/6pJMDcYj8jHDGdEVWNwBMH
28,FRIENDS,Marshmello,651791,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
29,Bad Boy,Marwa Loud,644084,https://open.spotify.com/track/0N90EmHdOXLnTYDoeLwsmr
30,Un Poco,Ninho,640588,https://open.spotify.com/track/3MVTefqbeNX5yHFOmnHy3X
31,"Va Bene - Extrait de la BOF de ""Taxi 5""",L'Alg?rino,629316,https://open.spotify.com/track/3jMimE9wZwPxVDiUgzFeDm
32,Audio,Sia,625907,https://open.spotify.com/track/7boPPE857KEqCIHNwFkDop
33,La m?me,GIMS,614779,https://open.spotify.com/track/7HK0UeyxUWJjc6ndRZVKFg
34,Alright,Jain,608839,https://open.spotify.com/track/145QaTU2UvcUNkC04RIYkT
35,Tout est bon,DJ Babs,604830,https://open.spotify.com/track/11isH5A99DyVhzRHoZcIHz
36,Flames,David Guetta,599171,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
37,Mad Love,Sean Paul,591622,https://open.spotify.com/track/4dSoDnmR9opAQ8KxUc9SbC
38,Luna,Moha La Squale,585117,https://open.spotify.com/track/55PyQALchJn43CGeN6XHAN
39,Jackie Chan,Ti?sto,583282,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
40,"My Life Is Going On (Cecilia Krull vs. Gavin Moss) [M?sica Original de la Serie de TV ""La Casa de Papel""]",Cecilia Krull,581112,https://open.spotify.com/track/5ljDRYaFEZy9INmM8Fl81e
41,Better Now,Post Malone,575814,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
42,Paradise (feat. Lomepal),Lefa,571157,https://open.spotify.com/track/00YUNap0MFncqzzuvwzUlS
43,Bep Bep,Sadek,563155,https://open.spotify.com/track/0eDU1adKo7MrIvsD3MjAHv
44,P*Tain de m*Rde,Naza,546077,https://open.spotify.com/track/1OYliHobfsVlwcnQqtSSEE
45,Bella,MHD,543884,https://open.spotify.com/track/0SJRHDAStlsrXIXeFZZStK
46,Demain - Bigflo & Oli X Petit Biscuit,Bigflo & Oli,534587,https://open.spotify.com/track/79m95shJaTK0aSogeQQTyD
47,Ips?it? - Bonus Track,Damso,532228,https://open.spotify.com/track/1bWACDppxjESmjkXMl6cnI
48,Train de vie,Koba LaD,529362,https://open.spotify.com/track/3Tm8FfsoIgqk1gXHrOION9
49,Live It Up - Official Song 2018 FIFA World Cup Russia,Nicky Jam,507000,https://open.spotify.com/track/4DnHUy01jEA4b5ydC3HgsT
50,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,489966,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
51,Hit Sale (feat. Rom?o Elvis),Therapie TAXI,461952,https://open.spotify.com/track/3yndKI4zWEyC36BQYrdKBA
52,M.I.L.S 2.0,Ninho,445801,https://open.spotify.com/track/1qRZfv2ZbAZGPnfbIV3YvD
53,no tears left to cry,Ariana Grande,441554,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
54,G.O.K.O.U,Kaaris,430252,https://open.spotify.com/track/3KXoXnPIGBDz5ScITuOdgP
55,Taste (feat. Offset),Tyga,425529,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
56,D?saccord?,Vald,420426,https://open.spotify.com/track/4ueL4j6iOPX23UG5VsvGrm
57,Ma 6t a craqu? (feat. Ninho),Kpoint,419812,https://open.spotify.com/track/2NUIWpL6IsYGkwfSN7basS
58,La fuite - Vegedream X Dj Leska / Edit MIx,Vegedream,413078,https://open.spotify.com/track/19IXPRtUuKFwIqJSFPY8zz
59,Bwo,Jul,411369,https://open.spotify.com/track/4De1ry2yC79qVUR2So9to8
60,No Brainer,DJ Khaled,405692,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
61,Mort de rire,SCH,398753,https://open.spotify.com/track/4ZsYjMIUZC3wsoe7SB4EyR
62,C63,Djadja & Dinaz,398519,https://open.spotify.com/track/0UWuvYw1DPoiwif7KMmtsl
63,Magenta Riddim,DJ Snake,395266,https://open.spotify.com/track/4BiiDQtijdt0WdtiyIPhnO
64,X (feat. Maluma & Ozuna) - Remix,Nicky Jam,381858,https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw
65,God's Plan,Drake,380636,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
66,Arrivant,Timal,378834,https://open.spotify.com/track/6dN7nkvH6HaRxVQETt6agT
67,Remind Me to Forget,Kygo,376662,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
68,Dura,Daddy Yankee,373704,https://open.spotify.com/track/6KuqAtoeVzxAYOaMveLNpH
69,X,Nicky Jam,369691,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
70,Bandolero,Moha La Squale,363878,https://open.spotify.com/track/7sL89oFc1AcgjG5Q6tCkID
71,Silence,Damso,356602,https://open.spotify.com/track/3cYf24Pf7oqX9XOHHrWy38
72,60 ann?es,Damso,355267,https://open.spotify.com/track/3mqq0Z92V15UZX4veTK1C3
73,In My Mind,Dynoro,351527,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
74,changes,XXXTENTACION,349298,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
75,Bob Marley,Dadju,341111,https://open.spotify.com/track/2qXmVc811574AdIdDgayRP
76,Country,Niska,338794,https://open.spotify.com/track/7k5HgarMbFipRP0y1Ko8Fc
77,"Bella ciao (feat. Ma?tre Gims, Vitaa, Dadju & Slimane)",Naestro,338776,https://open.spotify.com/track/1XcnxfOeLvLPGh2Drr2yNb
78,Julien,Damso,331376,https://open.spotify.com/track/72EqEemOS6xMrn3zmzL12Y
79,Like I Do,David Guetta,325480,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
80,Marchand de sable Part. 4 (Du SAal),Vegedream,324253,https://open.spotify.com/track/2mRRrAKZOXROUVmaJhlJ8k
81,La Cintura,Alvaro Soler,322503,https://open.spotify.com/track/19MBk3PbNFE36wqIqkMq9H
82,Bucci Night,Yaro,320513,https://open.spotify.com/track/03O32oEi0jJsbmcHMjCPBD
83,Oh Child,Robin Schulz,320237,https://open.spotify.com/track/2xw9PXlt8IaCWZjfpJ2HPL
84,Tierquar,RK,318997,https://open.spotify.com/track/4V7F7rldtFEjuSTzTPYB13
85,Maradona,AM La Scampia,318380,https://open.spotify.com/track/796IKYYryVu3Qc4Q4HXLbI
86,Fendi,Ninho,317682,https://open.spotify.com/track/7BtAkqRFQjvOYOq5k5mlCb
87,The Middle,Zedd,316505,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
88,Baltringue,Damso,316201,https://open.spotify.com/track/0m1jupQxvvQFqNeO7RXnK8
89,God is a woman,Ariana Grande,315599,https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ
90,Vai et viens,Lartiste,315359,https://open.spotify.com/track/6dAx0jUY9lnXEtBiK7e2ZZ
91,Favela,Naps,314523,https://open.spotify.com/track/1xZA0qvWfCcsNlzZXmCnJh
92,"Mignon gar?on (feat. Naza, KeBlack & Dry)",4Keus,312456,https://open.spotify.com/track/3fsxaVOcdrxun6islmsklq
93,Shape of You,Ed Sheeran,311122,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
94,T?n?breux #1,Koba LaD,309602,https://open.spotify.com/track/13AUrZzDjQujeXMh8kTVIU
95,Bizarre,Lorenzo,309066,https://open.spotify.com/track/4YKqj8VsrWVjvuwuellcY7
96,Be Right Here,Kungs,304274,https://open.spotify.com/track/6Yk4HTvs1Ww41l4c7iyBlH
97,Jocelyn Flores,XXXTENTACION,303025,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
98,Te Bot? - Remix,Nio Garcia,300611,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
99,Dix leurres,Damso,299724,https://open.spotify.com/track/7D2KvtZkgkTKWYu2X24qyv
100,DonÅft Matter To Me (with Michael Jackson),Drake,298740,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
101,Cache-Cache,Columbine,296975,https://open.spotify.com/track/4NK6D8GiarjU5inTO8FCsJ
102,Repr?senter,Djadja & Dinaz,291613,https://open.spotify.com/track/68WBxpwlYIIZ8CAfdwRoBW
103,Maria,Timal,290715,https://open.spotify.com/track/1UJSvTf7RoSew9oRgZkKZm
104,Lucid Dreams,Juice WRLD,288654,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
105,Lundi,Sofiane,288197,https://open.spotify.com/track/47YaaXykE1gR4PRBpkDtKr
106,Christina,Dadju,285597,https://open.spotify.com/track/2EZCA9wQTCq45X9FkYPUik
107,Yeux disent,Lomepal,283244,https://open.spotify.com/track/0RsI4r9abN1pSFJro36Hon
108,Gotham,Booba,282583,https://open.spotify.com/track/1do4WVvFKBWnTSXfnYpHVZ
109,Blah Blah Blah,Armin van Buuren,281268,https://open.spotify.com/track/0tp6mwUt99QnfY95T30Lqj
110,Amigo,Alonzo,278426,https://open.spotify.com/track/6FAKLnUql9gsDazDY0PrrS
111,Bed (feat. Ariana Grande),Nicki Minaj,278349,https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS
112,Cagoul?,Siboy,277863,https://open.spotify.com/track/1J36AN2Rkmd9HUY4VpIZdf
113,Mama He,Vegedream,277518,https://open.spotify.com/track/5Jr2TEnNRtDKSnSTKpMxUP
114,De l'autre c?t? (feat. Nekfeu),Ninho,273441,https://open.spotify.com/track/3ldfGgw7IoLHbaqmspX3ME
