,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Blinding Lights,The Weeknd,1617525,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
2,Lettre ? une femme,Ninho,1594884,https://open.spotify.com/track/5HEtuK03ygUzqca6yfgOYZ
3,Roses - Imanbek Remix,SAINt JHN,1307479,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
4,6.3,Naps,1289661,https://open.spotify.com/track/6bzxAa3VCiIGzhjsxbHo5q
5,Je vous d?teste tous,Lorenzo,1139072,https://open.spotify.com/track/7gXKk9AN9WNlMNlNx1hD0y
6,The Box,Roddy Ricch,1126287,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
7,Toosie Slide,Drake,1102053,https://open.spotify.com/track/127QTOFJsJQp5LbJbu3A1y
8,MD (feat. Niska),4Keus,1063890,https://open.spotify.com/track/7HnZCmNXgva6N3kZiK0NTn
9,Prison pour mineurs,Hatik,1051391,https://open.spotify.com/track/4VW2dYyax9XGl5qPwAtRSf
10,ily (i love you baby) (feat. Emilee),Surf Mesa,1049497,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
11,Ne reviens pas,Gradur,1024519,https://open.spotify.com/track/4TnFANpjVwVKWzkxNzIyFH
12,Mele?im,Soolking,1010916,https://open.spotify.com/track/0BD9boQC7jUTWkAoib4Z0d
13,Sousou,Jul,981450,https://open.spotify.com/track/3dyoo6UNb2VlMTISBqrDb1
14,Blanche,Maes,969305,https://open.spotify.com/track/5GyyPRvEwdI4wJSUbzxHQv
15,Tusa,KAROL G,939360,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
16,Distant,Maes,917996,https://open.spotify.com/track/1Sb7QJRawbARgpMqyYNMkT
17,Angela,Hatik,895988,https://open.spotify.com/track/6ab3CQvDlAVttThZucwGQ1
18,Crois-moi (feat. Ninho),DA Uzi,895815,https://open.spotify.com/track/69I4Eynuxdj6LEmpvG56u6
19,Train de vie (feat. PLK),Leto,881509,https://open.spotify.com/track/2VXeQ7moo4zfT6EFO3Cwse
20,death bed (coffee for your head),Powfu,876702,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
21,Zipette,Ninho,808096,https://open.spotify.com/track/1Lulg5ZiMEXy3QNwb1PB8I
22,Dance Monkey,Tones And I,797887,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
23,93% [Tijuana],GLK,791703,https://open.spotify.com/track/6as0Q9RFNCufcus0mzHoDs
24,Sunday Best,Surfaces,781628,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
25,Baian?,Bakermat,763121,https://open.spotify.com/track/430efk5Jc5wGay4EWP4snS
26,Falling,Trevor Daniel,751813,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
27,Salt,Ava Max,745701,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV
28,Say So,Doja Cat,721242,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
29,La vie qu'on m?ne,Ninho,721210,https://open.spotify.com/track/0Jh6iWjna1wk5le0Ahn7No
30,Don't Start Now,Dua Lipa,721038,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
31,Ride It,Regard,715702,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
32,Dybala,Maes,715061,https://open.spotify.com/track/4Nfak8iMF4kQfQ6Pa8Z79m
33,Double binks (feat. Ninho & Zed),Leto,695280,https://open.spotify.com/track/23ZFRQWEvlK8AVN6ZQ5INr
34,1?re fois,Imen Es,682742,https://open.spotify.com/track/1PA1LTNLAJrbJPWPxEFQvD
35,ROXANNE,Arizona Zervas,680378,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
36,Moulaga,Heuss L'enfoir?,676975,https://open.spotify.com/track/5BfCoUcWNXcpyJfjXRIeyC
37,Vaillante,YL,663439,https://open.spotify.com/track/0vUCn7o1ZK4CRtngYRZwPL
38,Changer de vie,Leto,659147,https://open.spotify.com/track/2WIeuAjiFJnOItLZ0sjniI
39,Promo (feat. Damso),Ninho,635885,https://open.spotify.com/track/1l3WcVBNpaXBIWGYefPV9b
40,Pirate,Ninho,616831,https://open.spotify.com/track/04DQPJA3FWKdIvDaMsnMdv
41,So Maness,Soso Maness,613967,https://open.spotify.com/track/7dwmTVQ6zSxowYtw2tFKww
42,Street,Maes,583131,https://open.spotify.com/track/7x3kHHEczVkeuuFkUKjUv7
43,Supalonely,BENEE,582358,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
44,Some Say,Nea,580163,https://open.spotify.com/track/4poybupy26pTWPr9zY1i7h
45,Calumet,Hornet La Frappe,578688,https://open.spotify.com/track/4hCHnvepjWmpP2kgYuEC7d
