,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Mother Fuck,Jul,2378470,https://open.spotify.com/track/6atYbfU3m7CYTDe4LzQlUI
2,Bande organis?e,13 Organis?,2053807,https://open.spotify.com/track/717QGTmZdkemDaCo1vQHG0
3,Fever,Dua Lipa,1877561,https://open.spotify.com/track/3F1P0QzdXtBz0MXy7KIO5w
4,All I Want for Christmas Is You,Mariah Carey,1827397,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
5,Loin de tout,Jul,1817308,https://open.spotify.com/track/5BUoMHwSI66mBNJB3H6yM5
6,Joli b?b?,Naza,1405249,https://open.spotify.com/track/1J4oMIhWDUd9cI1urhEyjl
7,C?ur noir,Eva,1363881,https://open.spotify.com/track/2SYYB9pwxbYJducVc2xGWD
8,La pharmacie,Jul,1305870,https://open.spotify.com/track/1Gk9DMuuVlCWXqzJLKvw2j
9,La passat,Jul,1302644,https://open.spotify.com/track/3fbxI1r2tjTM3iVeoq50lH
10,Mood (feat. iann dior),24kGoldn,1276156,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
11,aaa,Alpha Wann,1271154,https://open.spotify.com/track/6EOurhTRwpkHhxTHMx0s8p
12,Coffre plein,Koba LaD,1256319,https://open.spotify.com/track/70pkwEEG7nDTXBFqoGQkH0
13,Dieu merci,Dadju,1254223,https://open.spotify.com/track/1HDqaIxeJ70BTHgZWEuaeT
14,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,1201441,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
15,Enfants terribles,Landy,1198000,https://open.spotify.com/track/3c39RLhnaw269QgsKnhFng
16,D?KITI,Bad Bunny,1191761,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
17,Brouncha,Jul,1169235,https://open.spotify.com/track/1n1nlKapZsZyIJTCXm0vx1
18,9 1 1 3 (feat. SCH),Zola,1164473,https://open.spotify.com/track/3WCMzZvH2zK476lasbLx0s
19,Millions d'euros,Landy,1159848,https://open.spotify.com/track/6pdgDTMMDY8HjfJ1n7T9z5
20,Last Christmas,Wham!,1145441,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
21,Tout en Gucci,Ninho,1107986,https://open.spotify.com/track/0i5GJckWb9uCZU4jcGoBca
22,ny ? fond,Alpha Wann,1107576,https://open.spotify.com/track/5TuTT8Jz37Sd6Rna1ANuKu
23,Plus Jamais (feat. Stormzy),Aya Nakamura,1096835,https://open.spotify.com/track/7iZVBT6LV32t4l00p73VAw
24,Sous terre,Jul,1076304,https://open.spotify.com/track/0WFS49zGSfhTOF18Ow3OeX
25,Son ex,Jul,1053191,https://open.spotify.com/track/3ZbIod6XBQBjGXl46Jg1dK
26,Guytoune,Jul,1051528,https://open.spotify.com/track/6F7o84Tlzvxtx5LY2y1hng
27,Cabeza,OBOY,1027904,https://open.spotify.com/track/66tNDqYNR2S6Svwgm3BMi9
28,philly flingo,Alpha Wann,1012015,https://open.spotify.com/track/7CAoGOFte5I1unfkE69o4w
29,Matrix?,Heuss L'enfoir?,1011715,https://open.spotify.com/track/2VnJAWZL4I0G3B5qJS82b5
