,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Madrina,Maes,1278084,https://open.spotify.com/track/4miiqu2dxOhBguQDHtqssH
2,1000ÅãC,Lomepal,1261748,https://open.spotify.com/track/6l7PqWKsgm4NLomOE7Veou
3,Trop beau,Lomepal,1225614,https://open.spotify.com/track/4WB9OeauHXnGOMUK4s80gM
4,Tout oublier,Ang?le,1161977,https://open.spotify.com/track/06O3hxudc6V0BOuoCFSy71
5,Jaloux,Dadju,1099637,https://open.spotify.com/track/0QnEGWGECQUPuE3m8L6hdT
6,R?ves bizarres (feat. Damso),Orelsan,1075734,https://open.spotify.com/track/7lhuM9WUqdThw72dCBRmQW
7,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,1013739,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
8,X-men,Lomepal,897467,https://open.spotify.com/track/6A3bL3MlU0l54kKlgpw0UT
9,Copines,Aya Nakamura,897448,https://open.spotify.com/track/1Bhm5HNO1cq8olDbBmokyL
10,La v?rit?,Lomepal,860260,https://open.spotify.com/track/1H0OfL0clmcI1odODWD2DS
11,Sale mood,Bramsito,833837,https://open.spotify.com/track/7oxSh7uiB74lWGVIv2Qtlm
12,"thank u, next",Ariana Grande,806299,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
13,M?mes,Lomepal,786442,https://open.spotify.com/track/2FRnrkO72S9tbqu6eLjq6b
14,Ma che beaut?,Jul,774287,https://open.spotify.com/track/0XXooKwo0L6gxn0OxZFDXw
15,Plus de larmes,Lomepal,755854,https://open.spotify.com/track/2MknoFgWs0xJshIAGfGgf1
16,Ne me ram?ne pas,Lomepal,754992,https://open.spotify.com/track/0XzLCD3Gnk7G6U72PnOWfr
17,?videmment,Lomepal,740598,https://open.spotify.com/track/43yYuYeSOOupBHOkH9pRtF
18,Billets verts,Maes,731473,https://open.spotify.com/track/3uTNli5uz5rNOqD6qZFi8L
