,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Blinding Lights,The Weeknd,1472385,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
2,Lettre ? une femme,Ninho,1337849,https://open.spotify.com/track/5HEtuK03ygUzqca6yfgOYZ
3,Roses - Imanbek Remix,SAINt JHN,1284709,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
4,THE SCOTTS,THE SCOTTS,1195795,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
5,Toosie Slide,Drake,1143157,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
6,Mele?im,Soolking,1050631,https://open.spotify.com/track/0BD9boQC7jUTWkAoib4Z0d
7,6.3,Naps,1010319,https://open.spotify.com/track/6bzxAa3VCiIGzhjsxbHo5q
8,Angela,Hatik,1003438,https://open.spotify.com/track/6ab3CQvDlAVttThZucwGQ1
9,The Box,Roddy Ricch,969140,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
10,Tusa,KAROL G,957086,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
11,Ne reviens pas,Gradur,936531,https://open.spotify.com/track/4TnFANpjVwVKWzkxNzIyFH
12,ily (i love you baby) (feat. Emilee),Surf Mesa,889919,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
13,Blanche,Maes,886173,https://open.spotify.com/track/5GyyPRvEwdI4wJSUbzxHQv
14,Zipette,Ninho,867726,https://open.spotify.com/track/1Lulg5ZiMEXy3QNwb1PB8I
15,Sousou,Jul,859633,https://open.spotify.com/track/3dyoo6UNb2VlMTISBqrDb1
16,Distant,Maes,833665,https://open.spotify.com/track/1Sb7QJRawbARgpMqyYNMkT
17,SICKO MODE,Travis Scott,781809,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
18,death bed (coffee for your head),Powfu,765171,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
19,Prison pour mineurs,Hatik,756840,https://open.spotify.com/track/4VW2dYyax9XGl5qPwAtRSf
20,goosebumps,Travis Scott,756083,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
21,Dance Monkey,Tones And I,729443,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
22,93% [Tijuana],GLK,719444,https://open.spotify.com/track/6as0Q9RFNCufcus0mzHoDs
23,Falling,Trevor Daniel,704778,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
24,La vie qu'on m?ne,Ninho,697040,https://open.spotify.com/track/0Jh6iWjna1wk5le0Ahn7No
25,MD (feat. Niska),4Keus,691877,https://open.spotify.com/track/7HnZCmNXgva6N3kZiK0NTn
26,1?re fois,Imen Es,685937,https://open.spotify.com/track/1PA1LTNLAJrbJPWPxEFQvD
27,Je vous d?teste tous,Lorenzo,673989,https://open.spotify.com/track/7gXKk9AN9WNlMNlNx1hD0y
28,Supalonely,BENEE,672174,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
29,Sunday Best,Surfaces,655589,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
30,Dybala,Maes,647739,https://open.spotify.com/track/4Nfak8iMF4kQfQ6Pa8Z79m
31,Don't Start Now,Dua Lipa,634761,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
32,Ride It,Regard,633387,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
33,Blueberry Faygo,Lil Mosey,616674,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
34,ROXANNE,Arizona Zervas,616637,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
35,Salt,Ava Max,615711,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV
36,HIGHEST IN THE ROOM,Travis Scott,605270,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
37,Moulaga,Heuss L'enfoir?,598875,https://open.spotify.com/track/5BfCoUcWNXcpyJfjXRIeyC
38,Crois-moi (feat. Ninho),DA Uzi,593706,https://open.spotify.com/track/69I4Eynuxdj6LEmpvG56u6
39,Oui ou non,Ang?le,577402,https://open.spotify.com/track/7rBP4bLjMLNkix1nGHjheP
40,Some Say,Nea,570146,https://open.spotify.com/track/4poybupy26pTWPr9zY1i7h
41,Train de vie (feat. PLK),Leto,558575,https://open.spotify.com/track/2VXeQ7moo4zfT6EFO3Cwse
42,So Maness,Soso Maness,558114,https://open.spotify.com/track/7dwmTVQ6zSxowYtw2tFKww
43,Street,Maes,556656,https://open.spotify.com/track/7x3kHHEczVkeuuFkUKjUv7
44,In Your Eyes,The Weeknd,542487,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
45,Say So,Doja Cat,541133,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
46,Promo (feat. Damso),Ninho,539639,https://open.spotify.com/track/1l3WcVBNpaXBIWGYefPV9b
47,Baian?,Bakermat,522255,https://open.spotify.com/track/430efk5Jc5wGay4EWP4snS
48,Pirate,Ninho,513773,https://open.spotify.com/track/04DQPJA3FWKdIvDaMsnMdv
49,In Your Eyes (feat. Alida),Robin Schulz,507012,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
50,Calumet,Hornet La Frappe,482092,https://open.spotify.com/track/4hCHnvepjWmpP2kgYuEC7d
51,C?te Ouest,47ter,480964,https://open.spotify.com/track/4ZuuPLV4qYiznagLAFPHcW
52,Wesh,GLK,479020,https://open.spotify.com/track/5SS0c95EiaRyIET3JHd0lE
53,Physical,Dua Lipa,478981,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
54,Dans l'espace (feat. Heuss l'Enfoir?),Gambi,476315,https://open.spotify.com/track/2KAkkba3PaYFegfmYpUITv
55,POPOPOP,Gambi,474455,https://open.spotify.com/track/18HNGxDOcshRU2Hdu8tMOM
