,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,D?saccord?,Vald,1395103,https://open.spotify.com/track/0FYpW0zBO7cht8qGRY41Mz
2,God's Plan,Drake,1252944,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
3,Bizarre,Lorenzo,1194974,https://open.spotify.com/track/4YKqj8VsrWVjvuwuellcY7
4,Lundi,Sofiane,1068961,https://open.spotify.com/track/5RQ3ZyfOfJJ2qLKOZTmLiB
5,Carton rouge,Lorenzo,1011854,https://open.spotify.com/track/78vMRrfTVcpTceeSRlbBKN
6,Tu le C,Lorenzo,956813,https://open.spotify.com/track/0js2ot9kRfw2VVQpeXK2Rt
7,Bob Marley,Dadju,823131,https://open.spotify.com/track/6L6yn9GeVqnlWX1npp6rAK
8,All The Stars (with SZA),Kendrick Lamar,786691,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
9,Sheguey 12,Gradur,773535,https://open.spotify.com/track/1ikr1xdMpXnbQW0hu9fGl5
10,Ce genre,Lorenzo,723664,https://open.spotify.com/track/3z8SyZeXlCd9YX6HpkgxQT
11,Reine,Dadju,706715,https://open.spotify.com/track/2HdCh16tdPjle1rm80Y6q7
12,Vai et viens,Lartiste,672416,https://open.spotify.com/track/6dAx0jUY9lnXEtBiK7e2ZZ
13,Fallait pas,Marwa Loud,664147,https://open.spotify.com/track/7Ij6GjCcmiAVJlm0ptzAPH
14,Mwaka Moon,Kalash,657719,https://open.spotify.com/track/1vVZLmZq8gN8pPCEBLjPvD
15,Havana (feat. Young Thug),Camila Cabello,652353,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
16,Bizness,Lorenzo,652032,https://open.spotify.com/track/4PtYVloMDdVAuB0gWA2Ufh
17,Diarabi,Kaaris,621463,https://open.spotify.com/track/644Y6gowYTqtd2U2XNKzDS
18,Longue vie,Sofiane,612444,https://open.spotify.com/track/6U0p0b3ma0MgBwNc8i26xw
19,Champagne & p?tou,Lorenzo,607295,https://open.spotify.com/track/4N9AI7jXlcF0Hn4LSDbDbJ
20,Dragon,Vald,605618,https://open.spotify.com/track/6dotEcliwGD3yrJaUHO621
21,Sicario,YL,601779,https://open.spotify.com/track/3dQ1dbZKG7njiJ4cnXwEJk
22,Fume ? fond,Lorenzo,595155,https://open.spotify.com/track/4Hq0zp3vY6BHZWlSAeGWii
23,Catchu Catchu,Lartiste,586676,https://open.spotify.com/track/1Y1eE1YgbF60sHlWC89Uzd
24,Bandolero,Moha La Squale,570937,https://open.spotify.com/track/3N6Z0Vw427hDGCsXu5TwLS
25,Faudrait,Lorenzo,545896,https://open.spotify.com/track/6VeyG0VsIQb3R70ii0B6ej
26,All Night,Big Boi,535630,https://open.spotify.com/track/2e0cr3SmqCR6Ow6zVCs6pj
27,Bling Bling,Kaaris,523617,https://open.spotify.com/track/4s7OqcUEyLJ1RkbzBopRGt
28,Les OVNI,Lorenzo,512796,https://open.spotify.com/track/2tbiAw0hJ4X9fw7uoPdb5l
29,Tueurs,Damso,507979,https://open.spotify.com/track/3IQe7wqTyXxkqeMR8is76T
30,La Hagra,YL,504475,https://open.spotify.com/track/1p2CteXHs4Jn1TvKAnGQMj
31,Cam?l?on,GIMS,503082,https://open.spotify.com/track/6wN357SzlXezV5aJ2wzAPV
32,Sal?,Niska,502458,https://open.spotify.com/track/0uBu60Wd7yzm2sFrj2hSr6
33,rockstar,Post Malone,500688,https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX
34,Rien ? branler,Lorenzo,485519,https://open.spotify.com/track/6jRZTgdfurbKTBSVP0XuGL
35,Sucer la bite,Lorenzo,478676,https://open.spotify.com/track/1piehObb18pXYYWT1z3tZC
36,Le son qui fait plaiz,Lorenzo,475000,https://open.spotify.com/track/2syhl7N2qR4IwhlI7vy5HP
37,Pray For Me (with Kendrick Lamar),The Weeknd,474172,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
38,Ouai mon gars,Lorenzo,467938,https://open.spotify.com/track/26DpAy6C23SmFTUaFYdOu3
39,Vai Nova,YL,466598,https://open.spotify.com/track/0aR8iok08y8948sRvE0mv2
40,Him & I (with Halsey),G-Eazy,462885,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
41,?chame La Culpa,Luis Fonsi,457557,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
42,Friday,Booba,452548,https://open.spotify.com/track/1CYj9Yx8zrYvU93khXvmsA
43,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,451664,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
44,Tuba Life,Niska,450090,https://open.spotify.com/track/2r6C2IEw533mDs3sam5Zxx
45,Par amour,Dadju,440954,https://open.spotify.com/track/3alSzdz0U10gV2aXVigYkT
46,R?seaux,Niska,438906,https://open.spotify.com/track/2nY6MRHWpW0AGXMoGDJOjX
47,Wolves,Selena Gomez,435091,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
48,Mobali,Siboy,433022,https://open.spotify.com/track/6xcXAVbDuVT1pCsa2rmDHY
49,La 8 - Chivas,Timal,426282,https://open.spotify.com/track/5x3WKgUq6iCBEgOZ7htfMB
50,Mafiosa (feat. Caroliina),Lartiste,424022,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
51,Bouteille d'eau,Lorenzo,423052,https://open.spotify.com/track/2NLPWBfJBi21l70j2aPe5p
52,River (feat. Ed Sheeran),Eminem,423036,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
53,Let You Down,NF,415318,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
54,Psycho (feat. Ty Dolla $ign),Post Malone,412061,https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF
55,Rose,Ninho,408857,https://open.spotify.com/track/4Ln4KAwk37peyCh2QpqYnP
56,Yeux disent,Lomepal,408558,https://open.spotify.com/track/1uaAq8pSghvpVxlrOrgdeO
57,Hit Sale (feat. Rom?o Elvis),Therapie TAXI,399701,https://open.spotify.com/track/3yndKI4zWEyC36BQYrdKBA
58,Bum Bum Tam Tam,MC Fioti,399410,https://open.spotify.com/track/4zWO4gvuFtw6EJZC5FFGlr
59,For You (Fifty Shades Freed) (& Rita Ora),Liam Payne,394748,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC
60,Recherch?,Naps,384830,https://open.spotify.com/track/74pksC3zA9Z1Ews25oEVW5
61,Donne-nous le,YL,384812,https://open.spotify.com/track/6kMAQtJb5Azsqvcr5q22EC
62,Sous contr?le,Dadju,383935,https://open.spotify.com/track/64qdods9r5p6wovmRZdyg3
63,Stargazing,Kygo,383217,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
64,Dusk Till Dawn - Radio Edit,ZAYN,379196,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
65,Shape of You,Ed Sheeran,375943,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
66,Whatever It Takes,Imagine Dragons,372634,https://open.spotify.com/track/7F3uo3304R2CTvOseU3H7u
67,Bienvenue ? La Banane,Moha La Squale,367812,https://open.spotify.com/track/75150PNLhk4LZwCe3ytsUq
68,De l'autre c?t? (feat. Nekfeu),Ninho,363722,https://open.spotify.com/track/3ldfGgw7IoLHbaqmspX3ME
69,FRIENDS,Marshmello,363719,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
70,I Miss You (feat. Julia Michaels),Clean Bandit,362074,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
71,Gris,Vald,358409,https://open.spotify.com/track/0Zik8927LgckQX74uxp25j
72,É¶. Macarena,Damso,355350,https://open.spotify.com/track/2UZW9WOPXdxw9YMG1bebS8
73,Mine,Bazzi,349473,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M
74,Leave a Light On,Tom Walker,349416,https://open.spotify.com/track/6lOWoTqVnAWXchddtTH31W
75,So Far Away (feat. Jamie Scott & Romy Dya),Martin Garrix,346959,https://open.spotify.com/track/0OlnLZY4cmQzT6ZGttvWBM
76,É£. Signaler,Damso,343757,https://open.spotify.com/track/03aduXwm6cTqO9bb4XFQ2b
77,IDGAF,Dua Lipa,341135,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
78,Finesse - Remix; feat. Cardi B,Bruno Mars,339437,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
79,Fruit d'mon ?poque,YL,339215,https://open.spotify.com/track/3yUtQtCfo2ahFtQUYDZmyZ
80,Sick Boy,The Chainsmokers,338368,https://open.spotify.com/track/2IKZkwHI5zsZf70STuhvOX
81,Say Something (feat. Chris Stapleton),Justin Timberlake,338217,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
82,Havana,Hayce Lemsi,335875,https://open.spotify.com/track/3WAKs2Rne0gHa9NR6LTZjU
83,F?te de trop - Single Version,Eddy de Pretto,332898,https://open.spotify.com/track/43J4VGh0663OrUXJR0VRQh
84,A Different Way (with Lauv),DJ Snake,331438,https://open.spotify.com/track/0Wv5wuenRLI3BcwgT3HPIP
85,Devil in Me (feat. Joe Killington & Duane Harden),Purple Disco Machine,331045,https://open.spotify.com/track/41rOnZXVg3cLacziEBgkpW
86,Madre mia (feat. Ninho),Sadek,330234,https://open.spotify.com/track/37YNulvDhyzULfhHycmhEl
87,Dreamer,Axwell /\ Ingrosso,329935,https://open.spotify.com/track/7hvxMYq9JW5W0vFwiu1Zdr
88,Noche,Lacrim,327136,https://open.spotify.com/track/4eUxD9V0Df1prftDNBpQ9Z
89,Breathe,Feder,324106,https://open.spotify.com/track/5faMnd4SDjY9kFP4VpSPLi
90,Mi Gna (feat. Hayko) - Ma?tre Gims Remix,GIMS,320871,https://open.spotify.com/track/2Qk8dVhZgVpAftReOcXM2I
91,Primitif,Vald,319392,https://open.spotify.com/track/50iHTENAMPdSXPtCgiYgBJ
92,Elle me ment,YL,311664,https://open.spotify.com/track/5LO1f5nZ6wBAt1HTOQVUO1
93,113,Booba,309522,https://open.spotify.com/track/6xqAP7kpdgCy8lERQHh29c
94,Favelas,YL,309459,https://open.spotify.com/track/3jvcYva4VxQCqoBMr5cvpq
95,Basique,Orelsan,304887,https://open.spotify.com/track/2ICdvchXmDh5mdLyyL2opB
96,Look Alive (feat. Drake),BlocBoy JB,301931,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
97,Medell?n,Niska,301833,https://open.spotify.com/track/1gI6FedOWXQ7aSj4FfEiGK
98,KFC,Dosseh,299467,https://open.spotify.com/track/1Bq8DXNQdWecJLEYhXv4ev
99,Poss?d?,Vald,296217,https://open.spotify.com/track/3cPWIdD2eECl9Q0DasxADQ
100,Petite fille,Booba,295716,https://open.spotify.com/track/1ywqGGNsfC9gditduk5hpZ
101,All Falls Down (feat. Juliander),Alan Walker,294092,https://open.spotify.com/track/5yFSF6qQA1rcLsQRnBsZgb
102,Samira 2,Scridge,293816,https://open.spotify.com/track/19ty6QsblMahEANnJKAoMV
103,How Long,Charlie Puth,293564,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
104,Never Be the Same,Camila Cabello,291607,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
105,Papa allo,Alonzo,291586,https://open.spotify.com/track/0cW4qZevtGLVy7aejt6N3Y
106,Koussi koussa,Kalash,291018,https://open.spotify.com/track/2bN31IEckRU6jEj416ABvc
107,C'est pas bon,Abou Debeing,288639,https://open.spotify.com/track/3rSi8CHHz7V96AwRQbbjf6
108,Oublie-moi,YL,286746,https://open.spotify.com/track/3ZqTuHq3YypXWLPuzAsZNa
109,Ciel,YL,285376,https://open.spotify.com/track/5d0mbVjgpGsalaZnlbwbpO
110,É°. Mosa?que solitaire,Damso,284745,https://open.spotify.com/track/1E3zyoTHtJzsu5CjwIFIhY
111,Mamacita,Ninho,282722,https://open.spotify.com/track/35gJuqfvrdlCA2MmAtaD3J
112,Tout va bien,Orelsan,282576,https://open.spotify.com/track/7gmYDrNYV5AaTEnZo0yhtM
