,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Djomb - Bien ou quoi,Bosh,4886988,https://open.spotify.com/track/0KBwGCY9RYD9t2zjeW4h48
2,Angela,Hatik,2610504,https://open.spotify.com/track/6ab3CQvDlAVttThZucwGQ1
3,Allez nique ta m?re,Lacrim,2004213,https://open.spotify.com/track/7b0ZEfaKg3OctqL115hUAg
4,Anissa,Wejdene,1893334,https://open.spotify.com/track/62Pp6exz0ywSlBqvNqiY6Z
5,JAUN?,Booba,1555596,https://open.spotify.com/track/4fW3EMRzAfj8aNMsF3zMwt
6,ROCKSTAR (feat. Roddy Ricch),DaBaby,1449246,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
7,10K,Bol?mvn,1349116,https://open.spotify.com/track/07pzk5h8p2qRowPZb3YBKC
8,Roses - Imanbek Remix,SAINt JHN,1331543,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
9,Blinding Lights,The Weeknd,1271051,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
10,Skechers,DripReport,1249070,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
11,Lettre ? une femme,Ninho,1241116,https://open.spotify.com/track/5HEtuK03ygUzqca6yfgOYZ
12,Mele?im,Soolking,1208991,https://open.spotify.com/track/0BD9boQC7jUTWkAoib4Z0d
13,6.3,Naps,1184436,https://open.spotify.com/track/3lTL4LdFKVF51lseI2nk5D
14,MAMACITA,Black Eyed Peas,1104458,https://open.spotify.com/track/2g1ukx0VolwI31t8z5vprw
15,Tusa,KAROL G,1089396,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
16,Bro Bro,Zola,1083166,https://open.spotify.com/track/4mtY2gjqFFWTMnzaQPvERm
17,Toosie Slide,Drake,1068292,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
18,Breaking Me,Topic,1046934,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
19,Blanche,Maes,1041031,https://open.spotify.com/track/5GyyPRvEwdI4wJSUbzxHQv
20,Crois-moi (feat. Ninho),DA Uzi,1020154,https://open.spotify.com/track/69I4Eynuxdj6LEmpvG56u6
21,Folie,Jul,975601,https://open.spotify.com/track/2yOkdj96Ls3t9SDyPYl9Nc
22,death bed (coffee for your head),Powfu,963825,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
23,ily (i love you baby) (feat. Emilee),Surf Mesa,942011,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
24,Distant,Maes,936352,https://open.spotify.com/track/1Sb7QJRawbARgpMqyYNMkT
25,So Maness,Soso Maness,928558,https://open.spotify.com/track/5kQ5tKaEs3RHlaLqwjagly
26,Sousou,Jul,914633,https://open.spotify.com/track/3dyoo6UNb2VlMTISBqrDb1
27,Dybala,Maes,903933,https://open.spotify.com/track/4Nfak8iMF4kQfQ6Pa8Z79m
28,Train de vie (feat. PLK),Leto,879919,https://open.spotify.com/track/2VXeQ7moo4zfT6EFO3Cwse
29,Zipette,Ninho,868374,https://open.spotify.com/track/1Lulg5ZiMEXy3QNwb1PB8I
30,Dance Monkey,Tones And I,835192,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
31,Criminel (feat. Niska),Bramsito,795142,https://open.spotify.com/track/3AWs5kIyjFDVsAtofkFU7L
32,La meilleure,Hatik,782908,https://open.spotify.com/track/2g63GxCZUmhsr4XoKR93F6
33,La vie qu'on m?ne,Ninho,781433,https://open.spotify.com/track/0Jh6iWjna1wk5le0Ahn7No
34,MD (feat. Niska),4Keus,778873,https://open.spotify.com/track/7HnZCmNXgva6N3kZiK0NTn
35,93% [Tijuana],GLK,776588,https://open.spotify.com/track/6as0Q9RFNCufcus0mzHoDs
36,Ne reviens pas,Gradur,750783,https://open.spotify.com/track/4TnFANpjVwVKWzkxNzIyFH
37,Pirate,Ninho,747400,https://open.spotify.com/track/04DQPJA3FWKdIvDaMsnMdv
38,1?re fois,Imen Es,743514,https://open.spotify.com/track/1PA1LTNLAJrbJPWPxEFQvD
39,Kings & Queens,Ava Max,736003,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
40,In Your Eyes,The Weeknd,735762,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
41,Rose rouge,Rim'K,725938,https://open.spotify.com/track/598LAMCCrDfqmJxw0HnWeD
42,Rain On Me (with Ariana Grande),Lady Gaga,688195,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
43,The Box,Roddy Ricch,681826,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
44,Bobo au c?ur,Dadju,671613,https://open.spotify.com/track/4ZJURpomulGIURxYSvO1Xd
45,Prison pour mineurs,Hatik,658844,https://open.spotify.com/track/4VW2dYyax9XGl5qPwAtRSf
46,Falling,Trevor Daniel,654558,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
47,GOOBA,6ix9ine,652925,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
48,THE SCOTTS,THE SCOTTS,649976,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
49,Aucune limite,Landy,643659,https://open.spotify.com/track/5wEg5O6wWFQGB60NmLeOlv
50,Moulaga,Heuss L'enfoir?,626691,https://open.spotify.com/track/5BfCoUcWNXcpyJfjXRIeyC
51,Say So,Doja Cat,612610,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
52,Mecs de cit?s,Sifax,604621,https://open.spotify.com/track/3nZZkx4lkchcn5eh8DYQD8
53,Vaillante,YL,590744,https://open.spotify.com/track/0vUCn7o1ZK4CRtngYRZwPL
54,Dans tes yeux,Kaza,590730,https://open.spotify.com/track/46ZFuxrYY3ar9Jdf6RDMDP
55,Supalonely,BENEE,579310,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
56,SOS,RK,578228,https://open.spotify.com/track/3b0a2mE4OJbY7X6g9O8Bft
