,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Au DD,PNL,2351746,https://open.spotify.com/track/5lCxlSBFyP5g4EhVypAoOu
2,Balance ton quoi,Ang?le,1648064,https://open.spotify.com/track/2jX5c5RFp0A9E1GDsvGxIa
3,Maman ne le sait pas (feat. Niska),Ninho,1512825,https://open.spotify.com/track/5c2HadbVTsMKjja4gohEFI
4,RR 9.1,Koba LaD,1486835,https://open.spotify.com/track/28fP6qcMGPfYOjrx8AOWFn
5,M?dicament,Niska,1473185,https://open.spotify.com/track/55mCsKCo4bPuYtZvHppp8z
6,Goutte d'eau,Ninho,1243632,https://open.spotify.com/track/0rQbvQpjQ6QeeCAnVRzokf
7,La vie qu'on m?ne,Ninho,1198016,https://open.spotify.com/track/0Jh6iWjna1wk5le0Ahn7No
8,Putana,Ninho,1089972,https://open.spotify.com/track/5oePa8PlOTPAlRaGs2OZ3A
9,Papers (feat. Ninho),Zola,1055201,https://open.spotify.com/track/3vmoC735YdyvsrF0HtbmGn
10,Deux fr?res,PNL,1026444,https://open.spotify.com/track/6hzi3AGB39FjxFqcjgbWs7
11,Pookie,Aya Nakamura,1004695,https://open.spotify.com/track/2QpUWi6VSNOt2WyH5FIeLD
12,Con Calma,Daddy Yankee,994266,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
13,Blanka,PNL,950276,https://open.spotify.com/track/295SxdR1DqunCNwd0U767w
14,Chang,PNL,917322,https://open.spotify.com/track/5n9NAd0Y5OUeOGU0nVtLua
15,Khapta,Heuss L'enfoir?,908777,https://open.spotify.com/track/6stxV2bl7xSiPUornxwyNR
16,Calma - Remix,Pedro Cap?,898143,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
17,Trop beau,Lomepal,867176,https://open.spotify.com/track/4WB9OeauHXnGOMUK4s80gM
18,Shenmue,PNL,856134,https://open.spotify.com/track/5gqh2FMBquUEwDsRUU4pCF
19,Autre monde,PNL,832477,https://open.spotify.com/track/2aG2nLUd8NNI7vFuOLBCe0
20,Hasta la vista,PNL,821782,https://open.spotify.com/track/6YHnhfw8yMCx4vZvsgem3D
21,Zoulou tchaing,PNL,787817,https://open.spotify.com/track/1gRMO4h3NGb1ZJA7TNdMPj
22,Menace,PNL,785602,https://open.spotify.com/track/3cdxShmWeMHolKPDi3SRXM
23,Don't Call Me Up,Mabel,775810,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
24,7 rings,Ariana Grande,775292,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
25,C'est mon sang,RK,753852,https://open.spotify.com/track/45tz0Mf66Nw7uSPdcOe1Qg
26,Poss?d?,Djadja & Dinaz,749263,https://open.spotify.com/track/6g8Waa9vcFQP1FElldjfRr
27,91's,PNL,740698,https://open.spotify.com/track/4LAGHmHcSt0HHwXCJcFri6
28,Tout oublier,Ang?le,727534,https://open.spotify.com/track/06O3hxudc6V0BOuoCFSy71
29,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,720193,https://open.spotify.com/track/4Sib57MmYGJzSvkW84jTwh
30,Malade,Rom?o Elvis,707714,https://open.spotify.com/track/35e7ckbWgHjHI9n3oL6jnd
31,Fuck le 17,13 Block,704373,https://open.spotify.com/track/5fuCDbUO4N25kp71MunbDk
32,Kuta ubud,PNL,700672,https://open.spotify.com/track/25yiHDniULzQL1BaFgV4Tq
33,Celsius,PNL,693496,https://open.spotify.com/track/5Bj9llJ7xr70Ny2nWiSM6G
34,bad guy,Billie Eilish,689259,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
35,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,670309,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
36,C?urs,PNL,658176,https://open.spotify.com/track/0VPKan5aM2nQy5voiAjjUo
37,Cellophan?,Koba LaD,656350,https://open.spotify.com/track/41Rp0dMSgO2QeguHANPsCD
38,Les m?chants,Heuss L'enfoir?,643873,https://open.spotify.com/track/0r64LBR8RlnXcdd5HTFubd
39,La mis?re est si belle,PNL,642666,https://open.spotify.com/track/1s3XtkdfT3obSCbQVWtvX9
40,A l'ammoniaque,PNL,637295,https://open.spotify.com/track/1gVnckXtTdCoLwtiPPqlQS
41,Always Remember Us This Way,Lady Gaga,632784,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
42,Baila Baila Baila,Ozuna,626720,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG
43,Paris c'est magique,Ninho,624894,https://open.spotify.com/track/5gNZjp6r2TfC3uh9iopWxt
44,Giant (with Rag'n'Bone Man),Calvin Harris,624742,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
45,Quotidien,Koba LaD,612259,https://open.spotify.com/track/2abVYMtriZHHIDGFZFT5ij
46,Let Me Down Slowly,Alec Benjamin,599896,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
47,Old Town Road,Lil Nas X,599280,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
48,? Kinshasa (feat. Fally Ipupa),Ninho,593573,https://open.spotify.com/track/7bLy8fxBMroDuV0zxwGSn6
49,Sans peine,Ninho,592231,https://open.spotify.com/track/4smLSyGtyNJLPb9J1Iuwsb
50,Aristocrate,Heuss L'enfoir?,589491,https://open.spotify.com/track/7gNlaZaMIjRUfnAYd9Dvmt
51,D?connect?,PNL,579570,https://open.spotify.com/track/7qqPnzVQILmJeldy9smPLj
52,Matin,Koba LaD,578203,https://open.spotify.com/track/3COpbW4W1Qab0ZqiHZxdjv
53,Sucker,Jonas Brothers,577650,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
54,Bad Liar,Imagine Dragons,572360,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
55,Jamais (feat. Dadju),Ninho,569121,https://open.spotify.com/track/6nIr35G9lVYMcuedV4NY2t
56,"I CanÅft Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",benny blanco,555411,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt
57,Ghetto,13 Block,553320,https://open.spotify.com/track/74NzHiA0we92LfjQDAPIUm
58,Jeune Lossa,Ninho,548988,https://open.spotify.com/track/1AaJX4YEeklJyRYisD10JT
59,C'est pas grave,Columbine,541180,https://open.spotify.com/track/7MPC1qtCR74fdc9jNdFHeH
60,Madrina,Maes,540041,https://open.spotify.com/track/4miiqu2dxOhBguQDHtqssH
61,Sale mood,Bramsito,536829,https://open.spotify.com/track/7oxSh7uiB74lWGVIv2Qtlm
62,Sweet but Psycho,Ava Max,524994,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
63,Money (feat. Faouzia),Ninho,522333,https://open.spotify.com/track/1NUC8l1gq50VuHzmWRMA2G
64,La vivance (feat. Koba LaD),Ninho,521015,https://open.spotify.com/track/4waeGjPW1ovLjhbScVibAH
65,Speechless (feat. Erika Sirola),Robin Schulz,519517,https://open.spotify.com/track/1rCcsYnmqbMYdkG7kS9GC5
66,Glad You Came,VIZE,514689,https://open.spotify.com/track/0Nq7JtZtjHjJ2fprzzgwio
67,Petit c?ur,13 Block,512186,https://open.spotify.com/track/79qwid3uZ7CgGQOvCNBsQQ
68,CÅfest Elle,Alonzo,505194,https://open.spotify.com/track/7gFue3UseWrimCsI1gdJIE
69,SOS,Avicii,496902,https://open.spotify.com/track/6nDKrPlXdpomGBgAlO7UdP
70,1000ÅãC,Lomepal,493241,https://open.spotify.com/track/6l7PqWKsgm4NLomOE7Veou
71,NWR,Maes,489835,https://open.spotify.com/track/4tWVLBZ3EiSqegpf4jBsei
72,Shallow,Lady Gaga,488509,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
73,So Am I,Ava Max,484166,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7
74,CR,13 Block,482109,https://open.spotify.com/track/03xpHogfjfi2uif4HZKOYd
75,Vr?alit?,Kekra,477840,https://open.spotify.com/track/5QLKMNodEYyVrTkknAeTnN
76,Muerte,Landy,476942,https://open.spotify.com/track/2ekO98VdclK2zGYJYPixcv
77,Giuseppe,Niska,471850,https://open.spotify.com/track/1XnPRxd67vVxzBCiGLXLxw
78,Jusqu'? minuit (feat. JuL),Ninho,471496,https://open.spotify.com/track/4DwppHaJ76CJ0GYOFwrQoJ
79,Big Pac,Ninho,465616,https://open.spotify.com/track/5C6WBcv7ILoSpREAZsnArO
80,Miami Vice,GIMS,460930,https://open.spotify.com/track/6AtdChoLH3HWoFWmYzS88N
81,Gun salute,Kaaris,457980,https://open.spotify.com/track/5UgUGPknu6JRgawaJAO9rX
82,Amis d'avant,13 Block,457736,https://open.spotify.com/track/48KCOKdDzEGIJ6kNX08xBa
83,BEDO,Hornet La Frappe,456571,https://open.spotify.com/track/5CxgQRxdHhhqoWZPKMdtiQ
84,Ouais ouais,Zola,453404,https://open.spotify.com/track/7ygA08T4t49ZhaOtCHsktS
85,Tokarev,Ninho,444405,https://open.spotify.com/track/1WqP758rbjGxxZQm28PBme
86,Look Back at It,A Boogie Wit da Hoodie,444320,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
87,Le temps est bon,Bon Entendeur,443194,https://open.spotify.com/track/4WBDVbKHiNHmFpPLuBHYdu
88,Me Gusta,DTF,442282,https://open.spotify.com/track/3ezXlfmUHipr8A2pH3uNcQ
89,L1 L2,Zola,435944,https://open.spotify.com/track/7ftimUupzPRi0m8z3WaXvw
90,Cataleya,RK,434945,https://open.spotify.com/track/4RPvjl3IcvOigNqrrpCmZa
91,Fuckboi,Zola,434785,https://open.spotify.com/track/35nTy3pmeNhvcfLRx15iLH
92,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,420734,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
93,O? je vais,13 Block,417717,https://open.spotify.com/track/2SHfSr13pup65GaAPa1aEC
94,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,413672,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
95,Dancing With A Stranger (with Normani),Sam Smith,409723,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
96,Soleil,Rom?o Elvis,406338,https://open.spotify.com/track/5SNfvgi4TUwx4Si0lFn3G2
97,On Fleek,Eva,401904,https://open.spotify.com/track/4MSFxqmkiMxq7e61jTqgqt
98,"break up with your girlfriend, i'm bored",Ariana Grande,387722,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
99,Billets verts,Maes,380429,https://open.spotify.com/track/3uTNli5uz5rNOqD6qZFi8L
100,Power Over Me,Dermot Kennedy,379081,https://open.spotify.com/track/0OGNtqKkjI7FCE9HZ4Khgo
101,Boy With Luv (feat. Halsey),BTS,376205,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
102,? nos souvenirs,Trois Caf?s Gourmands,371414,https://open.spotify.com/track/4h3SqMd5F16XJVdGp5fsZG
103,Baby Boy,Zola,364545,https://open.spotify.com/track/1DEkiMSnnYqj69ubNFD2ya
104,Always (feat. Philippine),Gavin James,363497,https://open.spotify.com/track/1j80giaNMxcv21p4F0282W
105,Extasy,Zola,360468,https://open.spotify.com/track/4q1WNOlRxBtTWnD36yBlAC
106,Here With Me,Marshmello,359653,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
107,Ta reine,Ang?le,358398,https://open.spotify.com/track/3iXhLi33EpUfcOwasC8un1
108,Zem?r,Soolking,357606,https://open.spotify.com/track/68av1mZz0VsIYXJWATZWUW
109,PGP,Booba,355705,https://open.spotify.com/track/38Eq6RgIxOdt4twqyVAPCn
110,L'ancien,Ninho,355157,https://open.spotify.com/track/5foznJ5MF2UvnrOE2pN6oN
111,La dot,Aya Nakamura,354485,https://open.spotify.com/track/3aRgAfrt6aQW8IimLq2aVG
112,La thune,Ang?le,353784,https://open.spotify.com/track/3iBOe7U7kRPNIoL3QLCVu2
113,Assurance vie,Alonzo,353289,https://open.spotify.com/track/3CuPFaDSBw27evoUQfqHKL
114,Hey DJ - Remix,CNCO,352061,https://open.spotify.com/track/3cR5ZtQ4JqGj4VHBb1gvFf
115,Copines,Aya Nakamura,348210,https://open.spotify.com/track/1Bhm5HNO1cq8olDbBmokyL
116,Mon?gasque,PLK,348002,https://open.spotify.com/track/52iVuTAP70Gy1Uy9xkr2No
117,Talk (feat. Disclosure),Khalid,346478,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
118,HS (feat. SCH),Hamza,346098,https://open.spotify.com/track/2JAO138j1wJjQ2mmm7aAbP
119,La grenade,Clara Luciani,345940,https://open.spotify.com/track/7ixCRBD0FZMRBeOBhTu2KD
120,Binks 2.0,13 Block,342189,https://open.spotify.com/track/4BHsm1jg3BTOV8Me39S02k
121,Zidane,13 Block,341708,https://open.spotify.com/track/1rCCy5IMdMpKv9oqmyOXZf
122,Pas vu pas pris,13 Block,341094,https://open.spotify.com/track/31MjZLXM2l3zBXrpaDHHXi
123,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,340170,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
124,Sur la lune,Bigflo & Oli,339998,https://open.spotify.com/track/4Krth8PN7wLNGxDlRTztke
125,Air Max,Rim'K,339836,https://open.spotify.com/track/0RTvfKVdkt10ATfJ8BjMEI
126,Train de vie,Koba LaD,338220,https://open.spotify.com/track/6FqNHDHEsUTKqVWXBkMd9y
127,Outro,Ninho,334677,https://open.spotify.com/track/3Q0rJi0Ooh4yLQF8WsxTAB
128,R?demption,RK,334421,https://open.spotify.com/track/2FCVRPPesg2FYUebPoUlZv
129,Z?ro paluche (feat. Tito),Ninho,332674,https://open.spotify.com/track/6HSO0pV9ky6eHdUpXpTMQj
130,Someone You Loved,Lewis Capaldi,331105,https://open.spotify.com/track/2TIlqbIneP0ZY1O0EzYLlc
131,Dingue,PLK,329438,https://open.spotify.com/track/4a4cTUsFiyPN8jaHt2xf18
132,Djadja,Aya Nakamura,327078,https://open.spotify.com/track/7sKDftgGirHWTVFMtJoDoh
133,Tu donnes,J?r?my Frerot,326074,https://open.spotify.com/track/7fCYB4aKLTc8Yrrg491Ji6
134,Aventador,Koba LaD,326039,https://open.spotify.com/track/4je4fmupGLC9rTN4VgZRgY
135,Koba du 7,Koba LaD,325497,https://open.spotify.com/track/1XrI3uBZ81MNWXLLekmw7l
136,93 Gangst?risme,13 Block,324197,https://open.spotify.com/track/537xRn4BkJv5iINKO796nk
137,Guedro,Koba LaD,321189,https://open.spotify.com/track/16mEAOIriJH4aIJW8OiZkD
138,Mojo,Zola,320517,https://open.spotify.com/track/3hsDKoxHa6Ra9Z68UoZPAr
139,Mauvais,GLK,320168,https://open.spotify.com/track/3ABwQntK8i49EGOd3SSj7Q
140,Bomba,Djadja & Dinaz,318673,https://open.spotify.com/track/5eKtOpkHucWh5FdQOXT2SA
141,Pour toi,Koba LaD,316310,https://open.spotify.com/track/29czA32SYnivAmIgGdbA5o
142,Ramenez la coupe ? la maison,Vegedream,313339,https://open.spotify.com/track/1m0UFnuTktOkksvjbF9z0m
143,NI,Ninho,312650,https://open.spotify.com/track/5ZCDAxmup54iZZDkMk0xNV
144,Hit Sale (feat. Rom?o Elvis),Therapie TAXI,312398,https://open.spotify.com/track/3yndKI4zWEyC36BQYrdKBA
145,Feu de bois,Damso,310801,https://open.spotify.com/track/4L0Iwsk1s8cbdBcEgdm8K5
146,High Hopes,Panic! At The Disco,310165,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
