,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Madrina,Maes,1878305,https://open.spotify.com/track/6cKj3bzvVrOQtPfGhcKlRt
2,Jaloux,Dadju,1624965,https://open.spotify.com/track/0QnEGWGECQUPuE3m8L6hdT
3,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,1484227,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
4,Ramenez la coupe ? la maison,Vegedream,1338604,https://open.spotify.com/track/1m0UFnuTktOkksvjbF9z0m
5,Copines,Aya Nakamura,1271695,https://open.spotify.com/track/3AZg5nZgMquXJ67KgpngKX
6,Air Max,Rim'K,1187214,https://open.spotify.com/track/6qk9lEM6UIxNbAuI0PpOLu
7,Pr?t ? partir (feat. Ninho),SCH,1024458,https://open.spotify.com/track/0ZKi6Khl1E9EoOQadSXN5m
8,BB,Booba,1017042,https://open.spotify.com/track/0YCMh9HQkRpAtkj0i1sZqH
9,Le code,SCH,987018,https://open.spotify.com/track/4EHacNxfg1CVjRUX9YMLH4
10,In My Mind,Dynoro,948140,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
11,Ma 6t a craqu? (feat. Ninho),Kpoint,937729,https://open.spotify.com/track/2NUIWpL6IsYGkwfSN7basS
12,Bella,MHD,932323,https://open.spotify.com/track/0O4XHiuVt3dBaOzSI49BtF
13,Tout oublier,Ang?le,900799,https://open.spotify.com/track/06O3hxudc6V0BOuoCFSy71
14,Sur le drapeau,Supr?me NTM,893093,https://open.spotify.com/track/42Xesu4U4nM3CCjMk5X3kM
15,Promises (with Sam Smith),Calvin Harris,857030,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
16,Shallow,Lady Gaga,811087,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
17,Train de vie,Koba LaD,810108,https://open.spotify.com/track/6FqNHDHEsUTKqVWXBkMd9y
18,La C,Koba LaD,796553,https://open.spotify.com/track/5PtFV78R0DRvzsTqk1S0Vt
19,Rolls (feat. Lacrim),Hornet La Frappe,731927,https://open.spotify.com/track/3iYv5nIthPXesF0DeuhmVL
20,Otto,SCH,699028,https://open.spotify.com/track/6GzVDBNNPqBa465hLchSvQ
21,Dalida,Soolking,696244,https://open.spotify.com/track/4J7XN3KBqVH0ftG52SpkRf
22,Bae,RK,665353,https://open.spotify.com/track/5as5HurTt4u7BuFIT5j8am
23,Adieu bient?t,Columbine,664695,https://open.spotify.com/track/17y8kqTbNDd9QM3j6yln4g
24,Happier,Marshmello,654245,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
25,Girls Like You (feat. Cardi B),Maroon 5,652473,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
26,Billets verts,Maes,635961,https://open.spotify.com/track/61SYuUg9rokbvIPxzrhxd0
